period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,SEQUENTIAL_RETURN_STATE,664,28,30,0,0,0.25305982666488847
evaluation,STRESS,SEQUENTIAL_RETURN_STATE,664,28,30,0,0,0.2530328453702898
earlier_diagnostic,BASE,SEQUENTIAL_RETURN_STATE,642,21,20,0,0,0.3507386563373496
earlier_diagnostic,STRESS,SEQUENTIAL_RETURN_STATE,642,21,20,0,0,0.3508333312591433
