period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-02-07,2020-02-06,198286.04928,-5683.200000000012,78.12096,204.79999999997744,0.0,27,1,1,2020-03-17,2020-03-16,False,-5966.120959999989,-0.030088455449405933
evaluation,BASE,2,2020-07-01,2020-06-30,193616.71560000003,23839.199999999983,82.14360000000002,277.2000000000105,0.0,60,1,1,2020-09-23,2020-09-22,False,23479.85639999997,0.12126977945699627
evaluation,BASE,3,2021-01-05,2021-01-04,216730.13736,2442.000000000029,87.11428000000001,244.20000000000925,2930.3999999999996,34,1,1,2021-03-01,2021-02-26,False,5041.08572000002,0.0232597357312911
evaluation,BASE,4,2021-06-08,2021-06-07,222308.4528,-20412.0,84.7728,252.00000000000955,0.0,35,1,1,2021-07-28,2021-07-27,False,-20748.77280000001,-0.09333326078548466
evaluation,BASE,5,2021-11-02,2021-11-01,201619.3158,-6658.399999999994,79.25120000000001,243.60000000000923,0.0,53,1,1,2022-01-17,2022-01-14,False,-6981.251200000003,-0.03462590462773509
evaluation,BASE,6,2022-07-22,2022-07-21,194579.70816,-8045.600000000006,76.15296000000001,271.2000000000103,0.0,34,1,1,2022-09-08,2022-09-07,False,-8392.952960000017,-0.043133752431669885
evaluation,BASE,7,2024-02-19,2024-02-08,186392.47103999997,17001.599999999977,77.89824,220.79999999997568,0.0,60,1,1,2024-05-20,2024-05-17,False,16702.90176,0.08961146159393715
evaluation,BASE,8,2024-07-03,2024-07-02,202808.5536,-11716.0,78.7176,231.99999999997445,0.0,48,1,1,2024-09-09,2024-09-06,False,-12026.717599999974,-0.059300840060820655
evaluation,BASE,9,2024-09-25,2024-09-24,190995.89154,31780.70000000004,82.68452000000002,273.5000000000185,0.0,6,1,1,2024-10-10,2024-10-09,False,31424.515480000024,0.16452979813662028
evaluation,BASE,10,2025-04-10,2025-04-09,222310.25316,13444.199999999983,91.53696,290.9999999999938,5121.599999999999,60,1,1,2025-07-09,2025-07-08,False,18183.263039999987,0.08179228254898897
evaluation,BASE,11,2026-01-16,2026-01-15,240540.09840000002,-12397.0,93.6586,294.00000000001114,6027.0,13,1,1,2026-02-04,2026-02-03,False,-6757.658600000011,-0.028093688515760624
evaluation,BASE,12,2026-07-10,2026-07-09,233794.2495,-13680.0,90.70600000000002,285.0000000000108,0.0,6,1,1,2026-07-20,2026-07-17,False,-14055.706000000011,-0.06011998169356176
evaluation,BASE,13,2026-07-24,2026-07-23,217730.93748,-595.3999999999942,86.90092000000001,274.8000000000104,0.0,15,1,1,2026-08-14,2026-08-13,True,-957.1009200000046,-0.0043957966243906915
evaluation,STRESS,1,2020-02-07,2020-02-06,198428.13952000003,-5683.200000000012,156.24192,409.60000000000036,0.0,27,1,1,2020-03-17,2020-03-16,False,-6249.041920000012,-0.031492720413125466
evaluation,STRESS,2,2020-07-01,2020-06-30,193747.86815999998,23839.199999999983,164.28719999999998,461.99999999999017,0.0,60,1,1,2020-09-23,2020-09-22,False,23212.912799999995,0.11980990046729398
evaluation,STRESS,3,2021-01-05,2021-01-04,216362.71048,2436.000000000029,173.80048000000002,487.20000000001846,2923.2,34,1,1,2021-03-01,2021-02-26,False,4698.199520000011,0.021714460451974695
evaluation,STRESS,4,2021-06-08,2021-06-07,221419.5324,-20314.79999999999,168.75496,459.80000000000507,0.0,35,1,1,2021-07-28,2021-07-27,False,-20943.354959999993,-0.09458675453331412
evaluation,STRESS,5,2021-11-02,2021-11-01,200250.16804000005,-6609.1999999999825,157.33120000000002,403.00000000002717,0.0,53,1,1,2022-01-17,2022-01-14,False,-7169.531200000009,-0.03580287232801669
evaluation,STRESS,6,2022-07-22,2022-07-21,193416.73575999998,-7992.1999999999825,151.29504000000003,448.99999999999045,0.0,34,1,1,2022-09-08,2022-09-07,False,-8592.495039999973,-0.0444247753754976
evaluation,STRESS,7,2024-02-19,2024-02-08,184850.51064,16847.599999999977,154.38528000000002,437.60000000000036,0.0,60,1,1,2024-05-20,2024-05-17,False,16255.614719999978,0.08793924703653162
evaluation,STRESS,8,2024-07-03,2024-07-02,200865.51408000002,-11594.800000000017,155.80656000000002,459.1999999999749,0.0,48,1,1,2024-09-09,2024-09-06,False,-12209.806559999994,-0.06078597720431549
evaluation,STRESS,9,2024-09-25,2024-09-24,188697.4488,31374.00000000003,163.25280000000004,485.99999999999443,0.0,6,1,1,2024-10-10,2024-10-09,False,30724.747200000038,0.16282545098193207
evaluation,STRESS,10,2025-04-10,2025-04-09,219413.13016000003,13259.399999999994,180.55744000000004,516.599999999994,5051.2,60,1,1,2025-07-09,2025-07-08,False,17613.44256,0.08027524399818715
evaluation,STRESS,11,2026-01-16,2026-01-15,237247.8612,-12219.899999999994,184.64124,482.9999999999897,5940.9,13,1,1,2026-02-04,2026-02-03,False,-6946.6412399999845,-0.02928010058705635
evaluation,STRESS,12,2026-07-10,2026-07-09,229996.06164,-13449.600000000006,178.35664000000003,466.99999999999005,0.0,6,1,1,2026-07-20,2026-07-17,False,-14094.956639999997,-0.06128346954941361
evaluation,STRESS,13,2026-07-24,2026-07-23,214536.2802,-586.2999999999884,171.14548000000002,450.9999999999904,0.0,15,1,1,2026-08-14,2026-08-13,True,-1208.4454799999787,-0.005632825734059589
earlier_diagnostic,BASE,1,2016-10-11,2016-10-10,199861.56432,1900.7999999999884,80.26128,237.6000000000002,0.0,60,1,1,2017-01-04,2017-01-03,False,1582.9387199999883,0.00792017577459532
earlier_diagnostic,BASE,2,2017-05-18,2017-05-17,200699.1318,17818.0,83.78000000000002,236.00000000000023,0.0,60,1,1,2017-08-14,2017-08-11,False,17498.22,0.08718632633367476
earlier_diagnostic,BASE,3,2018-10-09,2018-10-08,218798.751,-16847.399999999994,84.08028000000002,261.2000000000002,0.0,8,1,1,2018-10-19,2018-10-18,False,-17192.680279999993,-0.07857759791325314
earlier_diagnostic,BASE,4,2019-03-25,2019-03-22,198341.6604,-4207.999999999971,78.43712000000001,210.40000000002354,0.0,27,1,1,2019-05-07,2019-05-06,False,-4496.837119999994,-0.022672176440043525
earlier_diagnostic,BASE,5,2019-05-31,2019-05-30,196815.3552,13932.0,81.45360000000001,216.00000000000017,0.0,24,1,1,2019-07-05,2019-07-04,False,13634.5464,0.06927582650319551
earlier_diagnostic,STRESS,1,2016-10-11,2016-10-10,199683.64152,1897.6000000000058,160.25232000000003,474.40000000000043,0.0,60,1,1,2017-01-04,2017-01-03,False,1262.9476800000052,0.006324742830140697
earlier_diagnostic,STRESS,2,2017-05-18,2017-05-17,200516.87468,17787.79999999999,167.276,471.20000000000044,0.0,60,1,1,2017-08-14,2017-08-11,False,17149.323999999986,0.0855255899403388
earlier_diagnostic,STRESS,3,2018-10-09,2018-10-08,218302.48607999997,-16795.79999999999,167.64551999999998,520.8000000000004,0.0,8,1,1,2018-10-19,2018-10-18,False,-17484.245519999986,-0.080091829616602
earlier_diagnostic,STRESS,4,2019-03-25,2019-03-22,197354.51024,-4183.999999999971,155.97952,418.4000000000236,0.0,27,1,1,2019-05-07,2019-05-06,False,-4758.379519999994,-0.02411082226706345
earlier_diagnostic,STRESS,5,2019-05-31,2019-05-30,195503.77024,13828.800000000017,161.70048000000003,428.8000000000004,0.0,24,1,1,2019-07-05,2019-07-04,False,13238.299520000017,0.0677137811907602
