period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,REFERENCE_ACCOUNT_NET_RETURN_GATE,338,59,53,0,0,0.15028741104901805
evaluation,BASE,REFERENCE_ACCOUNT_NAV_MEAN_GATE,319,60,58,0,0,0.14770482065132948
evaluation,STRESS,REFERENCE_ACCOUNT_NET_RETURN_GATE,334,57,51,0,0,0.14842410548779925
evaluation,STRESS,REFERENCE_ACCOUNT_NAV_MEAN_GATE,315,59,57,0,0,0.1454354020648559
earlier_diagnostic,BASE,REFERENCE_ACCOUNT_NET_RETURN_GATE,374,34,37,0,0,0.21987764638876311
earlier_diagnostic,BASE,REFERENCE_ACCOUNT_NAV_MEAN_GATE,358,34,35,0,0,0.20537204848991977
earlier_diagnostic,STRESS,REFERENCE_ACCOUNT_NET_RETURN_GATE,372,35,36,0,0,0.21778263705522824
earlier_diagnostic,STRESS,REFERENCE_ACCOUNT_NAV_MEAN_GATE,361,35,35,0,0,0.20747880474324773
