cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
BASE,L01_FAST_QUICK_ALL_Z15,0.3582429613000024,0.047279697919939204,0.05203133868232328,0.10825268371873686,0.48064710171538644,-0.17429679488992103,1604,0.23671361548244163,106,5250.707740000001,16296.500000000065,False,5.2523319027386606e-11,0.011022226274322228,False
BASE,L02_FAST_QUICK_ALL_Z20,0.32426343650000117,0.043284174518481676,0.04664496660399647,0.09269693213342597,0.503198601404162,-0.11241298881551898,1604,0.15231485911115247,68,3198.4127000000003,10171.20000000009,False,1.0652456694515422e-10,0.0070267028728647,False
BASE,L03_FAST_QUICK_DRAWDOWN_Z15,0.34656147460000203,0.045915788028291805,0.04980989042180513,0.09943304591392857,0.500938998337853,-0.1495869126713232,1604,0.21875746426588313,98,4812.70508,14995.400000000038,False,8.731149137020111e-11,0.00965831638267483,False
BASE,L04_FAST_QUICK_DRAWDOWN_Z20,0.3153593975000001,0.0422227980984054,0.04523841177540315,0.08840506795466373,0.5117174028824062,-0.1182935852880994,1604,0.1343222223762609,62,2892.2205000000004,9289.000000000076,False,3.183231456205249e-11,0.005965326452788425,False
BASE,L05_FAST_QUICK_VOLATILITY_Z15,0.13387041529999974,0.01913598739612216,0.023244649943778145,0.0928864662357661,0.25024797352908396,-0.15470272399459006,1604,0.1672243913794034,80,3446.81694,10822.600000000006,False,3.6777692002942786e-11,-0.017121484249494816,False
BASE,L06_FAST_QUICK_VOLATILITY_Z20,0.11929181550000033,0.017148160069481878,0.02090550626629462,0.0886149717293097,0.23591393032493688,-0.14567278199629904,1604,0.12867844954574525,60,2527.7369000000003,8086.60000000004,False,3.495870259939693e-11,-0.0191093115761351,False
BASE,L07_FAST_PATIENT_ALL_Z15,0.038099352899997385,0.005657302787145311,0.01417307092710259,0.13055873509875512,0.10855704841489178,-0.305385641897065,1604,0.3868414215366825,80,3063.2294200000006,9280.699999999993,False,3.461764208623208e-11,-0.030600168858471666,False
BASE,L08_FAST_PATIENT_ALL_Z20,0.0523211953999999,0.00772394725092125,0.014785553892127346,0.11902460020127079,0.12422267217974227,-0.25848663651561987,1604,0.3150002591498357,48,1777.86092,5463.4,False,3.0098590286797844e-11,-0.028533524394695725,False
BASE,L09_FAST_PATIENT_DRAWDOWN_Z15,0.029026961699998133,0.004326355036642441,0.011929369270486271,0.1233321993956433,0.0967255050095837,-0.3113819476538712,1604,0.3689418966129941,72,2715.8076600000004,8250.49999999997,False,3.4575009522086475e-11,-0.03193111660897453,False
BASE,L10_FAST_PATIENT_DRAWDOWN_Z20,0.04533382889999982,0.006711562961374615,0.013390606522316518,0.11570195979604952,0.1157336189112133,-0.2633852337416326,1604,0.2969966556051554,42,1533.3342200000002,4766.099999999989,False,3.907985046680551e-11,-0.02954590868424236,False
BASE,L11_FAST_PATIENT_VOLATILITY_Z15,-0.0725555765999997,-0.011299776300767719,-0.004278972753710286,0.11894432280647331,-0.035974585862936295,-0.3107428607136945,1604,0.32300828639579104,56,1982.3153200000002,6039.499999999965,False,3.6550318327499554e-11,-0.0475572479463847,False
BASE,L12_FAST_PATIENT_VOLATILITY_Z20,-0.04792607959999988,-0.00738237175284243,-0.0005900945241065774,0.11669248614985109,-0.005056833936581018,-0.2862563763265855,1604,0.2969843443937095,42,1486.0159200000003,4582.1999999999825,False,3.467448550509289e-11,-0.04363984339845941,False
BASE,L13_SLOW_QUICK_ALL_Z15,-0.17596493209999883,-0.028778047912831207,-0.024319649632892272,0.0986351912806002,-0.24656159041357803,-0.3254017717917319,1604,0.27572568390833085,80,2700.0864200000005,8129.800000000128,False,3.7971403799019754e-11,-0.06503551955844819,False
BASE,L14_SLOW_QUICK_ALL_Z20,-0.18699750389999692,-0.030751118690427497,-0.02761019628922675,0.08493781963139008,-0.3250636337152099,-0.3251418772919978,1604,0.21314630093923864,54,1775.6007800000002,5397.800000000043,False,3.7971403799019754e-11,-0.06700859033604448,False
BASE,L15_SLOW_QUICK_DRAWDOWN_Z15,-0.1830483963999999,-0.03004226027575662,-0.026542915346820854,0.08883009380800565,-0.2988054409149878,-0.33124287322501333,1604,0.25779162841386727,72,2411.57928,7274.70000000011,False,3.844036200462142e-11,-0.06629973192137359,False
BASE,L16_SLOW_QUICK_DRAWDOWN_Z20,-0.19242174699999873,-0.031729542702590194,-0.02900517417446278,0.08027266719953689,-0.3613331310190988,-0.32974552492909015,1604,0.1952684437946387,48,1570.9494,4817.200000000035,False,3.609557097661309e-11,-0.06798701434820717,False
BASE,L17_SLOW_QUICK_VOLATILITY_Z15,-0.2869665867999995,-0.04974913432933962,-0.04727624729277251,0.08639197243246342,-0.5472296321250278,-0.37514740271949243,1604,0.22552738239016737,56,1751.81736,5327.800000000085,False,3.785771696129814e-11,-0.0860066059749566,False
BASE,L18_SLOW_QUICK_VOLATILITY_Z20,-0.2653132056999997,-0.04545047322251293,-0.04302307658031704,0.0833354762246847,-0.5162636434010469,-0.3562449302394943,1604,0.20011111107106763,46,1447.5411399999998,4437.800000000058,False,3.781508439715253e-11,-0.0817079448681299,False
BASE,L19_SLOW_PATIENT_ALL_Z15,-0.09245150369999817,-0.014529327450329765,-0.008174885528977145,0.11328024901166363,-0.07216514441220409,-0.2483889756779301,1604,0.3434346549385442,64,2270.20074,6813.100000000075,False,3.0183855415089056e-11,-0.050786799095946744,False
BASE,L20_SLOW_PATIENT_ALL_Z20,-0.10489771789999887,-0.016580324079953378,-0.011507067695843821,0.10165850857425708,-0.11319335545276481,-0.24839812812779466,1604,0.28093822821763664,38,1312.8435800000002,3979.599999999984,False,3.0951241569709964e-11,-0.052837795725570354,False
BASE,L21_SLOW_PATIENT_DRAWDOWN_Z15,-0.10042377649999959,-0.015840296725145163,-0.010426769396573797,0.10485522643186067,-0.09943967269337356,-0.2548645796094548,1604,0.32538755725458895,56,1962.7553,5902.000000000055,False,3.6706637729366776e-11,-0.05209776837076214,False
BASE,L22_SLOW_PATIENT_DRAWDOWN_Z20,-0.11090585439999914,-0.01757907693003131,-0.012910703151161745,0.09776931370316697,-0.1320527132916096,-0.25335127213637443,1604,0.26294768284180087,32,1094.87088,3362.699999999976,False,3.4148683880630415e-11,-0.05383654857564829,False
