period,date,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,estimated_portfolio_variance,minimum_scaled_eigenvalue,active_strategies,target,panic_budget,panic_sd,panic_state,learned_budget,learned_sd,learned_state,breakout_budget,breakout_sd,breakout_state,panic_learned_covariance,panic_breakout_covariance,learned_breakout_covariance,panic_reference_return,learned_reference_return,breakout_reference_return
evaluation,2026-08-03,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2026-08-03,2026-04-01,2025-08-04,242,,,,0.0,0.6170866849072796,0.0,0.0,0.31924857509862753,0.004800753309229984,0.0,0.06366473999409294,0.005021983334690867,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2015-01-05,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-01-05,,2015-01-05,1,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,1.0,0.3333333333333333,,0.0,,,,0.0,0.022514227600000103,0.0
earlier_diagnostic,2015-02-02,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-02-02,,2015-01-05,21,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2015-03-02,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-03-02,,2015-01-05,36,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,1.0,0.3333333333333333,,0.0,,,,0.0,0.007863960647574553,0.0
earlier_diagnostic,2015-04-01,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-04-01,,2015-01-05,58,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,1.0,0.3333333333333333,,0.0,,,,0.0,0.01636682798858491,0.0
earlier_diagnostic,2015-05-04,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-05-04,,2015-01-05,79,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,1.0,0.3333333333333333,,0.0,,,,0.0,0.005484599359622422,0.0
earlier_diagnostic,2015-06-01,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-06-01,,2015-01-05,99,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2015-07-01,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-07-01,,2015-01-05,120,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2015-08-03,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-08-03,,2015-01-05,143,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2015-09-01,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-09-01,,2015-01-05,164,,,,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,-0.003827409150660932,0.0,0.0
earlier_diagnostic,2015-10-08,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-10-08,,2015-01-05,184,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,1.0,0.3333333333333333,,0.0,,,,0.0,0.0355918565077209,0.0
earlier_diagnostic,2015-11-02,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-11-02,,2015-01-05,201,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,1.0,0.3333333333333333,,0.0,,,,0.0,-0.016560072692800354,0.0
earlier_diagnostic,2015-12-01,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-12-01,,2015-01-05,222,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,1.0,0.3333333333333333,,0.0,,,,0.0,0.007677180059363353,0.0
earlier_diagnostic,2016-01-04,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2016-01-04,,2015-01-08,242,,,,0.0,0.3333333333333333,0.008312876231658772,0.0,0.3333333333333333,0.015024771814203003,0.0,0.3333333333333333,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2016-02-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2016-02-01,,2015-02-05,242,,,,0.3333333333333333,0.3333333333333333,0.009124930035763805,1.0,0.3333333333333333,0.013291325664382167,0.0,0.3333333333333333,0.0,0.0,,,,-0.011099311836974768,0.0,0.0
earlier_diagnostic,2016-03-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2016-03-01,,2015-03-06,242,,,,0.3333333333333333,0.3333333333333333,0.009522875824176746,1.0,0.3333333333333333,0.012939459133960138,0.0,0.3333333333333333,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2016-04-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2016-04-01,,2015-04-09,242,,,,0.0,0.3333333333333333,0.009917952823997015,0.0,0.3333333333333333,0.012168244117278453,0.0,0.3333333333333333,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2016-05-03,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2016-05-03,,2015-05-08,242,,,,0.3333333333333333,0.3333333333333333,0.009917952823997014,0.0,0.3333333333333333,0.011062609825396556,1.0,0.3333333333333333,0.0,0.0,,,,0.0,0.016885217148883136,0.0
earlier_diagnostic,2016-06-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2016-06-01,,2015-06-08,242,,,,0.3333333333333333,0.3333333333333333,0.009917952823997012,0.0,0.3333333333333333,0.01118583698412648,1.0,0.3333333333333333,0.0,0.0,,,,0.0,-0.004100927545583555,0.0
earlier_diagnostic,2016-07-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2016-07-01,,2015-07-07,242,,,,0.3333333333333333,0.3333333333333333,0.008183734842294794,0.0,0.3333333333333333,0.010042291550162724,1.0,0.3333333333333333,0.0,0.0,,,,0.0,-0.0009487622367908566,0.0
earlier_diagnostic,2016-08-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2016-08-01,2016-08-01,2015-08-05,242,5.090641309660966e-06,0.04990264667279801,panic+learned+breakout,0.0,0.10378587910211018,0.007003293889271877,0.0,0.0001941706995496198,0.0103705203648652,0.0,0.8960199501983402,0.002383300723796364,0.0,7.726444437612887e-09,3.845658230967305e-10,5.65719189845733e-06,0.0,0.0,0.0
earlier_diagnostic,2016-09-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2016-09-01,2016-09-01,2015-09-09,242,4.935845810989559e-06,0.04990264656523531,panic+learned+breakout,0.0,0.13115744905714827,0.006131623564948681,0.0,6.150409964531076e-05,0.0103705203648652,0.0,0.8687810468432065,0.0023833007237963662,0.0,1.0956363785322364e-07,5.4532755541972495e-09,5.657191898457339e-06,0.0,0.0,0.0
earlier_diagnostic,2016-10-10,MIN_VARIANCE_BUDGET_AVAILABLE,True,2016-10-10,2016-10-10,2015-10-14,242,4.7561362729540805e-06,0.05639694427312269,panic+learned+breakout,0.0,0.16262822948608988,0.005408600339672931,0.0,0.0001201557302483489,0.009711347353726897,0.0,0.8372516147836617,0.0023833007237963675,0.0,-1.6981034909356466e-08,-1.4552303694730983e-09,5.670417190859194e-06,0.0,0.0,0.0
earlier_diagnostic,2016-11-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2016-11-01,2016-11-01,2015-11-05,242,5.285707528758969e-06,0.08862561132606467,panic+learned+breakout,0.8088255584797246,0.1807617769075469,0.005408600339672929,0.0,0.01041266461272854,0.008183292329956246,0.0,0.8088255584797246,0.002542154027638345,1.0,-7.584827546417203e-09,-2.5099290365502727e-09,5.6746243769232856e-06,0.0,0.0,0.006177584654267765
earlier_diagnostic,2016-12-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2016-12-01,2016-12-01,2015-12-07,242,7.141312650900297e-06,0.22548507464584408,panic+learned+breakout,0.6703387036252992,0.24441138594667217,0.005408600339672927,0.0,0.08524991042802861,0.006283610347317045,0.0,0.6703387036252992,0.0031529451353571,1.0,-6.2272455902316105e-09,-1.1803578353972543e-08,5.634237919355399e-06,0.0,0.0,0.009443429685569216
earlier_diagnostic,2017-01-03,MIN_VARIANCE_BUDGET_AVAILABLE,True,2017-01-03,2017-01-03,2016-01-07,242,7.77063878184644e-06,0.34611197787512904,panic+learned+breakout,0.0,0.26579175414234757,0.005408600339672926,0.0,0.18050366164567022,0.005066922360508466,0.0,0.5537045842119822,0.003491404492846,0.0,-4.398832160436062e-09,-6.794482877630459e-09,5.6665788728983425e-06,0.0,0.0,0.0
earlier_diagnostic,2017-02-03,MIN_VARIANCE_BUDGET_AVAILABLE,True,2017-02-03,2017-02-03,2016-02-02,242,6.155357420973118e-06,0.4009981530240533,panic+learned+breakout,0.4331596204257006,0.42189126452228476,0.0038316972863098307,0.0,0.14494911505201472,0.005066922360508465,0.0,0.4331596204257006,0.0035191885735969186,1.0,-5.002106344406648e-08,-7.285802377429818e-08,5.667842383818918e-06,0.0,0.0,-0.005898873574907593
earlier_diagnostic,2017-03-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-03-01,2017-02-03,2016-03-04,242,,,,0.4331596204257006,0.42189126452228476,0.0,0.0,0.14494911505201472,0.005066922360508463,0.0,0.4331596204257006,0.003821629498984343,1.0,,,,0.0,0.0,0.0011599320663975288
earlier_diagnostic,2017-04-05,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-04-05,2017-02-03,2016-04-07,242,,,,0.0,0.42189126452228476,0.0,0.0,0.14494911505201472,0.005066922360508461,0.0,0.4331596204257006,0.003967193846448152,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2017-05-02,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-05-02,2017-02-03,2016-05-04,242,,,,0.0,0.42189126452228476,0.0,0.0,0.14494911505201472,0.004950003247839598,0.0,0.4331596204257006,0.003967193846448153,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2017-06-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-06-01,2017-02-03,2016-06-01,242,,,,0.5781087354777154,0.42189126452228476,0.0,0.0,0.14494911505201472,0.004083162746154208,1.0,0.4331596204257006,0.003970061636427922,1.0,,,,0.0,0.002284387129777299,0.0022860733841516545
earlier_diagnostic,2017-07-03,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-07-03,2017-02-03,2016-07-05,242,,,,0.5781087354777154,0.42189126452228476,0.0,0.0,0.14494911505201472,0.0035160760876733676,1.0,0.4331596204257006,0.004520679307594573,1.0,,,,0.0,-0.004327794293438436,-0.00433082030090548
earlier_diagnostic,2017-08-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-08-01,2017-02-03,2016-08-03,242,,,,0.5781087354777154,0.42189126452228476,0.0,0.0,0.14494911505201472,0.0034905176130005347,1.0,0.4331596204257006,0.004503040492021375,1.0,,,,0.0,0.007888439815772363,0.007893801599257566
earlier_diagnostic,2017-09-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-09-01,2017-02-03,2016-09-05,242,,,,0.4331596204257006,0.42189126452228476,0.0,0.0,0.14494911505201472,0.003812190888640184,0.0,0.4331596204257006,0.00480211487839687,1.0,,,,0.0,0.0,0.0012871193339516473
earlier_diagnostic,2017-10-09,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-10-09,2017-02-03,2016-10-13,242,,,,0.4331596204257006,0.42189126452228476,0.0,0.0,0.14494911505201472,0.0038121908886401823,0.0,0.4331596204257006,0.004882591797069118,1.0,,,,0.0,0.0,0.0
earlier_diagnostic,2017-11-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-11-01,2017-02-03,2016-11-07,242,,,,0.4331596204257006,0.42189126452228476,0.0,0.0,0.14494911505201472,0.0038121908886401797,0.0,0.4331596204257006,0.004858416185364134,1.0,,,,0.0,0.0,-0.0034427424158155473
earlier_diagnostic,2017-12-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-12-01,2017-02-03,2016-12-07,242,,,,0.0,0.42189126452228476,0.0,0.0,0.14494911505201472,0.003812190888640177,0.0,0.4331596204257006,0.005267826744881721,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2018-01-02,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-01-02,2017-02-03,2017-01-06,242,,,,0.0,0.42189126452228476,0.0,0.0,0.14494911505201472,0.003812190888640175,0.0,0.4331596204257006,0.005267753639435085,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2018-02-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-02-01,2017-02-03,2017-02-14,242,,,,0.0,0.42189126452228476,0.0,0.0,0.14494911505201472,0.0038121908886401723,0.0,0.4331596204257006,0.005206906959451341,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2018-03-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-03-01,2018-03-01,2017-03-07,242,3.3361025418575814e-06,0.17436806629340737,panic+learned+breakout,0.7636935286570535,0.7636935286570535,0.0020935251928207105,1.0,0.20491685226496215,0.0038121908886401706,0.0,0.0313896190779844,0.005013366114924781,0.0,-4.797345588390872e-08,-3.8845305182782586e-08,1.2574987192131757e-05,0.00720013067762304,0.0,0.0
earlier_diagnostic,2018-04-02,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-04-02,2018-04-02,2017-04-10,242,3.5467536180786273e-06,0.19650058161723677,panic+learned+breakout,0.0,0.7485778596841498,0.002180158464347188,0.0,0.21433280052975523,0.003812190888640168,0.0,0.03708933978609497,0.004918089061472422,0.0,-4.414788475005762e-08,-4.968212345097013e-08,1.2535843480094011e-05,0.0,0.0,0.0
earlier_diagnostic,2018-05-02,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-05-02,2018-05-02,2017-05-05,242,3.5467536180786277e-06,0.1965005816172368,panic+learned+breakout,0.0,0.7485778596841496,0.0021801584643471885,0.0,0.21433280052975565,0.003812190888640166,0.0,0.03708933978609487,0.004918089061472423,0.0,-4.414788475005762e-08,-4.968212345097013e-08,1.2535843480093996e-05,0.0,0.0,0.0
earlier_diagnostic,2018-06-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-06-01,2018-06-01,2017-06-08,242,3.3420336707058443e-06,0.19260338131637517,panic+learned+breakout,0.0,0.7045852976961607,0.002180158464347189,0.0,0.2937643178161219,0.0033717635246846866,0.0,0.0016503844877172999,0.004792643299095787,0.0,-2.3333931590284122e-08,-4.2196502576230635e-08,1.1348744940156431e-05,0.0,0.0,0.0
earlier_diagnostic,2018-07-02,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-07-02,2018-07-02,2017-07-06,242,2.8134987022153895e-06,0.19911621837023127,panic+learned+breakout,0.0,0.5921303440204098,0.0021801584643471894,0.0,0.40698099346351074,0.0026270427632518584,0.0,0.0008886625160795326,0.004306520093497365,0.0,-2.2897417570076195e-09,-2.113710421448834e-08,6.903352811628192e-06,0.0,0.0,0.0
earlier_diagnostic,2018-08-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-08-01,2018-08-01,2017-08-07,242,1.2409505676003977e-06,0.10760327722760511,panic+learned,0.0,0.259787030197214,0.00218015846434719,0.0,0.740212969802786,0.0012936604807153452,0.0,0.0,0.0036519280744832126,0.0,8.320835998229153e-09,-1.0518959985448765e-08,1.684678531617468e-06,0.0,0.0,0.0
earlier_diagnostic,2018-09-03,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-09-03,2018-08-01,2017-09-07,242,,,,0.0,0.259787030197214,0.0021801584643471902,0.0,0.740212969802786,0.0,0.0,0.0,0.0033253421533916325,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2018-10-08,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-10-08,2018-08-01,2017-10-11,242,,,,0.740212969802786,0.259787030197214,0.0021801584643471907,0.0,0.740212969802786,0.0,1.0,0.0,0.0032286954397737298,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2018-11-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-11-01,2018-11-01,2017-11-06,242,3.2352861484979193e-06,0.6769882780818864,panic+learned+breakout,0.0,0.3887186883689326,0.00289438189166956,0.0,0.2639931340909667,0.003517379409510989,0.0,0.3472881775401007,0.0030510039484664413,0.0,-8.402096841314328e-08,2.871040378696231e-09,5.283005964216725e-09,0.0,0.0,0.0
earlier_diagnostic,2018-12-03,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-12-03,2018-11-01,2017-12-06,242,,,,0.0,0.3887186883689326,0.002894381891669563,0.0,0.2639931340909667,0.00351737940951099,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-01-02,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-01-02,2018-11-01,2018-01-04,242,,,,0.0,0.3887186883689326,0.002894381891669566,0.0,0.2639931340909667,0.0035173794095109904,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-02-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-02-01,2018-11-01,2018-02-05,242,,,,0.0,0.3887186883689326,0.002894381891669569,0.0,0.2639931340909667,0.0035173794095109917,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-03-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-03-01,2018-11-01,2018-03-05,242,,,,0.2639931340909667,0.3887186883689326,0.0019401575337172849,0.0,0.2639931340909667,0.003760930785789,1.0,0.3472881775401007,0.0,0.0,,,,0.0,0.02044416088367318,0.0
earlier_diagnostic,2019-04-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-04-01,2018-11-01,2018-04-03,242,,,,0.0,0.3887186883689326,0.0018905604211212918,0.0,0.2639931340909667,0.004536062918454543,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-05-06,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-05-06,2018-11-01,2018-05-08,242,,,,0.0,0.3887186883689326,0.001890560421121292,0.0,0.2639931340909667,0.0045360629184545385,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-06-03,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-06-03,2018-11-01,2018-06-05,242,,,,0.2639931340909667,0.3887186883689326,0.0018905604211212922,0.0,0.2639931340909667,0.0045436357130372645,1.0,0.3472881775401007,0.0,0.0,,,,0.0,0.00219681368057989,0.0
earlier_diagnostic,2019-07-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-07-01,2018-11-01,2018-07-03,242,,,,0.2639931340909667,0.3887186883689326,0.0018905604211212927,0.0,0.2639931340909667,0.0058499561961026505,1.0,0.3472881775401007,0.0,0.0,,,,0.0,0.024556446478337657,0.0
earlier_diagnostic,2019-08-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-08-01,2018-11-01,2018-08-03,242,,,,0.0,0.3887186883689326,0.001890560421121293,0.0,0.2639931340909667,0.00589260266288206,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-09-02,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-09-02,2018-11-01,2018-09-04,242,,,,0.0,0.3887186883689326,0.0018905604211212931,0.0,0.2639931340909667,0.005892602662882054,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-10-08,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-10-08,2018-11-01,2018-10-10,242,,,,0.0,0.3887186883689326,0.0018905604211212935,0.0,0.2639931340909667,0.005892302749547761,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-11-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-11-01,2018-11-01,2018-11-05,242,,,,0.0,0.3887186883689326,0.0,0.0,0.2639931340909667,0.0047197430764679875,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
earlier_diagnostic,2019-12-02,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-12-02,2018-11-01,2018-12-04,242,,,,0.0,0.3887186883689326,0.0,0.0,0.2639931340909667,0.004719743076467992,0.0,0.3472881775401007,0.0,0.0,,,,0.0,0.0,0.0
