date,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,estimated_portfolio_variance,minimum_scaled_eigenvalue,active_strategies,target,panic_budget,panic_sd,panic_state,learned_budget,learned_sd,learned_state,breakout_budget,breakout_sd,breakout_state,panic_learned_covariance,panic_breakout_covariance,learned_breakout_covariance,panic_reference_return,learned_reference_return,breakout_reference_return
2020-12-14,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-15,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-16,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-17,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-18,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-21,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-22,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-23,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-24,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-25,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-28,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-29,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,0.0,,,,0.0,0.0,0.0
2020-12-30,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,1.0,,,,0.0,0.0,0.0
2020-12-31,NO_VIEW_WARMUP_KEEP_BUDGET,False,2020-12-01,,2020-01-02,221,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,,0.0,0.3333333333333333,,1.0,,,,0.0,0.0,0.01825860021261283
2021-01-04,MIN_VARIANCE_BUDGET_AVAILABLE,True,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.0,0.008874794642411254
2021-01-05,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.020193385489020166,0.01852927288273354
2021-01-06,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.008985859255298045,0.009004212740134188
2021-01-07,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.021264947458128125,0.021307993206222342
2021-01-08,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,-0.004983082272238093,-0.004992958867854003
2021-01-11,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,-0.011268084906675968,-0.01129053060759122
2021-01-12,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.028943496266573332,0.029001809263010214
2021-01-13,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,-0.003867783557691906,-0.00387535642577741
2021-01-14,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,-0.01817857015850044,-0.018214301083977036
2021-01-15,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,-0.003055898394374146,-0.0030620163560626246
2021-01-18,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.010638274501737266,0.010659637927312282
2021-01-19,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42484341982215934,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,1.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,-0.01338088081562716,-0.01340746843667906
2021-01-20,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42407443083355034,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,0.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.005424942839822311,0.005435868611506356
2021-01-21,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42407443083355034,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,0.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.0019611467816564865,0.01694030305441019
2021-01-22,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42407443083355034,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,0.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.0,0.0005316417966696463
2021-01-25,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42407443083355034,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,0.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.0,0.011689904684802244
2021-01-26,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42407443083355034,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,0.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.0,-0.02100878150089669
2021-01-27,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.42407443083355034,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,0.0,0.42407443083355034,0.002718964483184478,1.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.0,0.001788301834234396
2021-01-28,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.0,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,0.0,0.42407443083355034,0.002718964483184478,0.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.0,-0.024277489466644986
2021-01-29,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-01-04,2021-01-04,2020-01-06,242,3.1214236729798145e-06,0.08601977272608399,panic+learned+breakout,0.0,0.5751565801778407,0.0023318113770822674,0.0,0.0007689889886090009,0.007529714197239865,0.0,0.42407443083355034,0.002718964483184478,0.0,5.387787638136461e-06,-2.3684116538843298e-08,-4.951229336458193e-08,0.0,0.0,0.003278363895308889
2021-02-01,MIN_VARIANCE_BUDGET_AVAILABLE,True,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,0.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,0.0,0.0
2021-02-02,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,0.0,0.0
2021-02-03,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,-0.0018338997204131458,0.0
2021-02-04,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,-0.0020012239042731528,0.0
2021-02-05,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,0.0014583540597494782,0.0
2021-02-08,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,0.013106073242623584,0.0
2021-02-09,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,0.024795008517348727,0.0
2021-02-10,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,0.020162575857668008,0.0
2021-02-18,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,-0.007390047705841174,0.0
2021-02-19,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,0.0055405150563234695,0.0
2021-02-22,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,-0.03564272770111565,0.0
2021-02-23,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,-0.0026782671001135405,0.0
2021-02-24,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,1.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,-0.02631750288324175,0.0
2021-02-25,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,0.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,0.009377350678311691,0.0
2021-02-26,MIN_VARIANCE_BUDGET_AVAILABLE,False,2021-02-01,2021-02-01,2020-02-11,242,2.596099666270174e-06,0.043549209420193816,panic+breakout,0.0,0.8706118505284062,0.001728556334907195,0.0,0.0,0.008059705053248769,0.0,0.12938814947159383,0.004509461799906797,0.0,2.9486038285589883e-06,-4.0247725887240886e-08,1.066997757668906e-05,0.0,-0.016955075809442888,0.0
2021-03-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-02,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-03,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-04,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-05,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-08,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-09,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-10,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-11,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-12,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-15,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-16,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-17,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-18,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-19,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-22,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-23,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-24,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-25,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-26,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-29,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-30,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-03-31,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-03-01,2021-02-01,2020-03-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682542,0.0,0.12938814947159383,0.004509461799906799,0.0,,,,0.0,0.0,0.0
2021-04-01,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
2021-04-02,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
2021-04-06,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
2021-04-07,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
2021-04-08,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
2021-04-09,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
2021-04-12,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
2021-04-13,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
2021-04-14,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2021-04-01,2021-02-01,2020-04-03,242,,,,0.0,0.8706118505284062,0.0,0.0,0.0,0.008338043218682544,0.0,0.12938814947159383,0.004509461799906802,0.0,,,,0.0,0.0,0.0
