period,cost,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,0.17695270599999985,0.02488611991412563,0.025879263491078205,0.05113051101499999,0.5061413034476829,-0.10485869965046737,1604,0.08180442761128576,74,1186.8588000000002,3521.5999999999963,False,4.729372449219227e-11
evaluation,STRESS,0.15648637360000117,0.022177196558656846,0.02322997379154649,0.05108285074556285,0.454750928198037,-0.11065290738053517,1604,0.08183128963413065,74,2270.32528,6276.100000000015,False,4.524736141320318e-11
earlier_diagnostic,BASE,0.21888627479999784,0.04007750235898409,0.04088509958073593,0.056249102878827964,0.7268578072935807,-0.07506281198228426,1219,0.1675660031868587,50,881.1450400000001,2660.2999999999975,False,4.098410499864258e-11
earlier_diagnostic,STRESS,0.20174175259999905,0.03715670497510444,0.03807347138106436,0.05626602095204798,0.6766689866609192,-0.07600702169112146,1219,0.16770098630478913,50,1750.74948,5043.599999999999,False,4.615685611497611e-11
