period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,VINTAGE_REFERENCE_RISK,-21640.936780000164,-16674.000000000007,-6009.5999999999985,-259.3632199999997,-783.299999999997,-0.14596045245559797
evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-32770.00890000016,-34393.59999999998,2053.9,93.90890000000036,336.4000000000419,-0.6913265816949588
evaluation,BASE,MODEL_UPDATE_VETO,-32770.00890000016,-34393.59999999998,2053.9,93.90890000000036,336.4000000000419,-0.6913265816949588
evaluation,STRESS,VINTAGE_REFERENCE_RISK,-20439.884080000134,-16476.30000000001,-5911.099999999999,-524.2159200000001,-1423.3000000000484,-0.14889560259980017
evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-32934.96163999988,-34193.29999999998,2008.1999999999998,196.36163999999962,553.4999999999845,-0.6936515009541407
evaluation,STRESS,MODEL_UPDATE_VETO,-32934.96163999988,-34193.29999999998,2008.1999999999998,196.36163999999962,553.4999999999845,-0.6936515009541407
earlier_diagnostic,BASE,VINTAGE_REFERENCE_RISK,-8385.103599999944,-8129.799999999996,0.0,54.90360000000004,200.40000000001396,-0.0848517270589757
earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,-4962.2619600000035,-4951.699999999997,0.0,-5.938040000000001,16.499999999994316,-0.06157485411715857
earlier_diagnostic,BASE,MODEL_UPDATE_VETO,-2417.5177199999744,-2397.300000000003,0.0,-3.082279999999969,23.299999999975853,-0.03668206304961519
earlier_diagnostic,STRESS,VINTAGE_REFERENCE_RISK,-7573.790200000047,-7138.299999999988,0.0,109.49020000000019,326.0000000000291,-0.07734437164401475
earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,-4999.593679999991,-5009.999999999993,0.0,-11.606319999999869,1.2000000000111868,-0.06050208692463066
earlier_diagnostic,STRESS,MODEL_UPDATE_VETO,1353.634080000047,1355.8000000000175,0.0,-6.4340799999999945,8.600000000011278,0.005805215029729749
