period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-01-02,2019-12-31,199593.11064,2081.2000000000116,80.17944,290.400000000011,0.0,13,1,1,2020-01-21,2020-01-20,False,1710.6205600000008,0.008570539105858192
evaluation,BASE,2,2020-02-05,2020-02-04,201455.48304000002,8724.800000000017,82.26848000000001,212.80000000000018,0.0,18,1,1,2020-03-02,2020-02-28,False,8429.731520000016,0.041844140416502085
evaluation,BASE,3,2020-07-01,2020-06-30,209960.98380000002,31763.399999999965,90.26016000000001,300.5999999999669,0.0,4,1,1,2020-07-07,2020-07-06,False,31372.539839999998,0.14942080796251248
evaluation,BASE,4,2020-08-19,2020-08-18,241113.213,-9058.5,94.5549,297.00000000001125,0.0,16,1,1,2020-09-10,2020-09-09,False,-9450.05490000001,-0.03919343441373331
evaluation,BASE,5,2020-12-15,2020-12-14,231592.60926000003,20279.399999999965,96.61884,277.8000000000105,3333.6,25,1,1,2021-01-20,2021-01-19,False,23238.581159999954,0.10034249898670515
evaluation,BASE,6,2021-02-03,2021-02-02,254972.58431999997,-464.0,101.82015999999999,278.40000000001055,0.0,11,1,1,2021-02-25,2021-02-24,False,-844.2201600000105,-0.0033110232704096658
evaluation,BASE,7,2021-06-08,2021-06-07,254066.8032,-9072.00000000003,99.73440000000002,287.9999999999683,0.0,6,1,1,2021-06-17,2021-06-16,False,-9459.734399999998,-0.03723325629658648
evaluation,BASE,8,2021-07-29,2021-07-28,244658.72196000002,9930.099999999977,99.77006,299.40000000001135,0.0,9,1,1,2021-08-11,2021-08-10,False,9530.929939999965,0.038956019485617215
evaluation,BASE,9,2021-10-29,2021-10-28,254429.47572000002,11359.399999999994,103.96163999999999,308.4000000000117,0.0,31,1,1,2021-12-13,2021-12-10,False,10947.038359999982,0.043025826033015184
evaluation,BASE,10,2022-05-13,2022-05-12,265388.067,11371.5,108.3418,332.50000000002245,0.0,19,1,1,2022-06-10,2022-06-09,False,10930.658199999978,0.041187451732711024
evaluation,BASE,11,2022-08-10,2022-08-09,275903.1696,-3214.4000000000233,109.61760000000001,393.59999999995665,0.0,11,1,1,2022-08-25,2022-08-24,False,-3717.61759999998,-0.013474356258355866
evaluation,BASE,12,2023-01-17,2023-01-16,272446.67844,197.10000000003492,108.91746,394.20000000001494,0.0,1,1,1,2023-01-18,2023-01-17,False,-306.01745999998,-0.0011232196397188716
evaluation,BASE,13,2023-04-03,2023-03-31,272010.69126,2885.2999999999884,109.27906000000002,402.60000000001526,0.0,6,1,1,2023-04-12,2023-04-11,False,2373.420939999973,0.008725469315216552
evaluation,BASE,14,2024-02-19,2024-02-08,274523.69376,8211.299999999988,111.36474,325.2000000000003,0.0,4,1,1,2024-02-23,2024-02-22,False,7774.735259999989,0.02832081687927813
evaluation,BASE,15,2024-03-05,2024-03-04,281768.04234,-3924.899999999965,111.83562,320.4000000000003,0.0,27,1,1,2024-04-15,2024-04-12,False,-4357.1356199999655,-0.015463555000117285
evaluation,BASE,16,2024-06-18,2024-06-17,278098.90866,-6185.700000000012,109.91754,313.20000000003506,0.0,6,1,1,2024-06-26,2024-06-25,False,-6608.817540000047,-0.023764269956484795
evaluation,BASE,17,2024-08-02,2024-08-01,269743.73796,-2492.7999999999884,107.31504000000001,311.60000000000025,0.0,2,1,1,2024-08-06,2024-08-05,False,-2911.7150399999887,-0.01079437492050979
evaluation,BASE,18,2024-08-28,2024-08-27,268127.6148,-6201.000000000029,105.92580000000001,317.999999999965,0.0,8,1,1,2024-09-09,2024-09-06,False,-6624.925799999994,-0.02470810701442153
evaluation,BASE,19,2024-09-25,2024-09-24,261877.365,38850.0,112.42500000000001,374.99999999995873,0.0,3,1,1,2024-09-30,2024-09-27,False,38362.57500000004,0.14649061021367785
evaluation,BASE,20,2024-10-09,2024-10-08,291642.3168,-14620.0,113.628,408.00000000001546,0.0,1,1,1,2024-10-10,2024-10-09,False,-15141.628000000015,-0.05191848757114254
evaluation,BASE,21,2025-04-09,2025-04-08,282507.29016,15050.799999999988,115.92936,305.60000000000025,0.0,10,1,1,2025-04-23,2025-04-22,False,14629.270639999988,0.05178369249060652
evaluation,BASE,22,2025-06-03,2025-05-30,298923.37272,-5601.800000000047,118.36452,302.79999999996664,6661.599999999999,13,1,1,2025-06-20,2025-06-19,False,638.6354799999863,0.0021364521421956286
evaluation,BASE,23,2025-06-23,2025-06-20,293480.48436,9550.799999999988,119.21824,303.2000000000003,0.0,3,1,1,2025-06-26,2025-06-25,False,9128.381759999987,0.031103879973165747
evaluation,BASE,24,2025-06-27,2025-06-26,302654.11871999997,16524.400000000023,124.26652,378.9999999999919,0.0,22,1,1,2025-07-29,2025-07-28,False,16021.13348000003,0.0529354549931698
evaluation,BASE,25,2025-09-05,2025-09-04,325134.0138,12556.0,132.4512,438.0000000000166,0.0,6,1,1,2025-09-15,2025-09-12,False,11985.548799999984,0.03686341105908613
evaluation,BASE,26,2025-12-19,2025-12-18,337243.4352,-2880.0,134.20800000000003,431.9999999999524,8856.0,30,1,1,2026-02-03,2026-02-02,False,5409.792000000048,0.01604120773112101
evaluation,BASE,27,2026-05-06,2026-04-30,342846.15552,-774.3999999999069,136.87168000000003,422.400000000016,0.0,8,1,1,2026-05-18,2026-05-15,False,-1333.6716799999228,-0.00389000039384173
evaluation,BASE,28,2026-06-05,2026-06-04,340469.68032,-10048.5,134.06778,415.80000000001576,0.0,2,1,1,2026-06-09,2026-06-08,False,-10598.367780000015,-0.031128668403127238
evaluation,BASE,29,2026-07-23,2026-07-22,331112.30922000005,-6514.200000000012,131.03244,415.7999999999542,0.0,6,1,1,2026-07-31,2026-07-30,False,-7061.032439999965,-0.02132518859426764
