period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,0.9006953593629704,30,326,139267.3,13608.581159999916,125658.71884000028
evaluation,STRESS,0.8275744187349178,30,326,137020.29999999996,24630.937359999887,112389.36264000006
earlier_diagnostic,BASE,0.25743907169738206,16,237,26787.699999999993,5026.0890000000145,21761.61100000012
earlier_diagnostic,STRESS,0.25794702918750934,16,243,31611.49999999999,9643.543039999975,21967.956959999923
