cycle_new,entry_date_new,entry_origin,buy_debit_new,gross_price_profit_new,commission_new,slippage_new,dividend_recognized_new,held_closes_new,buy_trades_new,sell_trades_new,exit_date_new,exit_origin_new,terminal_exit_new,net_profit_new,cycle_net_return_new,cycle_old,entry_date_old,buy_debit_old,gross_price_profit_old,commission_old,slippage_old,dividend_recognized_old,held_closes_old,buy_trades_old,sell_trades_old,exit_date_old,exit_origin_old,terminal_exit_old,net_profit_old,cycle_net_return_old,_merge,period,cost
25.0,2026-05-06,2026-04-30,211356.86291999999,2994.5999999999767,85.07267999999999,260.3999999999713,0.0,7.0,1.0,1.0,2026-05-15,2026-05-14,False,2649.127320000005,0.012533907266605854,20.0,2026-05-06,282945.47777999996,1394.4000000000233,113.36472,348.5999999999616,0.0,2.0,1.0,1.0,2026-05-08,2026-05-07,False,932.4352800000617,0.003295459207604169,both,evaluation,BASE
,,2026-05-12,,,,,,,,,,,,,,21.0,2026-05-13,282301.74906000006,-4853.5,111.8589,342.600000000013,0.0,3.0,1.0,1.0,2026-05-18,2026-05-15,False,-5307.958900000013,-0.018802430086509548,right_only,evaluation,BASE
26.0,2026-06-05,2026-06-04,213223.43615999998,-5164.600000000006,84.18732,260.40000000000987,0.0,3.0,1.0,1.0,2026-06-10,2026-06-09,False,-5509.1873200000155,-0.0258376256344823,22.0,2026-06-05,277583.5056,9605.0,112.8644,338.99999999996265,0.0,11.0,1.0,1.0,2026-06-23,2026-06-22,False,9153.135600000038,0.03297434975545621,both,evaluation,BASE
27.0,2026-06-23,2026-06-22,208403.6724,-4346.0,82.4264,246.00000000000932,0.0,2.0,1.0,1.0,2026-06-25,2026-06-24,False,-4674.426400000009,-0.0224296738448454,,,,,,,,,,,,,,,,left_only,evaluation,BASE
28.0,2026-07-23,2026-07-22,204018.69558,-6148.799999999988,80.31016,256.2000000000097,0.0,5.0,1.0,1.0,2026-07-30,2026-07-29,False,-6485.310159999998,-0.03178782288340321,23.0,2026-07-23,287632.91508,-5658.799999999988,113.82616000000002,361.19999999996026,0.0,6.0,1.0,1.0,2026-07-31,2026-07-30,False,-6133.826159999948,-0.021325188594267568,both,evaluation,BASE
29.0,2026-08-07,2026-08-06,197346.56142000004,1298.8999999999942,79.13234000000001,251.40000000000953,0.0,5.0,1.0,1.0,2026-08-14,2026-08-13,True,968.3676599999845,0.00490693961441299,24.0,2026-08-07,281183.52546000003,1850.7000000000116,112.74942000000001,358.2000000000136,0.0,5.0,1.0,1.0,2026-08-14,2026-08-13,True,1379.750579999998,0.004906939614413062,both,evaluation,BASE
1.0,2020-02-05,2020-02-04,199707.45104,2582.3000000000175,160.56636000000003,421.6000000000238,0.0,27.0,1.0,1.0,2020-03-13,2020-03-12,False,2000.1336399999939,0.010015318054404395,1.0,2020-02-05,199707.45104,8642.800000000017,162.99056000000002,421.6000000000238,0.0,18.0,1.0,1.0,2020-03-02,2020-02-28,False,8058.209439999993,0.04035006905368788,both,evaluation,STRESS
2.0,2020-07-01,2020-06-30,201715.85408000002,22126.0,169.96616,480.99999999998977,0.0,13.0,1.0,1.0,2020-07-20,2020-07-17,False,21475.03384000001,0.10646180459114069,2.0,2020-07-01,208006.36928,33380.80000000002,179.49248000000003,495.9999999999894,0.0,10.0,1.0,1.0,2020-07-15,2020-07-14,False,32705.307520000028,0.1572322406915098,both,evaluation,STRESS
3.0,2020-08-19,2020-08-18,223226.85504,-10854.600000000006,173.98504000000003,457.9999999999902,0.0,17.0,1.0,1.0,2020-09-11,2020-09-10,False,-11486.585039999996,-0.05145700340553432,3.0,2020-08-19,240285.67584,-11684.100000000006,187.28084,492.9999999999895,0.0,17.0,1.0,1.0,2020-09-11,2020-09-10,False,-12364.380839999994,-0.051457003405534316,both,evaluation,STRESS
4.0,2021-01-05,2021-01-04,211033.57968000002,1069.2000000000116,168.99696,475.1999999999828,2851.2,19.0,1.0,1.0,2021-02-01,2021-01-29,False,3276.2030400000285,0.01552455796356147,4.0,2021-01-05,227553.88516,6917.399999999994,184.53232000000003,512.3999999999814,3074.3999999999996,12.0,1.0,1.0,2021-01-21,2021-01-20,False,9294.867680000012,0.04084688632525219,both,evaluation,STRESS
,,2021-02-02,,,,,,,,,,,,,,5.0,2021-02-03,237565.38816,-4406.399999999965,188.0064,518.4000000000196,0.0,12.0,1.0,1.0,2021-02-26,2021-02-25,False,-5112.806399999985,-0.021521680576450455,right_only,evaluation,STRESS
5.0,2021-02-04,2021-02-03,213806.08824,821.1000000000058,171.11724000000004,469.19999999998305,0.0,10.0,1.0,1.0,2021-02-25,2021-02-24,False,180.78276000002273,0.0008455454261765073,,,,,,,,,,,,,,,,left_only,evaluation,STRESS
6.0,2021-06-08,2021-06-07,215062.9908,-19731.600000000006,163.91032,446.6000000000049,0.0,35.0,1.0,1.0,2021-07-28,2021-07-27,False,-20342.11032000001,-0.09458675453331421,6.0,2021-06-08,232543.4802,-4785.099999999977,183.83564,526.799999999981,0.0,30.0,1.0,1.0,2021-07-21,2021-07-20,False,-5495.735639999958,-0.023633152971105995,both,evaluation,STRESS
7.0,2021-10-29,2021-10-28,194652.12972000003,628.7999999999884,155.75376,393.00000000002655,0.0,2.0,1.0,1.0,2021-11-02,2021-11-01,False,80.04623999996181,0.00041122714719384474,7.0,2021-10-29,226846.50232000003,1282.4000000000233,181.73440000000002,458.0000000000309,0.0,16.0,1.0,1.0,2021-11-22,2021-11-19,False,642.6655999999923,0.0028330416974797295,both,evaluation,STRESS
8.0,2021-11-25,2021-11-24,194694.54668,-3812.2000000000116,154.01288000000002,388.9999999999917,0.0,2.0,1.0,1.0,2021-11-29,2021-11-26,False,-4355.212880000004,-0.022369465166162218,8.0,2021-11-25,227727.5546,3640.0,183.365,500.50000000000546,0.0,10.0,1.0,1.0,2021-12-09,2021-12-08,False,2956.1349999999948,0.012981015868687482,both,evaluation,STRESS
9.0,2021-12-02,2021-12-01,190181.042,2393.2000000000116,152.88688000000002,385.99999999999176,0.0,2.0,1.0,1.0,2021-12-06,2021-12-03,False,1854.3131200000198,0.009750252183390708,,,,,,,,,,,,,,,,left_only,evaluation,STRESS
10.0,2022-05-13,2022-05-12,192491.36576,915.7999999999884,154.12432,433.79999999999507,0.0,3.0,1.0,1.0,2022-05-18,2022-05-17,False,327.8756799999933,0.0017033266853578861,9.0,2022-05-13,230430.53535999998,5250.6999999999825,186.16328,519.299999999994,0.0,6.0,1.0,1.0,2022-05-23,2022-05-20,False,4545.236719999989,0.01972497574116641,both,evaluation,STRESS
11.0,2022-06-08,2022-06-07,192817.09600000002,1150.000000000029,154.46800000000002,460.00000000003104,0.0,3.0,1.0,1.0,2022-06-13,2022-06-10,False,535.531999999998,0.0027774093226671038,10.0,2022-06-08,235153.02360000001,-1458.5999999999767,187.23936000000003,561.0000000000379,0.0,2.0,1.0,1.0,2022-06-10,2022-06-09,False,-2206.8393600000145,-0.009384694809427125,both,evaluation,STRESS
12.0,2022-08-10,2022-08-09,192757.67224,2289.999999999971,154.87728,457.9999999999902,0.0,2.0,1.0,1.0,2022-08-12,2022-08-11,False,1677.1227199999805,0.00870067946199214,11.0,2022-08-10,232319.29056,-1269.5999999999767,185.05248,551.9999999999882,0.0,12.0,1.0,1.0,2022-08-26,2022-08-25,False,-2006.652479999965,-0.008637476789650047,both,evaluation,STRESS
13.0,2024-02-19,2024-02-08,194988.56424,807.7999999999884,156.06696,461.6000000000004,0.0,2.0,1.0,1.0,2024-02-21,2024-02-20,False,190.13303999998794,0.000975098415340729,12.0,2024-02-19,230809.68696,6898.299999999988,187.11468000000002,546.4000000000004,0.0,4.0,1.0,1.0,2024-02-23,2024-02-22,False,6164.785319999988,0.026709387293040104,both,evaluation,STRESS
14.0,2024-06-18,2024-06-17,195137.72387999998,-329.3999999999942,155.74032,439.2000000000004,0.0,2.0,1.0,1.0,2024-06-20,2024-06-19,False,-924.3403199999946,-0.00473686123636667,13.0,2024-06-18,237079.89404,-533.6000000000058,189.1612,533.6000000000005,0.0,22.0,1.0,1.0,2024-07-18,2024-07-17,False,-1256.3612000000062,-0.00529931568042642,both,evaluation,STRESS
15.0,2024-06-28,2024-06-27,194150.02896000003,1116.0,155.52576,446.4000000000004,0.0,2.0,1.0,1.0,2024-07-02,2024-07-01,False,514.0742399999997,0.0026478195380847066,,,,,,,,,,,,,,,,left_only,evaluation,STRESS
16.0,2024-08-02,2024-08-01,193715.05504,-1788.8000000000175,154.01568000000003,447.2000000000004,0.0,2.0,1.0,1.0,2024-08-06,2024-08-05,False,-2390.0156800000177,-0.012337790057187378,14.0,2024-08-02,234260.06656,-2163.2000000000116,186.25152,540.8000000000005,0.0,2.0,1.0,1.0,2024-08-06,2024-08-05,False,-2890.251520000012,-0.012337790057187338,both,evaluation,STRESS
17.0,2024-08-28,2024-08-27,192057.39224000002,-1593.1999999999825,152.76512000000002,455.2000000000004,0.0,2.0,1.0,1.0,2024-08-30,2024-08-29,False,-2201.165119999983,-0.011460975775664748,15.0,2024-08-28,232224.05248,-7636.8000000000175,182.43008000000003,550.4000000000005,0.0,11.0,1.0,1.0,2024-09-12,2024-09-11,False,-8369.630080000017,-0.03604118518567684,both,evaluation,STRESS
18.0,2024-09-04,2024-09-03,189503.7712,227.20000000001164,151.45152000000002,454.40000000000043,0.0,2.0,1.0,1.0,2024-09-06,2024-09-05,False,-378.6515199999888,-0.0019981212912135904,,,,,,,,,,,,,,,,left_only,evaluation,STRESS
19.0,2024-09-25,2024-09-24,189745.76796,11457.300000000017,156.14508,434.4000000000004,0.0,2.0,1.0,1.0,2024-09-27,2024-09-26,False,10866.754920000018,0.057270077940767675,16.0,2024-09-25,224340.30024,33255.59999999998,192.47160000000002,577.7999999999934,0.0,3.0,1.0,1.0,2024-09-30,2024-09-27,False,32485.328399999988,0.14480380192612327,both,evaluation,STRESS
20.0,2025-04-10,2025-04-09,200682.741,1417.5,160.881,420.0000000000004,0.0,3.0,1.0,1.0,2025-04-15,2025-04-14,False,836.6189999999995,0.004168863729043842,17.0,2025-04-10,256873.90848,5039.999999999971,207.21792000000002,537.6000000000005,0.0,9.0,1.0,1.0,2025-04-23,2025-04-22,False,4295.1820799999705,0.016720974525656778,both,evaluation,STRESS
21.0,2025-06-03,2025-05-30,200740.264,2082.7999999999884,161.19856000000001,406.4000000000004,0.0,3.0,1.0,1.0,2025-06-06,2025-06-05,False,1515.201439999988,0.00754806937984294,18.0,2025-06-03,260409.122,-2833.7000000000116,206.89964,527.2000000000005,5799.2,11.0,1.0,1.0,2025-06-18,2025-06-17,False,2231.400359999988,0.008568825634303194,both,evaluation,STRESS
22.0,2025-06-13,2025-06-12,202582.20047999997,-4807.000000000029,159.91624000000002,404.7999999999779,4452.8,3.0,1.0,1.0,2025-06-18,2025-06-17,False,-918.9162400000068,-0.004536016677786691,,,,,,,,,,,,,,,,left_only,evaluation,STRESS
23.0,2025-12-19,2025-12-18,202004.26940000002,9180.299999999988,165.03852,431.0000000000291,0.0,14.0,1.0,1.0,2026-01-12,2026-01-09,False,8584.26147999996,0.04249544579180047,19.0,2025-12-19,263402.3188,12645.0,215.4708,562.000000000038,0.0,18.0,1.0,1.0,2026-01-16,2026-01-15,False,11867.529199999963,0.04505476358016011,both,evaluation,STRESS
24.0,2026-01-16,2026-01-15,210723.2556,-10853.699999999983,163.99812000000003,428.99999999999085,5276.7,13.0,1.0,1.0,2026-02-04,2026-02-03,False,-6169.998119999974,-0.029280100587056296,,,,,,,,,,,,,,,,left_only,evaluation,STRESS
25.0,2026-05-06,2026-04-30,204663.83280000003,2897.999999999971,164.65680000000003,420.0000000000283,0.0,7.0,1.0,1.0,2026-05-15,2026-05-14,False,2313.3431999999425,0.011303136310657142,20.0,2026-05-06,275321.5846,1356.0,220.48560000000003,565.0000000000382,0.0,2.0,1.0,1.0,2026-05-08,2026-05-07,False,570.5143999999618,0.0020721746201948954,both,evaluation,STRESS
,,2026-05-12,,,,,,,,,,,,,,21.0,2026-05-13,274557.279,-4717.5,217.44900000000004,554.9999999999882,0.0,3.0,1.0,1.0,2026-05-18,2026-05-15,False,-5489.948999999988,-0.01999564178373136,right_only,evaluation,STRESS
26.0,2026-06-05,2026-06-04,205978.95863999997,-4986.100000000006,162.55524,418.9999999999911,0.0,3.0,1.0,1.0,2026-06-10,2026-06-09,False,-5567.655239999996,-0.027030213555603387,22.0,2026-06-05,269394.91488,9316.0,218.91504000000003,602.7999999999579,0.0,11.0,1.0,1.0,2026-06-23,2026-06-22,False,8494.284960000043,0.03153097735264884,both,evaluation,STRESS
27.0,2026-06-23,2026-06-22,200937.843,-4187.0,158.8374,434.5000000000048,0.0,2.0,1.0,1.0,2026-06-25,2026-06-24,False,-4780.337400000005,-0.023790129965712854,,,,,,,,,,,,,,,,left_only,evaluation,STRESS
28.0,2026-07-23,2026-07-22,196495.46675999998,-5918.399999999994,154.60176,410.99999999999125,0.0,5.0,1.0,1.0,2026-07-30,2026-07-29,False,-6484.001759999985,-0.03299822569402865,23.0,2026-07-23,278727.14628,-5480.200000000012,220.46728000000002,582.9999999999876,0.0,6.0,1.0,1.0,2026-07-31,2026-07-30,False,-6283.667279999999,-0.022544152458288495,both,evaluation,STRESS
29.0,2026-08-07,2026-08-06,189929.24132000003,1249.2999999999884,152.22116,402.9999999999914,0.0,5.0,1.0,1.0,2026-08-14,2026-08-13,True,694.078839999997,0.0036544074792074087,24.0,2026-08-07,272404.71832,1791.7999999999302,218.32216,577.9999999999877,0.0,5.0,1.0,1.0,2026-08-14,2026-08-13,True,995.4778399999425,0.0036544074792072144,both,evaluation,STRESS
1.0,2015-01-05,2014-12-31,199812.35447999998,-16287.600000000006,76.60712000000001,221.59999999997558,1939.0000000000002,11.0,1.0,1.0,2015-01-20,2015-01-19,False,-14646.807119999981,-0.07330281031979952,1.0,2015-01-05,199812.35447999998,-16287.600000000006,76.60712000000001,221.59999999997558,1939.0000000000002,11.0,1.0,1.0,2015-01-20,2015-01-19,False,-14646.807119999981,-0.07330281031979952,both,earlier_diagnostic,BASE
2.0,2015-02-11,2015-02-10,185269.0464,68816.0,87.80160000000001,272.00000000001836,0.0,60.0,1.0,1.0,2015-05-15,2015-05-14,False,68456.19839999998,0.3694961448238986,2.0,2015-02-11,185269.0464,68816.0,87.80160000000001,272.00000000001836,0.0,60.0,1.0,1.0,2015-05-15,2015-05-14,False,68456.19839999998,0.3694961448238986,both,earlier_diagnostic,BASE
3.0,2015-06-03,2015-06-02,253357.56138,-26514.0,95.96104,294.59999999996757,0.0,13.0,1.0,1.0,2015-06-23,2015-06-19,False,-26904.561039999964,-0.10619205873886267,3.0,2015-06-03,253357.56138,-26514.0,95.96104,294.59999999996757,0.0,13.0,1.0,1.0,2015-06-23,2015-06-19,False,-26904.561039999964,-0.10619205873886267,both,earlier_diagnostic,BASE
4.0,2015-09-29,2015-09-28,224251.8414,38016.5,97.2305,277.99999999996936,0.0,60.0,1.0,1.0,2015-12-29,2015-12-28,False,37641.26950000003,0.1678526662925321,4.0,2015-09-29,224251.8414,38016.5,97.2305,277.99999999996936,0.0,60.0,1.0,1.0,2015-12-29,2015-12-28,False,37641.26950000003,0.1678526662925321,both,earlier_diagnostic,BASE
5.0,2016-05-03,2016-04-29,264461.18166000006,7365.599999999977,107.16948000000001,334.80000000003747,0.0,60.0,1.0,1.0,2016-07-28,2016-07-27,False,6923.63051999994,0.02618013909089004,5.0,2016-05-03,264461.18166000006,7365.599999999977,107.16948000000001,334.80000000003747,0.0,60.0,1.0,1.0,2016-07-28,2016-07-27,False,6923.63051999994,0.02618013909089004,both,earlier_diagnostic,BASE
6.0,2017-05-18,2017-05-17,270433.5759,24009.0,112.89000000000001,318.0000000000003,0.0,60.0,1.0,1.0,2017-08-14,2017-08-11,False,23578.11,0.08718632633367476,6.0,2017-05-18,270433.5759,24009.0,112.89000000000001,318.0000000000003,0.0,60.0,1.0,1.0,2017-08-14,2017-08-11,False,23578.11,0.08718632633367476,both,earlier_diagnostic,BASE
7.0,2018-10-09,2018-10-08,294858.96,-22704.0,113.3088,352.00000000000034,0.0,8.0,1.0,1.0,2018-10-19,2018-10-18,False,-23169.3088,-0.07857759791325317,7.0,2018-10-09,294858.96,-9592.0,115.9312,352.00000000000034,0.0,4.0,1.0,1.0,2018-10-15,2018-10-12,False,-10059.9312,-0.03411777346023333,both,earlier_diagnostic,BASE
8.0,2019-02-28,2019-02-27,271708.3308,16206.0,111.84360000000001,296.0000000000002,0.0,41.0,1.0,1.0,2019-04-29,2019-04-26,False,15798.1564,0.05814380572537086,8.0,2019-02-28,284559.4005,-620.0,113.61500000000001,310.0000000000002,0.0,7.0,1.0,1.0,2019-03-11,2019-03-08,False,-1043.6150000000002,-0.0036674768015615084,both,earlier_diagnostic,BASE
9.0,2019-05-31,2019-05-30,286840.15656,20304.600000000035,118.71108000000001,314.8000000000003,0.0,24.0,1.0,1.0,2019-07-05,2019-07-04,False,19871.088920000035,0.06927582650319565,9.0,2019-05-31,283195.42776,20046.600000000035,117.20268000000002,310.8000000000003,0.0,24.0,1.0,1.0,2019-07-05,2019-07-04,False,19618.597320000037,0.06927582650319565,both,earlier_diagnostic,BASE
1.0,2015-01-05,2014-12-31,199963.15328,-16287.600000000006,153.21424000000002,443.2000000000004,1939.0000000000002,11.0,1.0,1.0,2015-01-20,2015-01-19,False,-14945.014240000006,-0.07473884060566464,1.0,2015-01-05,199963.15328,-16287.600000000006,153.21424000000002,443.2000000000004,1939.0000000000002,11.0,1.0,1.0,2015-01-20,2015-01-19,False,-14945.014240000006,-0.07473884060566464,both,earlier_diagnostic,STRESS
2.0,2015-02-11,2015-02-10,184733.26376,68563.0,174.9576,487.7999999999944,0.0,60.0,1.0,1.0,2015-05-15,2015-05-14,False,67900.24240000002,0.3675582892760126,2.0,2015-02-11,184733.26376,68563.0,174.9576,487.7999999999944,0.0,60.0,1.0,1.0,2015-05-15,2015-05-14,False,67900.24240000002,0.3675582892760126,both,earlier_diagnostic,STRESS
3.0,2015-06-03,2015-06-02,252522.76872,-26406.0,191.15988,537.9000000000059,0.0,13.0,1.0,1.0,2015-06-23,2015-06-19,False,-27135.059880000004,-0.10745589404687565,3.0,2015-06-03,252522.76872,-26406.0,191.15988,537.9000000000059,0.0,13.0,1.0,1.0,2015-06-23,2015-06-19,False,-27135.059880000004,-0.10745589404687565,both,earlier_diagnostic,STRESS
