period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.1769276386291525,22,313,70265.7,4503.260579999968,65762.43941999995
evaluation,STRESS,1.11350717717299,22,313,69821.7,8281.627760000016,61540.07223999998
earlier_diagnostic,BASE,1.0171497013614281,10,302,60061.499999999985,2052.3090800000195,58009.190919999994
earlier_diagnostic,STRESS,1.0359879418116282,10,308,64135.30000000001,4018.2760799999983,60117.02391999986
