date,wealth_high,wealth_low,wealth_close,true_range,range_span,path_length,choppiness,market_state,factor_status,sma120,z20,previous_high20,previous_low10,raw_entry,raw_exit_trend,raw_exit_range
2012-07-09,0.9596774193548384,0.9400921658986172,0.9412442396313361,0.02035330261136703,0.05453149001536106,0.1858678955453147,46.465752575907146,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.355479699033944,0.9953917050691243,0.9435483870967739,0,True,True
2012-07-10,0.942012288786482,0.9362519201228875,0.9374039938556064,0.005760368663594528,0.057219662058372034,0.18394777265744988,44.24891715541828,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.3869252545976067,0.9953917050691243,0.9412442396313361,0,True,True
2012-07-11,0.943932411674347,0.9350998463901689,0.9416282642089091,0.008832565284178195,0.04953917050691237,0.1862519201228875,50.18217951213975,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.0597133671933385,0.9953917050691243,0.9374039938556064,0,False,True
2012-07-12,0.9550691244239629,0.9358678955453146,0.9500768049155144,0.01920122887864828,0.03533026113671267,0.18509984639016852,62.755572545406075,2.0,CHOPPINESS_STATE_AVAILABLE,,-0.5642817458303306,0.9953917050691243,0.9374039938556064,0,True,False
2012-07-13,0.9585253456221196,0.9489247311827954,0.9516129032258063,0.00960061443932414,0.03110599078340981,0.1739631336405526,65.22946475973556,2.0,CHOPPINESS_STATE_AVAILABLE,,-0.40957210297768987,0.9953917050691243,0.9374039938556064,0,True,False
2012-07-16,0.953149001536098,0.9358678955453146,0.9362519201228876,0.017281105990783474,0.03110599078340981,0.182411674347158,67.02641998383908,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.1841767798045755,0.9953917050691243,0.9374039938556064,0,True,False
2012-07-17,0.9404761904761901,0.9335637480798766,0.9381720430107523,0.006912442396313501,0.03264208909370203,0.18049155145929352,64.79894995168961,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.0436968044212456,0.9953917050691243,0.9362519201228876,0,True,False
2012-07-18,0.9412442396313361,0.9239631336405526,0.9381720430107523,0.017281105990783474,0.04224270353302606,0.18586789554531524,56.141430665328436,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.024974211862369,0.9880952380952379,0.9362519201228876,0,True,False
2012-07-19,0.9496927803379411,0.9358678955453144,0.941244239631336,0.01382488479262678,0.04224270353302606,0.18433179723502346,55.82696978865228,2.0,CHOPPINESS_STATE_AVAILABLE,,-0.8010490854832516,0.9869431643625189,0.9362519201228876,0,True,False
2012-07-20,0.9412442396313359,0.9320276497695846,0.9343317972350225,0.009216589861751334,0.04224270353302606,0.18625192012288838,56.21963981212076,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.5720628181478402,0.9715821812596003,0.9362519201228876,0,True,False
2012-07-23,0.9258832565284173,0.918586789554531,0.9228110599078336,0.015745007680491474,0.046082949308756005,0.18894009216589924,53.46556734013672,2.0,CHOPPINESS_STATE_AVAILABLE,,-2.3928107777100664,0.9604454685099842,0.9343317972350225,0,True,False
2012-07-24,0.9304915514592929,0.9197388632872499,0.9247311827956983,0.010752688172043001,0.046082949308756005,0.19201228878648302,54.076747012093136,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.8637078064352188,0.9604454685099842,0.9228110599078336,0,True,False
2012-07-25,0.9270353302611362,0.9178187403993852,0.9189708141321038,0.009216589861751001,0.04685099846390184,0.18701996927803421,52.452179148042134,2.0,CHOPPINESS_STATE_AVAILABLE,,-2.0201768262168414,0.9604454685099842,0.9228110599078336,0,True,False
2012-07-26,0.9243471582181254,0.9139784946236552,0.9147465437788013,0.010368663594470195,0.0456989247311832,0.1743471582181264,50.736817647118635,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.9966393400267237,0.9604454685099842,0.9189708141321038,0,True,False
2012-07-27,0.9201228878648228,0.9128264208909365,0.9158986175115201,0.007296466973886306,0.04569892473118309,0.16129032258064568,47.78718537159398,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.6695847521952656,0.9604454685099842,0.9147465437788013,0,True,False
2012-07-30,0.9212749615975416,0.9109062980030715,0.9128264208909364,0.010368663594470084,0.047619047619048005,0.16589861751152124,47.295070426569026,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.6612684581731072,0.9604454685099842,0.9147465437788013,0,True,False
2012-07-31,0.9158986175115199,0.9086021505376339,0.9105222734254986,0.007296466973885973,0.049923195084485616,0.16436251920122902,45.152059856916026,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.6175398021885703,0.9604454685099842,0.9128264208909364,0,True,False
2012-08-01,0.9220430107526875,0.9109062980030714,0.9174347158218119,0.011520737327188835,0.049923195084485616,0.15668202764976957,43.338684276150865,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.0533685491043696,0.9604454685099842,0.9105222734254986,0,True,False
2012-08-02,0.917434715821812,0.9059139784946231,0.9105222734254986,0.011520737327188946,0.04723502304147498,0.15860215053763438,45.89757198511468,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.3648064244726497,0.9604454685099842,0.9105222734254986,0,True,False
2012-08-03,0.9162826420890932,0.9093701996927797,0.91589861751152,0.006912442396313501,0.04377880184331806,0.1482334869431644,46.214946048487015,2.0,CHOPPINESS_STATE_AVAILABLE,,-0.943012634043561,0.9604454685099842,0.9105222734254986,0,True,False
2012-08-06,0.9293394777265739,0.9147465437788012,0.927803379416282,0.014592933947772724,0.04377880184331806,0.15591397849462363,48.12910644091266,2.0,CHOPPINESS_STATE_AVAILABLE,,-0.018798317029408245,0.9516129032258063,0.9105222734254986,0,True,False
2012-08-07,0.9297235023041467,0.92626728110599,0.9289554531490009,0.003456221198156695,0.04377880184331806,0.14208909370199685,44.61079886488894,2.0,CHOPPINESS_STATE_AVAILABLE,,0.10114656235748046,0.9516129032258063,0.9105222734254986,0,True,True
2012-08-08,0.9354838709677412,0.9278033794162819,0.9297235023041467,0.007680491551459334,0.03533026113671278,0.1359447004608294,51.06021460629589,2.0,CHOPPINESS_STATE_AVAILABLE,,0.2117786066733807,0.9516129032258063,0.9105222734254986,0,True,True
2012-08-09,0.9400921658986169,0.9262672811059902,0.9389400921658979,0.013824884792626668,0.03417818740399381,0.14055299539170474,53.57962283734733,2.0,CHOPPINESS_STATE_AVAILABLE,,1.0520319348967906,0.9516129032258063,0.9105222734254986,0,True,True
2012-08-10,0.9397081413210439,0.9343317972350222,0.9362519201228873,0.005376344086021612,0.03417818740399381,0.13018433179723488,50.6758122546463,2.0,CHOPPINESS_STATE_AVAILABLE,,0.9984528573982226,0.9516129032258063,0.9105222734254986,0,True,True
2012-08-13,0.9335637480798764,0.9174347158218119,0.9185867895545308,0.018817204301075363,0.03417818740399381,0.13824884792626724,52.95328926870074,2.0,CHOPPINESS_STATE_AVAILABLE,,-0.6019659454456745,0.941244239631336,0.9105222734254986,0,True,False
2012-08-14,0.9201228878648225,0.906298003072196,0.9170506912442389,0.013824884792626557,0.03417818740399381,0.1428571428571428,54.19577166781448,2.0,CHOPPINESS_STATE_AVAILABLE,,-0.6716925002693659,0.941244239631336,0.9105222734254986,0,True,False
2012-08-15,0.9151305683563741,0.9078341013824877,0.9086021505376337,0.009216589861751223,0.03417818740399381,0.14170506912442382,53.88894960139881,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.3759535223899297,0.941244239631336,0.9105222734254986,0,True,False
2012-08-16,0.9101382488479257,0.9051459293394771,0.905913978494623,0.004992319508448584,0.034946236559139754,0.1394009216589861,52.425663975617546,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.5323615350917337,0.941244239631336,0.9086021505376337,0,True,False
2012-08-17,0.9062980030721959,0.8966973886328717,0.9020737327188934,0.00960061443932414,0.043394777265745144,0.13863287250384015,44.011553920651934,2.0,CHOPPINESS_STATE_AVAILABLE,,-1.7179539192999036,0.9389400921658979,0.905913978494623,0,True,False
2012-08-20,0.8997695852534554,0.860983102918586,0.8970814132104447,0.04109062980030731,0.07910906298003084,0.1724270353302615,29.52367537488333,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.886367372014101,0.9389400921658979,0.9020737327188934,0,True,True
2012-08-21,0.9089861751152066,0.895929339477726,0.9005376344086015,0.013056835637480613,0.07910906298003084,0.17396313364055327,29.8597513532734,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.3938019339612204,0.9389400921658979,0.8970814132104447,0,False,True
2012-08-22,0.9020737327188935,0.8920890937019963,0.894009216589861,0.009984639016897168,0.07910906298003084,0.1724270353302615,29.52367537488333,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.7037654046586268,0.9389400921658979,0.8970814132104447,0,True,True
2012-08-23,0.9016897081413202,0.8917050691244232,0.8982334869431636,0.009984639016897057,0.07910906298003084,0.17549923195084505,30.192872779341545,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.24065024130557,0.9389400921658979,0.894009216589861,0,False,True
2012-08-24,0.8955453149001529,0.8882488479262667,0.8894009216589854,0.009984639016896946,0.07910906298003084,0.17089093701996927,29.184591965228083,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.6726120582615893,0.9389400921658979,0.894009216589861,0,True,True
2012-08-27,0.8851766513056829,0.8705837173579102,0.8709677419354831,0.018817204301075252,0.07910906298003084,0.18625192012288783,32.4461584270598,1.0,CHOPPINESS_STATE_AVAILABLE,,-2.355221445974807,0.9389400921658979,0.8894009216589854,0,True,True
2012-08-28,0.8771121351766505,0.8678955453148994,0.8709677419354831,0.009216589861751112,0.07910906298003084,0.1877880184331796,32.75739071615091,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.9805492524028276,0.9389400921658979,0.8709677419354831,0,False,True
2012-08-29,0.8732718894009209,0.8640552995391697,0.8652073732718887,0.009216589861751223,0.07872503840245781,0.18317972350230416,32.000309439016654,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.9229558401195157,0.9389400921658979,0.8709677419354831,0,True,True
2012-08-30,0.8659754224270345,0.8548387096774186,0.861367127496159,0.011136712749615918,0.07872503840245781,0.18894009216589847,33.173539942822345,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.8018884368520531,0.9389400921658979,0.8652073732718887,0,True,True
2012-08-31,0.8644393241167426,0.8594470046082942,0.861367127496159,0.004992319508448473,0.06528417818740395,0.17511520737327158,37.38813709696754,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.5771964012594208,0.9389400921658979,0.861367127496159,0,False,True
2012-09-03,0.871735791090629,0.8575268817204295,0.8667434715821806,0.014208909370199585,0.06029185867895548,0.1754992319508446,40.485576935217985,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.2285230355077204,0.9389400921658979,0.861367127496159,0,False,True
2012-09-04,0.8705837173579101,0.8571428571428564,0.8575268817204293,0.01344086021505364,0.05529953917050712,0.17972350230414702,44.6619701328532,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.4246633739330612,0.9389400921658979,0.861367127496159,0,True,True
2012-09-05,0.860599078341013,0.8536866359446996,0.8571428571428564,0.00691244239631339,0.055299539170507006,0.18164362519201183,45.06465530588949,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.305051534611721,0.9389400921658979,0.8575268817204293,0,True,True
2012-09-06,0.8655913978494615,0.8571428571428563,0.8655913978494615,0.008448540706605168,0.055299539170507006,0.18049155145929285,44.82355808846918,1.0,CHOPPINESS_STATE_AVAILABLE,,-0.9087058166708716,0.9389400921658979,0.8571428571428564,0,False,True
2012-09-07,0.9158986175115197,0.87058371735791,0.9051459293394769,0.0503072196620582,0.06221198156682006,0.18970814132104374,42.24763022173837,1.0,CHOPPINESS_STATE_AVAILABLE,,0.9128006268006117,0.9362519201228873,0.8571428571428564,0,False,True
2012-09-10,0.9101382488479255,0.9036098310291851,0.9082181259600607,0.006528417818740362,0.06221198156682006,0.1831797235023035,40.92067813522626,1.0,CHOPPINESS_STATE_AVAILABLE,,1.1193651630062216,0.9185867895545308,0.8571428571428564,0,False,True
2012-09-11,0.9024577572964662,0.8951612903225799,0.9013056835637472,0.013056835637480835,0.06221198156682006,0.18625192012288716,41.55091832980235,1.0,CHOPPINESS_STATE_AVAILABLE,,0.8642792608011882,0.9170506912442389,0.8571428571428564,0,False,True
2012-09-12,0.9132104454685092,0.8963133640552986,0.9059139784946227,0.016897081413210557,0.06221198156682006,0.19316436251920066,42.93176287430376,1.0,CHOPPINESS_STATE_AVAILABLE,,1.1157948946831902,0.9086021505376337,0.8571428571428564,0,False,True
2012-09-13,0.9074500768049145,0.8966973886328717,0.8970814132104445,0.01075268817204278,0.06221198156682006,0.1939324116743465,43.082129413563386,1.0,CHOPPINESS_STATE_AVAILABLE,,0.6991246918746231,0.9082181259600607,0.8571428571428564,0,False,True
2012-09-14,0.9101382488479254,0.8966973886328715,0.903225806451612,0.013440860215053863,0.06221198156682006,0.1885560675883251,42.016813356752394,1.0,CHOPPINESS_STATE_AVAILABLE,,1.0161819749554035,0.9082181259600607,0.8571428571428564,0,False,True
2012-09-17,0.90168970814132,0.881336405529953,0.882104454685099,0.02188940092165903,0.06221198156682006,0.20122887864823302,44.48161606477107,1.0,CHOPPINESS_STATE_AVAILABLE,,-0.053078796609310606,0.9082181259600607,0.8571428571428564,0,False,True
2012-09-18,0.8782642089093693,0.8686635944700453,0.871351766513056,0.013440860215053752,0.06221198156682006,0.20545314900153555,45.268831345842386,1.0,CHOPPINESS_STATE_AVAILABLE,,-0.5558048501882401,0.9082181259600607,0.8571428571428564,0,False,True
2012-09-19,0.8771121351766503,0.8686635944700452,0.8748079877112126,0.008448540706605168,0.06221198156682006,0.2027649769585248,44.76977196422353,1.0,CHOPPINESS_STATE_AVAILABLE,,-0.32038552354584615,0.9082181259600607,0.8571428571428564,0,False,True
2012-09-20,0.8728878648233478,0.8548387096774184,0.8559907834101373,0.019969278033794224,0.06221198156682006,0.21774193548387055,47.470092992561355,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.211308484190146,0.9082181259600607,0.8655913978494615,0,True,True
2012-09-21,0.8640552995391696,0.8521505376344076,0.8556067588325644,0.011904761904761973,0.06374807987711206,0.21543778801843294,46.14273072058209,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.1119303044559659,0.9082181259600607,0.8559907834101373,0,True,True
2012-09-24,0.869047619047618,0.8463901689708132,0.8632872503840237,0.022657450076804753,0.06950844854070648,0.22465437788018405,44.45203985534702,1.0,CHOPPINESS_STATE_AVAILABLE,,-0.6832637762123202,0.9082181259600607,0.8556067588325644,0,False,True
2012-09-25,0.8667434715821802,0.858294930875575,0.8621351766513047,0.008448540706605279,0.06950844854070648,0.22619047619047594,44.71025085907401,1.0,CHOPPINESS_STATE_AVAILABLE,,-0.711455862977706,0.9082181259600607,0.8556067588325644,0,False,True
2012-09-26,0.8648233486943154,0.8517665130568346,0.8529185867895536,0.013056835637480835,0.06950844854070648,0.2307987711213516,45.47449158462739,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.1199500598331273,0.9082181259600607,0.8556067588325644,0,True,True
2012-09-27,0.8970814132104443,0.8540706605222724,0.8774961597542232,0.044162826420890755,0.06682027649769595,0.22465437788018416,45.946578515370895,1.0,CHOPPINESS_STATE_AVAILABLE,,0.06291296034087154,0.9082181259600607,0.8529185867895536,0,False,True
2012-09-28,0.8982334869431633,0.869815668202764,0.8978494623655904,0.02841781874039928,0.06682027649769595,0.24654377880184308,49.469671985707116,1.0,CHOPPINESS_STATE_AVAILABLE,,0.9852299383379712,0.9082181259600607,0.8529185867895536,0,False,True
2012-10-08,0.8982334869431634,0.8794162826420882,0.8844086021505366,0.018817204301075252,0.06682027649769595,0.2523041474654375,50.34482215904632,1.0,CHOPPINESS_STATE_AVAILABLE,,0.273515957209758,0.9082181259600607,0.8529185867895536,0,False,True
2012-10-09,0.9093701996927791,0.8890168970814121,0.9047619047619037,0.024961597542242475,0.06374807987711217,0.2603686635944694,53.32053547275517,1.0,CHOPPINESS_STATE_AVAILABLE,,1.1685814385881794,0.9082181259600607,0.8529185867895536,0,False,True
2012-10-10,0.9062980030721955,0.8982334869431633,0.9047619047619037,0.008064516129032251,0.06374807987711217,0.2576804915514589,52.927283274242846,1.0,CHOPPINESS_STATE_AVAILABLE,,1.0602226173573117,0.9082181259600607,0.8529185867895536,0,False,True
2012-10-11,0.9047619047619038,0.8966973886328715,0.8986175115207363,0.008064516129032251,0.0629800307219659,0.2523041474654373,52.58762570583268,1.0,CHOPPINESS_STATE_AVAILABLE,,0.6750650330475086,0.9082181259600607,0.8529185867895536,0,False,True
2012-10-12,0.9093701996927793,0.8913210445468501,0.8978494623655905,0.018049155145929197,0.06298003072196612,0.24846390168970744,52.00644378865354,1.0,CHOPPINESS_STATE_AVAILABLE,,0.6654415778340408,0.9082181259600607,0.8529185867895536,0,False,True
2012-10-15,0.9001536098310281,0.8890168970814122,0.8947772657450067,0.011136712749615918,0.06298003072196612,0.2461597542242696,51.65340721473459,1.0,CHOPPINESS_STATE_AVAILABLE,,0.5594263569022222,0.9082181259600607,0.8529185867895536,0,False,True
2012-10-16,0.9032258064516119,0.8913210445468501,0.8951612903225797,0.011904761904761751,0.06298003072196612,0.2496159754224262,52.18173624391279,1.0,CHOPPINESS_STATE_AVAILABLE,,0.6042913967237329,0.9059139784946227,0.8529185867895536,0,False,True
2012-10-17,0.9016897081413202,0.8897849462365585,0.8986175115207364,0.011904761904761751,0.06298003072196612,0.24155145929339372,50.93731059916823,1.0,CHOPPINESS_STATE_AVAILABLE,,0.8286724518809574,0.9059139784946227,0.8529185867895536,0,False,True
2012-10-18,0.9124423963133632,0.9001536098310284,0.9097542242703526,0.01382488479262678,0.06605222734255001,0.24347158218125853,49.43259333490701,1.0,CHOPPINESS_STATE_AVAILABLE,,1.3569170206360135,0.9047619047619037,0.8774961597542232,0,False,True
2012-10-19,0.9120583717357903,0.9074500768049147,0.9097542242703526,0.004608294930875556,0.06067588325652862,0.22542242703532933,49.73100705593455,1.0,CHOPPINESS_STATE_AVAILABLE,,1.3116440370732596,0.9097542242703526,0.8844086021505366,0,False,True
2012-10-22,0.9155145929339468,0.903225806451612,0.9132104454685092,0.01228878648233478,0.06374807987711217,0.22926267281105883,48.49948921809331,1.0,CHOPPINESS_STATE_AVAILABLE,,1.3394490385360656,0.9097542242703526,0.8844086021505366,0,False,True
2012-10-23,0.9135944700460821,0.9020737327188932,0.9028417818740391,0.011520737327188835,0.06144393241167434,0.22772657450076683,49.639716767914166,1.0,CHOPPINESS_STATE_AVAILABLE,,0.7476857215386543,0.9132104454685092,0.8947772657450067,0,False,True
2012-10-24,0.9059139784946227,0.8993855606758824,0.9013056835637472,0.006528417818740362,0.045698924731182755,0.19009216589861644,54.01300886725968,1.0,CHOPPINESS_STATE_AVAILABLE,,0.6068255295521683,0.9132104454685092,0.8947772657450067,0,False,True
2012-10-25,0.9051459293394769,0.8936251920122877,0.8940092165898608,0.011520737327189168,0.036098310291858615,0.17319508448540633,59.42169348254712,1.0,CHOPPINESS_STATE_AVAILABLE,,0.1637779666040187,0.9132104454685092,0.8947772657450067,0,True,True
2012-10-26,0.8955453149001527,0.8709677419354829,0.8740399385560665,0.02457757296466978,0.044546850998463894,0.17895545314900085,52.69288497124119,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.0370045485162664,0.9132104454685092,0.8940092165898608,0,True,True
2012-10-29,0.8751920122887855,0.8671274961597534,0.8698156682027641,0.00806451612903214,0.048387096774193394,0.16205837173579052,45.80133191955895,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.3418834029380855,0.9132104454685092,0.8740399385560665,0,True,True
2012-10-30,0.8790322580645153,0.8690476190476182,0.8717357910906289,0.009984639016897168,0.048387096774193394,0.16397849462365544,46.24765413698234,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.3180840233645423,0.9132104454685092,0.8698156682027641,0,False,True
2012-10-31,0.8786482334869423,0.8698156682027642,0.8778801843317965,0.008832565284178084,0.048387096774193394,0.16474654377880127,46.4247213665174,1.0,CHOPPINESS_STATE_AVAILABLE,,-1.198925558455313,0.9132104454685092,0.8698156682027641,0,False,True
2012-11-01,0.9001536098310283,0.8782642089093694,0.8963133640552988,0.022273425499231836,0.048387096774193394,0.1689708141321039,47.38407180199965,1.0,CHOPPINESS_STATE_AVAILABLE,,0.11231225556041012,0.9132104454685092,0.8698156682027641,0,False,True
2012-11-02,0.8997695852534555,0.8901689708141314,0.8982334869431636,0.00960061443932414,0.048387096774193394,0.16743471582181213,47.03802082914703,1.0,CHOPPINESS_STATE_AVAILABLE,,0.2604633130693609,0.9132104454685092,0.8698156682027641,0,False,True
2012-11-05,0.9051459293394771,0.8920890937019962,0.8959293394777259,0.013056835637480946,0.048387096774193394,0.16858678955453132,47.29785488614868,1.0,CHOPPINESS_STATE_AVAILABLE,,0.036608440374577896,0.9132104454685092,0.8698156682027641,0,False,True
2012-11-06,0.8986175115207367,0.8798003072196612,0.8924731182795691,0.018817204301075474,0.048387096774193394,0.17549923195084505,48.82051895896341,1.0,CHOPPINESS_STATE_AVAILABLE,,-0.19186970692333402,0.9132104454685092,0.8698156682027641,0,False,True
