date,wealth_close,reference_new_buy,reference_holding,reference_entry_wealth_open,reference_entry_date,reference_state,stage,target,price_upgrade,stage_status
2012-10-08,0.8844086021505366,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-09,0.9047619047619037,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-10,0.9047619047619037,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-11,0.8986175115207363,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-12,0.8978494623655905,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-15,0.8947772657450067,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-16,0.8951612903225797,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-17,0.8986175115207364,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-18,0.9097542242703526,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-19,0.9097542242703526,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-22,0.9132104454685092,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-23,0.9028417818740391,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-24,0.9013056835637472,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-25,0.8940092165898608,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-26,0.8740399385560665,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-29,0.8698156682027641,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-30,0.8717357910906289,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-10-31,0.8778801843317965,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-01,0.8963133640552988,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-02,0.8982334869431636,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-05,0.8959293394777259,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-06,0.8924731182795691,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-07,0.8917050691244233,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-08,0.8755760368663587,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-09,0.8732718894009209,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-12,0.8763440860215047,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-13,0.862903225806451,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-14,0.8652073732718888,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-15,0.8548387096774187,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-16,0.8467741935483865,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-19,0.8467741935483865,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-20,0.8444700460829486,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-21,0.8548387096774187,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-22,0.8498463901689702,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-23,0.8544546850998459,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-26,0.8490783410138243,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-27,0.8398617511520731,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-28,0.830645161290322,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-29,0.8275729646697382,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-11-30,0.8314132104454679,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
