fit_index,iteration,target_min,target_max,prediction_min,prediction_max,maximum_prediction_change,negative_predictions
1157,1,-0.06375929443690632,0.059964251781472674,-0.016668179681723638,0.01259557011053238,0.016668179681723638,165
1157,2,-0.06375929443690632,0.06554230307360694,-0.017921071441143382,0.016998999677553375,0.004403429567020995,104
1157,3,-0.06310636931562061,0.06995978005890141,-0.018380691201362244,0.019826045092391144,0.002827261272006415,69
1157,4,-0.062414053879107034,0.0728635644923809,-0.01856590888489409,0.02199877150571523,0.002415975755579773,56
1157,5,-0.06197220580739513,0.07512262085283149,-0.01865120411611638,0.023864271816827543,0.0021609658863479576,37
1157,6,-0.06160925733119059,0.07707206659477786,-0.01868552158278654,0.025566684196474662,0.0019762377979530357,30
1157,7,-0.06129738264598149,0.07884854761742438,-0.01868235184207069,0.027167101793997183,0.0018406117133442056,24
1157,8,-0.06102350657908272,0.08051493725294609,-0.018650949716803374,0.02869309986963841,0.0017380298158197229,20
1157,9,-0.06076663930628149,0.08210338266172364,-0.01863563007215455,0.030154834244770678,0.0016489403956891219,18
1157,10,-0.06050694922717495,0.08362515752464483,-0.01877420758763869,0.03156273496228228,0.0015677901900088415,17
1157,11,-0.06022606656103497,0.08508987671421442,-0.018904329897444113,0.03292161149767535,0.0014962187203185241,17
1157,12,-0.05993431115190999,0.08650331775901224,-0.019030397714784073,0.03423165894110225,0.0014322765588138942,17
1157,13,-0.05964057409554047,0.08786641530043701,-0.01915348061131291,0.03549348789725861,0.0013737325862070333,17
1157,14,-0.05934929913651933,0.08918013235316377,-0.019273699107898834,0.036708592687212556,0.0013193790326428423,17
1157,15,-0.059062860031196485,0.09044610072220656,-0.019390950860202906,0.03787880054428075,0.0012684920435923203,17
1157,16,-0.05878258074606732,0.09166619905652497,-0.019505123326281307,0.03900602199285548,0.001220574675896452,16
1157,17,-0.05850920949901207,0.09284235232288043,-0.019612638555056086,0.04009535156852845,0.0011765474182899999,16
1157,18,-0.058239116205726735,0.09397949217487242,-0.01971524420654864,0.04114779267490956,0.0011350551153853153,16
1157,19,-0.05797440584211147,0.09507878622428309,-0.0198140885704276,0.042163824553758056,0.0010952730357982887,16
1157,20,-0.05771674801724777,0.09614080510068622,-0.019909582263677464,0.04314435084543121,0.0010569880224305522,16
1157,21,-0.05746676920304545,0.09716646075151986,-0.020001933521505175,0.04409051545636064,0.0010201364709183716,16
1157,22,-0.057224620208659954,0.09815687602089718,-0.02009128324550348,0.04500355511957143,0.0009846752500457384,15
1157,23,-0.056990230676797114,0.09911325967708498,-0.020176652182714267,0.04588555830444448,0.0009495463293749118,15
1157,24,-0.05676461671228601,0.10003766832480089,-0.020258760856920733,0.04673806874896987,0.0009159010169845494,15
1157,25,-0.05654754105081082,0.10093166113946042,-0.02033826621182221,0.04756198643729786,0.0008839477037339422,15
1157,26,-0.056338262693188756,0.10179614811234122,-0.020415337074689465,0.048358135856658935,0.0008534040807807036,15
1157,27,-0.05613622397942114,0.10263194290679196,-0.020490050374800436,0.04912739745601378,0.0008241729579084311,15
1157,28,-0.055941000212486464,0.10343990999178145,-0.020562462308463602,0.049870678997841145,0.0007963717295875056,15
1157,29,-0.05575225263725481,0.10422094437133858,-0.020632625693164732,0.05058888804035226,0.0007696198436759616,14
1157,30,-0.055569698489393096,0.10497594654204442,-0.020699761126832004,0.05128422436873051,0.0007438344105221567,14
1157,31,-0.05539239686479811,0.1057070340001602,-0.020756955794733533,0.05196859665827737,0.000718929534953415,14
1157,32,-0.05521444833827502,0.10642547452732778,-0.02080802046511639,0.0526379332335811,0.000696353534242182,14
1157,33,-0.055040000616743544,0.1071278483952488,-0.020855231411758032,0.053290351089628145,0.0006750501432867678,14
1157,34,-0.05487087657525497,0.10781247143116165,-0.020899731637618307,0.05392485697405307,0.0006544652064752327,14
1157,35,-0.054707708203757824,0.10847839348428906,-0.02094210490234095,0.0545410002117791,0.0006343868302212119,14
1157,36,-0.05455056087365877,0.10912515633088385,-0.020982673757170778,0.05513868426742241,0.0006147548007938847,14
1157,37,-0.0543992519699622,0.10975264510270283,-0.021021636518752433,0.05571804175069128,0.0005955664243277314,14
1157,38,-0.05425350708812461,0.11036097757655472,-0.021059129224862316,0.056279350886631385,0.0005768363761035344,14
1157,39,-0.054113032984042415,0.11095042465970847,-0.02109525415885963,0.05682298048479639,0.0005585809257297042,14
1157,40,-0.05397754892007265,0.1115213554439744,-0.021130093517702307,0.057349353994244144,0.0005408124892774049,14
1157,41,-0.053846797875544444,0.11207420004574203,-0.021163716381184628,0.057858926077164224,0.0005235383605084812,14
1157,42,-0.053720548502424324,0.11260942471688805,-0.021196182568516072,0.05835216731472562,0.0005067610108333009,14
1157,43,-0.05359859321746908,0.11312751522325859,-0.021227544975471503,0.058829554188577764,0.0004904788790026995,14
1157,44,-0.053480745010884075,0.11362896574127826,-0.021257851115311272,0.05929156249916341,0.0004746872243246922,14
1157,45,-0.05336683413529054,0.11411427143403312,-0.02128714420419146,0.059738663040053985,0.0004593788910202956,13
1157,46,-0.05325670514273868,0.11458392349065458,-0.02131523944066609,0.06017131074016635,0.0004443515714960128,13
1157,47,-0.05315042564049534,0.11503840382669608,-0.021341744073235816,0.06059002122025556,0.0004293523664843854,13
1157,48,-0.053048360509732106,0.1154782679995816,-0.021367274950644555,0.060995451468722005,0.0004151328915231317,13
1157,49,-0.0529500744080932,0.11590420114519584,-0.021391961034485565,0.06138794826575511,0.00040147967621338015,13
1157,50,-0.05285526044260318,0.1163165749085768,-0.021415853356964106,0.06176785191667741,0.00038832874629844694,13
1157,51,-0.05276369717434615,0.11671574722922705,-0.021438983900251667,0.06213551686172545,0.0003756429853707041,13
1157,52,-0.05267521344162954,0.11710208726535735,-0.021461377857223476,0.06249130500740922,0.00036339483394945415,13
1157,53,-0.05258966849088776,0.11747597103606423,-0.021483057631832444,0.06283557931110906,0.00035156212803705983,13
1157,54,-0.05250694099269211,0.11783777582193099,-0.0215040444392779,0.06316869945698217,0.00034012618044381576,13
1157,55,-0.0524269227450626,0.11818787599098864,-0.021524358931560007,0.0634910190775134,0.0003290706424815201,13
1157,56,-0.0523495148968343,0.11852664013010189,-0.021544021397690103,0.06380288400892167,0.00031838079782881,13
1157,57,-0.05227462558687025,0.11885442915126176,-0.02156305178926005,0.06410463123771858,0.000308043119833179,13
1157,58,-0.05220216841625565,0.11917159509774777,-0.021581469685732754,0.06439658831148029,0.0002980449899508686,13
1157,59,-0.052132061430635826,0.11947848044289518,-0.021599294248263293,0.06467907306099181,0.00028837451473748277,13
1157,60,-0.0520642264250831,0.11977541772982386,-0.021616544180299742,0.064952393529775,0.00027902040360874847,13
1180,1,-0.06375929443690632,0.059964251781472674,-0.016668179681723638,0.01259557011053238,0.016668179681723638,165
1180,2,-0.06375929443690632,0.06554230307360694,-0.017921071441143382,0.016998999677553375,0.004403429567020995,104
1180,3,-0.06310636931562061,0.06995978005890141,-0.018380691201362244,0.019826045092391144,0.002827261272006415,69
1180,4,-0.062414053879107034,0.0728635644923809,-0.01856590888489409,0.02199877150571523,0.002415975755579773,56
1180,5,-0.06197220580739513,0.07512262085283149,-0.01865120411611638,0.023864271816827543,0.0021609658863479576,37
1180,6,-0.06160925733119059,0.07707206659477786,-0.01868552158278654,0.025566684196474662,0.0019762377979530357,30
1180,7,-0.06129738264598149,0.07884854761742438,-0.01868235184207069,0.027167101793997183,0.0018406117133442056,24
1180,8,-0.06102350657908272,0.08051493725294609,-0.018650949716803374,0.02869309986963841,0.0017380298158197229,20
1180,9,-0.06076663930628149,0.08210338266172364,-0.01863563007215455,0.030154834244770678,0.0016489403956891219,18
1180,10,-0.06050694922717495,0.08362515752464483,-0.01877420758763869,0.03156273496228228,0.0015677901900088415,17
1180,11,-0.06022606656103497,0.08508987671421442,-0.018904329897444113,0.03292161149767535,0.0014962187203185241,17
1180,12,-0.05993431115190999,0.08650331775901224,-0.019030397714784073,0.03423165894110225,0.0014322765588138942,17
1180,13,-0.05964057409554047,0.08786641530043701,-0.01915348061131291,0.03549348789725861,0.0013737325862070333,17
1180,14,-0.05934929913651933,0.08918013235316377,-0.019273699107898834,0.036708592687212556,0.0013193790326428423,17
1180,15,-0.059062860031196485,0.09044610072220656,-0.019390950860202906,0.03787880054428075,0.0012684920435923203,17
1180,16,-0.05878258074606732,0.09166619905652497,-0.019505123326281307,0.03900602199285548,0.001220574675896452,16
1180,17,-0.05850920949901207,0.09284235232288043,-0.019612638555056086,0.04009535156852845,0.0011765474182899999,16
1180,18,-0.058239116205726735,0.09397949217487242,-0.01971524420654864,0.04114779267490956,0.0011350551153853153,16
1180,19,-0.05797440584211147,0.09507878622428309,-0.0198140885704276,0.042163824553758056,0.0010952730357982887,16
1180,20,-0.05771674801724777,0.09614080510068622,-0.019909582263677464,0.04314435084543121,0.0010569880224305522,16
1180,21,-0.05746676920304545,0.09716646075151986,-0.020001933521505175,0.04409051545636064,0.0010201364709183716,16
1180,22,-0.057224620208659954,0.09815687602089718,-0.02009128324550348,0.04500355511957143,0.0009846752500457384,15
1180,23,-0.056990230676797114,0.09911325967708498,-0.020176652182714267,0.04588555830444448,0.0009495463293749118,15
1180,24,-0.05676461671228601,0.10003766832480089,-0.020258760856920733,0.04673806874896987,0.0009159010169845494,15
1180,25,-0.05654754105081082,0.10093166113946042,-0.02033826621182221,0.04756198643729786,0.0008839477037339422,15
1180,26,-0.056338262693188756,0.10179614811234122,-0.020415337074689465,0.048358135856658935,0.0008534040807807036,15
1180,27,-0.05613622397942114,0.10263194290679196,-0.020490050374800436,0.04912739745601378,0.0008241729579084311,15
1180,28,-0.055941000212486464,0.10343990999178145,-0.020562462308463602,0.049870678997841145,0.0007963717295875056,15
1180,29,-0.05575225263725481,0.10422094437133858,-0.020632625693164732,0.05058888804035226,0.0007696198436759616,14
1180,30,-0.055569698489393096,0.10497594654204442,-0.020699761126832004,0.05128422436873051,0.0007438344105221567,14
1180,31,-0.05539239686479811,0.1057070340001602,-0.020756955794733533,0.05196859665827737,0.000718929534953415,14
1180,32,-0.05521444833827502,0.10642547452732778,-0.02080802046511639,0.0526379332335811,0.000696353534242182,14
1180,33,-0.055040000616743544,0.1071278483952488,-0.020855231411758032,0.053290351089628145,0.0006750501432867678,14
1180,34,-0.05487087657525497,0.10781247143116165,-0.020899731637618307,0.05392485697405307,0.0006544652064752327,14
1180,35,-0.054707708203757824,0.10847839348428906,-0.02094210490234095,0.0545410002117791,0.0006343868302212119,14
1180,36,-0.05455056087365877,0.10912515633088385,-0.020982673757170778,0.05513868426742241,0.0006147548007938847,14
1180,37,-0.0543992519699622,0.10975264510270283,-0.021021636518752433,0.05571804175069128,0.0005955664243277314,14
1180,38,-0.05425350708812461,0.11036097757655472,-0.021059129224862316,0.056279350886631385,0.0005768363761035344,14
1180,39,-0.054113032984042415,0.11095042465970847,-0.02109525415885963,0.05682298048479639,0.0005585809257297042,14
1180,40,-0.05397754892007265,0.1115213554439744,-0.021130093517702307,0.057349353994244144,0.0005408124892774049,14
1180,41,-0.053846797875544444,0.11207420004574203,-0.021163716381184628,0.057858926077164224,0.0005235383605084812,14
1180,42,-0.053720548502424324,0.11260942471688805,-0.021196182568516072,0.05835216731472562,0.0005067610108333009,14
1180,43,-0.05359859321746908,0.11312751522325859,-0.021227544975471503,0.058829554188577764,0.0004904788790026995,14
1180,44,-0.053480745010884075,0.11362896574127826,-0.021257851115311272,0.05929156249916341,0.0004746872243246922,14
1180,45,-0.05336683413529054,0.11411427143403312,-0.02128714420419146,0.059738663040053985,0.0004593788910202956,13
1180,46,-0.05325670514273868,0.11458392349065458,-0.02131523944066609,0.06017131074016635,0.0004443515714960128,13
1180,47,-0.05315042564049534,0.11503840382669608,-0.021341744073235816,0.06059002122025556,0.0004293523664843854,13
1180,48,-0.053048360509732106,0.1154782679995816,-0.021367274950644555,0.060995451468722005,0.0004151328915231317,13
1180,49,-0.0529500744080932,0.11590420114519584,-0.021391961034485565,0.06138794826575511,0.00040147967621338015,13
1180,50,-0.05285526044260318,0.1163165749085768,-0.021415853356964106,0.06176785191667741,0.00038832874629844694,13
1180,51,-0.05276369717434615,0.11671574722922705,-0.021438983900251667,0.06213551686172545,0.0003756429853707041,13
1180,52,-0.05267521344162954,0.11710208726535735,-0.021461377857223476,0.06249130500740922,0.00036339483394945415,13
1180,53,-0.05258966849088776,0.11747597103606423,-0.021483057631832444,0.06283557931110906,0.00035156212803705983,13
1180,54,-0.05250694099269211,0.11783777582193099,-0.0215040444392779,0.06316869945698217,0.00034012618044381576,13
1180,55,-0.0524269227450626,0.11818787599098864,-0.021524358931560007,0.0634910190775134,0.0003290706424815201,13
1180,56,-0.0523495148968343,0.11852664013010189,-0.021544021397690103,0.06380288400892167,0.00031838079782881,13
1180,57,-0.05227462558687025,0.11885442915126176,-0.02156305178926005,0.06410463123771858,0.000308043119833179,13
1180,58,-0.05220216841625565,0.11917159509774777,-0.021581469685732754,0.06439658831148029,0.0002980449899508686,13
1180,59,-0.052132061430635826,0.11947848044289518,-0.021599294248263293,0.06467907306099181,0.00028837451473748277,13
1180,60,-0.0520642264250831,0.11977541772982386,-0.021616544180299742,0.064952393529775,0.00027902040360874847,13
1198,1,-0.06375929443690632,0.059964251781472674,-0.016668179681723638,0.01259557011053238,0.016668179681723638,165
1198,2,-0.06375929443690632,0.06554230307360694,-0.017921071441143382,0.016998999677553375,0.004403429567020995,104
1198,3,-0.06310636931562061,0.06995978005890141,-0.018380691201362244,0.019826045092391144,0.002827261272006415,69
1198,4,-0.062414053879107034,0.0728635644923809,-0.01856590888489409,0.02199877150571523,0.002415975755579773,56
1198,5,-0.06197220580739513,0.07512262085283149,-0.01865120411611638,0.023864271816827543,0.0021609658863479576,37
1198,6,-0.06160925733119059,0.07707206659477786,-0.01868552158278654,0.025566684196474662,0.0019762377979530357,30
1198,7,-0.06129738264598149,0.07884854761742438,-0.01868235184207069,0.027167101793997183,0.0018406117133442056,24
1198,8,-0.06102350657908272,0.08051493725294609,-0.018650949716803374,0.02869309986963841,0.0017380298158197229,20
1198,9,-0.06076663930628149,0.08210338266172364,-0.01863563007215455,0.030154834244770678,0.0016489403956891219,18
1198,10,-0.06050694922717495,0.08362515752464483,-0.01877420758763869,0.03156273496228228,0.0015677901900088415,17
1198,11,-0.06022606656103497,0.08508987671421442,-0.018904329897444113,0.03292161149767535,0.0014962187203185241,17
1198,12,-0.05993431115190999,0.08650331775901224,-0.019030397714784073,0.03423165894110225,0.0014322765588138942,17
1198,13,-0.05964057409554047,0.08786641530043701,-0.01915348061131291,0.03549348789725861,0.0013737325862070333,17
1198,14,-0.05934929913651933,0.08918013235316377,-0.019273699107898834,0.036708592687212556,0.0013193790326428423,17
1198,15,-0.059062860031196485,0.09044610072220656,-0.019390950860202906,0.03787880054428075,0.0012684920435923203,17
1198,16,-0.05878258074606732,0.09166619905652497,-0.019505123326281307,0.03900602199285548,0.001220574675896452,16
1198,17,-0.05850920949901207,0.09284235232288043,-0.019612638555056086,0.04009535156852845,0.0011765474182899999,16
1198,18,-0.058239116205726735,0.09397949217487242,-0.01971524420654864,0.04114779267490956,0.0011350551153853153,16
1198,19,-0.05797440584211147,0.09507878622428309,-0.0198140885704276,0.042163824553758056,0.0010952730357982887,16
1198,20,-0.05771674801724777,0.09614080510068622,-0.019909582263677464,0.04314435084543121,0.0010569880224305522,16
1198,21,-0.05746676920304545,0.09716646075151986,-0.020001933521505175,0.04409051545636064,0.0010201364709183716,16
1198,22,-0.057224620208659954,0.09815687602089718,-0.02009128324550348,0.04500355511957143,0.0009846752500457384,15
1198,23,-0.056990230676797114,0.09911325967708498,-0.020176652182714267,0.04588555830444448,0.0009495463293749118,15
1198,24,-0.05676461671228601,0.10003766832480089,-0.020258760856920733,0.04673806874896987,0.0009159010169845494,15
1198,25,-0.05654754105081082,0.10093166113946042,-0.02033826621182221,0.04756198643729786,0.0008839477037339422,15
1198,26,-0.056338262693188756,0.10179614811234122,-0.020415337074689465,0.048358135856658935,0.0008534040807807036,15
1198,27,-0.05613622397942114,0.10263194290679196,-0.020490050374800436,0.04912739745601378,0.0008241729579084311,15
1198,28,-0.055941000212486464,0.10343990999178145,-0.020562462308463602,0.049870678997841145,0.0007963717295875056,15
1198,29,-0.05575225263725481,0.10422094437133858,-0.020632625693164732,0.05058888804035226,0.0007696198436759616,14
1198,30,-0.055569698489393096,0.10497594654204442,-0.020699761126832004,0.05128422436873051,0.0007438344105221567,14
1198,31,-0.05539239686479811,0.1057070340001602,-0.020756955794733533,0.05196859665827737,0.000718929534953415,14
1198,32,-0.05521444833827502,0.10642547452732778,-0.02080802046511639,0.0526379332335811,0.000696353534242182,14
1198,33,-0.055040000616743544,0.1071278483952488,-0.020855231411758032,0.053290351089628145,0.0006750501432867678,14
1198,34,-0.05487087657525497,0.10781247143116165,-0.020899731637618307,0.05392485697405307,0.0006544652064752327,14
1198,35,-0.054707708203757824,0.10847839348428906,-0.02094210490234095,0.0545410002117791,0.0006343868302212119,14
