model,period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
BUY_GATE_BAND00_R00,evaluation,BASE,1,2020-01-06,2020-01-03,190932.02296000003,-1271.5999999999767,85.64860000000002,277.2000000000105,0.0,12,3,3,2020-01-22,2020-01-21,False,-1634.4485999999872,-0.008560369154745727
BUY_GATE_BAND00_R00,evaluation,BASE,2,2020-02-10,2020-02-07,126199.855,6680.4000000000115,65.21476000000001,162.90000000001098,0.0,16,2,4,2020-03-03,2020-03-02,False,6452.285240000001,0.0511275170641044
BUY_GATE_BAND00_R00,evaluation,BASE,3,2020-03-24,2020-03-23,5032.400000000001,232.69999999999982,15.0,5.600000000000005,0.0,9,1,2,2020-04-07,2020-04-03,False,212.09999999999982,0.04214688816469275
BUY_GATE_BAND00_R00,evaluation,BASE,4,2020-08-19,2020-08-18,104876.13308,-2186.100000000006,69.84196,130.20000000000485,0.0,31,5,5,2020-10-09,2020-09-30,False,-2386.141960000011,-0.022752001717872748
BUY_GATE_BAND00_R00,evaluation,BASE,5,2020-12-21,2020-12-18,207145.79660000003,18013.79999999996,98.41060000000002,244.20000000000925,1569.6,21,3,4,2021-01-20,2021-01-19,False,19240.78939999995,0.09288525143068217
BUY_GATE_BAND00_R00,evaluation,BASE,6,2021-02-04,2021-02-03,36609.420419999995,1889.4000000000015,15.01068,40.20000000000152,0.0,6,1,1,2021-02-19,2021-02-18,False,1834.18932,0.05010156672674252
BUY_GATE_BAND00_R00,evaluation,BASE,7,2021-03-16,2021-03-15,5554.5,-149.60000000000036,10.0,6.599999999999273,0.0,7,1,1,2021-03-25,2021-03-24,False,-166.19999999999965,-0.02992168512017277
BUY_GATE_BAND00_R00,evaluation,BASE,8,2021-06-08,2021-06-07,222032.31887999998,-1656.3000000000102,112.12912,254.40000000000964,0.0,31,4,7,2021-07-22,2021-07-21,False,-2022.8291200000199,-0.009110516568956261
BUY_GATE_BAND00_R00,evaluation,BASE,9,2021-08-02,2021-07-30,221148.01971999998,9354.99999999997,97.8122,272.999999999972,0.0,8,2,2,2021-08-12,2021-08-11,False,8984.187799999998,0.04062522382689685
BUY_GATE_BAND00_R00,evaluation,BASE,10,2021-10-29,2021-10-28,281586.30772,8315.399999999994,132.46106,341.3999999999782,0.0,32,7,4,2021-12-14,2021-12-13,False,7841.538940000017,0.027847728121061132
BUY_GATE_BAND00_R00,evaluation,BASE,11,2022-01-12,2022-01-11,5869.400000000001,-148.80000000000018,10.0,7.200000000000273,90.0,8,1,1,2022-01-24,2022-01-21,False,-76.00000000000045,-0.012948512624799886
BUY_GATE_BAND00_R00,evaluation,BASE,12,2022-01-28,2022-01-27,5573.0,-38.39999999999873,10.0,7.200000000000273,0.0,9,1,1,2022-02-17,2022-02-16,False,-55.599999999999,-0.009976673246007357
BUY_GATE_BAND00_R00,evaluation,BASE,13,2022-03-15,2022-03-14,5384.4,-130.0,10.0,7.800000000000296,0.0,1,1,1,2022-03-16,2022-03-15,False,-147.8000000000003,-0.0274496694153481
