model,period,cost,origin,source_target,normal_requested_quantity,own_shares,observed_daily_return,return_cap
BUY_GATE_BAND00_R01,earlier_diagnostic,BASE,2017-06-26,0.9439096646476267,1600,71500,0.012342292923751996,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,BASE,2018-02-12,0.7094939821108717,56000,0,0.014371570420695035,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,BASE,2018-02-13,0.7148724843741511,55800,0,0.012107161257083998,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,BASE,2019-08-19,0.9125367331679669,75700,0,0.02387901300079598,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2014-12-31,0.45925900000000003,25700,0,0.027011494252873414,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2015-01-05,0.46917192114639794,25400,0,0.03189703413542255,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2015-02-10,0.4265458414765854,11900,12000,0.020108043217286875,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2015-06-02,0.18269663670758485,8400,0,0.016962524654832167,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2015-08-26,0.024994681486037333,1900,0,0.028159570901776787,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2015-08-27,0.025997539112254026,1800,0,0.06194978806651452,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2015-08-28,0.026540576602055402,1800,0,0.04451949646914333,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2016-05-03,0.9545772958017789,12300,66700,0.019352791878172626,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2017-05-25,0.9203492102157396,1200,69600,0.02134502923976611,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2017-06-26,0.9445954043515125,1700,70700,0.012342292923751996,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2018-02-12,0.7096825117056511,55300,0,0.014371570420695035,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2018-02-13,0.715204409014528,55000,0,0.012107161257083998,0.01
BUY_GATE_BAND00_R01,earlier_diagnostic,STRESS,2019-08-19,0.7607338637300618,63900,0,0.02387901300079598,0.01
BUY_GATE_BAND20_R00,evaluation,BASE,2019-12-31,0.8478720000000001,41400,0,0.005153374233128893,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-01-02,0.8543905080809917,41100,0,0.012939453125,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-02-04,0.6292178085140334,33000,0,0.03033615742006024,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-02-05,0.6330281531606029,32900,0,0.009814323607427067,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-02-06,0.6382764058555368,32400,0,0.023640661938534313,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-03-20,0.024979027027876577,1400,0,0.013348164627363657,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-06-30,0.5756278207288211,28200,0,0.012112403100775104,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-07-01,0.9367660758525295,44900,0,0.022498803255146083,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-07-02,0.937661874221454,43900,0,0.02294007490636707,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-07-03,0.9383864800953374,43100,0,0.01990846681922198,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-07-06,0.891048524695218,38100,0,0.07336773614538927,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-09-28,0.615903576394093,12800,13900,0.002155636990730736,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-09-29,0.5839800127254916,11300,13900,0.0023661002366099915,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-12-14,0.9559234629877068,38700,0,0.008881711748082388,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-12-15,0.9550188477784446,38600,0,0.0030012004801920344,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-12-16,0.9550829656681321,38500,0,0.0019948134849390176,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2020-12-17,0.9555329778614415,38000,0,0.014134979096157796,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-02-02,0.1668825195808993,6700,0,0.014784697837737948,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-03-10,0.024976130712902875,1100,0,0.00421771440048202,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-03-11,0.02536459079765979,1100,0,0.025799999999999823,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-03-12,0.02539622597248419,1100,0,0.0025346071358940403,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-06-25,0.8574605330284963,34800,1300,0.015609944112545682,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-06-28,0.8575622221654686,34700,1300,0.0017077798861480087,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-06-30,0.26466006783779633,9800,1300,0.005933014354067012,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-07-28,0.9997547087712938,46000,0,0.0020794343938448367,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-07-29,0.9995293032921995,45100,0,0.018053538078439457,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-11-11,0.8712676279742974,15500,25100,0.01635322976287812,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2021-11-24,0.8705613575583981,16200,24300,0.002206177296430134,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-01-07,0.02499759533814382,1200,0,0.0024554941682013443,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-01-10,0.025012821296880317,1200,0,0.0026536027760766245,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-01-26,0.02495011014741702,1200,0,0.005555555555555758,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-03-10,0.024972775631215506,1300,0,0.014204545454545414,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-03-11,0.02490327944189827,1300,0,0.0065359477124184995,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-04-22,0.02495123346679394,1400,0,0.0025025025025025016,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-05-13,0.8823437472135435,39600,13200,0.007846114907618329,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-06-07,0.8765522825835423,46300,4900,0.001436781609195359,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-06-08,0.8765918597212373,45900,4900,0.010043041606886627,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-08-04,0.024930688682516168,1400,0,0.007520621057738985,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-08-05,0.025145279224449216,1400,0,0.01565133638333749,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-08-09,0.9004755690180776,51300,1400,0.0016650808753568835,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-09-20,0.024943676551123374,1500,0,0.0005013787916772205,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2022-10-26,0.024990512789218683,1600,0,0.00759219088937102,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2023-01-16,0.7378544009294055,43600,0,0.01520270270270263,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2023-03-31,0.9727241657487534,58500,0,0.0024752475247524774,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2023-04-03,0.9725910622927373,58100,0,0.007407407407407529,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2023-04-04,0.9727017704986163,57800,0,0.004901960784313708,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2023-05-26,0.024999330708371684,1500,0,0.0013003901170349774,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2023-08-22,0.024966354403653798,1500,0,0.0060526315789473095,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2023-10-17,0.02497864046384155,1600,0,0.0032493907392363575,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2023-11-28,0.024988213570698914,1600,0,0.0011170064227870036,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-02-08,0.319034141267005,23000,0,0.006586826347305452,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-02-19,0.8979692823079319,64300,0,0.00803093396787613,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-02-20,0.8975225242250525,64100,0,0.0035408675125405686,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-02-21,0.8979927771256037,63200,0,0.01411349603057932,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-02-22,0.8482923392320357,59300,0,0.00753841693244417,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-06-03,0.024995337196575023,1700,0,0.0013958682300392322,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-06-04,0.025084654152984633,1700,0,0.006969612489545529,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-09-24,0.9990459676492284,68800,0,0.04386232104782217,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-09-25,0.9997708357085517,67900,0,0.013714619200466904,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-09-26,0.8311281214010159,53900,0,0.04778353483016695,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-09-27,0.7967611930056135,48600,0,0.06291208791208791,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2024-10-08,0.33672629202838944,18000,0,0.042286794235766756,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-01-07,0.02499658566162917,1500,0,0.007007526602647252,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-08,0.6963160262692369,43900,0,0.009472259810554773,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-09,0.999123205585084,62400,0,0.00965147453083115,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-10,0.9992244753970949,61400,0,0.016728624535315983,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-11,0.9992266856300358,61200,0,0.0028728127448418572,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-14,0.9992282851754507,61100,0,0.002083333333333437,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-15,0.9992288833003055,61000,0,0.0007796257796257589,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-16,0.9992306721246924,60900,0,0.002337055310309033,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-17,0.9992312665565765,60900,0,0.0007772020725389517,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-18,0.999233241378844,60700,0,0.0025886616619208436,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-21,0.999233635126339,60700,0,0.0005163955589981839,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-04-22,0.9496663999553224,57600,0,0.0007741935483871476,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-06-09,0.5086917521468945,17300,12700,0.002257902659307476,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-06-11,0.5860506085925654,21800,12700,0.008056394763343189,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-06-12,0.5860059903104295,21800,12700,0.0004995004995007601,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-06-23,0.3270650143774036,17600,2100,0.0033522434244455113,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-06-24,0.677491194512559,38400,2100,0.01156515034695449,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-06-25,0.6496901569836476,36100,2100,0.016514227642276502,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-11-25,0.024972581108214476,1400,0,0.008777704630239302,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2025-11-26,0.02506998013716094,1400,0,0.006308462040461205,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2026-01-19,0.8707677780352414,18100,30900,0.0004116073266104969,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2026-03-24,0.024988972186628478,1400,0,0.011060948081264232,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2026-03-25,0.02526676164882328,1400,0,0.014512167894619177,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2026-04-30,0.9126855907858661,49900,0,0.000622277535780924,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2026-05-06,0.9132056756489939,49300,0,0.013266998341625147,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2026-05-07,0.8860014162057532,47600,0,0.004909983633387904,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2026-07-20,0.02497603187250019,1400,0,0.013292656352146492,0.0
BUY_GATE_BAND20_R00,evaluation,BASE,2026-07-21,0.02542222913193828,1300,0,0.0294623655913977,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2019-12-31,0.8478720000000001,41400,0,0.005153374233128893,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-01-02,0.8548879038571999,41200,0,0.012939453125,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-02-04,0.6281416903423145,32900,0,0.03033615742006024,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-02-05,0.6322430280680946,32800,0,0.009814323607427067,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-02-06,0.6374954041535971,32300,0,0.023640661938534313,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-03-20,0.024961852132724584,1300,0,0.013348164627363657,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-06-30,0.5749397412243408,28100,0,0.012112403100775104,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-07-01,0.937168177012258,44800,0,0.022498803255146083,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-07-02,0.9366875647943408,43800,0,0.02294007490636707,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-07-03,0.9374299472111915,42900,0,0.01990846681922198,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-07-06,0.8901403050177483,38000,0,0.07336773614538927,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-09-28,0.6148810396090972,12800,13800,0.002155636990730736,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-09-29,0.5831336509051069,11400,13800,0.0023661002366099915,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-12-14,0.9544840005014185,38600,0,0.008881711748082388,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-12-15,0.9557719314631022,38500,0,0.0030012004801920344,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-12-16,0.955834656025197,38400,0,0.0019948134849390176,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2020-12-17,0.9562749260925449,37900,0,0.014134979096157796,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-02-02,0.16776616301734812,6700,0,0.014784697837737948,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-03-10,0.024912986661503808,1100,0,0.00421771440048202,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-03-11,0.025311108762767782,1000,0,0.025799999999999823,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-03-12,0.025342745852803435,1000,0,0.0025346071358940403,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-06-25,0.8584417338708618,34600,1300,0.015609944112545682,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-06-28,0.857482713240439,34500,1300,0.0017077798861480087,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-06-30,0.2616305579967599,9600,1300,0.005933014354067012,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-07-28,0.9996150504947061,45700,0,0.0020794343938448367,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-07-29,0.9998394005215129,44900,0,0.018053538078439457,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-11-11,0.8708789421222488,15700,24600,0.01635322976287812,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2021-11-24,0.8705240620308914,15800,24400,0.002206177296430134,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-01-07,0.02496871172663865,1200,0,0.0024554941682013443,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-01-10,0.024991552462929743,1200,0,0.0026536027760766245,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-01-26,0.02494929131713645,1200,0,0.005555555555555758,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-03-10,0.024946543063602885,1300,0,0.014204545454545414,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-03-11,0.024885536860769046,1300,0,0.0065359477124184995,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-04-22,0.024959601858181447,1400,0,0.0025025025025025016,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-05-13,0.8820808083375205,39200,13100,0.007846114907618329,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-06-07,0.8769950544235205,46000,4800,0.001436781609195359,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-06-08,0.8773979158404488,45500,4800,0.010043041606886627,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-08-04,0.024940383427654297,1400,0,0.007520621057738985,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-08-05,0.025163491235570642,1400,0,0.01565133638333749,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-08-09,0.9002922329931486,50700,1400,0.0016650808753568835,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-09-20,0.02493550869912678,1500,0,0.0005013787916772205,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2022-10-26,0.02495950370343127,1600,0,0.00759219088937102,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2023-01-16,0.7379474302757661,43100,0,0.01520270270270263,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2023-03-31,0.9722129261520647,57700,0,0.0024752475247524774,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2023-04-03,0.9726434192503625,57300,0,0.007407407407407529,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2023-04-04,0.9727537010400661,57100,0,0.004901960784313708,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2023-05-26,0.024967440133370766,1500,0,0.0013003901170349774,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2023-08-22,0.024954199727922278,1500,0,0.0060526315789473095,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2023-10-17,0.024948723688689514,1600,0,0.0032493907392363575,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2023-11-28,0.02499786885742726,1600,0,0.0011170064227870036,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-02-08,0.31876164531824824,22700,0,0.006586826347305452,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-02-19,0.8972391832148725,63400,0,0.00803093396787613,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-02-20,0.8972482408269088,63100,0,0.0035408675125405686,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-02-21,0.8977199823038597,62300,0,0.01411349603057932,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-02-22,0.8479875468636091,58400,0,0.00753841693244417,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-06-03,0.02494723459826746,1700,0,0.0013958682300392322,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-06-04,0.02504598008807464,1600,0,0.006969612489545529,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-09-24,0.9996138357970714,67500,0,0.04386232104782217,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-09-25,0.9995947562695335,66500,0,0.013714619200466904,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-09-26,0.8274552710402182,52600,0,0.04778353483016695,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-09-27,0.7934577909324166,47400,0,0.06291208791208791,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2024-10-08,0.3365144677373268,17600,0,0.042286794235766756,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-01-07,0.024962904440580726,1400,0,0.007007526602647252,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-08,0.696098863708933,43000,0,0.009472259810554773,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-09,0.9989163566885229,61100,0,0.00965147453083115,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-10,0.9991134123990578,60200,0,0.016728624535315983,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-11,0.9991159419643881,60000,0,0.0028728127448418572,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-14,0.9991177726006444,59900,0,0.002083333333333437,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-15,0.9991184571361318,59800,0,0.0007796257796257589,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-16,0.99912050438359,59700,0,0.002337055310309033,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-17,0.9991211846879399,59600,0,0.0007772020725389517,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-18,0.9991234447874953,59500,0,0.0025886616619208436,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-21,0.9991238954131212,59400,0,0.0005163955589981839,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-04-22,0.9495257683801769,56400,0,0.0007741935483871476,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-06-09,0.5191540819943731,16800,13200,0.002257902659307476,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-06-11,0.6007925421327275,21500,13200,0.008056394763343189,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-06-12,0.6008794595517032,21500,13200,0.0004995004995007601,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-06-23,0.3328348854544628,17600,2100,0.0033522434244455113,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-06-24,0.6948572575048181,38500,2100,0.01156515034695449,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-06-25,0.6661193782324629,36200,2100,0.016514227642276502,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-11-25,0.024952750739465294,1300,0,0.008777704630239302,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2025-11-26,0.025058048189847405,1300,0,0.006308462040461205,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2026-01-19,0.8714420858814458,17500,30300,0.0004116073266104969,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2026-03-24,0.024991427882470114,1400,0,0.011060948081264232,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2026-03-25,0.025277398828854665,1400,0,0.014512167894619177,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2026-04-30,0.9130620659613549,48700,0,0.000622277535780924,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2026-05-06,0.9138084714126542,48100,0,0.013266998341625147,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2026-05-07,0.8863262201854718,46400,0,0.004909983633387904,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2026-07-20,0.024982193267845215,1300,0,0.013292656352146492,0.0
BUY_GATE_BAND20_R00,evaluation,STRESS,2026-07-21,0.025436366186534984,1300,0,0.0294623655913977,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2014-12-31,0.45925900000000003,25700,0,0.027011494252873414,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-01-05,0.46900951185488865,25400,0,0.03189703413542255,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-02-10,0.427970174561979,12200,12100,0.020108043217286875,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-02-11,0.4297305865140611,12200,12100,0.006472491909385036,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-02-12,0.4307317113132826,12100,12100,0.004092370651856303,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-02-13,0.4322978252124893,12100,12100,0.006404657933042124,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-02-16,0.7107531213166244,27500,12100,0.008388776395718889,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-02-17,0.7135650117384137,27400,12100,0.00889271371199074,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-06-02,0.1822890963472661,8500,0,0.016962524654832167,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-08-26,0.02498151267449363,1900,0,0.028159570901776787,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-08-27,0.0259732413279822,1800,0,0.06194978806651452,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-08-28,0.02651633197368371,1800,0,0.04451949646914333,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2015-09-28,0.2673714609146705,19300,0,0.005858772741288876,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2016-01-12,0.024960288663562796,2000,0,0.007114135477884309,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2016-09-06,0.99430925598133,80200,0,0.008592592592592485,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2016-09-07,0.9955683444471279,80200,0,0.000587544065804968,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2017-02-10,0.9994855690974537,79300,0,0.005301914580265077,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2017-02-13,0.99977827082089,78900,0,0.005273952534427195,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2017-02-14,0.9997785288679597,78900,0,0.0011658408627222006,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2017-05-09,0.02494306560689972,2000,0,0.0008968609865469546,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-02-12,0.7094939821108717,57300,0,0.014371570420695035,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-02-13,0.7148724843741511,57000,0,0.012107161257083998,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-02-14,0.7164983604208606,56600,0,0.008908119114278579,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-02-22,0.7202358966076684,55800,0,0.02068617558022212,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-02-23,0.8983627544881494,69200,0,0.005437469105288972,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-02-26,0.9007605394816798,68500,0,0.012782694198623545,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-03-27,0.02494000008515172,2000,0,0.009029927760577872,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-04-18,0.024979222846524693,2100,0,0.002134471718249653,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-04-19,0.025193482133130687,2000,0,0.01411075612353585,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-06-22,0.024972818361521164,2100,0,0.0044198895027625085,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-10-09,0.9028320329799165,51500,33600,0.0020951810835079243,0.0
BUY_GATE_BAND20_R00,earlier_diagnostic,BASE,2018-12-24,0.02499347900136448,2400,0,0.00226683937823835,0.0
