MAIN,A,B
-0.0002526415110087024,-0.0021478187665202974,0.0017478274017444216
0.00040583541725407033,0.001192662907595607,0.0003294947528566863
-0.0007712702731107817,0.0004492682942808599,0.001881016328763826
-0.0006489843993174121,0.0016505429662127694,0.0013601760943810315
0.0015657138449300667,-0.002450631392776079,-0.001311584854945507
-0.0005179547935632542,0.00016110390226919746,-0.0006183507661964825
-0.0011814007872987561,0.0007625805756006173,0.002208988705900683
0.002147451150621873,0.0005607226203181962,-0.0005671116552675693
0.0020429877972950464,0.0006005212041776798,0.0025710029468827148
-0.0034448009089266753,0.00021883735607553854,0.000365822455970096
-0.0017594730515847771,0.0018183568712922616,0.00437229378916589
-0.001632469956142573,-0.001404117303111394,0.004235990741010385
-0.0030706219921803717,6.182068751591292e-05,0.0010856850806315957
-0.001165240732025275,-0.0004931982820142812,-2.8104774827334496e-05
0.0032063963854288466,-0.0010204004911072832,0.003515919597605231
0.0059953911299669965,-0.0010921710920001424,0.002404035134575084
0.002770839051429326,0.0022024348121443783,0.0018408485795992427
0.00023087585783507222,-0.00032828938522008,0.0038350248020669296
-0.0026233180106745697,0.0036729134117712953,0.0029014564674400348
-0.003277592135814914,-0.0004454898994354107,0.0034023877375849347
0.001054704446530423,-0.0017302719159231358,0.0014837982311579876
0.00485589504309514,-0.002284798427902741,0.0029212263330299247
-0.0008809365287666582,-0.00024010320020103964,0.0010415290545956776
0.0020468704524294824,-0.0010735007445363464,0.0023420310085004495
0.005866784144140294,-0.0007659850526047077,0.0018836119780282381
-0.0024441739004381798,0.0008779798477992419,0.0032459570722626965
0.0010442415667143762,-0.0003565410842102663,-0.0002750306302628662
0.002985725539645788,-0.0008848060528201402,0.0009329160026074929
0.006675435800808385,-0.0004649431438444994,0.003756302129987331
0.003942695133929179,-0.00015041314238881757,0.002742777309951482
-0.0011869500621251275,0.0009944211845615883,0.0038950479567192776
-0.003053606475910607,0.0010414367143410212,0.00415707138848883
0.00039581079247184023,0.0012274431836688158,0.0022376839411925474
0.0021587975161319185,0.0019401172922018772,0.0008397884620035342
0.004391292548825461,0.0033475350861378234,0.00487377158874022
-0.0023102080508747382,0.002868600811947647,0.002837740388808901
-0.0015351210850646606,-0.002284965290137913,-0.0008219642574217534
0.006072533510645714,-0.0018563124251916748,0.0037307919507072553
-0.0029194438737715307,0.00044510709240031324,0.0006218693063287807
0.002916156279370193,0.0024340523124905724,0.0032543209488264664
0.002403020259714884,0.0006339236502669271,0.002428008313055475
-0.0019262695294319726,0.0012755661982745995,0.0003487527811614764
0.0029823297028806176,-0.0020439755562393362,0.0017574745452266405
0.001823301172416856,-0.0002618448109539562,0.0030390699968269063
0.0034097808117936946,-0.003243586299793159,0.0050957221103993455
0.001715203926392089,-0.002201854077452706,0.0015746243461283245
0.00230288139377991,-0.0038720523763437877,0.0010077148505831608
0.00024576330934627486,0.00034521621096022663,0.000824164175882036
0.007645940964008264,-0.0004161773406793518,0.006411914552552644
0.005064233652435132,-0.0002893839212627859,0.0020337637700631357
8.987770794556264e-05,-0.000675026778537042,0.004146303322994485
0.0007002677319674476,0.001116301855656027,0.0015208246013532747
8.317293669797459e-05,0.002186160245911708,-0.0007754358430732191
0.004023112350982315,-0.0051610387826531105,0.0013225183347816715
-0.001894961743053651,-0.0052633733011164755,0.0019383376159054565
0.0021926695595348117,-0.0011355269114052696,0.0020740820522033624
0.004467008760855882,0.0014220687586851126,0.002846676577284987
0.0037925885196268155,-0.0020342299607470494,0.006973395981632405
-0.0031970683645261193,-0.0019071782279983024,0.0016897871867646152
-0.0003926195232904695,0.0017541502536360758,0.0010203648234494262
0.005162054123858069,-0.0016656971629796745,0.002901843174766367
0.004864688261300423,-0.000328779099477241,0.0016641445004817932
0.004252103360541992,0.0004635592436565522,0.0022883881586891466
0.002463990439656608,-0.001008341312193454,0.002501218428774674
-0.002617227481634692,-0.0001840762586566537,0.003542083434447933
-2.154208986181763e-05,0.001069851698345521,0.001920423718625495
-0.0002684135471077815,3.241131016511543e-05,0.0026335011463733946
-0.0005763029666517914,-0.0017023787046815347,0.0027924739508015848
0.00028792989052897443,-0.0005672399152569612,-0.001542659849561313
-0.004424147486579687,0.001669171018816326,-0.0008494146328228843
-0.0011786575232779206,-1.7445566786668953e-05,0.0033102976911077663
-0.000651418882439716,-0.0004880830724040373,0.0024400817415414786
-0.000720188538349411,0.0005439899654887024,0.0020103847490544006
-0.001768454779723443,0.004746172242359357,-0.000825507382931135
0.003237086399709881,-0.0012580761028280435,0.0014226616165749105
0.0011831120826571169,-0.0016982515237352685,0.004297347784339485
0.001064196622438587,0.0031095545621393317,-0.000581329807192322
0.0031397873163993943,-0.0005531218874203626,0.0005129390154926973
0.0017756551878120737,0.0006289454224029133,0.0025813037090410495
0.004239158042673235,-0.0003609993533170056,0.002149163227428088
0.001581294578138208,0.0001182529594945674,0.0011070642060668893
0.002184593873718655,-0.0003942762068261386,0.0019526141794227855
-0.00017662774959644194,-0.0016632964756212846,0.0013628574852391584
0.006086288816245766,4.4347651218172365e-05,0.003234321042223321
0.0011412813706353075,-0.0014229699580827788,0.0024422422360612876
0.000544630500901981,-0.000753134383111674,0.006637765346896591
0.0026459879891823994,-0.0002533659711096338,0.0023332096519425483
0.0007042266419185871,0.00010862451218794143,0.0009706148382410551
0.004494054499363322,0.0006172620791381837,0.00013088979119797544
-0.0029254327969080963,-0.0004982588711043899,0.0017264449163463666
0.005217851506514474,0.0021896865617760733,0.00011866486594098615
5.7159559537140016e-05,0.0015698254190668582,0.000970684320009956
0.0025016214065399843,-0.0011328779666702168,0.0023888320375238846
-0.0009354625796350123,0.0026443840360256946,-0.00015628160521625843
0.0036596565751484678,0.0003951652883675555,0.0035383396348188934
0.0010493203099559735,0.00016040761180277565,0.0038961828259839832
0.005018584102968187,-0.0011448721140898724,0.0013119137064304222
-0.0009842175828775788,-0.00017406087768948145,0.0030185534938729566
0.0021445809117681576,-0.0026046443738905268,0.0020212153780733303
0.0032718445252692178,-0.00012354956001114047,0.0012924085795270616
-0.0007460513591787596,0.003447886381421145,0.000564823344373963
0.0025632382640504224,0.00011796064433987409,0.001783921273716643
-0.0011150635247191096,-0.0004867258046587456,0.001987884926022609
0.0016915343349905609,0.0024332707136094003,0.002861274418138284
0.00331658887895102,0.0011118180038253561,0.00043982241050618897
0.0015749043921010598,0.0011991896331029499,0.0014997283771440507
-0.002702340034524206,-0.0003823404682823117,-0.0017816132164583634
0.0009931635630960002,0.0024713142917896047,0.0034885382131687554
0.002684890897586583,0.00011642296328965055,-0.0061239227383827225
0.00221911317439539,-0.0012272574252083824,0.0033025110198097226
-0.0013576651767764525,5.976929720839849e-06,0.001488542952822265
0.003266533582417869,0.0010063471616051215,0.0011660258425811448
-0.0020053774022404376,-0.0007675723342222212,0.0019889078172648524
-0.003397138046799293,0.001878252152858007,0.0020196705684075705
-0.0014185424086717467,0.0014171613399477857,0.0016081179602055265
0.005580255394908597,0.0005432118607707546,0.0013139431631068396
0.00423271424019255,0.0011386280222812368,0.00041354223551770325
-0.004534127769237137,-0.0011300549082245844,0.0034425264284195967
0.0010740158756640844,0.00028838451703086634,0.0003707316845084315
0.001988037113182748,-0.0009367478171560963,0.0022142700289009857
-0.0008593901833056804,-0.0005566787317910475,0.0022157551400791907
-0.003488522303128991,-0.0016638403815165703,0.0043289062538365754
-0.00014522977988899044,0.0013890787741366434,0.0014211573128516436
0.0006518590781943572,-0.0011920697685414866,0.005707700791642355
0.0042910928272655606,-0.0009007177605781254,0.0016192091799008203
0.004321998583442363,-0.0017323181116197018,0.006022495136673039
-0.00035794943895955104,0.001232917855024629,0.0034626563416121563
-8.312751513604521e-05,-0.00017384795318176928,0.001086237679488097
-0.0026164303031236446,0.0008691556052548229,0.00280362381688341
0.006058007089867205,-0.009034692069796105,0.0034217215607192947
-0.002588987900988308,7.312950359659217e-05,0.005403369711083742
0.0013832192132358177,-0.0052801846977515885,0.0006185674674692018
-0.0008034937499120566,-0.0027821569668129093,0.002214738696584079
0.007124298640375405,-0.0015818784222356738,0.0003198533706249306
0.0010699550965306574,-0.0031518197032891528,-0.0007439819414011928
0.00021607441131302237,0.0008710736929083703,-0.0008731155373933188
-0.001951059735764466,-0.0018303147593075725,0.002202388527682421
0.0024396431876751268,0.0004738772034052361,0.006650164320970315
0.0010711437166379873,-0.0009462994437433545,0.0003707133091710712
-0.0006396829784568308,0.00037809812458885626,0.0011935363155418301
0.004761588658261513,-0.0011301357343661172,0.0007404066818307933
-0.007280462905841024,-0.0007920676449891369,0.0029030011503914216
-0.002474237238669779,0.0006852549186092866,0.005390460939052407
0.001134399993784819,0.0005068598821980382,0.005114932206284526
0.00024551982987071433,-0.0020882973335712954,-0.0010687582118617455
0.00530219532478601,-0.004318049032199343,0.0016095525371513264
-0.0043122655792722005,0.0005128627763381514,0.00044242456730181134
0.0039542499603076,-0.0007759499104250423,0.004693858903489699
0.004784300920142805,-0.001118341376357451,0.003079602296434562
0.0026092488612143414,-0.0023429197544599634,0.001628787848518966
-0.003012373136994045,0.0004702949680614127,-0.00038857201552498365
0.0043615875056635086,0.00022140623987769296,0.0009442654112957193
0.0015356390564055754,0.0013030473362665084,0.004111822007022785
5.489933853874602e-05,0.0013460197866904504,0.0010440796314013046
0.00023687703236841578,0.0032660990597809135,0.00158656298388272
-0.0013235898105938143,-0.0007286736860791537,0.0020112159529131566
0.002418934714120977,0.0012943343411591245,0.002059770296705962
-0.0017396046322228635,8.666359025973274e-06,-0.0009743682731370184
0.000993204602756419,-0.0019179462067810244,0.0010885526121176504
0.001388600678660082,9.13301710505889e-05,0.0005816460204904486
0.0024972902644200753,-0.0012803965860667993,0.0036378434232980203
-0.0018683517170860295,2.076445884863363e-05,-0.0012057945056315339
0.0006743783771849751,0.002470083884214556,0.0006812946113822768
-0.001137892029402709,0.0013697714938839531,0.0015634232266007388
-0.000736226126608223,0.0005897361045328507,0.006441114764983992
0.0028453436768867534,-0.0003417883902174325,0.002180394104878477
-0.002369610414706665,0.0027506980944161747,0.00027948231201116404
0.004682224998328443,-0.001544127497259013,0.002950640882860072
-0.0026655043739016336,0.0004556509389954317,0.003919403814518041
0.001710136443305127,-0.000907532497490342,0.0006273447035530431
0.0002855132006170982,-3.5365363894479997e-05,0.0010553090101119962
4.398639888227447e-05,-0.001081870296696495,0.004578780162175005
3.113096962413958e-05,-0.0004781874912158726,0.002278074781689918
-0.0006532298125612725,0.00042324476560863175,-0.0009208882470728156
0.001658478345924583,-0.00140841434237288,0.004804041549251432
0.0024017415745479736,0.0011634359165317838,0.001710193627319595
-0.004798631046182067,0.0016583235688405202,0.0020485668431714393
-0.00033903464663264055,0.0019206275234987533,0.0006631027433537173
0.0015502851024878548,-0.0008831944623734247,-0.0009892171331410246
-0.004661150982578884,-0.0015033700519234924,0.00333412838313716
