period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-02-05,2020-02-04,199940.78016,4540.8000000000175,80.82624,211.20000000002364,0.0,2,1,1,2020-02-07,2020-02-06,False,4248.773759999994,0.02125016095565881
evaluation,BASE,2,2020-07-01,2020-06-30,204093.81060000003,28976.49999999997,87.35806000000001,292.2000000000111,0.0,8,1,1,2020-07-13,2020-07-10,False,28596.94193999996,0.14011665447340105
evaluation,BASE,3,2020-08-19,2020-08-18,232345.4598,-4769.999999999971,91.90836000000002,286.20000000001085,0.0,2,1,1,2020-08-21,2020-08-20,False,-5148.108359999982,-0.022157129149118764
evaluation,BASE,4,2021-01-05,2021-01-04,226847.76048,15463.800000000017,93.7626,255.6000000000097,0.0,6,1,1,2021-01-13,2021-01-12,False,15114.437400000008,0.06662810938939188
evaluation,BASE,5,2021-02-03,2021-02-02,242333.85708,-220.5,96.81714,264.59999999997086,0.0,2,1,1,2021-02-05,2021-02-04,False,-581.9171399999709,-0.0024013035034054966
evaluation,BASE,6,2021-06-08,2021-06-07,241892.76888,-1828.0,96.31732000000001,274.1999999999698,0.0,2,1,1,2021-06-10,2021-06-09,False,-2198.51731999997,-0.009088809600135783
evaluation,BASE,7,2021-07-07,2021-07-06,238591.30872000003,700.4999999999709,95.50150000000001,280.2000000000106,0.0,2,1,1,2021-07-09,2021-07-08,False,324.7984999999603,0.0013613173997931716
evaluation,BASE,8,2021-10-29,2021-10-28,240074.5053,776.0,96.10760000000002,290.99999999996794,0.0,2,1,1,2021-11-02,2021-11-01,False,388.892400000032,0.0016198821258178472
evaluation,BASE,9,2021-11-25,2021-11-24,240596.20962,-4713.799999999988,95.21876,288.60000000001094,0.0,2,1,1,2021-11-29,2021-11-26,False,-5097.618759999999,-0.021187444174832298
evaluation,BASE,10,2021-12-02,2021-12-01,235366.46388,2963.600000000006,94.66312,286.80000000001087,0.0,2,1,1,2021-12-06,2021-12-03,False,2582.1368799999946,0.010970708559892711
evaluation,BASE,11,2022-05-13,2022-05-12,237851.5608,-1668.7999999999884,94.74016,238.4000000000002,0.0,2,1,1,2022-05-17,2022-05-16,False,-2001.9401599999887,-0.008416762762735626
evaluation,BASE,12,2022-06-08,2022-06-07,235831.55688,-1463.7999999999884,93.95344,337.8000000000128,0.0,2,1,1,2022-06-10,2022-06-09,False,-1895.553440000001,-0.008037742976715072
