period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.0928391779627953,22,264,45356.69999999999,2708.125279999946,42648.57472000009
evaluation,STRESS,1.040285232201544,22,264,45174.89999999999,4898.602400000015,40276.29760000005
earlier_diagnostic,BASE,0.7890842964980687,16,328,44125.900000000016,2074.7039800000134,42051.196019999945
earlier_diagnostic,STRESS,0.8017834992397782,16,334,47393.80000000002,4009.6349600000062,43384.16504000005
