cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,X1_FORWARD_EPS_DAILY_EXIT,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,X1_FORWARD_EPS_DAILY_EXIT,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,X1_FORWARD_EPS_DAILY_EXIT,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,X1_FORWARD_EPS_DAILY_EXIT,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,X1_FORWARD_EPS_DAILY_EXIT,2024,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,X1_FORWARD_EPS_DAILY_EXIT,2025,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,X1_FORWARD_EPS_DAILY_EXIT,2026,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
BASE,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2024,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2025,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2026,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
BASE,BUY_HOLD,2020,0.2814884467999998,0.2801811402090982,0.27355207408866355,0.22973862748596008,1.1907099693340903,-0.16055455715202166,243,0.9980743079350705,1,39.91064,145.2000000000055,False,2.7284841053187847e-11
BASE,BUY_HOLD,2021,-0.03909048117061911,-0.03893278801219865,-0.02383188177217863,0.17830056468572633,-0.13366128040135403,-0.16951436057712796,243,0.9850610403433633,0,0.0,0.0,False,8.185452315956354e-11
BASE,BUY_HOLD,2022,-0.1955425417304226,-0.1955425417304226,-0.19953602070306542,0.18977907942455732,-1.0514121014186222,-0.2688464292333853,242,0.9646426639612224,0,0.0,0.0,False,2.8194335754960775e-11
BASE,BUY_HOLD,2023,-0.0916107335204824,-0.0916107335204824,-0.08841361175105267,0.12407304945822596,-0.7125932032549951,-0.18895188368823768,242,0.9467762506277704,0,0.0,0.0,False,2.6147972675971687e-11
BASE,BUY_HOLD,2024,0.15920797025504138,0.15920797025504138,0.16860164826666224,0.205190869607964,0.8216820202029026,-0.11679840124068283,242,0.9267134558125625,0,0.0,0.0,False,2.830802259268239e-11
BASE,BUY_HOLD,2025,0.19000526796167636,0.1891536772596284,0.1826290577328328,0.13628707555074462,1.3400321123247918,-0.09414639544678001,243,0.9266042470655912,0,0.0,0.0,False,2.773958840407431e-11
BASE,BUY_HOLD,2026,0.020090666215121258,0.03283455662211168,0.04677594553211755,0.1705115478268411,0.2743271416409857,-0.08979668519913939,149,0.9004276520099145,1,45.825120000000005,145.2000000000055,False,3.456079866737127e-11
STRESS,X1_FORWARD_EPS_DAILY_EXIT,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
STRESS,X1_FORWARD_EPS_DAILY_EXIT,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
STRESS,X1_FORWARD_EPS_DAILY_EXIT,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
STRESS,X1_FORWARD_EPS_DAILY_EXIT,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
STRESS,X1_FORWARD_EPS_DAILY_EXIT,2024,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
STRESS,X1_FORWARD_EPS_DAILY_EXIT,2025,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
STRESS,X1_FORWARD_EPS_DAILY_EXIT,2026,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
STRESS,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
STRESS,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
STRESS,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
STRESS,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
STRESS,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2024,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
STRESS,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2025,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
STRESS,X2_FORWARD_EPS_MONTHLY_EXIT_ONLY,2026,0.0,0.0,0.0,0.0,,0.0,149,0.0,0,0.0,0.0,False,0.0
STRESS,BUY_HOLD,2020,0.2808047000000005,0.2795009010867859,0.27305189524466833,0.22987665769421262,1.1878191460739282,-0.16066236988387847,243,0.9987206656200581,1,79.86,241.99999999999483,False,2.7284841053187847e-11
STRESS,BUY_HOLD,2021,-0.039111349294704896,-0.03895357367069714,-0.023836465947466953,0.17839610318891394,-0.13361539585999332,-0.169595750542091,243,0.9855969179255238,0,0.0,0.0,False,6.184563972055912e-11
STRESS,BUY_HOLD,2022,-0.19565117943640215,-0.19565117943640215,-0.19964698390479674,0.18990571438352594,-1.05129529436696,-0.268995792431154,242,0.9652750460694337,0,0.0,0.0,False,2.8194335754960775e-11
STRESS,BUY_HOLD,2023,-0.09167400984745548,-0.09167400984745548,-0.08847266870396875,0.1241588715812183,-0.7125762950100147,-0.1890726243471281,242,0.9474324087978188,0,0.0,0.0,False,2.6147972675971687e-11
STRESS,BUY_HOLD,2024,0.15932903507643253,0.15932903507643253,0.16873479424714566,0.20533270493983924,0.821762876481774,-0.11686865062529536,242,0.9273877392829509,0,0.0,0.0,False,2.830802259268239e-11
STRESS,BUY_HOLD,2025,0.19012989494689664,0.18927770253141757,0.1827450657396009,0.1363716749344863,1.3400514866990718,-0.09420692481264746,243,0.9271793006413872,0,0.0,0.0,False,2.773958840407431e-11
STRESS,BUY_HOLD,2026,0.019527086784026232,0.03190793735475157,0.04589350268381365,0.17060157944662785,0.2690098346842755,-0.08984209152720381,149,0.9009121768927896,1,91.61152000000001,241.99999999999483,False,5.4569682106375694e-11
