period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,RUNS_NET_PROFIT_BUDGET,384,34,34,0,0,0.05887665004454784
evaluation,STRESS,RUNS_NET_PROFIT_BUDGET,384,34,34,0,0,0.05888237295774786
earlier_diagnostic,BASE,RUNS_NET_PROFIT_BUDGET,370,18,18,0,0,0.10399768187922614
earlier_diagnostic,STRESS,RUNS_NET_PROFIT_BUDGET,371,19,19,0,0,0.10465443720037403
