period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.2750163096131124,26,384,44335.0,2696.495700000004,41638.50429999997
evaluation,STRESS,1.2112806020890765,26,384,44115.9,4916.243959999984,39199.65604000003
earlier_diagnostic,BASE,0.8461693906691723,10,370,40987.69999999998,1572.900619999994,39414.79938000004
earlier_diagnostic,STRESS,0.805865716179832,11,371,40811.89999999999,3540.100919999993,37271.79907999997
