period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,RUNS_OPPORTUNITY_CAPPED_SUM,-83891.6721200003,-82462.29999999999,-6082.199999999999,-1118.02788,-3534.7999999999715,-0.3139292920027972
evaluation,BASE,RUNS_COVARIANCE_BUDGET,-23057.716300000087,-21820.59999999999,-1891.7000000000003,-160.88369999999998,-493.69999999997844,-0.3905521435982082
evaluation,BASE,RUNS_REFERENCE_BLEND,-13589.005440000154,-12788.899999999994,-996.1999999999998,-39.194560000000024,-156.89999999999281,-0.3115122134383861
evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-24763.568340000114,-25537.0,-511.5999999999999,-308.1316599999999,-976.8999999999482,-0.01597537870189747
evaluation,BASE,RETURN_RUNS_STATE,-3193.3906599999173,-754.4000000000015,-2161.0,118.69065999999998,159.29999999997403,0.2676223947031795
evaluation,BASE,BUY_HOLD,-11612.559940000036,12297.199999999968,-21589.4,610.75994,1709.599999999993,0.987116918957919
evaluation,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,-78894.23867999983,-81370.09999999998,-6003.7,-2235.5613200000003,-6244.000000000027,-0.3046490261342494
evaluation,STRESS,RUNS_COVARIANCE_BUDGET,-22352.90320000006,-21667.999999999993,-1875.4000000000005,-311.4967999999999,-879.0000000000291,-0.3850524960721706
evaluation,STRESS,RUNS_REFERENCE_BLEND,-13316.646160000004,-12694.199999999997,-979.1000000000004,-92.25383999999985,-264.4000000000133,-0.3079780805132373
evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-23550.178159999894,-25463.299999999996,-499.3000000000002,-645.92184,-1766.500000000039,-0.02056817242384823
evaluation,STRESS,RETURN_RUNS_STATE,-3433.1947600000713,-757.0999999999985,-2163.3999999999996,173.99476000000027,338.69999999999845,0.2478315370256865
evaluation,STRESS,BUY_HOLD,-13772.072439999989,12086.899999999972,-21598.2,1149.6724400000003,3111.0999999999945,0.9243721717788489
earlier_diagnostic,BASE,RUNS_OPPORTUNITY_CAPPED_SUM,-51532.433839999954,-55091.29999999999,-574.0000000000001,-1035.9661600000002,-3096.9000000000096,-0.19053158655511004
earlier_diagnostic,BASE,RUNS_COVARIANCE_BUDGET,-642.8702999999514,-1543.4000000000087,0.0,-235.82970000000006,-664.7000000000141,-0.08458919428185963
earlier_diagnostic,BASE,RUNS_REFERENCE_BLEND,-5311.676359999983,-6132.000000000007,0.0,-208.32364,-612.0000000000039,-0.20638744093038386
earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,-19399.67347999994,-19975.80000000001,0.0,-156.02652000000006,-420.1000000000329,-0.1759532891734119
earlier_diagnostic,BASE,RETURN_RUNS_STATE,11178.520699999994,9959.000000000004,0.0,-299.5207,-919.9999999999909,0.23433559619493916
earlier_diagnostic,BASE,BUY_HOLD,-3047.3948599999712,14582.699999999964,-16419.199999999997,305.79486,905.0999999999999,0.5674474045166202
earlier_diagnostic,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,-53319.47480000026,-60104.39999999999,-574.0000000000001,-1915.5251999999996,-5443.399999999957,-0.22078724488760215
earlier_diagnostic,STRESS,RUNS_COVARIANCE_BUDGET,-2674.18227999995,-3878.5000000000146,0.0,-319.51771999999994,-884.7999999999902,-0.11680543995674342
earlier_diagnostic,STRESS,RUNS_REFERENCE_BLEND,-7197.419520000083,-8237.80000000001,0.0,-270.78048,-769.5999999999849,-0.2340689293422461
earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,-24088.061920000007,-24747.900000000023,0.0,-169.93808,-489.90000000001464,-0.23792418665304316
earlier_diagnostic,STRESS,RETURN_RUNS_STATE,12104.068959999917,10400.100000000006,0.0,-445.86896000000013,-1258.0999999999603,0.2528972884876094
earlier_diagnostic,STRESS,BUY_HOLD,-4883.789400000038,14406.899999999969,-16419.199999999997,748.2894,2123.1999999999985,0.5281579419991076
