fit_index,fit_origin,used_in_fit,cycle_id,exit_index,age_trading_days,raw_weight,cycle_weight
1529,2018-09-03,True,14,1333,196,0.5704145331326351,2.159665835785131
1529,2018-09-03,True,15,1393,136,0.6773702493144012,2.5646145051521865
1548,2018-10-08,True,1,588,960,0.06394865611124358,0.25565952913293094
1548,2018-10-08,True,2,644,904,0.07507429384262616,0.30013857649181264
1548,2018-10-08,True,3,654,894,0.07725569643184332,0.3088595785069052
1548,2018-10-08,True,4,717,831,0.09253325188757254,0.36993752559182036
1548,2018-10-08,True,5,746,802,0.10054759039369637,0.4019779488529948
1548,2018-10-08,True,6,874,674,0.14507552280910999,0.5799956106281586
1548,2018-10-08,True,8,883,665,0.148863928137414,0.5951412287114227
1548,2018-10-08,True,9,1016,532,0.21788713068718435,0.8710882233194701
1548,2018-10-08,True,10,1079,469,0.2609749918535115,1.0433486423338343
1548,2018-10-08,True,11,1142,406,0.31258361224978193,1.2496740976609688
1548,2018-10-08,True,12,1205,343,0.3743979986479587,1.4968010567124246
1548,2018-10-08,True,13,1270,278,0.45101260797136167,1.8030976411199398
1548,2018-10-08,True,14,1333,215,0.5402017609756891,2.159665835785131
1548,2018-10-08,True,15,1393,155,0.6414924239440734,2.564614505152187
1566,2018-11-01,True,1,588,978,0.06073524130746331,0.21184578681866997
1566,2018-11-01,True,2,644,922,0.07130181664157939,0.2487022216898607
1566,2018-11-01,True,3,654,912,0.07337360392690337,0.25592865889718996
1566,2018-11-01,True,4,717,849,0.08788346345511203,0.3065393511774891
1566,2018-11-01,True,5,746,820,0.09549508209870607,0.33308883555926416
1566,2018-11-01,True,6,874,692,0.13778548950723749,0.48059865752553566
1566,2018-11-01,True,8,883,683,0.14138352777382382,0.49314868994789796
1566,2018-11-01,True,9,1016,550,0.20693831997120266,0.7218051706636763
1566,2018-11-01,True,10,1079,487,0.24786101959458443,0.8645443993854711
1566,2018-11-01,True,11,1142,424,0.29687631098491674,1.0355107567621618
1566,2018-11-01,True,12,1205,361,0.35558452945998725,1.2402862457177872
1566,2018-11-01,True,13,1270,296,0.42834926085386205,1.4940911445367264
1566,2018-11-01,True,14,1333,233,0.5130566661244738,1.7895523386081753
1566,2018-11-01,True,15,1393,173,0.6092574814610154,2.1251027864017025
1566,2018-11-01,True,16,1557,9,0.9745512201934707,3.3992549563083903
1588,2018-12-03,True,1,588,1000,0.05702619543007501,0.21184578681867006
1588,2018-12-03,True,2,644,944,0.06694747963111215,0.24870222168986078
1588,2018-12-03,True,3,654,934,0.06889274475361874,0.2559286588971901
1588,2018-12-03,True,4,717,871,0.08251650037401313,0.3065393511774892
1588,2018-12-03,True,5,746,842,0.08966328439865248,0.33308883555926416
1588,2018-12-03,True,6,874,714,0.12937105513899944,0.4805986575255356
1588,2018-12-03,True,8,883,705,0.13274936448524105,0.49314868994789807
1588,2018-12-03,True,9,1016,572,0.1943007852213649,0.7218051706636766
1588,2018-12-03,True,10,1079,509,0.23272437284548222,0.8645443993854713
1588,2018-12-03,True,11,1142,446,0.2787463450269558,1.035510756762162
1588,2018-12-03,True,12,1205,383,0.3338693060630802,1.2402862457177875
1588,2018-12-03,True,13,1270,318,0.40219036157478544,1.4940911445367266
1588,2018-12-03,True,14,1333,255,0.4817247627453112,1.7895523386081755
1588,2018-12-03,True,15,1393,195,0.5720506818956489,2.125102786401703
1588,2018-12-03,True,16,1557,31,0.9150362646627326,3.3992549563083907
1608,2019-01-02,True,1,588,1020,0.05385126207871517,0.21184578681866997
1608,2019-01-02,True,2,644,964,0.06322017879564026,0.2487022216898607
1608,2019-01-02,True,3,654,954,0.06505714128515327,0.25592865889718996
1608,2019-01-02,True,4,717,891,0.07792239433030568,0.30653935117748915
1608,2019-01-02,True,5,746,862,0.08467128116430014,0.33308883555926416
1608,2019-01-02,True,6,874,734,0.12216832182383253,0.4805986575255356
1608,2019-01-02,True,8,883,725,0.12535854380191458,0.49314868994789796
1608,2019-01-02,True,9,1016,592,0.18348308927404994,0.7218051706636766
1608,2019-01-02,True,10,1079,529,0.21976744371056497,0.8645443993854711
1608,2019-01-02,True,11,1142,466,0.2632271426547597,1.035510756762162
1608,2019-01-02,True,12,1205,403,0.3152811329117639,1.2402862457177875
1608,2019-01-02,True,13,1270,338,0.37979841375275314,1.4940911445367264
1608,2019-01-02,True,14,1333,275,0.4549047372485834,1.7895523386081753
1608,2019-01-02,True,15,1393,215,0.5402017609756891,2.1251027864017025
1608,2019-01-02,True,16,1557,51,0.8640916218986237,3.3992549563083907
1630,2019-02-01,True,1,588,1042,0.05056261454385025,0.21184578681867
1630,2019-02-01,True,2,644,986,0.0593593800487864,0.2487022216898607
1630,2019-02-01,True,3,654,976,0.06108416091191626,0.25592865889719
1630,2019-02-01,True,4,717,913,0.07316374466949448,0.30653935117748915
1630,2019-02-01,True,5,746,884,0.07950048313048973,0.3330888355592642
1630,2019-02-01,True,6,874,756,0.1147076136640635,0.48059865752553566
1630,2019-02-01,True,8,883,747,0.11770301169115707,0.49314868994789807
1630,2019-02-01,True,9,1016,614,0.17227794410310682,0.7218051706636764
1630,2019-02-01,True,10,1079,551,0.20634644605695607,0.8645443993854712
1630,2019-02-01,True,11,1142,488,0.24715210076371244,1.035510756762162
1630,2019-02-01,True,12,1205,425,0.29602720123929693,1.2402862457177875
1630,2019-02-01,True,13,1270,360,0.3566044704927441,1.4940911445367266
1630,2019-02-01,True,14,1333,297,0.4271241192091366,1.7895523386081753
1630,2019-02-01,True,15,1393,237,0.5072121313739612,2.125102786401703
1630,2019-02-01,True,16,1557,73,0.8113223334444255,3.3992549563083907
1645,2019-03-01,True,1,588,1057,0.04843626412701609,0.2118457868186699
1645,2019-03-01,True,2,644,1001,0.05686309215607291,0.24870222168986064
1645,2019-03-01,True,3,654,991,0.05851533941823396,0.25592865889719
1645,2019-03-01,True,4,717,928,0.07008693069579844,0.30653935117748915
1645,2019-03-01,True,5,746,899,0.07615718518262692,0.33308883555926416
1645,2019-03-01,True,6,874,771,0.10988372185528249,0.4805986575255356
1645,2019-03-01,True,8,883,762,0.11275315199284042,0.49314868994789807
1645,2019-03-01,True,9,1016,629,0.16503300074802627,0.7218051706636764
1645,2019-03-01,True,10,1079,566,0.19766879250711972,0.8645443993854713
1645,2019-03-01,True,11,1142,503,0.23675841409973297,1.035510756762162
1645,2019-03-01,True,12,1205,440,0.28357813054886566,1.2402862457177875
1645,2019-03-01,True,13,1270,375,0.3416078950324391,1.4940911445367264
1645,2019-03-01,True,14,1333,312,0.40916192407516844,1.7895523386081755
1645,2019-03-01,True,15,1393,252,0.4858819304597063,2.1251027864017025
1645,2019-03-01,True,16,1557,88,0.7772031408854596,3.3992549563083903
1666,2019-04-01,True,1,588,1078,0.045608753302545206,0.21184578681867
1666,2019-04-01,True,2,644,1022,0.053543657606732735,0.24870222168986064
1666,2019-04-01,True,3,654,1012,0.05509945343725133,0.25592865889719
1666,2019-04-01,True,4,717,949,0.06599554258467903,0.30653935117748915
1666,2019-04-01,True,5,746,920,0.0717114404633308,0.33308883555926416
1666,2019-04-01,True,6,874,792,0.10346915998560133,0.4805986575255356
1666,2019-04-01,True,8,883,783,0.10617108453782485,0.49314868994789807
1666,2019-04-01,True,9,1016,650,0.15539904973177335,0.7218051706636764
1666,2019-04-01,True,10,1079,587,0.1861296975635393,0.8645443993854712
1666,2019-04-01,True,11,1142,524,0.22293742706208544,1.035510756762162
1666,2019-04-01,True,12,1205,461,0.2670240001227968,1.2402862457177872
1666,2019-04-01,True,13,1270,396,0.32166622450235793,1.4940911445367264
1666,2019-04-01,True,14,1333,333,0.385276725863967,1.7895523386081755
1666,2019-04-01,True,15,1393,273,0.45751813233136635,2.1251027864017034
1666,2019-04-01,True,16,1557,109,0.7318332030243621,3.3992549563083903
1687,2019-05-06,True,1,588,1099,0.04294630098550862,0.21184578681867003
1687,2019-05-06,True,2,644,1043,0.0504179980581806,0.2487022216898607
1687,2019-05-06,True,3,654,1033,0.051882972896809265,0.25592865889719
1687,2019-05-06,True,4,717,970,0.06214299296326987,0.30653935117748926
1687,2019-05-06,True,5,746,941,0.06752522012196115,0.3330888355592642
1687,2019-05-06,True,6,874,813,0.09742905397967551,0.48059865752553566
1687,2019-05-06,True,8,883,804,0.0999732512369474,0.49314868994789807
1687,2019-05-06,True,9,1016,671,0.14632748933898895,0.7218051706636764
1687,2019-05-06,True,10,1079,608,0.17526420774714238,0.8645443993854712
1687,2019-05-06,True,11,1142,545,0.20992325267108095,1.035510756762162
1687,2019-05-06,True,12,1205,482,0.25143623206618465,1.2402862457177872
1687,2019-05-06,True,13,1270,417,0.3028886670660112,1.4940911445367269
1687,2019-05-06,True,14,1333,354,0.36278584774957784,1.7895523386081755
1687,2019-05-06,True,15,1393,294,0.4308100966297213,2.1251027864017034
1687,2019-05-06,True,16,1557,130,0.6891117764124274,3.3992549563083907
1707,2019-06-03,True,1,588,1119,0.040555265737792986,0.16992731593855764
1707,2019-06-03,True,2,644,1063,0.0476109760863222,0.19949087321660006
1707,2019-06-03,True,3,654,1053,0.04899438845284504,0.20528739670135104
1707,2019-06-03,True,4,717,990,0.05868318191635665,0.24588362108765355
1707,2019-06-03,True,5,746,961,0.06376575358546373,0.2671796906876088
1707,2019-06-03,True,6,874,833,0.09200469153468638,0.38550136466434104
1707,2019-06-03,True,8,883,824,0.09440724061319355,0.3955680898822436
1707,2019-06-03,True,9,1016,691,0.13818070657329018,0.5789797244655023
1707,2019-06-03,True,10,1079,628,0.16550637322426287,0.6934747747569477
1707,2019-06-03,True,11,1142,565,0.19823577587020266,0.8306115791328605
1707,2019-06-03,True,12,1205,502,0.23743752019514566,0.9948676152371788
1707,2019-06-03,True,13,1270,437,0.28602534094782445,1.1984514857310273
1707,2019-06-03,True,14,1333,374,0.34258774618003096,1.435449013161381
1707,2019-06-03,True,15,1393,314,0.40682474509825833,1.70460323053716
1707,2019-06-03,True,16,1557,150,0.6507454792178442,2.7266356324128584
1707,2019-06-03,True,17,1688,19,0.9470336563989318,3.9680885923867293
1726,2019-07-01,True,1,588,1138,0.03840720159789241,0.16992731593855762
1726,2019-07-01,True,2,644,1082,0.045089196767751805,0.19949087321659997
1726,2019-07-01,True,3,654,1072,0.046399334839527434,0.205287396701351
1726,2019-07-01,True,4,717,1009,0.0555749483393709,0.24588362108765346
1726,2019-07-01,True,5,746,980,0.060388314771074994,0.2671796906876087
1726,2019-07-01,True,6,874,852,0.08713153942994989,0.38550136466434104
1726,2019-07-01,True,8,883,843,0.08940683426844644,0.3955680898822436
1726,2019-07-01,True,9,1016,710,0.1308617797898909,0.5789797244655022
1726,2019-07-01,True,10,1079,647,0.1567401057918999,0.6934747747569475
1726,2019-07-01,True,11,1142,584,0.18773595165143717,0.8306115791328605
1726,2019-07-01,True,12,1205,521,0.22486132291670405,0.9948676152371789
1726,2019-07-01,True,13,1270,456,0.2708756244605693,1.198451485731027
1726,2019-07-01,True,14,1333,393,0.32444212590234384,1.4354490131613806
1726,2019-07-01,True,15,1393,333,0.385276725863967,1.7046032305371597
1726,2019-07-01,True,16,1557,169,0.6162778705687502,2.7266356324128584
1726,2019-07-01,True,17,1688,38,0.89687274635233,3.968088592386729
1749,2019-08-01,True,1,588,1161,0.03595856700168339,0.14108503596325794
1749,2019-08-01,True,2,644,1105,0.04221455444736855,0.16563068078049611
1749,2019-08-01,True,3,654,1095,0.04344116523064377,0.17044334271063372
1749,2019-08-01,True,4,717,1032,0.052031791443665695,0.20414904650451307
1749,2019-08-01,True,5,746,1003,0.05653828377159368,0.22183046946344526
1749,2019-08-01,True,6,874,875,0.08157650566042804,0.3200690459750413
1749,2019-08-01,True,8,883,866,0.08370674005644695,0.32842711531519125
1749,2019-08-01,True,9,1016,733,0.12251874338047447,0.48070773552233587
1749,2019-08-01,True,10,1079,670,0.14674720785380674,0.5757691928210812
1749,2019-08-01,True,11,1142,607,0.17576692691022405,0.6896293504443427
1749,2019-08-01,True,12,1205,544,0.2105253861200647,0.826005710142387
1749,2019-08-01,True,13,1270,479,0.2536060656869806,0.9950346713280588
1749,2019-08-01,True,14,1333,416,0.3037574578999847,1.1918058878686928
1749,2019-08-01,True,15,1393,356,0.36071357414201444,1.4152757416022432
1749,2019-08-01,True,16,1557,192,0.5769873403564298,2.26383547655613
1749,2019-08-01,True,17,1688,61,0.8396930106843238,3.2945728511636214
1749,2019-08-01,True,18,1730,19,0.9470336563989318,3.715728645838527
1771,2019-09-02,True,1,588,1183,0.03376261006098057,0.14108503596325794
1771,2019-09-02,True,2,644,1127,0.039636550050445946,0.16563068078049611
1771,2019-09-02,True,3,654,1117,0.04078825283021402,0.17044334271063377
1771,2019-09-02,True,4,717,1054,0.048854257323561016,0.20414904650451307
1771,2019-09-02,True,5,746,1025,0.053085542268912427,0.22183046946344526
1771,2019-09-02,True,6,874,897,0.07659470274834554,0.3200690459750413
1771,2019-09-02,True,8,883,888,0.07859484566972244,0.32842711531519114
1771,2019-09-02,True,9,1016,755,0.1150366352953568,0.48070773552233587
1771,2019-09-02,True,10,1079,692,0.13778548950723749,0.5757691928210812
1771,2019-09-02,True,11,1142,629,0.16503300074802627,0.6896293504443427
1771,2019-09-02,True,12,1205,566,0.19766879250711972,0.826005710142387
1771,2019-09-02,True,13,1270,501,0.2381185742048092,0.9950346713280587
1771,2019-09-02,True,14,1333,438,0.28520726656631756,1.1918058878686928
1771,2019-09-02,True,15,1393,378,0.3386851246572006,1.4152757416022435
1771,2019-09-02,True,16,1557,214,0.5417512489211386,2.26383547655613
1771,2019-09-02,True,17,1688,83,0.7884137231981021,3.2945728511636214
1771,2019-09-02,True,18,1730,41,0.8891991734299346,3.715728645838527
1791,2019-10-08,True,1,588,1203,0.031882876792731864,0.14108503596325794
1791,2019-10-08,True,2,644,1147,0.037429785181442674,0.16563068078049611
1791,2019-10-08,True,3,654,1137,0.03851736691054688,0.17044334271063372
1791,2019-10-08,True,4,717,1074,0.04613429661493049,0.20414904650451304
1791,2019-10-08,True,5,746,1045,0.050130004776826734,0.22183046946344526
1791,2019-10-08,True,6,874,917,0.0723302927792217,0.32006904597504127
1791,2019-10-08,True,8,883,908,0.07421907774622918,0.3284271153151912
1791,2019-10-08,True,9,1016,775,0.10863197078507411,0.48070773552233587
1791,2019-10-08,True,10,1079,712,0.13011428257030655,0.5757691928210811
1791,2019-10-08,True,11,1142,649,0.15584478866061136,0.6896293504443428
1791,2019-10-08,True,12,1205,586,0.18666358275884845,0.8260057101423869
1791,2019-10-08,True,13,1270,521,0.22486132291670405,0.995034671328059
1791,2019-10-08,True,14,1333,458,0.2693283523963918,1.191805887868693
1791,2019-10-08,True,15,1393,398,0.31982883081234575,1.4152757416022432
1791,2019-10-08,True,16,1557,234,0.5115892488899486,2.26383547655613
1791,2019-10-08,True,17,1688,103,0.7445187902541572,3.2945728511636214
1791,2019-10-08,True,18,1730,61,0.8396930106843238,3.715728645838527
1809,2019-11-01,True,1,588,1221,0.030280764809414443,0.14108503596325792
1809,2019-11-01,True,2,644,1165,0.035548941499675024,0.1656306807804961
1809,2019-11-01,True,3,654,1155,0.03658187233474725,0.17044334271063383
1809,2019-11-01,True,4,717,1092,0.04381605193678561,0.20414904650451315
1809,2019-11-01,True,5,746,1063,0.0476109760863222,0.22183046946344534
1809,2019-11-01,True,6,874,935,0.06869570140994902,0.3200690459750413
1809,2019-11-01,True,8,883,926,0.07048957508494151,0.32842711531519125
1809,2019-11-01,True,9,1016,793,0.10317322302847803,0.48070773552233587
1809,2019-11-01,True,10,1079,730,0.12357605038185622,0.5757691928210813
1809,2019-11-01,True,11,1142,667,0.14801360061964847,0.6896293504443428
1809,2019-11-01,True,12,1205,604,0.17728375280400932,0.8260057101423871
1809,2019-11-01,True,13,1270,539,0.21356205960456837,0.9950346713280591
1809,2019-11-01,True,14,1333,476,0.2557946244449743,1.191805887868693
1809,2019-11-01,True,15,1393,416,0.3037574578999847,1.4152757416022435
1809,2019-11-01,True,16,1557,252,0.4858819304597063,2.2638354765561304
1809,2019-11-01,True,17,1688,121,0.7071067811865476,3.2945728511636223
1809,2019-11-01,True,18,1730,79,0.7974985047283272,3.7157286458385275
1830,2019-12-02,True,1,588,1242,0.028513097715037506,0.141085035963258
1830,2019-12-02,True,2,644,1186,0.03347373981555607,0.1656306807804961
1830,2019-12-02,True,3,654,1176,0.03444637237680937,0.17044334271063383
1830,2019-12-02,True,4,717,1113,0.04125825018700658,0.20414904650451315
1830,2019-12-02,True,5,746,1084,0.044831642199326255,0.2218304694634453
1830,2019-12-02,True,6,874,956,0.06468552756949972,0.3200690459750413
1830,2019-12-02,True,8,883,947,0.06637468224262053,0.32842711531519125
1830,2019-12-02,True,9,1016,814,0.09715039261068245,0.48070773552233587
1830,2019-12-02,True,10,1079,751,0.11636218642274111,0.5757691928210812
1830,2019-12-02,True,11,1142,688,0.13937317251347792,0.6896293504443429
1830,2019-12-02,True,12,1205,625,0.16693465303154006,0.826005710142387
1830,2019-12-02,True,13,1270,560,0.20109518078739275,0.995034671328059
1830,2019-12-02,True,14,1333,497,0.24086238137265556,1.191805887868693
1830,2019-12-02,True,15,1393,437,0.28602534094782445,1.4152757416022435
1830,2019-12-02,True,16,1557,273,0.45751813233136635,2.263835476556131
1830,2019-12-02,True,17,1688,142,0.6658287818631732,3.2945728511636214
1830,2019-12-02,True,18,1730,100,0.7509438066057487,3.715728645838527
1852,2020-01-02,True,1,588,1264,0.026771828803366367,0.1410850359632579
1852,2020-01-02,True,2,644,1208,0.03142952900827308,0.16563068078049606
1852,2020-01-02,True,3,654,1198,0.03234276378474987,0.1704433427106338
1852,2020-01-02,True,4,717,1135,0.0387386464203946,0.2041490465045131
1852,2020-01-02,True,5,746,1106,0.04209381463667319,0.22183046946344528
1852,2020-01-02,True,6,874,978,0.06073524130746331,0.3200690459750414
1852,2020-01-02,True,8,883,969,0.06232124084294508,0.3284271153151912
1852,2020-01-02,True,9,1016,836,0.09121750660509038,0.4807077355223358
1852,2020-01-02,True,10,1079,773,0.10925605366449155,0.5757691928210811
1852,2020-01-02,True,11,1142,710,0.1308617797898909,0.6896293504443426
1852,2020-01-02,True,12,1205,647,0.1567401057918999,0.8260057101423869
1852,2020-01-02,True,13,1270,582,0.1888144812263871,0.9950346713280587
1852,2020-01-02,True,14,1333,519,0.22615313508637472,1.1918058878686928
1852,2020-01-02,True,15,1393,459,0.2685580338484658,1.4152757416022432
1852,2020-01-02,True,16,1557,295,0.4295779166341328,2.26383547655613
1852,2020-01-02,True,17,1688,164,0.6251672244995639,3.2945728511636214
1852,2020-01-02,True,18,1730,122,0.705084352192104,3.715728645838527
1868,2020-02-03,True,1,588,1280,0.025572620254698024,0.14108503596325792
1868,2020-02-03,True,2,644,1224,0.03002168495906111,0.16563068078049606
1868,2020-02-03,True,3,654,1214,0.030894012595464045,0.1704433427106337
1868,2020-02-03,True,4,717,1151,0.03700340015491211,0.20414904650451304
1868,2020-02-03,True,5,746,1122,0.040208278062794735,0.22183046946344517
1868,2020-02-03,True,6,874,994,0.05801468676050657,0.32006904597504127
1868,2020-02-03,True,8,883,985,0.05952964355120231,0.32842711531519125
1868,2020-02-03,True,9,1016,852,0.08713153942994989,0.48070773552233587
1868,2020-02-03,True,10,1079,789,0.10436207370852561,0.5757691928210811
1868,2020-02-03,True,11,1142,726,0.125,0.6896293504443427
1868,2020-02-03,True,12,1205,663,0.1497191407257707,0.826005710142387
1868,2020-02-03,True,13,1270,598,0.18035678707100722,0.9950346713280587
1868,2020-02-03,True,14,1333,535,0.2160229054746559,1.1918058878686928
1868,2020-02-03,True,15,1393,475,0.2565283330622369,1.4152757416022435
1868,2020-02-03,True,16,1557,311,0.41033554385002124,2.26383547655613
1868,2020-02-03,True,17,1688,180,0.5971636881900506,3.294572851163621
1868,2020-02-03,True,18,1730,138,0.6735010341867709,3.715728645838527
1888,2020-03-02,True,1,588,1300,0.02414886465753817,0.14108503596325792
1888,2020-03-02,True,2,644,1244,0.02835022769066561,0.16563068078049606
1888,2020-03-02,True,3,654,1234,0.029173988487123492,0.1704433427106338
1888,2020-03-02,True,4,717,1171,0.03494323590268523,0.20414904650451302
1888,2020-03-02,True,5,746,1142,0.0379696822374981,0.22183046946344534
1888,2020-03-02,True,6,874,1014,0.054784719155698,0.3200690459750414
1888,2020-03-02,True,8,883,1005,0.05621533072917601,0.32842711531519125
1888,2020-03-02,True,9,1016,872,0.08228049109321345,0.48070773552233587
1888,2020-03-02,True,10,1079,809,0.09855171539976276,0.5757691928210812
1888,2020-03-02,True,11,1142,746,0.11804062517362544,0.6896293504443427
1888,2020-03-02,True,12,1205,683,0.14138352777382382,0.826005710142387
1888,2020-03-02,True,13,1270,618,0.1703154232013451,0.9950346713280587
1888,2020-03-02,True,14,1333,555,0.20399583051241102,1.1918058878686928
1888,2020-03-02,True,15,1393,495,0.24224611847531563,1.4152757416022435
1888,2020-03-02,True,16,1557,331,0.38749011301612885,2.26383547655613
1888,2020-03-02,True,17,1688,200,0.5639166006795321,3.2945728511636214
1888,2020-03-02,True,18,1730,158,0.6360038650439177,3.715728645838527
1910,2020-04-01,True,1,588,1322,0.02267411548434861,0.11027386180049296
1910,2020-04-01,True,2,644,1266,0.02661890510306339,0.12945905054783122
1910,2020-04-01,True,3,654,1256,0.027392359577849,0.1332206884348904
1910,2020-04-01,True,4,717,1193,0.03280928430757508,0.1595654959949392
1910,2020-04-01,True,5,746,1164,0.03565090832078969,0.1733855214745877
1910,2020-04-01,True,6,874,1036,0.051439066247205324,0.2501700446223021
1910,2020-04-01,True,8,883,1027,0.052782311674694236,0.25670281811625834
1910,2020-04-01,True,9,1016,894,0.07725569643184332,0.3757272912148032
1910,2020-04-01,True,10,1079,831,0.09253325188757254,0.4500285375032138
1910,2020-04-01,True,11,1142,768,0.11083199168934928,0.5390230874964514
1910,2020-04-01,True,12,1205,705,0.13274936448524105,0.645616587930565
1910,2020-04-01,True,13,1270,640,0.15991441540617288,0.7777317777436352
1910,2020-04-01,True,14,1333,577,0.1915379909142092,0.9315306678312251
1910,2020-04-01,True,15,1393,517,0.22745236862429172,1.1061975529401997
1910,2020-04-01,True,16,1557,353,0.3638264446866414,1.769442654044592
1910,2020-04-01,True,17,1688,222,0.5294787274132868,2.575080119591755
1910,2020-04-01,True,18,1730,180,0.5971636881900506,2.904260855035251
1910,2020-04-01,True,19,1899,11,0.9689844739012624,4.712583387677004
1931,2020-05-06,True,1,588,1343,0.02135049343952744,0.11027386180049298
1931,2020-05-06,True,2,644,1287,0.025065002388413367,0.12945905054783122
1931,2020-05-06,True,3,654,1277,0.025793305757119515,0.13322068843489043
1931,2020-05-06,True,4,717,1214,0.030894012595464045,0.15956549599493922
1931,2020-05-06,True,5,746,1185,0.03356975423105824,0.1733855214745878
1931,2020-05-06,True,6,874,1057,0.04843626412701609,0.25017004462230213
1931,2020-05-06,True,8,883,1048,0.04970109638506266,0.25670281811625845
1931,2020-05-06,True,9,1016,915,0.0727458251226059,0.37572729121480325
1931,2020-05-06,True,10,1079,852,0.08713153942994989,0.450028537503214
1931,2020-05-06,True,11,1142,789,0.10436207370852561,0.5390230874964516
1931,2020-05-06,True,12,1205,726,0.125,0.6456165879305651
1931,2020-05-06,True,13,1270,661,0.15057926644909853,0.7777317777436353
1931,2020-05-06,True,14,1333,598,0.18035678707100722,0.9315306678312252
1931,2020-05-06,True,15,1393,538,0.21417463042693102,1.1061975529402002
1931,2020-05-06,True,16,1557,374,0.34258774618003096,1.7694426540445929
1931,2020-05-06,True,17,1688,243,0.4985699267435606,2.5750801195917554
1931,2020-05-06,True,18,1730,201,0.5623037165805441,2.9042608550352518
1931,2020-05-06,True,19,1899,32,0.9124191268811999,4.712583387677006
1949,2020-06-01,True,1,588,1361,0.020277632868896493,0.08962956785035989
1949,2020-06-01,True,2,644,1305,0.0238054880431611,0.10522311058546908
1949,2020-06-01,True,3,654,1295,0.02449719422642252,0.10828053482655196
1949,2020-06-01,True,4,717,1232,0.029341590958178326,0.129693349052466
1949,2020-06-01,True,5,746,1203,0.031882876792731864,0.14092613705133808
1949,2020-06-01,True,6,874,1075,0.04600234576734319,0.2033358823432621
1949,2020-06-01,True,8,883,1066,0.04720362030659678,0.20864565979702457
1949,2020-06-01,True,9,1016,933,0.06909035328664509,0.30538764301277577
1949,2020-06-01,True,10,1079,870,0.08275318661213144,0.36577900400112956
1949,2020-06-01,True,11,1142,807,0.09911788793510133,0.43811294539661877
1949,2020-06-01,True,12,1205,744,0.11871876009757283,0.524751149804946
1949,2020-06-01,True,13,1270,679,0.14301267047391222,0.6321331456475983
1949,2020-06-01,True,14,1333,616,0.17129387309001548,0.7571394511250951
1949,2020-06-01,True,15,1393,556,0.20341237254912917,0.8991070686046515
1949,2020-06-01,True,16,1557,392,0.32537273960892216,1.4381865097364501
1949,2020-06-01,True,17,1688,261,0.4735168281994659,2.093001138534809
1949,2020-06-01,True,18,1730,219,0.5340480002455936,2.36055617452188
1949,2020-06-01,True,19,1899,50,0.8665701394611683,3.8303438874794766
1949,2020-06-01,True,20,1945,4,0.9886084030548498,4.369767640628097
1969,2020-07-01,True,1,588,1381,0.019148675687086385,0.08962956785035987
1969,2020-07-01,True,2,644,1325,0.022480117529424012,0.10522311058546907
1969,2020-07-01,True,3,654,1315,0.023133312971893135,0.10828053482655195
1969,2020-07-01,True,4,717,1252,0.02770799792233732,0.12969334905246596
1969,2020-07-01,True,5,746,1223,0.030107797671581945,0.14092613705133805
1969,2020-07-01,True,6,874,1095,0.04344116523064377,0.20333588234326205
1969,2020-07-01,True,8,883,1086,0.044575558811592995,0.20864565979702454
1969,2020-07-01,True,9,1016,953,0.06524374796337787,0.30538764301277577
1969,2020-07-01,True,10,1079,890,0.07814590306244548,0.3657790040011295
1969,2020-07-01,True,11,1142,827,0.09359949966198969,0.4381129453966188
1969,2020-07-01,True,12,1205,764,0.11210909329404124,0.524751149804946
1969,2020-07-01,True,13,1270,699,0.1350504402439223,0.6321331456475983
1969,2020-07-01,True,14,1333,636,0.16175708694365665,0.7571394511250948
1969,2020-07-01,True,15,1393,576,0.19208738898999692,0.8991070686046513
1969,2020-07-01,True,16,1557,412,0.3072576127831393,1.43818650973645
1969,2020-07-01,True,17,1688,281,0.4471537794471772,2.093001138534809
1969,2020-07-01,True,18,1730,239,0.5043148785737148,2.36055617452188
1969,2020-07-01,True,19,1899,70,0.8183238481503369,3.8303438874794766
1969,2020-07-01,True,20,1945,24,0.9335676315879516,4.369767640628097
1992,2020-08-03,True,1,588,1404,0.01792786011583271,0.0896295678503599
1992,2020-08-03,True,2,644,1348,0.021046907318336593,0.10522311058546908
1992,2020-08-03,True,3,654,1338,0.021658458566696983,0.10828053482655198
1992,2020-08-03,True,4,717,1275,0.025941486448404633,0.129693349052466
1992,2020-08-03,True,5,746,1246,0.028188287998210104,0.14092613705133808
1992,2020-08-03,True,6,874,1118,0.04067159245111527,0.20333588234326214
1992,2020-08-03,True,8,883,1109,0.041733663257885016,0.20864565979702457
1992,2020-08-03,True,9,1016,976,0.06108416091191626,0.3053876430127758
1992,2020-08-03,True,10,1079,913,0.07316374466949448,0.3657790040011295
1992,2020-08-03,True,11,1142,850,0.08763210387357119,0.43811294539661877
1992,2020-08-03,True,12,1205,787,0.10496162633554047,0.524751149804946
1992,2020-08-03,True,13,1270,722,0.12644035759128053,0.6321331456475983
1992,2020-08-03,True,14,1333,659,0.1514443335330056,0.7571394511250951
1992,2020-08-03,True,15,1393,599,0.1798409402353921,0.8991070686046516
1992,2020-08-03,True,16,1557,435,0.28766853601346715,1.4381865097364501
1992,2020-08-03,True,17,1688,304,0.4186456828239632,2.093001138534809
1992,2020-08-03,True,18,1730,262,0.47216250069450183,2.3605561745218804
1992,2020-08-03,True,19,1899,93,0.7661519636568368,3.8303438874794766
