model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
REDUCE_105_LOWER00,evaluation,STRESS,ADD_GATE_BAND20_LOWER01,15127.457679999934,14055.599999999948,2166.2000000000007,288.142319999999,806.1999999999607,-0.017678343375084893
REDUCE_105_LOWER00,evaluation,STRESS,INTENT_MIX_BAND_00,15444.746960000019,15172.999999999913,-2167.6000000000004,-825.7469600000004,-1613.6000000000458,-0.004300911349669034
REDUCE_105_LOWER00,evaluation,STRESS,INTENT_MIX_BAND_20,14090.729519999935,13488.099999999919,-781.5999999999985,-399.52952000000005,-984.7000000000553,0.010946968827988401
REDUCE_105_LOWER00,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,12974.234720000124,12690.79999999996,-2499.9000000000015,-717.13472,-2066.2000000000517,0.007369526863806097
REDUCE_105_LOWER00,evaluation,STRESS,BUY_HOLD,134618.3179200001,168939.09999999992,-12560.600000000002,5795.78208,15964.399999999998,0.8815892596646404
REDUCE_105_LOWER00,earlier_diagnostic,BASE,ADD_GATE_EXPOSURE_105,2231.0602799998014,2257.7999999999884,13.800000000000182,10.339719999999716,30.19999999999436,0.010745736165449049
REDUCE_105_LOWER00,earlier_diagnostic,BASE,ADD_GATE_BAND20_LOWER01,5341.682779999974,5421.399999999994,194.29999999999973,68.41721999999982,205.59999999999036,-0.004904072475673482
REDUCE_105_LOWER00,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,332.01997999980813,-597.6000000000058,-89.0,-463.61997999999994,-555.0000000000027,0.05212925615399189
REDUCE_105_LOWER00,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-7228.81263999996,-7440.1999999999825,60.40000000000009,-35.58735999999976,-115.4000000000151,-0.01482023371224872
REDUCE_105_LOWER00,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-5974.636920000077,-6779.099999999977,-13.5,-156.16308000000026,-661.8000000000093,0.05348086490184434
REDUCE_105_LOWER00,earlier_diagnostic,BASE,BUY_HOLD,93069.82451999988,112832.59999999999,-13466.699999999997,1635.07548,4661.000000000082,0.9574136757078617
REDUCE_105_LOWER00,earlier_diagnostic,STRESS,ADD_GATE_EXPOSURE_105,2073.4812000003294,2134.399999999994,13.800000000000182,19.718799999999646,54.99999999999818,0.009238596305283453
REDUCE_105_LOWER00,earlier_diagnostic,STRESS,ADD_GATE_BAND20_LOWER01,8166.980000000272,8297.699999999983,189.69999999999982,81.51999999999998,238.90000000000146,0.018014706165585537
REDUCE_105_LOWER00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,1022.1545600004029,-617.8000000000175,-87.90000000000009,-573.15456,-1154.6999999999916,0.06161601071558054
REDUCE_105_LOWER00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-4287.745999999752,-4847.5,60.40000000000009,-125.25399999999945,-374.09999999999854,0.008870173429037287
REDUCE_105_LOWER00,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-5426.504679999722,-7218.0,-8.900000000000091,-428.69531999999936,-1371.6999999999916,0.062275314248862124
REDUCE_105_LOWER00,earlier_diagnostic,STRESS,BUY_HOLD,95860.45992000031,121256.99999999999,-13494.299999999997,3139.04008,8763.199999999988,0.9713041219465581
REDUCE_105_HOLD,evaluation,BASE,ADD_GATE_EXPOSURE_105,5681.274379999726,1403.8000000000757,3833.1000000000004,-108.77437999999984,-335.5999999999294,-0.04047424248181586
REDUCE_105_HOLD,evaluation,BASE,ADD_GATE_BAND20_LOWER01,22687.7754000001,18248.100000000064,4651.700000000001,47.6246000000001,164.4000000000524,-0.050914697636354145
