model,period,cost,origin,source_target,normal_requested_quantity,own_shares,observed_daily_return,return_threshold
REDUCE_100_LOWER00,evaluation,STRESS,2021-11-30,0.8707386392344487,18000,27300,-0.0036518563603166188,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2021-12-01,0.870788925054757,17900,27300,0.0026471187130931995,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2021-12-02,0.8708275752861575,17900,27300,0.002030869212022779,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2021-12-03,0.8710011673684344,17700,27300,0.00912038913660318,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2021-12-06,0.870981906260782,17700,27300,-0.0010042177144005127,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2021-12-07,0.871089682209524,17600,27300,0.005629272215520675,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2022-05-13,0.8820808083375205,43400,14500,0.007846114907618329,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2022-05-16,0.8819385623726967,43700,14500,-0.007785032646911105,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2022-06-07,0.8769950544235205,50400,5300,0.001436781609195359,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2022-08-09,0.9002922329931486,55200,1500,0.0016650808753568835,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2022-08-10,0.8994642299672031,55700,1500,-0.010686297791498434,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-02-19,0.8972391832148725,44000,24500,0.00803093396787613,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-02-20,0.8972482408269088,43800,24500,0.0035408675125405686,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-17,0.6948822892291784,50600,1800,-0.002813731007315634,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-18,0.6795292305534011,49300,1800,0.003103837471783333,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-19,0.6789596173986263,49400,1800,-0.002812939521800395,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-20,0.6776163969178725,49600,1800,-0.006488011283497963,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-21,0.6772641289530796,49700,1800,-0.0017035775127767216,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-24,0.6460425673687078,47500,1800,-0.004835039817974951,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-25,0.5247621050796488,38500,1800,-0.0060017147756501465,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-26,0.5264178995964689,38400,1800,0.006037952846463357,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-27,0.5251198707304429,38500,1800,-0.005430122892254974,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-06-28,0.5255989379100616,38400,1800,0.0020114942528735025,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-07-01,0.49597076306502347,36000,1800,0.0040149125322626045,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-07-02,0.49567894422644204,36100,1800,-0.00142816338189089,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-07-03,0.4952533134350933,36100,1800,-0.0017162471395880674,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-07-04,0.4941860627280087,36200,1800,-0.004297994269340966,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-07-05,0.49297100103383523,36300,1800,-0.004892086330935186,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-07-08,0.49124557112726003,36400,1800,-0.006940427993059606,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-07-16,0.735940109063853,18000,38000,0.007090187180941676,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2024-07-17,0.6994327749517193,15200,38000,0.0014080540692762433,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-04-09,0.9989163566885229,26500,60400,0.00965147453083115,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-06-09,0.5191540819943731,24500,19200,0.002257902659307476,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-06-11,0.6007925421327275,31300,19200,0.008056394763343189,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-06-12,0.6008794595517032,31300,19200,0.0004995004995007601,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-06-13,0.4476621628777401,18600,19200,-0.00649026460309543,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-06-16,0.5616624160779415,28100,19200,0.002512562814070307,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-06-26,0.9961278127763389,25400,59500,-0.0037490627343164107,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-06-27,0.9869031310900088,24800,59500,-0.005770195684897228,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-06-30,0.9869647383931806,24700,59500,0.004794347716376546,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-01,0.9869840730918704,24600,59500,0.0015067805123052391,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-02,0.986996931056874,24600,59500,0.0010030090270811698,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-03,0.9870703741361818,24500,59500,0.005761523046092121,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-04,0.9871241271333298,24400,59500,0.004234122042341415,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-07,0.9870671982147767,24500,59500,-0.004464285714285698,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-08,0.98717431149449,24300,59500,0.008470353761833582,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-09,0.9871649317470432,24300,59500,-0.0007411067193676679,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-10,0.9872272055064001,24200,59500,0.004944375772558907,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-11,0.9872704387976692,24100,59500,0.0034440344403441348,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-14,0.9872673604139358,24100,59500,-0.00024515812699177353,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-15,0.9872673604139358,24100,59500,0.0,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-16,0.9872395878128032,24100,59500,-0.002206964198136374,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-17,0.9873408330531244,23900,59500,0.00811010076185803,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-18,0.9874314899576758,23800,59500,0.00731350560702082,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2025-07-21,0.9875060513675153,23600,59500,0.006050338818973877,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2026-01-19,0.8714420858814458,25600,44100,0.0004116073266104969,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2026-01-20,0.871347793747816,25600,44100,-0.0029548332629801832,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2026-01-21,0.8714312250636452,25600,44100,0.0012701100762066986,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2026-01-22,0.8713895264885314,25600,44100,-0.0006342494714588476,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2026-07-22,0.8295859404235078,63400,2000,-0.0045957802381449975,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2026-07-23,0.8323832700879933,63300,2000,0.004616998950682127,0.01
REDUCE_100_LOWER00,evaluation,STRESS,2026-07-24,0.8298750236522549,64300,2000,-0.017965322749112222,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2015-02-16,0.7107531213166244,15600,24600,0.008388776395718889,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2015-02-17,0.7135650117384137,15600,24600,0.00889271371199074,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2015-02-25,0.9740981838679931,30700,24600,-0.01535399488200162,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2015-09-29,0.8881812235382984,45200,19000,-0.0193133047210301,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2015-09-30,0.8890448907112973,45000,19000,0.0068771491090966475,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2018-10-09,0.9028320329799165,50300,32900,0.0020951810835079243,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2018-10-10,0.9028430488807487,50300,32900,-0.0005973715651134137,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2018-10-11,0.6860100427955749,32500,32900,-0.05140466228332341,0.01
REDUCE_100_LOWER00,earlier_diagnostic,BASE,2019-02-28,0.9318698099967265,31900,45700,-0.0019073569482289665,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2015-02-16,0.7096718227755777,15600,24500,0.008388776395718889,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2015-02-17,0.7126393045725361,15600,24500,0.00889271371199074,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2015-02-25,0.975283343848709,30900,24500,-0.01535399488200162,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2015-09-29,0.888289246186751,45200,18900,-0.0193133047210301,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2015-09-30,0.8885664400680092,44900,18900,0.0068771491090966475,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2018-10-09,0.9036044954927029,49700,32500,0.0020951810835079243,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2018-10-10,0.903130620903188,49700,32500,-0.0005973715651134137,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2018-10-11,0.6855682331175514,32100,32500,-0.05140466228332341,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2019-02-28,0.9314233074319906,31500,45000,-0.0019073569482289665,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2019-09-10,0.977245177973934,17800,64900,-0.0027247956403270157,0.01
REDUCE_100_LOWER00,earlier_diagnostic,STRESS,2019-09-11,0.9771860196643477,17900,64900,-0.0072031793343269035,0.01
REDUCE_100_HOLD,evaluation,BASE,2020-09-28,0.615903576394093,14600,15800,0.002155636990730736,0.01
REDUCE_100_HOLD,evaluation,BASE,2020-09-29,0.5839800127254916,12900,15800,0.0023661002366099915,0.01
REDUCE_100_HOLD,evaluation,BASE,2021-06-08,0.8580575209254394,38700,2800,-0.00794100964265454,0.01
REDUCE_100_HOLD,evaluation,BASE,2021-06-09,0.8565615397180184,38600,2800,0.0015246807699638154,0.01
REDUCE_100_HOLD,evaluation,BASE,2021-06-10,0.8566292711043131,38400,2800,0.006470028544243611,0.01
REDUCE_100_HOLD,evaluation,BASE,2021-06-11,0.5026630428614938,21500,2800,-0.009264511249763574,0.01
REDUCE_100_HOLD,evaluation,BASE,2021-11-10,0.5345215452362823,17200,11000,-0.0050844010575553655,0.01
REDUCE_100_HOLD,evaluation,BASE,2022-05-13,0.8823437472135435,44100,14700,0.007846114907618329,0.01
REDUCE_100_HOLD,evaluation,BASE,2022-05-16,0.8818007225613765,44400,14700,-0.007785032646911105,0.01
REDUCE_100_HOLD,evaluation,BASE,2022-08-09,0.9004755690180776,57700,1600,0.0016650808753568835,0.01
REDUCE_100_HOLD,evaluation,BASE,2022-08-10,0.8990743322763547,58200,1600,-0.010686297791498434,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-02-19,0.8979692823079319,45400,25200,0.00803093396787613,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-02-20,0.8975225242250525,45200,25200,0.0035408675125405686,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-17,0.6966798268601029,52300,1900,-0.002813731007315634,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-18,0.6810502897585033,51000,1900,0.003103837471783333,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-19,0.6804747530675492,51100,1900,-0.002812939521800395,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-20,0.6791378023158208,51300,1900,-0.006488011283497963,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-21,0.6787871792088123,51300,1900,-0.0017035775127767216,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-24,0.6474149276129606,49100,1900,-0.004835039817974951,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-25,0.526845357796644,39900,1900,-0.0060017147756501465,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-26,0.5284539024490783,39700,1900,0.006037952846463357,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-27,0.5271580013987528,39900,1900,-0.005430122892254974,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-06-28,0.5276362855458534,39800,1900,0.0020114942528735025,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-07-01,0.4977614810825669,37300,1900,0.0040149125322626045,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-07-02,0.4974568519682501,37300,1900,-0.00142816338189089,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-07-03,0.49703130015880126,37400,1900,-0.0017162471395880674,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-07-04,0.4959642364533585,37400,1900,-0.004297994269340966,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-07-05,0.4947493684341606,37500,1900,-0.004892086330935186,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-07-08,0.4930241783596807,37700,1900,-0.006940427993059606,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-07-16,0.7382612120855059,18600,39400,0.007090187180941676,0.01
REDUCE_100_HOLD,evaluation,BASE,2024-07-17,0.7015764533758329,15700,39400,0.0014080540692762433,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-04-09,0.999123205585084,28500,64800,0.00965147453083115,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-06-09,0.5086917521468945,26600,19500,0.002257902659307476,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-06-11,0.5860506085925654,33500,19500,0.008056394763343189,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-06-12,0.5860059903104295,33400,19500,0.0004995004995007601,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-06-13,0.4384101325865758,20300,19500,-0.00649026460309543,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-06-16,0.5488367137586745,30200,19500,0.002512562814070307,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-06-26,0.9960449854834913,28900,62400,-0.0037490627343164107,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-06-27,0.9868863237835589,28200,62400,-0.005770195684897228,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-06-30,0.9869480062714987,28100,62400,0.004794347716376546,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-01,0.9869673645734331,28000,62400,0.0015067805123052391,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-02,0.9869802382370347,28000,62400,0.0010030090270811698,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-03,0.987053771014837,27900,62400,0.005761523046092121,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-04,0.9871075896947725,27700,62400,0.004234122042341415,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-07,0.9870505912135137,27900,62400,-0.004464285714285698,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-08,0.9871578354028331,27600,62400,0.008470353761833582,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-09,0.9871484441874785,27700,62400,-0.0007411067193676679,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-10,0.9872107940998922,27500,62400,0.004944375772558907,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-11,0.9872540802817582,27400,62400,0.0034440344403441348,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-14,0.9872509981314153,27400,62400,-0.00024515812699177353,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-15,0.9872509981314153,27400,62400,0.0,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-16,0.9872231915527049,27500,62400,-0.002206964198136374,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-17,0.9873245606938945,27300,62400,0.00811010076185803,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-18,0.9874153286242889,27100,62400,0.00731350560702082,0.01
REDUCE_100_HOLD,evaluation,BASE,2025-07-21,0.9874899814066675,26900,62400,0.006050338818973877,0.01
REDUCE_100_HOLD,evaluation,BASE,2026-07-22,0.8317446983807218,68700,2100,-0.0045957802381449975,0.01
REDUCE_100_HOLD,evaluation,BASE,2026-07-23,0.8341353416777575,68500,2100,0.004616998950682127,0.01
REDUCE_100_HOLD,evaluation,BASE,2026-07-24,0.8316466048147074,69600,2100,-0.017965322749112222,0.01
REDUCE_100_HOLD,evaluation,STRESS,2020-09-28,0.6148810396090972,14500,15700,0.002155636990730736,0.01
REDUCE_100_HOLD,evaluation,STRESS,2020-09-29,0.5831336509051069,12900,15700,0.0023661002366099915,0.01
REDUCE_100_HOLD,evaluation,STRESS,2021-06-08,0.8581136046337003,38500,2800,-0.00794100964265454,0.01
REDUCE_100_HOLD,evaluation,STRESS,2021-06-09,0.8572314025268163,38400,2800,0.0015246807699638154,0.01
REDUCE_100_HOLD,evaluation,STRESS,2021-06-10,0.8572953508801882,38200,2800,0.006470028544243611,0.01
REDUCE_100_HOLD,evaluation,STRESS,2021-06-11,0.486981168691505,20700,2800,-0.009264511249763574,0.01
REDUCE_100_HOLD,evaluation,STRESS,2021-11-10,0.5269684892896366,16600,10900,-0.0050844010575553655,0.01
REDUCE_100_HOLD,evaluation,STRESS,2022-05-13,0.8820808083375205,43600,14600,0.007846114907618329,0.01
REDUCE_100_HOLD,evaluation,STRESS,2022-05-16,0.8819385623726967,43900,14600,-0.007785032646911105,0.01
REDUCE_100_HOLD,evaluation,STRESS,2022-08-09,0.9002922329931486,57000,1600,0.0016650808753568835,0.01
REDUCE_100_HOLD,evaluation,STRESS,2022-08-10,0.8994642299672031,57600,1600,-0.010686297791498434,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-02-19,0.8972391832148725,44700,24800,0.00803093396787613,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-02-20,0.8972482408269088,44500,24800,0.0035408675125405686,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-17,0.6948822892291784,51400,1800,-0.002813731007315634,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-18,0.6795292305534011,50000,1800,0.003103837471783333,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-19,0.6789596173986263,50100,1800,-0.002812939521800395,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-20,0.6776163969178725,50400,1800,-0.006488011283497963,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-21,0.6772641289530796,50400,1800,-0.0017035775127767216,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-24,0.6460425673687078,48200,1800,-0.004835039817974951,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-25,0.5247621050796488,39100,1800,-0.0060017147756501465,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-26,0.5264178995964689,39000,1800,0.006037952846463357,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-27,0.5251198707304429,39100,1800,-0.005430122892254974,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-06-28,0.5255989379100616,39000,1800,0.0020114942528735025,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-07-01,0.49597076306502347,36600,1800,0.0040149125322626045,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-07-02,0.49567894422644204,36600,1800,-0.00142816338189089,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-07-03,0.4952533134350933,36600,1800,-0.0017162471395880674,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-07-04,0.4941860627280087,36700,1800,-0.004297994269340966,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-07-05,0.49297100103383523,36800,1800,-0.004892086330935186,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-07-08,0.49124557112726003,36900,1800,-0.006940427993059606,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-07-16,0.735940109063853,18300,38500,0.007090187180941676,0.01
REDUCE_100_HOLD,evaluation,STRESS,2024-07-17,0.6994327749517193,15500,38500,0.0014080540692762433,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-04-09,0.9989163566885229,27800,63400,0.00965147453083115,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-06-09,0.5191540819943731,25800,20100,0.002257902659307476,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-06-11,0.6007925421327275,32900,20100,0.008056394763343189,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-06-12,0.6008794595517032,32900,20100,0.0004995004995007601,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-06-13,0.4476621628777401,19600,20100,-0.00649026460309543,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-06-16,0.5616624160779415,29600,20100,0.002512562814070307,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-06-26,0.9961278127763389,26700,62400,-0.0037490627343164107,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-06-27,0.9869031310900088,26000,62400,-0.005770195684897228,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-06-30,0.9869647383931806,25900,62400,0.004794347716376546,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-01,0.9869840730918704,25900,62400,0.0015067805123052391,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-02,0.986996931056874,25900,62400,0.0010030090270811698,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-03,0.9870703741361818,25700,62400,0.005761523046092121,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-04,0.9871241271333298,25600,62400,0.004234122042341415,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-07,0.9870671982147767,25700,62400,-0.004464285714285698,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-08,0.98717431149449,25500,62400,0.008470353761833582,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-09,0.9871649317470432,25500,62400,-0.0007411067193676679,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-10,0.9872272055064001,25400,62400,0.004944375772558907,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-11,0.9872704387976692,25300,62400,0.0034440344403441348,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-14,0.9872673604139358,25300,62400,-0.00024515812699177353,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-15,0.9872673604139358,25300,62400,0.0,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-16,0.9872395878128032,25400,62400,-0.002206964198136374,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-17,0.9873408330531244,25200,62400,0.00811010076185803,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-18,0.9874314899576758,25000,62400,0.00731350560702082,0.01
REDUCE_100_HOLD,evaluation,STRESS,2025-07-21,0.9875060513675153,24800,62400,0.006050338818973877,0.01
REDUCE_100_HOLD,evaluation,STRESS,2026-07-22,0.8295859404235078,66500,2100,-0.0045957802381449975,0.01
REDUCE_100_HOLD,evaluation,STRESS,2026-07-23,0.8323832700879933,66400,2100,0.004616998950682127,0.01
REDUCE_100_HOLD,evaluation,STRESS,2026-07-24,0.8298750236522549,67400,2100,-0.017965322749112222,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2015-02-16,0.7107531213166244,14600,25700,0.008388776395718889,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2015-02-17,0.7135650117384137,14500,25700,0.00889271371199074,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2015-02-25,0.9740981838679931,29700,25700,-0.01535399488200162,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2015-09-29,0.8881812235382984,47300,19800,-0.0193133047210301,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2015-09-30,0.8890448907112973,47100,19800,0.0068771491090966475,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2018-10-09,0.9028320329799165,53200,34800,0.0020951810835079243,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2018-10-10,0.9028430488807487,53300,34800,-0.0005973715651134137,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2018-10-11,0.6860100427955749,34400,34800,-0.05140466228332341,0.01
REDUCE_100_HOLD,earlier_diagnostic,BASE,2019-02-28,0.9318698099967265,33800,48300,-0.0019073569482289665,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2015-02-16,0.7096718227755777,14500,25700,0.008388776395718889,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2015-02-17,0.7126393045725361,14500,25700,0.00889271371199074,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2015-02-25,0.975283343848709,29800,25700,-0.01535399488200162,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2015-09-29,0.888289246186751,47300,19800,-0.0193133047210301,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2015-09-30,0.8885664400680092,46900,19800,0.0068771491090966475,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2018-10-09,0.9036044954927029,52700,34400,0.0020951810835079243,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2018-10-10,0.903130620903188,52700,34400,-0.0005973715651134137,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2018-10-11,0.6855682331175514,34000,34400,-0.05140466228332341,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2019-02-28,0.9314233074319906,33300,47700,-0.0019073569482289665,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2019-09-10,0.977245177973934,18700,68800,-0.0027247956403270157,0.01
REDUCE_100_HOLD,earlier_diagnostic,STRESS,2019-09-11,0.9771860196643477,18900,68800,-0.0072031793343269035,0.01
REDUCE_100_HALF,evaluation,BASE,2020-09-28,0.615903576394093,14500,15700,0.002155636990730736,0.01
REDUCE_100_HALF,evaluation,BASE,2020-09-29,0.5839800127254916,12900,15700,0.0023661002366099915,0.01
REDUCE_100_HALF,evaluation,BASE,2021-06-08,0.8580575209254394,38700,2800,-0.00794100964265454,0.01
REDUCE_100_HALF,evaluation,BASE,2021-06-09,0.8565615397180184,38600,2800,0.0015246807699638154,0.01
REDUCE_100_HALF,evaluation,BASE,2021-06-10,0.8566292711043131,38400,2800,0.006470028544243611,0.01
REDUCE_100_HALF,evaluation,BASE,2021-06-11,0.5026630428614938,21500,2800,-0.009264511249763574,0.01
REDUCE_100_HALF,evaluation,BASE,2021-11-10,0.5345215452362823,17200,11000,-0.0050844010575553655,0.01
REDUCE_100_HALF,evaluation,BASE,2022-05-13,0.8823437472135435,43800,14600,0.007846114907618329,0.01
REDUCE_100_HALF,evaluation,BASE,2022-05-16,0.8818007225613765,44200,14600,-0.007785032646911105,0.01
REDUCE_100_HALF,evaluation,BASE,2022-06-07,0.8765522825835423,44300,12000,0.001436781609195359,0.01
REDUCE_100_HALF,evaluation,BASE,2022-08-09,0.9004755690180776,55800,1600,0.0016650808753568835,0.01
REDUCE_100_HALF,evaluation,BASE,2022-08-10,0.8990743322763547,56300,1600,-0.010686297791498434,0.01
REDUCE_100_HALF,evaluation,BASE,2024-02-19,0.8979692823079319,44500,24800,0.00803093396787613,0.01
REDUCE_100_HALF,evaluation,BASE,2024-02-20,0.8975225242250525,44300,24800,0.0035408675125405686,0.01
REDUCE_100_HALF,evaluation,BASE,2024-06-17,0.6966798268601029,51400,1800,-0.002813731007315634,0.01
REDUCE_100_HALF,evaluation,BASE,2024-06-18,0.6810502897585033,50100,1800,0.003103837471783333,0.01
