period,cost,model,era,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,ORIGINAL_TWO,2024—终点,0.13180497389751084,0.048394673069243534,0.04804920910390732,0.039818332111038364,1.2067107424267831,-0.03388600456308931,634,0.09226087694246554,27,694.01986,2054.4999999999045,False,4.369127282188856e-11
evaluation,BASE,BUY_HOLD,2020—2021,0.23139444679999874,0.10920697764669818,0.12486009615824245,0.2056449045646915,0.6071635785119301,-0.16951436057712777,486,0.9915676741392169,1,39.91064,145.2000000000055,False,8.185452315956354e-11
evaluation,BASE,BUY_HOLD,2022—2023,-0.26923947956852157,-0.14515468040616933,-0.14397481622705904,0.16020197692177007,-0.8987081120563507,-0.294787751352396,484,0.9557094572944964,0,0.0,0.0,False,2.8194335754960775e-11
evaluation,BASE,BUY_HOLD,2024—终点,0.4071779338347121,0.13926651861604938,0.14534712270330624,0.1730350785885328,0.8399864575953014,-0.15253998850559136,634,0.9204940197051358,1,45.825120000000005,145.2000000000055,False,3.456079866737127e-11
evaluation,STRESS,ADAPTIVE_SPEED,2020—2021,-0.1776946047999997,-0.09282432030952444,-0.08777700259662857,0.13913116979171894,-0.6308938732279173,-0.2827068313816241,486,0.5400477234479995,48,3685.9209600000004,9996.499999999833,False,3.001332515850663e-11
evaluation,STRESS,ADAPTIVE_SPEED,2022—2023,-0.021384239362461418,-0.01074989985467346,-0.006815695496457608,0.0896364316578854,-0.07603711315139154,-0.13638652891986594,484,0.3433744839336352,34,2271.17508,6225.999999999949,False,3.944933268940076e-11
evaluation,STRESS,ADAPTIVE_SPEED,2024—终点,0.0772740829057222,0.028819120985023986,0.03890440613904148,0.14533778960333407,0.26768266013417485,-0.1519280480711436,634,0.5558717439434934,52,3375.8842400000003,9315.199999999979,False,3.4361846701358445e-11
evaluation,STRESS,FIXED_NEUTRAL_SPEED,2020—2021,-0.11656995499999893,-0.059850672958900134,-0.050307573343735194,0.15133248749850578,-0.3324307567747601,-0.22559651542724052,486,0.6015213172104189,46,3606.6910000000003,9806.599999999842,False,2.9956481739645824e-11
evaluation,STRESS,FIXED_NEUTRAL_SPEED,2022—2023,-0.13611179637885185,-0.0705441357325523,-0.0694300270652971,0.0863967243799773,-0.8036187432285075,-0.22695030698085697,484,0.3335140120247543,40,2791.0500800000004,7763.499999999902,False,3.652189661806915e-11
evaluation,STRESS,FIXED_NEUTRAL_SPEED,2024—终点,-0.017404488524907055,-0.006679438142019957,0.004335146634854516,0.14905621408033629,0.02908397118229514,-0.22518823039539562,634,0.5479073448954895,64,3812.6682,10459.899999999969,False,2.845013113983441e-11
evaluation,STRESS,REARM_RIDGE,2020—2021,0.1534213118000006,0.0736591720527704,0.07691879291146698,0.10868793563756615,0.7077031361416465,-0.1097248154870254,486,0.25684944139663235,16,1451.2376400000003,3926.700000000021,False,2.6830093702301383e-11
evaluation,STRESS,REARM_RIDGE,2022—2023,0.0014380906465230113,0.0007187869958887762,0.0012474833949147057,0.03262291547254834,0.038239482181304206,-0.03178963427920369,484,0.04123274715117678,6,558.4551200000001,1632.3000000000202,False,3.112177182629239e-11
evaluation,STRESS,REARM_RIDGE,2024—终点,0.1853319343170907,0.06705051192757976,0.0677630496611302,0.07626356600168559,0.8885376492837024,-0.06812084099559303,634,0.1684121229304251,26,2662.6565200000005,7259.599999999994,False,7.51469997339882e-11
evaluation,STRESS,ORIGINAL_TWO,2020—2021,0.13556659860000086,0.06535095295359267,0.06512487484070988,0.060468865051977704,1.0769984649907016,-0.05455698002155782,486,0.14746783950190614,19,883.1802800000002,2407.0000000000023,False,4.274625098332763e-11
evaluation,STRESS,ORIGINAL_TWO,2022—2023,0.0008709398473143316,0.00043537514789746245,0.0005688389704401331,0.016376906503679234,0.034734213711993644,-0.01602247429107545,484,0.02073876410480043,6,274.89796,803.3000000000097,False,2.3362645151792094e-11
evaluation,STRESS,ORIGINAL_TWO,2024—终点,0.12081285115910316,0.04449642263492091,0.04431893937842966,0.03970703723661881,1.116148231214734,-0.034514592940440625,634,0.09236971517272499,27,1369.8952800000002,3731.2000000000116,False,3.709033080667723e-11
evaluation,STRESS,BUY_HOLD,2020—2021,0.23071070000000127,0.10890025181464306,0.1246077146486007,0.20576243798683067,0.6055901935637831,-0.16959575054209083,486,0.992158791772791,1,79.86,241.99999999999483,False,6.184563972055912e-11
evaluation,STRESS,BUY_HOLD,2022—2023,-0.2693890611335388,-0.14524217531135683,-0.14405982630438274,0.16031003120964557,-0.8986326383779963,-0.29495152678854586,484,0.9563537274336262,0,0.0,0.0,False,2.8194335754960775e-11
evaluation,STRESS,BUY_HOLD,2024—终点,0.40669468255582664,0.13911716300186158,0.14523502063473265,0.1731458904840387,0.8388014305665603,-0.1526317349696486,634,0.9210856740052947,1,91.61152000000001,241.99999999999483,False,5.4569682106375694e-11
earlier_diagnostic,BASE,ADAPTIVE_SPEED,2015—2016,-0.128681358900001,-0.06602838183253712,-0.047229401454047935,0.20306516123477944,-0.23258249306212772,-0.3525026704898066,488,0.5674647781945994,44,1648.5717800000002,4999.800000000155,False,3.518607627484016e-11
earlier_diagnostic,BASE,ADAPTIVE_SPEED,2017—2019,0.1360049799352347,0.043118895516626995,0.04940061948507182,0.12010989008245083,0.411295185193827,-0.22891944036550113,731,0.5723062293321842,60,2297.16514,6620.099999999868,False,3.221600763936294e-11
earlier_diagnostic,BASE,FIXED_NEUTRAL_SPEED,2015—2016,-0.09253781019999895,-0.04701272144580072,-0.026775788120407217,0.20459318196932116,-0.13087331582937234,-0.33515956305658157,488,0.5805734958266145,48,1844.1620400000002,5578.60000000014,False,3.703348738781642e-11
earlier_diagnostic,BASE,FIXED_NEUTRAL_SPEED,2017—2019,0.10281156630951431,0.0329283608452818,0.039150046977195624,0.11649726278268899,0.33605980125237034,-0.21194333416321418,731,0.5625471047199044,62,2355.1781800000003,6846.699999999952,False,3.632294465205632e-11
earlier_diagnostic,BASE,REARM_RIDGE,2015—2016,0.3573486512999997,0.16359511839636315,0.1669218512831609,0.17448657515359037,0.956645811497127,-0.1379164435416316,488,0.41661649206460577,10,464.76974000000007,1400.9999999999682,False,4.6270542952697724e-11
earlier_diagnostic,BASE,REARM_RIDGE,2017—2019,0.11822003539496868,0.037683987428875305,0.038970599350780864,0.06277155652351603,0.6208321333593402,-0.08776302157643286,731,0.1295644429767795,8,459.63888,1290.800000000001,False,4.6128434405545704e-11
earlier_diagnostic,BASE,ORIGINAL_TWO,2015—2016,0.17020163069999866,0.08106197667081594,0.08360699098010332,0.10619153736511884,0.7873225405206917,-0.11074951407131403,488,0.24464783538697998,22,483.47386000000006,1499.399999999955,False,5.218225851422176e-11
earlier_diagnostic,BASE,ORIGINAL_TWO,2017—2019,0.05081357813903485,0.016543919971080137,0.01699797805160616,0.034307484326421826,0.49545976294493876,-0.06094503365856887,731,0.07613015193481987,10,242.9736,702.2000000000112,False,4.274625098332763e-11
earlier_diagnostic,BASE,BUY_HOLD,2015—2016,-0.045073772399999976,-0.022612002025863637,0.03497954658955574,0.3384790327507389,0.10334331880260131,-0.45019194035126736,488,0.9822784470138568,1,39.954480000000004,110.79999999998779,False,4.729372449219227e-11
earlier_diagnostic,BASE,BUY_HOLD,2017—2019,0.269533641616359,0.08221055246570554,0.093544476318884,0.17059125663341848,0.5483544594545113,-0.29990916921767335,731,0.9491602266014734,1,45.05128,166.2000000000063,False,2.7284841053187847e-11
earlier_diagnostic,STRESS,ADAPTIVE_SPEED,2015—2016,-0.15706244059999996,-0.08124054826805717,-0.06364631886875874,0.2030660919816172,-0.3134266201100694,-0.36769157379998274,488,0.5675971158301182,44,3247.3881200000005,9396.799999999927,False,3.745981302927248e-11
earlier_diagnostic,STRESS,ADAPTIVE_SPEED,2017—2019,0.08631355714151184,0.027786926922711792,0.034605880801889574,0.12023180677875524,0.28782633921130074,-0.24169932395523258,731,0.5722730875026353,60,4343.112160000001,12141.900000000183,False,3.0809133022557944e-11
earlier_diagnostic,STRESS,FIXED_NEUTRAL_SPEED,2015—2016,-0.12496274419999895,-0.06405383709959328,-0.044821341419114535,0.20456004258791016,-0.21911093120667716,-0.3506790924601145,488,0.5804871177871899,48,3625.84884,10510.19999999988,False,3.643663148977794e-11
earlier_diagnostic,STRESS,FIXED_NEUTRAL_SPEED,2017—2019,0.053319183715605525,0.017345718258068517,0.023965763344706452,0.11665419345180318,0.20544279322978767,-0.22415639427300893,731,0.5625092385940947,62,4436.24556,12438.900000000023,False,3.453237695794087e-11
earlier_diagnostic,STRESS,REARM_RIDGE,2015—2016,0.34653462000000007,0.15898864720318118,0.16293904659060637,0.17440395092089872,0.9342623589101358,-0.1391665613986051,488,0.4164823068537759,10,925.4760000000001,2686.500000000002,False,7.003109203651547e-11
earlier_diagnostic,STRESS,REARM_RIDGE,2017—2019,0.11145883928331467,0.03560266320151493,0.036966520638947106,0.06283512540184552,0.5883098092434358,-0.09194808617221249,731,0.12957553707440642,8,909.2628400000001,2553.600000000002,False,5.894662535865791e-11
earlier_diagnostic,STRESS,ORIGINAL_TWO,2015—2016,0.16078623699999972,0.07673975204729166,0.07959704736867482,0.10616339859922323,0.7497597893334323,-0.11216937802319174,488,0.24481805136778467,22,963.5526000000001,2789.499999999988,False,4.229150363244116e-11
earlier_diagnostic,STRESS,ORIGINAL_TWO,2017—2019,0.04693574980765419,0.015300482745321567,0.015775260525238866,0.0343460058213527,0.4593040776645849,-0.0630729612919212,731,0.07615307035413099,10,481.32552000000004,1359.9000000000115,False,4.001776687800884e-11
earlier_diagnostic,STRESS,BUY_HOLD,2015—2016,-0.04582776640000093,-0.022994780115145576,0.03466338655752561,0.3386979906639935,0.1023430534369882,-0.45042134867956046,488,0.9830213111990871,1,79.95328,221.6000000000002,False,5.4569682106375694e-11
earlier_diagnostic,STRESS,BUY_HOLD,2017—2019,0.26893017818371473,0.08204022465692834,0.0934083316994869,0.1707164598406872,0.5471548073727376,-0.30008746414429505,731,0.9498275970063632,1,90.05824000000001,276.9999999999941,False,2.7284841053187847e-11
