candidate_id,model,name,assumption,source_rounds,source_references,status,main_base_net_sharpe,main_base_annualized_return,main_base_cumulative_return,main_base_max_drawdown,main_base_trading_days,main_base_trade_count,main_base_commission,main_base_slippage_cost,main_base_annualized_return_excess_vs_buy_hold,main_stress_net_sharpe,main_stress_annualized_return,main_stress_cumulative_return,main_stress_max_drawdown,main_stress_trading_days,main_stress_trade_count,main_stress_commission,main_stress_slippage_cost,main_stress_annualized_return_excess_vs_buy_hold,earlier_base_net_sharpe,earlier_base_annualized_return,earlier_base_cumulative_return,earlier_base_max_drawdown,earlier_base_trading_days,earlier_base_trade_count,earlier_base_commission,earlier_base_slippage_cost,earlier_base_annualized_return_excess_vs_buy_hold,earlier_stress_net_sharpe,earlier_stress_annualized_return,earlier_stress_cumulative_return,earlier_stress_max_drawdown,earlier_stress_trading_days,earlier_stress_trade_count,earlier_stress_commission,earlier_stress_slippage_cost,earlier_stress_annualized_return_excess_vs_buy_hold,minimum_sharpe,minimum_annualized_excess,all_four_positive_excess,all_four_sharpe_at_least_1_2
SAVED_0215,L03_FAST_QUICK_DRAWDOWN_Z15,L03_FAST_QUICK_DRAWDOWN_Z15,NEXT_OPEN,24,1,EARLIER_NOT_AVAILABLE,0.500938998337853,0.0459157880282918,0.346561474600002,-0.1495869126713232,1604,98,4812.70508,14995.400000000038,0.0096583163826748,0.3975592042269099,0.0351926705933331,0.2576561724,-0.1745432452774586,1604,98,9291.76552,26004.60000000008,-0.0008922739204095,,,,,,,,,,,,,,,,,,,,,,
SAVED_0333,STATE_ROUTER,按强趋势及其余状态选择已有策略,NEXT_OPEN,"39,40",2,COMPLETE_COMPARABLE,0.4982146562335142,0.048349667476252,0.3674670607000019,-0.1432962643600783,1604,96,4343.88786,13595.199999999855,0.012092195830635,0.4024033922495784,0.0378112315558517,0.2788927679999993,-0.1641959493063911,1604,96,8390.2464,23611.3,0.001726287042109,0.670909297712422,0.0824637746566112,0.4905504937999982,-0.1432629704922299,1219.0,58.0,3077.40124,9171.30000000012,0.0435025464599673,0.6055113278478309,0.0732658850752956,0.4278370048000015,-0.1457692009387582,1219.0,58.0,6017.39904,17157.70000000009,0.0345656129896089,0.4024033922495784,0.001726287042109,True,False
SAVED_0411,TANGENCY_REFERENCE_BUDGET,过去均值与协方差切点预算,NEXT_OPEN,"98,99",2,COMPLETE_COMPARABLE,0.4925832133887101,0.0141523172777168,0.0976213118999997,-0.0636124518440416,1604,38,543.63762,1580.5999999999783,-0.0221051543679,0.4513851249812801,0.0129114927528795,0.088750698,-0.0657959555379134,1604,38,1059.2604,2795.499999999992,-0.023173451760863,0.4113662171251188,0.0279338265708805,0.1488696959000009,-0.0796544020302779,1219.0,17.0,476.16082000000006,1406.7999999999709,-0.0110274016257633,0.3900296892416027,0.0263245724030077,0.1398384812000001,-0.0830643478478867,1219.0,17.0,944.90376,2750.20000000002,-0.0123756996826789,0.3900296892416027,-0.023173451760863,False,False
SAVED_0389,DIRECTIONAL_CONTINUATION_EXIT,继续占优概率退出,NEXT_OPEN,"79,80",2,COMPLETE_COMPARABLE,0.4870124659424284,0.0239882617254453,0.1701354496999983,-0.0843652623619031,1604,62,2946.31006,8725.800000000025,-0.0122692099201716,0.3602412145530544,0.0173709077785305,0.1209174728000004,-0.0883959881201782,1604,62,5764.005440000001,15642.700000000004,-0.018714036735212,0.6203197574591511,0.0652401277675787,0.3748596476999997,-0.1379164435416316,1219.0,18.0,901.77046,2643.8000000000047,0.0262788995709348,0.5952854873976675,0.0622549697909976,0.3555617578000001,-0.1391665613986051,1219.0,18.0,1790.14844,5145.700000000004,0.0235546977053109,0.3602412145530544,-0.018714036735212,False,False
SAVED_0193,S3_POOLED_EPS_INFORMATION_QUALITY,S3_POOLED_EPS_INFORMATION_QUALITY,NEXT_OPEN,19,1,EARLIER_NOT_AVAILABLE,0.4821793702881277,0.0522166978112421,0.4012492323000012,-0.186956261397187,1604,30,552.65354,1653.8999999999571,0.0159592261656251,0.4792862590917001,0.0517710214936531,0.3973200593999965,-0.189872993402265,1604,27,997.58812,2679.3000000000075,0.0156860769799105,,,,,,,,,,,,,,,,,,,,,,
SAVED_0351,VOL_ONE_SIGMA_CAP,下一开盘买价不超过信号收盘加一日波动幅度,NEXT_OPEN,50,1,COMPLETE_COMPARABLE,0.4817775743099674,0.0323381781994608,0.2348480285999993,-0.1059121363079277,1604,46,2165.79428,6520.59999999984,-0.0039192934461561,0.4143609933239425,0.0273935433021492,0.1961699470000006,-0.1097248154870254,1604,46,4262.5106000000005,11672.500000000042,-0.0086914012115933,0.747697665787205,0.0863659520120778,0.5178144568999987,-0.1379164435416316,1219.0,18.0,924.40862,2691.7999999999693,0.0474047238154339,0.724697402620827,0.0833370825625643,0.4966178057999997,-0.1391665613986051,1219.0,18.0,1834.73884,5240.100000000004,0.0446368104768776,0.4143609933239425,-0.0086914012115933,False,False
SAVED_0302,W75_VOL15,趋势75%、日内强弱25%；按15%波动水平缩减,NEXT_OPEN,29,1,COMPLETE_COMPARABLE,0.481527317597975,0.0344642890673312,0.2518024943999992,-0.1663860254592015,1604,154,3627.2011200000006,11274.800000000014,-0.0017931825782857,0.369685038014977,0.0256646467748157,0.1828911744000005,-0.1844111102093628,1604,153,7047.36512,19679.90000000005,-0.0104202977389269,0.6077016929361574,0.0417124014925782,0.2285680461999981,-0.0927690281606133,1219.0,112.0,2447.59076,7195.100000000028,0.0027511732959342,0.4991619020003957,0.0336930158837719,0.181661631000002,-0.0978557113809944,1219.0,112.0,4778.9738,13555.60000000004,-0.0050072562019147,0.369685038014977,-0.0104202977389269,False,False
SAVED_0358,OLD_REGIME,原均线与趋势效率状态切换,NEXT_OPEN,53,1,COMPLETE_COMPARABLE,0.4806471017153864,0.0472796979199392,0.3582429613000024,-0.174296794889921,1604,106,5250.707740000001,16296.500000000064,0.0110222262743222,0.3777931531514747,0.035676454564552,0.2615569608000018,-0.1972793291889378,1604,106,10110.40784,28249.50000000005,-0.0004084899491905,0.3170377249424311,0.0298813391468918,0.1598758390000009,-0.1740027100448779,1219.0,74.0,3472.5322,10254.59999999998,-0.0090798890497521,0.2212583921253527,0.0187906613425698,0.0983113131999989,-0.1953409312425453,1219.0,74.0,6756.03736,19103.500000000047,-0.0199096107431168,0.2212583921253527,-0.0199096107431168,False,False
SAVED_0213,L01_FAST_QUICK_ALL_Z15,L01_FAST_QUICK_ALL_Z15,NEXT_OPEN,24,1,EARLIER_NOT_AVAILABLE,0.4806471017153864,0.0472796979199392,0.3582429613000024,-0.174296794889921,1604,106,5250.707740000001,16296.500000000064,0.0110222262743222,0.3777931531514747,0.035676454564552,0.2615569608000018,-0.1972793291889378,1604,106,10110.40784,28249.50000000005,-0.0004084899491905,,,,,,,,,,,,,,,,,,,,,,
SAVED_0324,TREND_ONLY,原趋势与震荡策略,NEXT_OPEN,"34,39,40",3,COMPLETE_COMPARABLE,0.4806471017153864,0.0472796979199392,0.3582429613000024,-0.174296794889921,1604,106,5250.707740000001,16296.500000000064,0.0110222262743222,0.3777931531514747,0.035676454564552,0.2615569608000018,-0.1972793291889378,1604,106,10110.40784,28249.50000000005,-0.0004084899491905,0.3170377249424311,0.0298813391468918,0.1598758390000009,-0.1740027100448779,1219.0,74.0,3472.5322,10254.59999999998,-0.0090798890497521,0.2212583921253527,0.0187906613425698,0.0983113131999989,-0.1953409312425453,1219.0,74.0,6756.03736,19103.500000000047,-0.0199096107431168,0.2212583921253527,-0.0199096107431168,False,False
SAVED_0309,S1_TREND_REBOUND__CLOSE_NEXT_OPEN,趋势突破与震荡反弹切换,NEXT_OPEN,"30,31",2,COMPLETE_COMPARABLE,0.4806471017153864,0.0472796979199392,0.3582429613000024,-0.174296794889921,1604,106,5250.707740000001,16296.500000000064,0.0110222262743222,0.3777931531514747,0.035676454564552,0.2615569608000018,-0.1972793291889378,1604,106,10110.40784,28249.50000000005,-0.0004084899491905,0.3170377249424311,0.0298813391468918,0.1598758390000009,-0.1740027100448779,1219.0,74.0,3472.5322,10254.59999999998,-0.0090798890497521,0.2212583921253527,0.0187906613425698,0.0983113131999989,-0.1953409312425453,1219.0,74.0,6756.03736,19103.500000000047,-0.0199096107431168,0.2212583921253527,-0.0199096107431168,False,False
SAVED_0205,S1_TREND_REBOUND,趋势突破与震荡反弹切换,NEXT_OPEN,"23,27",2,EARLIER_NOT_AVAILABLE,0.4806471017153864,0.0472796979199392,0.3582429613000024,-0.174296794889921,1604,106,5250.707740000001,16296.500000000064,0.0110222262743222,0.3777931531514747,0.035676454564552,0.2615569608000018,-0.1972793291889378,1604,106,10110.40784,28249.50000000005,-0.0004084899491905,,,,,,,,,,,,,,,,,,,,,,
SAVED_0455,Q3_MATCHED_EPS_PROFIT_NO_PE,Q3_MATCHED_EPS_PROFIT_NO_PE,NEXT_OPEN,22,1,EARLIER_NOT_AVAILABLE,0.4802913525495699,0.0548208241411821,0.4243958154000024,-0.3134395187428069,1604,45,801.1369200000001,2365.599999999933,0.0185633524955651,0.4915435859354233,0.0559558355249544,0.4345853990000027,-0.3045994755807766,1604,44,1460.1202,3944.100000000028,0.0198708910112118,,,,,,,,,,,,,,,,,,,,,,
SAVED_0434,AGE_BACKWARD_EXIT,逐持仓日倒推后续退出,NEXT_OPEN,118,1,COMPLETE_COMPARABLE,0.4800722173779814,0.0412073990081077,0.3068887010999993,-0.1181154381320792,1604,46,2130.05978,6575.199999999965,0.0049499273624907,0.4281975236632943,0.0361760580702218,0.2655960814000006,-0.1318283004109005,1604,46,4186.5837200000005,11628.70000000003,9.111355647919984e-05,0.6718472626769697,0.0754656707096694,0.4426395653999992,-0.1379164435416316,1219.0,18.0,911.88692,2665.7999999999693,0.0365044425130255,0.6484178623232807,0.072453341893459,0.4224002167999992,-0.1391665613986051,1219.0,18.0,1809.75664,5188.100000000004,0.0337530698077723,0.4281975236632943,9.111355647919984e-05,True,False
SAVED_0381,MEDIAN_CONTINUATION,条件中位数继续价值退出,NEXT_OPEN,71,1,COMPLETE_COMPARABLE,0.470092714487206,0.0273184077554255,0.1955902499000006,-0.1017765580089841,1604,60,2883.85002,8533.799999999927,-0.0089390638901914,0.4100091819941587,0.0232081548330804,0.164239506200001,-0.0955860252538128,1604,60,5664.69876,15394.699999999972,-0.0128767896806622,0.7567802128909741,0.0846182291027172,0.5055543824999995,-0.1379164435416316,1219.0,18.0,927.0235,2700.2000000000035,0.0456570009060733,0.7329201377294071,0.0815874484396119,0.4844820441999996,-0.1391665613986051,1219.0,18.0,1839.69116,5256.100000000004,0.0428871763539252,0.4100091819941587,-0.0128767896806622,False,False
SAVED_0239,D60_INTRA,60日日内强于隔夜的标准化差异,NEXT_OPEN,25,1,EARLIER_NOT_AVAILABLE,0.4653575027347107,0.0543350574307515,0.4200536540000012,-0.2176133279203455,1604,36,1731.0692,5338.199999999964,0.0180775857851345,0.4371764262868337,0.0504027443900922,0.3853154471999988,-0.2266211253845608,1604,36,3416.2105600000004,9416.300000000005,0.0143177998763496,,,,,,,,,,,,,,,,,,,,,,
SAVED_0303,D60_INTRA__CLOSE_NEXT_OPEN,六十日日内强于隔夜,NEXT_OPEN,"30,31,32",3,COMPLETE_COMPARABLE,0.4653575027347107,0.0543350574307515,0.4200536540000012,-0.2176133279203455,1604,36,1731.0692,5338.199999999964,0.0180775857851345,0.4371764262868337,0.0504027443900922,0.3853154471999988,-0.2266211253845608,1604,36,3416.2105600000004,9416.300000000005,0.0143177998763496,0.4995384717142933,0.0685577909577049,0.3965647507999998,-0.2053713857748189,1219.0,34.0,1698.7498400000002,5029.700000000078,0.029596562761061,0.4672809131551788,0.0631529416089045,0.3613438188000014,-0.2089991592990782,1219.0,34.0,3352.43624,9629.399999999976,0.0244526695232178,0.4371764262868337,0.0143177998763496,True,False
SAVED_0412,KNOWN_CASH_RISK_BUDGET,已知现金支路与可识别风险预算,NEXT_OPEN,99,1,COMPLETE_COMPARABLE,0.4651442265610164,0.0247221325517292,0.1757050719000008,-0.1072614468613084,1604,48,1308.0856200000003,3858.79999999983,-0.0115353390938876,0.4094147712301421,0.0215281868522253,0.1516281373999999,-0.1166433270051415,1604,48,2564.87252,6976.099999999932,-0.0145567576615172,0.6052738413390182,0.0643130287904452,0.3688428929000001,-0.1383978355203942,1219.0,22.0,875.42142,2627.799999999935,0.0253518005938012,0.5819165660081405,0.0614818791207865,0.3505995918000001,-0.1397303122806532,1219.0,22.0,1737.7816400000002,5036.30000000003,0.0227816070350998,0.4094147712301421,-0.0145567576615172,False,False
SAVED_0331,RECENCY_RIDGE,近期交易权重更高的线性退出,NEXT_OPEN,38,1,COMPLETE_COMPARABLE,0.4637591786309402,0.040302352518917,0.2993776785999995,-0.1493837920695735,1604,48,2244.46428,6794.999999999975,0.0040448808733,0.4105348937830581,0.0350819331288809,0.2567647293999976,-0.1651963734486111,1604,48,4412.25412,12120.600000000071,-0.0010030113848617,0.6120489150994237,0.0653282153873782,0.3754324259999994,-0.1379164435416316,1219.0,18.0,902.9148,2647.000000000003,0.0263669871907343,0.5876253270226747,0.062334615242499,0.3560737998000001,-0.1391665613986051,1219.0,18.0,1792.14004,5151.300000000004,0.0236343431568123,0.4105348937830581,-0.0010030113848617,False,False
SAVED_0438,JOINT_STATE_MYOPIC,只看单日奖励进出,NEXT_OPEN,121,1,COMPLETE_COMPARABLE,0.4603661013446263,0.0678289908206148,0.5449418717000027,-0.357210364363042,1604,12,523.62566,1687.4999999999336,0.0315715191749979,0.4533835688421199,0.0664793841955745,0.5320456562000013,-0.3588650934072201,1604,12,1042.66876,2948.400000000005,0.0303944396818318,0.1308920534856998,0.0026268933326513,0.0133025132000009,-0.4500266041538678,1219.0,26.0,1046.3973600000002,2954.9000000000387,-0.0363343348639925,0.1149962387981408,-0.0011679260162883,-0.0058692119999969,-0.4502550519209192,1219.0,26.0,2072.3424,5750.599999999919,-0.039868198101975,0.1149962387981408,-0.039868198101975,False,False
SAVED_0451,S2_MATCHED_SOOCHOW_EPS,S2_MATCHED_SOOCHOW_EPS,NEXT_OPEN,22,1,EARLIER_NOT_AVAILABLE,0.4503874134502871,0.0491978618078777,0.3748170038000031,-0.292725046195575,1604,44,668.1992399999999,1987.19999999996,0.0129403901622608,0.5005470901060959,0.0548016553501428,0.424224256399997,-0.2542222774184557,1604,41,1195.84872,3256.9,0.0187167108364002,,,,,,,,,,,,,,,,,,,,,,
SAVED_0364,EQUAL_LOCATION_ENTRY,等权收盘位置确认进入,NEXT_OPEN,56,1,COMPLETE_COMPARABLE,0.4482003074466746,0.0288722241759755,0.2076271550999992,-0.1055738098498565,1604,40,1858.46898,5536.399999999974,-0.0073852474696414,0.3878889030595921,0.0245994029042009,0.1747720660000001,-0.1087001090076155,1604,40,3665.5868,9939.499999999976,-0.0114855416095416,0.6882715272895377,0.0755807955699573,0.4434176245000017,-0.1571754229109108,1219.0,14.0,677.5751,1985.2999999999693,0.0366195673733134,0.6706381979635918,0.0733787000439482,0.4285931731999967,-0.1595503569727001,1219.0,14.0,1348.1653600000002,3849.6000000000367,0.0346784279582615,0.3878889030595921,-0.0114855416095416,False,False
SAVED_0192,S2_MATCHED_SOOCHOW_EPS,S2_MATCHED_SOOCHOW_EPS,NEXT_OPEN,19,1,EARLIER_NOT_AVAILABLE,0.4475433572979331,0.0465717879752931,0.3521692273000005,-0.2975376986185885,1604,32,602.35454,1741.8999999999717,0.0103143163296761,0.491060290330561,0.0508787330308276,0.3894815717999988,-0.2634995379742268,1604,29,1098.68564,2943.2000000000394,0.0147937885170849,,,,,,,,,,,,,,,,,,,,,,
SAVED_0250,P60_NP,60日隔夜下跌日内上涨,NEXT_OPEN,25,1,EARLIER_NOT_AVAILABLE,0.446064992818678,0.0451999443297142,0.3404646977000015,-0.2093920748144011,1604,64,2940.3604600000003,9035.400000000072,0.0089424726840972,0.3871406997602364,0.0382299562705865,0.2823167105999997,-0.2244241770714077,1604,64,5742.45788,15908.199999999855,0.0021450117568439,,,,,,,,,,,,,,,,,,,,,,
SAVED_0297,W50_VOL10,趋势50%、日内强弱50%；按10%波动水平缩减,NEXT_OPEN,29,1,COMPLETE_COMPARABLE,0.4397213955922946,0.0247192081733548,0.175682833099999,-0.143232820849617,1604,156,2201.63338,6837.499999999982,-0.011538263472262,0.3532879114325381,0.0194741647961816,0.1363665638000019,-0.1597860912634235,1604,156,4326.88724,12091.600000000011,-0.016610779717561,0.6829141898111721,0.0394835728561779,0.2153842428000011,-0.0879021012815968,1219.0,119.0,1663.55144,4930.50000000004,0.000522344659534,0.5940389831058753,0.0340294393950231,0.183600112,-0.0907126271087537,1219.0,119.0,3266.8776000000003,9341.70000000001,-0.0046708326906634,0.3532879114325381,-0.016610779717561,False,False
SAVED_0293,W25_VOL10,趋势25%、日内强弱75%；按10%波动水平缩减,NEXT_OPEN,29,1,COMPLETE_COMPARABLE,0.4364869905004048,0.026710779493379,0.190910943700001,-0.1510966441575327,1604,168,1761.61126,5431.899999999976,-0.0095466921522379,0.3786703094915523,0.0228870259679891,0.1618197972000029,-0.1632167104317226,1604,167,3452.74056,9617.29999999999,-0.0131979185457535,0.7441383650439305,0.0493837450532414,0.2748239473999976,-0.0984797068759931,1219.0,119.0,1404.61052,4141.800000000065,0.0104225168565974,0.6713850733778097,0.0441142490623559,0.2429033360000019,-0.1004034712384951,1219.0,119.0,2738.6328000000003,7869.000000000009,0.0054139769766692,0.3786703094915523,-0.0131979185457535,False,False
SAVED_0065,EXTERNAL__C_LOGIT_H1_EXPANDING_MAGNITUDE,EXTERNAL__C_LOGIT_H1_EXPANDING_MAGNITUDE,NEXT_OPEN,3,1,EARLIER_NOT_AVAILABLE,0.4214044166757733,0.0520455865117732,0.3997395723000041,-0.3403331267587881,1604,506,22450.68554,68691.29999999992,0.0157881148661562,0.0573027623861652,-0.0022538908383342,-0.0148445891999985,-0.4702424907746284,1604,506,37736.81784,104240.60000000036,-0.0383388353520768,,,,,,,,,,,,,,,,,,,,,,
SAVED_0146,PRICE_RIDGE_H60,PRICE_RIDGE_H60,NEXT_OPEN,8,1,EARLIER_NOT_AVAILABLE,0.4199250841292619,0.034894920866352,0.2552604879999993,-0.1313267980342715,1604,5,189.2024,624.5000000000327,-0.0013625507792649,0.4151946561214969,0.0344435690427189,0.2516363158000005,-0.1324284793875216,1604,5,377.73684,1079.7999999999824,-0.0016413754710236,,,,,,,,,,,,,,,,,,,,,,
SAVED_0134,EARNINGS_RIDGE_H60,EARNINGS_RIDGE_H60,NEXT_OPEN,8,1,EARLIER_NOT_AVAILABLE,0.4182888881653192,0.0295673864660914,0.2130455723000003,-0.1005476762481651,1604,6,103.38554,307.1000000000116,-0.0066900851795254,0.4152595567620031,0.0293427827229056,0.2112926537999999,-0.1006165127793845,1604,5,186.76924,511.9999999999891,-0.006742161790837,,,,,,,,,,,,,,,,,,,,,,
SAVED_0136,F2_EARNINGS_H60,F2_EARNINGS_H60,NEXT_OPEN,8,1,EARLIER_NOT_AVAILABLE,0.4182888881653192,0.0295673864660914,0.2130455723000003,-0.1005476762481651,1604,6,103.38554,307.1000000000116,-0.0066900851795254,0.4071274105630167,0.028580953128937,0.2053629708000001,-0.1004955562725446,1604,5,191.10584,508.8999999999892,-0.0075039913848056,,,,,,,,,,,,,,,,,,,,,,
SAVED_0183,D1_EPS_DISTRIBUTION,D1_EPS_DISTRIBUTION,NEXT_OPEN,16,1,EARLIER_NOT_AVAILABLE,0.4143262604549955,0.0395790506984238,0.2934013462999998,-0.2193054827383019,1604,15,326.63074,920.000000000006,0.0033215790528068,0.4066317918591564,0.0386839731193051,0.2860380319999995,-0.2204877380587251,1604,14,631.3936000000001,1702.500000000035,0.0025990286055624,,,,,,,,,,,,,,,,,,,,,,
SAVED_0290,B8_VOL_SCALED_EQUAL,三种等权并按波动缩减仓位,NEXT_OPEN,28,1,COMPLETE_COMPARABLE,0.4127919568155639,0.0155563350705963,0.1077325237999982,-0.0944842060052475,1604,149,1456.3952400000005,4501.000000000006,-0.0207011365750206,0.3180347007460157,0.0117951176050637,0.0808218636000002,-0.1027308816341121,1604,149,2861.3272800000004,7988.500000000005,-0.0242898269086788,0.6480163100353161,0.0253440835368428,0.1343638851000025,-0.0606342065171464,1219.0,104.0,1029.32298,2971.4000000000256,-0.0136171446598011,0.5644897835384297,0.0219403928763129,0.1155225757999988,-0.0622491089866387,1219.0,104.0,1987.18484,5659.600000000008,-0.0167598792093737,0.3180347007460157,-0.0242898269086788,False,False
SAVED_0012,M_RIDGE_H20_EXPANDING,M_RIDGE_H20_EXPANDING,NEXT_OPEN,1,1,EARLIER_NOT_AVAILABLE,0.4055542918571176,0.0477989941508698,0.3627131410000011,-0.2923266201982659,1604,43,1237.3718,3696.500000000041,0.0115415225052528,0.4041839497793154,0.0478467706447325,0.3631250350000011,-0.2983595288566433,1604,39,2381.793,6457.699999999961,0.0117618261309898,,,,,,,,,,,,,,,,,,,,,,
SAVED_0191,S1_POOLED_EPS,S1_POOLED_EPS,NEXT_OPEN,19,1,EARLIER_NOT_AVAILABLE,0.4026656901538516,0.0405621358114841,0.3015298717000006,-0.2456403895732562,1604,26,466.82566,1359.1999999999807,0.0043046641658671,0.3781133397359421,0.0379244785041818,0.2798180297999962,-0.2568414468414288,1604,24,878.5940400000001,2377.9000000000387,0.0018395339904392,,,,,,,,,,,,,,,,,,,,,,
SAVED_0431,ENTRY_CONTEXT_INTERCEPT,买入前上下文加周期内继续价值,NEXT_OPEN,115,1,COMPLETE_COMPARABLE,0.3890973973741344,0.0299311959334912,0.215889491200001,-0.1700017484678007,1604,40,1731.70176,5161.299999999973,-0.0063262757121257,0.3413072664253817,0.0257412649657097,0.1834769773999996,-0.1752362876503879,1604,40,3414.6045200000003,9193.40000000006,-0.0103436795480328,0.7500872689121731,0.0854832867314263,0.5116127013999998,-0.1379164435416316,1219.0,18.0,921.65972,2685.3999999999696,0.0465220585347824,0.7266034439588236,0.0824333973449057,0.4903398026000001,-0.1391665613986051,1219.0,18.0,1828.93948,5226.499999999969,0.0437331252592191,0.3413072664253817,-0.0103436795480328,False,False
SAVED_0197,G1_GUOSEN_RELATION_QUALIFIED_PE,G1_GUOSEN_RELATION_QUALIFIED_PE,NEXT_OPEN,21,1,EARLIER_NOT_AVAILABLE,0.3801391842171971,0.0286035532265932,0.2055385226999975,-0.1006321850386097,1604,12,254.59546,706.299999999984,-0.0076539184190236,0.3726952804683758,0.0279610955967643,0.2005565276000007,-0.100642544764213,1604,12,502.89448,1330.7999999999977,-0.0081238489169782,,,,,,,,,,,,,,,,,,,,,,
SAVED_0279,V1_CLIMAX_RECOVERY_D50_L1,V1_CLIMAX_RECOVERY_D50_L1,NEXT_OPEN,27,1,EARLIER_NOT_AVAILABLE,0.3791166567383785,0.0069712939467243,0.0471226957999997,-0.0548829666672331,1604,6,241.46084,671.0000000000097,-0.0292861776988926,0.3495060422673316,0.0063602629479355,0.0429184200000001,-0.0548845232088124,1604,6,482.316,1259.000000000039,-0.0297246815658071,,,,,,,,,,,,,,,,,,,,,,
SAVED_0281,V1_CLIMAX_RECOVERY_D50_L3,V1_CLIMAX_RECOVERY_D50_L3,NEXT_OPEN,27,1,EARLIER_NOT_AVAILABLE,0.3791166567383785,0.0069712939467243,0.0471226957999997,-0.0548829666672331,1604,6,241.46084,671.0000000000097,-0.0292861776988926,0.3495060422673316,0.0063602629479355,0.0429184200000001,-0.0548845232088124,1604,6,482.316,1259.000000000039,-0.0297246815658071,,,,,,,,,,,,,,,,,,,,,,
SAVED_0139,FULL_ET_H20,FULL_ET_H20,NEXT_OPEN,8,1,EARLIER_NOT_AVAILABLE,0.3786663051931413,0.0144800943416791,0.099974799499999,-0.0688786654271279,1604,14,331.94010000000003,985.5999999999664,-0.0217773773039377,0.3379520863500849,0.0124809513614304,0.0856870320000016,-0.0688058965377044,1604,11,577.7936,1601.4999999999875,-0.0236039931523122,,,,,,,,,,,,,,,,,,,,,,
SAVED_0131,EARNINGS_ET_H20,EARNINGS_ET_H20,NEXT_OPEN,8,1,EARLIER_NOT_AVAILABLE,0.3761570990958844,0.0254469700831019,0.1812282175999987,-0.098579658900452,1604,10,189.65648,541.0000000000086,-0.0108105015625149,0.3415605931872478,0.0226948497964607,0.1603737914000006,-0.0984871364149388,1604,8,329.14172,882.399999999996,-0.0133900947172819,,,,,,,,,,,,,,,,,,,,,,
SAVED_0301,W75_VOL10,趋势75%、日内强弱25%；按10%波动水平缩减,NEXT_OPEN,29,1,COMPLETE_COMPARABLE,0.3716433808951085,0.0199874303965085,0.1401639844999992,-0.1559227152325014,1604,152,2749.5031000000004,8521.300000000014,-0.0162700412491083,0.1972391079817879,0.0095733570088144,0.0651880479999995,-0.170878972885435,1604,153,5319.8904,14891.800000000016,-0.0265115875049281,0.5915502839198581,0.0314997133827311,0.1690860424000024,-0.0800241401287002,1219.0,113.0,1928.4915200000005,5637.700000000033,-0.0074615148139128,0.4794654517579903,0.0251886248262703,0.1334978145999983,-0.0849578250634407,1219.0,113.0,3748.93708,10657.600000000037,-0.0135116472594162,0.1972391079817879,-0.0265115875049281,False,False
SAVED_0201,R2_Z_CONFIRM,偏离均值后的首日回升,NEXT_OPEN,"23,27",2,EARLIER_NOT_AVAILABLE,0.3703961894783114,0.0236670725595377,0.1677048820000017,-0.1539124220484223,1604,50,2260.0236000000004,6703.400000000063,-0.0125903990860792,0.2950052380143998,0.0182910733373057,0.1276542904000001,-0.1693117977204964,1604,50,4440.04192,12120.90000000008,-0.0177938711764368,,,,,,,,,,,,,,,,,,,,,,
SAVED_0346,REBOUND_ONLY,原普通均值回升策略,NEXT_OPEN,47,1,COMPLETE_COMPARABLE,0.3703961894783114,0.0236670725595377,0.1677048820000017,-0.1539124220484223,1604,50,2260.0236000000004,6703.400000000063,-0.0125903990860792,0.2950052380143998,0.0182910733373057,0.1276542904000001,-0.1693117977204964,1604,50,4440.04192,12120.90000000008,-0.0177938711764368,-0.1120685635728314,-0.0119934587331072,-0.0589683793999996,-0.1150566164646209,1219.0,26.0,1027.97588,3039.999999999968,-0.0509546869297511,-0.1610430357477548,-0.015798138817055,-0.0770807381999995,-0.1284937538803878,1219.0,26.0,2036.64764,5826.999999999994,-0.0544984109027416,-0.1610430357477548,-0.0544984109027416,False,False
SAVED_0306,R2_Z_CONFIRM__CLOSE_NEXT_OPEN,偏离均值后首日回升,NEXT_OPEN,"30,31",2,COMPLETE_COMPARABLE,0.3703961894783114,0.0236670725595377,0.1677048820000017,-0.1539124220484223,1604,50,2260.0236000000004,6703.400000000063,-0.0125903990860792,0.2950052380143998,0.0182910733373057,0.1276542904000001,-0.1693117977204964,1604,50,4440.04192,12120.90000000008,-0.0177938711764368,-0.1120685635728314,-0.0119934587331072,-0.0589683793999996,-0.1150566164646209,1219.0,26.0,1027.97588,3039.999999999968,-0.0509546869297511,-0.1610430357477548,-0.015798138817055,-0.0770807381999995,-0.1284937538803878,1219.0,26.0,2036.64764,5826.999999999994,-0.0544984109027416,-0.1610430357477548,-0.0544984109027416,False,False
