period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-01-02,2019-12-31,170726.33844000002,1539.8999999999942,68.95698,248.39999999997752,0.0,7,1,2,2020-01-13,2020-01-10,False,1222.5430200000167,0.007160834298743346
evaluation,BASE,2,2020-02-14,2020-02-13,80011.29906,1350.8000000000175,32.247060000000005,106.10000000000608,0.0,13,2,1,2020-03-04,2020-03-03,False,1212.4529400000115,0.015153521493143115
evaluation,BASE,3,2020-06-11,2020-06-10,138462.48696,-1749.3000000000175,54.989760000000004,171.5000000000116,0.0,2,1,1,2020-06-15,2020-06-12,False,-1975.789760000029,-0.014269494961265635
evaluation,BASE,4,2020-07-07,2020-07-06,129224.82789999999,-3313.7000000000116,52.22274,162.00000000000614,0.0,60,3,2,2020-09-29,2020-09-28,False,-3527.922740000018,-0.027300657291105732
evaluation,BASE,5,2020-10-14,2020-10-13,138682.88484,5619.5,57.80556,169.7999999999813,0.0,40,3,1,2020-12-09,2020-12-08,False,5391.894440000019,0.03887930688938803
evaluation,BASE,6,2020-12-11,2020-12-10,167229.13064,12725.700000000012,69.47506,199.20000000000755,0.0,17,2,2,2021-01-06,2021-01-05,False,12457.024940000003,0.07449075942885021
evaluation,BASE,7,2021-01-08,2021-01-07,139741.84278,946.2000000000116,56.04492,149.40000000000566,0.0,4,1,1,2021-01-14,2021-01-13,False,740.7550800000059,0.005300882436237799
evaluation,BASE,8,2021-02-19,2021-02-18,103430.682,-6498.0,40.0428,108.00000000000409,0.0,6,1,1,2021-03-01,2021-02-26,False,-6646.042800000005,-0.06425600867641967
evaluation,BASE,9,2021-06-22,2021-06-21,208861.26389999996,-669.3000000000175,83.49234,243.00000000000512,0.0,10,2,3,2021-07-06,2021-07-05,False,-995.7923400000226,-0.004767721507597479
evaluation,BASE,10,2021-07-08,2021-07-07,140212.0368,-1323.0,55.7766,161.99999999998215,0.0,8,1,1,2021-07-20,2021-07-19,False,-1540.776599999982,-0.010988903914132299
evaluation,BASE,11,2021-07-26,2021-07-23,135209.0364,-7921.799999999974,52.5804,157.80000000000598,0.0,2,1,2,2021-07-28,2021-07-27,False,-8132.180399999979,-0.06014524336925146
evaluation,BASE,12,2022-07-13,2022-07-12,122484.29195999999,-1124.0,48.72540000000001,168.59999999998143,0.0,6,1,1,2022-07-21,2022-07-20,False,-1341.3253999999815,-0.010950999336617152
evaluation,BASE,13,2023-03-02,2023-03-01,170025.39828000002,-3513.5,67.25435999999999,197.49999999999682,0.0,15,2,1,2023-03-23,2023-03-22,False,-3778.2543599999967,-0.02222170568762861
evaluation,BASE,14,2023-07-27,2023-07-26,136382.67108,3933.0,55.294560000000004,170.99999999998116,0.0,2,1,1,2023-07-31,2023-07-28,False,3706.705440000019,0.02717871274002048
evaluation,BASE,15,2023-08-07,2023-08-04,125250.34505999999,-4574.299999999988,49.14456,153.49999999999673,0.0,6,1,1,2023-08-15,2023-08-14,False,-4776.944559999984,-0.03813917285187226
evaluation,BASE,16,2023-09-01,2023-08-31,140109.71634,-1706.1000000000058,55.66242000000001,145.19999999998402,0.0,6,1,1,2023-09-11,2023-09-08,False,-1906.9624199999898,-0.013610493760278708
evaluation,BASE,17,2024-03-05,2024-03-04,189087.10986,1173.6000000000058,77.14590000000001,214.3999999999852,0.0,31,3,3,2024-04-19,2024-04-18,False,882.0541000000206,0.004664802908316136
evaluation,BASE,18,2024-04-23,2024-04-22,137188.83228000003,5407.099999999977,55.914860000000004,155.60000000000014,0.0,10,1,1,2024-05-10,2024-05-09,False,5195.5851399999765,0.03787177901912509
evaluation,BASE,19,2024-09-30,2024-09-27,163853.46122,5023.399999999994,68.92098000000001,243.5999999999732,0.0,61,5,2,2024-12-31,2024-12-30,False,4710.879020000021,0.02875056153787864
evaluation,BASE,20,2025-02-27,2025-02-26,168482.1897,-1701.5,66.98930000000001,248.99999999997257,0.0,5,1,1,2025-03-06,2025-03-05,False,-2017.4892999999724,-0.011974495960625402
evaluation,BASE,21,2025-03-10,2025-03-07,162844.5624,-523.8999999999942,64.97166,241.80000000000916,0.0,3,1,1,2025-03-13,2025-03-12,False,-830.6716600000034,-0.005101009501070104
