period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.2909916883150099,23,301,70383.6,3981.5273599999523,66402.07264000009
evaluation,STRESS,1.2318487745129247,23,301,70078.5,7328.665800000023,62749.834199999925
earlier_diagnostic,BASE,1.0221226798425842,10,302,60963.49999999999,2149.027140000027,58814.47285999998
earlier_diagnostic,STRESS,1.0437899028328752,10,308,65559.80000000002,4199.939000000008,61359.860999999975
