period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,MEDIAN_SLOPE_RISK,841,51,51,0,0,0.3491392447026576
evaluation,STRESS,MEDIAN_SLOPE_RISK,841,51,51,0,0,0.3491428908046646
earlier_diagnostic,BASE,MEDIAN_SLOPE_RISK,737,34,34,0,0,0.40060968252698986
earlier_diagnostic,STRESS,MEDIAN_SLOPE_RISK,737,34,34,0,0,0.4007864040028614
