period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-94899.1037000001,-101903.99999999994,8124.799999999999,265.2037,854.7000000001349,-1.5209029151268276
evaluation,BASE,VINTAGE_REFERENCE_RISK,-83770.0315800001,-84184.39999999997,61.30000000000109,-88.06842000000006,-264.99999999990405,-0.9755367858874667
evaluation,BASE,BUY_HOLD,-81748.09530000002,-64069.799999999974,-12953.000000000002,1184.0953,3541.200000000076,-0.5178106174670111
evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-95090.16119999997,-101210.19999999994,7968.9,475.5612000000001,1373.2999999999938,-1.5016776631425455
evaluation,STRESS,VINTAGE_REFERENCE_RISK,-82595.08364000023,-83493.19999999997,49.600000000000364,-245.01635999999962,-603.5000000000391,-0.9569217647882049
evaluation,STRESS,BUY_HOLD,-85312.05548000007,-63659.99999999997,-13130.000000000002,2271.1554800000004,6250.900000000027,-0.5567373189398485
earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,-10334.174859999883,-11498.399999999987,2378.2,296.67485999999997,917.299999999975,-0.4831722809335596
earlier_diagnostic,BASE,VINTAGE_REFERENCE_RISK,-13757.016499999823,-14676.499999999985,2378.2,357.5165,1101.1999999999946,-0.5064491538753767
earlier_diagnostic,BASE,BUY_HOLD,6018.1037600000855,23060.099999999988,-14040.999999999996,758.4962400000001,2242.5000000000077,0.26022841275647257
earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,-16882.825039999967,-16997.099999999984,2350.6,570.02504,1666.2999999999488,-0.5416244405668691
earlier_diagnostic,STRESS,VINTAGE_REFERENCE_RISK,-19457.021560000023,-19125.39999999998,2350.6,691.12156,1991.0999999999667,-0.5584667252862532
earlier_diagnostic,STRESS,BUY_HOLD,2321.4474800000025,22157.700000000008,-14068.599999999997,1488.25252,4279.399999999962,0.2244576880852816
