period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.2547527575065607,30,429,155040.19999999998,10365.315439999933,144674.88456000003
evaluation,STRESS,1.1855872434489416,30,429,152879.5,18802.734719999924,134076.76528000017
earlier_diagnostic,BASE,1.1599596262706424,16,445,121622.99999999994,5999.547859999997,115623.45214000018
earlier_diagnostic,STRESS,1.1511791382241956,16,451,127167.19999999997,11527.573999999939,115639.62599999993
