period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,EPISODE_ACCOUNT_RISK_BUDGET,429,43,46,0,0,0.16477850749152292
evaluation,STRESS,EPISODE_ACCOUNT_RISK_BUDGET,429,43,46,0,0,0.16491096828647367
earlier_diagnostic,BASE,EPISODE_ACCOUNT_RISK_BUDGET,445,25,26,0,0,0.2585263214988546
earlier_diagnostic,STRESS,EPISODE_ACCOUNT_RISK_BUDGET,451,27,26,0,0,0.2616537375821861
