period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.0426361091382386,20,339,63947.800000000025,4600.757859999991,59347.042140000034
evaluation,STRESS,0.9828235594998815,20,339,64290.00000000002,8486.62120000003,55803.378800000006
earlier_diagnostic,BASE,1.0846098157988013,10,302,66742.2,2275.355440000031,64466.84455999982
earlier_diagnostic,STRESS,1.1064987482536062,10,308,71902.0,4451.496680000008,67450.50332000002
