period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,VINTAGE_REFERENCE_RISK,4074.0416199999454,10335.099999999991,-7114.799999999999,-204.74161999999978,-649.0000000000009,0.2970105500625895
evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-7055.030500000052,-7384.499999999978,948.6999999999998,148.5305000000003,470.700000000038,-0.2483555791767713
evaluation,BASE,MODEL_SUPPORT_REFERENCE_ROUTER,60.9202800001367,-1935.9999999999782,3200.1,285.0797200000003,918.1000000000481,-0.23963252065061869
evaluation,STRESS,VINTAGE_REFERENCE_RISK,5548.622159999824,10979.799999999996,-6970.599999999999,-416.2221599999998,-1123.2000000000262,0.2957306833412974
evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-6946.455399999919,-6737.199999999975,948.6999999999998,304.3553999999999,853.6000000000067,-0.2490252150130432
evaluation,STRESS,MODEL_SUPPORT_REFERENCE_ROUTER,-401.1463999999687,-1302.1999999999753,3195.0,599.8463999999999,1694.100000000015,-0.2437057917279568
earlier_diagnostic,BASE,VINTAGE_REFERENCE_RISK,2229.5300599999027,2600.600000000006,0.0,93.76994000000008,277.30000000002406,0.039210263014400004
earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,5652.371699999843,5778.700000000004,0.0,32.928300000000036,93.40000000000441,0.06248713595621713
earlier_diagnostic,BASE,MODEL_SUPPORT_REFERENCE_ROUTER,8860.207379999745,8956.199999999997,0.0,23.89262000000008,72.09999999999741,0.1053967368898705
earlier_diagnostic,STRESS,VINTAGE_REFERENCE_RISK,3516.445799999987,4213.899999999994,0.0,186.8542,510.60000000001855,0.04586656070134687
earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,6090.642320000043,6342.19999999999,0.0,65.75767999999994,185.80000000000064,0.06270884542073096
earlier_diagnostic,STRESS,MODEL_SUPPORT_REFERENCE_ROUTER,7853.492480000103,8042.999999999985,0.0,47.107519999999795,142.400000000001,0.09550929944763653
