first_fit_index,first_fit_origin,source_input_identity,feature,factor_chinese,mean,scale,coefficient,intercept
1157,2017-03-01,9281599ae680751fe4c1caf361281be8ea16b7ee0ceefd20ae06e46fb7c5e5f8,cycle_return_times_mom5,含分红浮盈浮亏与五日涨跌的联合作用,0.40123861230938046,1.0109565368749338,0.0053607649949861495,0.020765223718977967
1157,2017-03-01,9281599ae680751fe4c1caf361281be8ea16b7ee0ceefd20ae06e46fb7c5e5f8,cycle_return_times_mom20,含分红浮盈浮亏与二十日涨跌的联合作用,0.7346746107667446,1.418697912078315,-0.008387661793165966,0.020765223718977967
1157,2017-03-01,9281599ae680751fe4c1caf361281be8ea16b7ee0ceefd20ae06e46fb7c5e5f8,cycle_return_times_sma120,含分红浮盈浮亏与一百二十日均线偏离的联合作用,0.4932184706100397,1.3304749569314416,-0.0208394265879571,0.020765223718977967
1157,2017-03-01,9281599ae680751fe4c1caf361281be8ea16b7ee0ceefd20ae06e46fb7c5e5f8,cycle_return_times_vol20,含分红浮盈浮亏与二十日波动的联合作用,0.12134803692725937,0.8563275211835822,-0.0026999707005047726,0.020765223718977967
1157,2017-03-01,9281599ae680751fe4c1caf361281be8ea16b7ee0ceefd20ae06e46fb7c5e5f8,cycle_drawdown_times_mom5,持仓回撤与五日涨跌的联合作用,0.4546033708463259,0.6666278100107319,-0.001691799692913101,0.020765223718977967
1157,2017-03-01,9281599ae680751fe4c1caf361281be8ea16b7ee0ceefd20ae06e46fb7c5e5f8,cycle_drawdown_times_mom20,持仓回撤与二十日涨跌的联合作用,0.4563431032320504,0.8407571486626181,0.0018513683933638835,0.020765223718977967
1157,2017-03-01,9281599ae680751fe4c1caf361281be8ea16b7ee0ceefd20ae06e46fb7c5e5f8,cycle_drawdown_times_sma120,持仓回撤与一百二十日均线偏离的联合作用,0.2839805305659227,0.8984865721166466,0.0010608921358515114,0.020765223718977967
1157,2017-03-01,9281599ae680751fe4c1caf361281be8ea16b7ee0ceefd20ae06e46fb7c5e5f8,cycle_drawdown_times_vol20,持仓回撤与二十日波动的联合作用,0.054695614107109956,1.0520417961521378,0.0023614647636933097,0.020765223718977967
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,log_holding_days,持仓时间对数,2.7297618364650904,1.1016544011039644,-0.013469501891460785,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_return,含分红浮盈浮亏,0.0628268933408663,0.10731223765710536,-0.039846946270072625,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_drawdown,持仓回撤,-0.01884990529950695,0.019260300564195212,-0.0015958435968004686,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,entry_mode,入场模式,1.0,1.0,6.8096784077808796e-18,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,mom5,五日涨跌,0.0009775255752508109,0.04598855844173999,-0.002850883943974424,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,mom20,二十日涨跌,0.033069529984418804,0.07015135777363184,-0.014064918074119822,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,sma120,一百二十日均线偏离,0.1002087790822308,0.14305289416462635,-0.01961373023852656,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,vol20,二十日波动,0.23782635816521894,0.12583680944702452,0.002624072175901741,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,log_holding_days_times_mom5,持仓时间对数与五日涨跌的联合作用,0.36782013028854993,1.3644535683582222,-0.0008511048048648307,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,log_holding_days_times_mom20,持仓时间对数与二十日涨跌的联合作用,0.34340588077772827,1.0761877671357467,0.002496262212677207,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,log_holding_days_times_sma120,持仓时间对数与一百二十日均线偏离的联合作用,0.08197534905296365,1.083975453890439,-0.0021292965199897294,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,log_holding_days_times_vol20,持仓时间对数与二十日波动的联合作用,-0.47151418565017633,0.9554794531115233,-0.0015659659512775787,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_return_times_mom5,含分红浮盈浮亏与五日涨跌的联合作用,0.39773456373376315,1.048942883650875,0.005279813613764631,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_return_times_mom20,含分红浮盈浮亏与二十日涨跌的联合作用,0.7371268373982548,1.5146899484097667,-0.00800193337515651,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_return_times_sma120,含分红浮盈浮亏与一百二十日均线偏离的联合作用,0.5076425426443955,1.4135387148186533,-0.020534785913004144,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_return_times_vol20,含分红浮盈浮亏与二十日波动的联合作用,0.16918507011180114,0.8803764937459161,-0.003944811445331348,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_drawdown_times_mom5,持仓回撤与五日涨跌的联合作用,0.453196279030921,0.6848439870066052,-0.0015700136213533862,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_drawdown_times_mom20,持仓回撤与二十日涨跌的联合作用,0.4421394815869292,0.8603575993603422,0.0016505157009353221,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_drawdown_times_sma120,持仓回撤与一百二十日均线偏离的联合作用,0.25697059901934516,0.9145956132384514,0.001253697158654442,0.01568808426773545
1218,2017-06-01,5c9ac49b5fe546a71f8642b4f378e2594a5276ad1af08a7fead6f23bb41419f3,cycle_drawdown_times_vol20,持仓回撤与二十日波动的联合作用,0.00879022534094716,1.0232553440735161,0.0024495986758235745,0.01568808426773545
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,log_holding_days,持仓时间对数,2.768705657188581,1.087479792099638,-0.013675594710403393,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_return,含分红浮盈浮亏,0.06353548520068625,0.10330921959978705,-0.040383225880368225,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_drawdown,持仓回撤,-0.017644083010476635,0.018925482570084213,-0.0018485166699360842,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,entry_mode,入场模式,1.0,1.0,6.015857829326364e-18,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,mom5,五日涨跌,0.0016471682817893157,0.04426292549376218,-0.0024470988736063886,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,mom20,二十日涨跌,0.03320702016506116,0.06742584875926003,-0.012959261650133244,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,sma120,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,-0.019555225801279632,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,vol20,二十日波动,0.22749212793213258,0.1252999022542777,0.002223527432516555,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,log_holding_days_times_mom5,持仓时间对数与五日涨跌的联合作用,0.35723726057418254,1.4098284816817475,-0.0006250666856895334,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,log_holding_days_times_mom20,持仓时间对数与二十日涨跌的联合作用,0.3408937946065583,1.094580296865322,0.002786399412168284,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,log_holding_days_times_sma120,持仓时间对数与一百二十日均线偏离的联合作用,0.07838128323720803,1.0975581719652194,-0.0021147088706951075,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,log_holding_days_times_vol20,持仓时间对数与二十日波动的联合作用,-0.46784534249640747,0.993368801403435,-0.0006376332332891403,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_return_times_mom5,含分红浮盈浮亏与五日涨跌的联合作用,0.3941304694016832,1.086409327391786,0.004870977107046417,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_return_times_mom20,含分红浮盈浮亏与二十日涨跌的联合作用,0.7335773497180211,1.5766332570866344,-0.007399816565853433,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_return_times_sma120,含分红浮盈浮亏与一百二十日均线偏离的联合作用,0.504972291212784,1.485103582222708,-0.01875843284344207,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_return_times_vol20,含分红浮盈浮亏与二十日波动的联合作用,0.1575962004745578,0.9336492636448426,-0.0034174163689974363,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_drawdown_times_mom5,持仓回撤与五日涨跌的联合作用,0.45481003635171735,0.6930823569321246,-0.0014085709748620228,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_drawdown_times_mom20,持仓回撤与二十日涨跌的联合作用,0.4316848150839792,0.8787779518270609,0.0016018701607257329,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_drawdown_times_sma120,持仓回撤与一百二十日均线偏离的联合作用,0.22824935667538837,0.928167112264999,0.0011949521647723511,0.015807430333994496
1284,2017-09-01,0608f712dde93070de9b07e98daf80f4bdbfd4efaf76e6f0435214c8e2b88d0c,cycle_drawdown_times_vol20,持仓回撤与二十日波动的联合作用,-0.05030794685382801,1.0184261979859066,0.002314341395777579,0.015807430333994496
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,log_holding_days,持仓时间对数,2.801658120877688,1.0742378144917912,-0.013177655501530773,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_return,含分红浮盈浮亏,0.0626047146083327,0.09958743007669409,-0.039770366759697584,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_drawdown,持仓回撤,-0.01652727765209776,0.018611377106140584,-0.0019368332422661895,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,entry_mode,入场模式,1.0,1.0,5.345675421616669e-18,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,mom5,五日涨跌,0.0021983720656263326,0.04266491856209668,-0.002625910033058722,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,mom20,二十日涨跌,0.032620774771346436,0.0649519457295434,-0.012228725547654171,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,sma120,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,-0.018850679681185596,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,vol20,二十日波动,0.21612589190475612,0.12684677158422175,0.002712900812879209,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,log_holding_days_times_mom5,持仓时间对数与五日涨跌的联合作用,0.3503613721155513,1.452738378858744,-0.0008636555736091625,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,log_holding_days_times_mom20,持仓时间对数与二十日涨跌的联合作用,0.33401744004055234,1.1099270231403178,0.0025319079726663454,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,log_holding_days_times_sma120,持仓时间对数与一百二十日均线偏离的联合作用,0.07431776578241449,1.115878411779264,-0.001906822607727546,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,log_holding_days_times_vol20,持仓时间对数与二十日波动的联合作用,-0.4738078375694323,1.0214441638834877,-0.00014661609601644568,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_return_times_mom5,含分红浮盈浮亏与五日涨跌的联合作用,0.3916121454328617,1.1250586713156783,0.004816077984134227,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_return_times_mom20,含分红浮盈浮亏与二十日涨跌的联合作用,0.7336042165568107,1.6540896297200025,-0.006855320412470918,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_return_times_sma120,含分红浮盈浮亏与一百二十日均线偏离的联合作用,0.5052185744963865,1.556249114671214,-0.01776844689196214,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_return_times_vol20,含分红浮盈浮亏与二十日波动的联合作用,0.15697751534089668,0.9742287350986136,-0.004019283611393415,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_drawdown_times_mom5,持仓回撤与五日涨跌的联合作用,0.4543970741424094,0.7085388634591125,-0.001415819957141146,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_drawdown_times_mom20,持仓回撤与二十日涨跌的联合作用,0.41430629743478786,0.8993909396361943,0.0013776178891910323,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_drawdown_times_sma120,持仓回撤与一百二十日均线偏离的联合作用,0.2158451262818849,0.9421436161096965,0.0013049820965002927,0.0179803423241793
1344,2017-12-01,17f4862fed7358a8671b453dd09ad7ff046c5ec464e10d07ea03eadce3064838,cycle_drawdown_times_vol20,持仓回撤与二十日波动的联合作用,-0.11069707095659488,1.004800383678422,0.0023630504994707298,0.0179803423241793
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,log_holding_days,持仓时间对数,2.826534388272901,1.0605299754995186,-0.012145934467846634,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_return,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.039205562300296724,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_drawdown,持仓回撤,-0.017617511704944078,0.019231283211702834,-0.001981974234117454,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,entry_mode,入场模式,1.0,1.0,-1.8247908544841647e-18,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,mom5,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0020962237773857993,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,mom20,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.011725630974412616,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,sma120,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.018910310138131107,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,vol20,二十日波动,0.21110887739806566,0.12382882508316785,0.002918637225290633,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,log_holding_days_times_mom5,持仓时间对数与五日涨跌的联合作用,0.3405652306581097,1.480756770063155,-0.0006204131912027283,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,log_holding_days_times_mom20,持仓时间对数与二十日涨跌的联合作用,0.3239147581796966,1.1127923257862755,0.0027559303263655034,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,log_holding_days_times_sma120,持仓时间对数与一百二十日均线偏离的联合作用,0.06508652936472174,1.1300612665198226,-0.0017561322050456659,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,log_holding_days_times_vol20,持仓时间对数与二十日波动的联合作用,-0.47421656673412976,1.0567429566538487,-0.00023566472242539925,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_return_times_mom5,含分红浮盈浮亏与五日涨跌的联合作用,0.38587440908894827,1.1396079997165716,0.004386662624797403,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_return_times_mom20,含分红浮盈浮亏与二十日涨跌的联合作用,0.7317424569706069,1.705900254467544,-0.006705523509691478,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_return_times_sma120,含分红浮盈浮亏与一百二十日均线偏离的联合作用,0.5096687141568419,1.6148693778566277,-0.017380447227647935,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_return_times_vol20,含分红浮盈浮亏与二十日波动的联合作用,0.1727842041281194,0.998984960232267,-0.004092177237611951,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_drawdown_times_mom5,持仓回撤与五日涨跌的联合作用,0.4488633329421213,0.7076340788305853,-0.001614469515430425,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_drawdown_times_mom20,持仓回撤与二十日涨跌的联合作用,0.43534207869343794,0.8843591378567778,0.0012998299835264467,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_drawdown_times_sma120,持仓回撤与一百二十日均线偏离的联合作用,0.22825185389105268,0.9191874447073218,0.001252496731729318,0.012773566036490071
1402,2018-03-01,db7fd1fb09f74c13921f1bdfd67128c706e78b4250b18faceffc02ea21b0118c,cycle_drawdown_times_vol20,持仓回撤与二十日波动的联合作用,-0.08845587085496406,0.9743648925094247,0.0022468819509546024,0.012773566036490071
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,log_holding_days,持仓时间对数,2.739094980509424,1.081961265106954,-0.011603558657966239,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,cycle_return,含分红浮盈浮亏,0.05166252523533914,0.09745127157213883,-0.03937637171751544,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,cycle_drawdown,持仓回撤,-0.018792761301475842,0.01995189259140988,-0.0020976634365995504,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,entry_mode,入场模式,1.0,1.0,-3.132605750841131e-19,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,mom5,五日涨跌,-0.0017868754067685755,0.04305534746426981,-0.0020007822928855925,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,mom20,二十日涨跌,0.027165440260966987,0.06358201580301936,-0.011490975394533526,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,sma120,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,-0.018942633332358176,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,vol20,二十日波动,0.21673291407001544,0.12162330667280107,0.0035682119867532064,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,log_holding_days_times_mom5,持仓时间对数与五日涨跌的联合作用,0.39964362693511796,1.3080249024501889,-0.0008897302197615686,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,log_holding_days_times_mom20,持仓时间对数与二十日涨跌的联合作用,0.37000589511035925,1.041239503195594,0.002672382792427697,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,log_holding_days_times_sma120,持仓时间对数与一百二十日均线偏离的联合作用,0.16099611819083806,1.069197924452768,-0.0030442914909688816,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,log_holding_days_times_vol20,持仓时间对数与二十日波动的联合作用,-0.4891760472666414,0.9772526476696894,0.00025168554494415596,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,cycle_return_times_mom5,含分红浮盈浮亏与五日涨跌的联合作用,0.43426774933775186,1.1274539154444951,0.0039963534775908785,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,cycle_return_times_mom20,含分红浮盈浮亏与二十日涨跌的联合作用,0.7485148095584229,1.7356766684349358,-0.006806248639446964,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,cycle_return_times_sma120,含分红浮盈浮亏与一百二十日均线偏离的联合作用,0.5482107857920585,1.6214244483073366,-0.017226035891171228,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,cycle_return_times_vol20,含分红浮盈浮亏与二十日波动的联合作用,0.12065404836328522,0.9753545384972463,-0.0037505127330659358,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,cycle_drawdown_times_mom5,持仓回撤与五日涨跌的联合作用,0.4850425197974696,0.7719650366493866,-0.0016163890451133512,0.009161081659441779
1566,2018-11-01,5a429b5c656a6caaf9bbdedf7f1f325926ae812d5774bbb48f5ffc41b102c850,cycle_drawdown_times_mom20,持仓回撤与二十日涨跌的联合作用,0.4622145361901825,0.8714368195142275,0.00149322345663762,0.009161081659441779
