period,cost,entry_date,exit_date_new,exit_date_old,net_profit_cny_new,net_profit_cny_old,exit_reasons_new,exit_reasons_old
evaluation,BASE,2021-01-05,2021-01-11,2021-01-14,10902.680859999991,14224.61633999998,连续两个收盘预测继续持有收益为负，学习条件请求退出,连续两个收盘预测继续持有收益为负，学习条件请求退出
evaluation,BASE,2021-10-29,2021-12-10,2021-12-13,9052.247379999986,10329.403900000005,连续两个收盘预测继续持有收益为负，学习条件请求退出,连续两个收盘预测继续持有收益为负，学习条件请求退出
evaluation,STRESS,2021-10-29,2021-12-10,2021-12-13,8734.310400000017,9885.849600000016,连续两个收盘预测继续持有收益为负，学习条件请求退出,连续两个收盘预测继续持有收益为负，学习条件请求退出
earlier_diagnostic,BASE,2019-02-28,2019-03-05,2019-03-06,7542.96411999996,10195.433519999904,连续两个收盘预测继续持有收益为负，学习条件请求退出,连续两个收盘预测继续持有收益为负，学习条件请求退出
earlier_diagnostic,STRESS,2019-02-28,2019-03-05,2019-03-06,7042.307720000041,9662.759120000002,连续两个收盘预测继续持有收益为负，学习条件请求退出,连续两个收盘预测继续持有收益为负，学习条件请求退出
earlier_diagnostic,STRESS,2019-05-31,2019-06-25,2019-07-03,15594.492640000011,23211.302120000008,连续两个收盘预测继续持有收益为负，学习条件请求退出,连续两个收盘预测继续持有收益为负，学习条件请求退出
