cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,B1_EQUAL_THREE,2020,0.14053455940000073,0.139917537283596,0.1361203687421026,0.10174783789937501,1.337820749338387,-0.053213732184465214,243,0.2778588730982279,25,371.28812000000005,1143.7999999999972,False,4.274625098332763e-11
BASE,B1_EQUAL_THREE,2021,0.026735233184026066,0.026623759908668946,0.028190515149124174,0.06201126823398999,0.45460310604762344,-0.05031663120347603,243,0.23467203069628176,19,322.90852,944.9999999999961,False,5.4569682106375694e-11
BASE,B1_EQUAL_THREE,2022,-0.02083382325940564,-0.02083382325940564,-0.01883786703617485,0.06675518398353897,-0.28219332060892893,-0.07110516748879657,242,0.25389960456885496,26,408.99398,1262.0000000000362,False,4.511946372076636e-11
BASE,B1_EQUAL_THREE,2023,-0.022768384511274053,-0.022768384511274053,-0.02283475497535603,0.019819877348743683,-1.15211383872683,-0.02961465933730788,242,0.0764627575415342,16,240.58276,763.4000000000353,False,3.501554601825774e-11
BASE,B1_EQUAL_THREE,2024,0.06466055029096315,0.06466055029096315,0.0684961313446103,0.10843008003038414,0.6317078372110064,-0.06282108078794113,242,0.2444397874455027,15,243.27152,723.8999999999862,False,4.644107320928015e-11
BASE,B1_EQUAL_THREE,2025,0.1152831060289171,0.11478245044906515,0.11026569858641713,0.056411950713363364,1.954651402620197,-0.023378935208032896,243,0.3496188393806417,26,484.48638000000005,1539.5999999999653,False,6.45741238258779e-11
BASE,B1_EQUAL_THREE,2026,-0.004598150719350917,-0.0074574144992613015,-0.005120083061537883,0.06895172137203832,-0.07425605858208795,-0.054912515334813825,149,0.2854305562174452,15,266.9742,842.9999999999993,False,5.820766091346741e-11
BASE,B2_TREND_SESSION,2020,0.21355704869999947,0.2125908041343813,0.20391650832601244,0.14974040024570123,1.3618002088375378,-0.07926652282757088,243,0.41231561096085195,25,575.6902600000001,1772.4999999999961,False,4.18438617089123e-11
BASE,B2_TREND_SESSION,2021,0.01089488410467668,0.010849806842302112,0.014656103118211222,0.08808652677841945,0.16638302875851224,-0.07165524972858452,243,0.3244330665043009,17,416.48732,1208.6999999999823,False,3.637978807091713e-11
BASE,B2_TREND_SESSION,2022,-0.04911395235107691,-0.04911395235107691,-0.04692496198685747,0.08299700270477463,-0.5653814048414785,-0.09678082590566316,242,0.3131101622245123,21,490.98926000000006,1540.5000000000496,False,4.6497916628140956e-11
BASE,B2_TREND_SESSION,2023,-0.03412228555675726,-0.03412228555675726,-0.03427390848713363,0.02976632779306781,-1.1514322063978473,-0.044278161499007665,242,0.11492910118740349,16,365.51120000000003,1160.2000000000537,False,4.092726157978177e-11
BASE,B2_TREND_SESSION,2024,0.09536939043387947,0.09536939043387947,0.10331758595411134,0.15716132924512544,0.6573982699838731,-0.08838939242833121,242,0.36624907090726994,15,367.43984000000006,1092.6999999999791,False,4.433786671143025e-11
BASE,B2_TREND_SESSION,2025,0.14806594316463212,0.1474137684049289,0.14083624240489936,0.0813138595157536,1.732007842741913,-0.03462405086673092,243,0.5020937954439861,26,705.98634,2271.599999999945,False,9.549694368615746e-11
BASE,B2_TREND_SESSION,2026,-0.007369732200523005,-0.011942077127252282,-0.006675568631329796,0.10354359839788779,-0.06447108980776906,-0.08128863480360193,149,0.4286593587891425,15,428.659,1353.5999999999988,False,7.435119186993688e-11
BASE,B3_TREND_VOLUME,2020,0.1194388158000005,0.11891916901728619,0.1149395095273963,0.07173751481695145,1.6022231857443199,-0.03681935404534398,243,0.14273025409282178,20,430.4368400000001,1345.200000000002,False,3.866773568006465e-11
BASE,B3_TREND_VOLUME,2021,0.07085539064796036,0.07055375264098157,0.06936355125143602,0.04876411806266065,1.4224301393558605,-0.0221218087594273,243,0.11557243478193138,14,369.34508000000005,1082.3999999999828,False,3.694822225952521e-11
BASE,B3_TREND_VOLUME,2022,-0.020527012851109302,-0.020527012851109302,-0.017262579573015246,0.08369758390218944,-0.2062494371783613,-0.06909901433276118,242,0.19927031120633715,21,512.5804400000001,1558.800000000037,False,4.0458303374180105e-11
BASE,B3_TREND_VOLUME,2023,-0.03413113518419293,-0.03413113518419293,-0.0342829389318432,0.029770735073005837,-1.1515650805320132,-0.04428988897409833,242,0.11495210846412557,16,368.01576,1168.200000000054,False,3.6067149267182685e-11
BASE,B3_TREND_VOLUME,2024,0.03992339010416497,0.03992339010416497,0.04219613544238998,0.07827258679560942,0.5390921288007938,-0.048726012879945164,242,0.08089825785699863,10,229.3754,670.3999999999971,False,3.794298208958935e-11
BASE,B3_TREND_VOLUME,2025,0.04738086497462249,0.04718135303826458,0.04702017598054692,0.04293144017076738,1.0952387293208863,-0.01825226257477819,243,0.16499636488943092,22,582.3637000000001,1837.6999999999687,False,3.581135388230905e-11
BASE,B3_TREND_VOLUME,2026,0.019064282960610603,0.031147249140295676,0.031913137757830355,0.05000240933615559,0.6382320008479012,-0.025562913895648905,149,0.13834320606283143,10,251.04548000000003,799.8000000000068,False,3.501554601825774e-11
BASE,B4_SESSION_VOLUME,2020,0.0880932958999986,0.08771531902161081,0.08866564908679342,0.09589973212254845,0.9245661809929695,-0.06735291992842947,243,0.2836252298345137,6,124.64082,363.39999999999344,False,4.0472514228895307e-11
BASE,B4_SESSION_VOLUME,2021,-0.00212846895457047,-0.002119719113099371,5.558328089014368e-05,0.06605704848602051,0.0008414436031289928,-0.08598307864338409,243,0.26377159174507,9,192.99455999999998,572.4000000000217,False,3.8198777474462986e-11
BASE,B4_SESSION_VOLUME,2022,0.00275101720808819,0.00275101720808819,0.004597527805667245,0.06099908048415053,0.07537044442599142,-0.07125099977745089,242,0.25375571429275223,13,279.30158000000006,845.4000000000236,False,3.799982550845016e-11
BASE,B4_SESSION_VOLUME,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,B4_SESSION_VOLUME,2024,0.05931032859773491,0.05931032859773491,0.06216789927207323,0.09570140612868012,0.6496027779203397,-0.06687752957104919,242,0.28902847274592436,8,178.90614,532.9999999999825,False,3.922195901395753e-11
BASE,B4_SESSION_VOLUME,2025,0.1546001435972052,0.15391730653747066,0.14479986452142418,0.05662460539452213,2.5571898207953274,-0.03181422872676636,243,0.3833254610781096,7,174.21620000000001,540.6999999999803,False,6.605205271625891e-11
BASE,B4_SESSION_VOLUME,2026,-0.026811330225570584,-0.043180322078136206,-0.041120327840991726,0.07783576122252435,-0.5282960838968733,-0.06484049443244062,149,0.29217824959559646,7,184.93854,579.899999999997,False,5.820766091346741e-11
BASE,B5_MAJORITY,2020,0.24121775359999997,0.24011446474980835,0.2240364161381176,0.13314582580183046,1.6826394277772212,-0.06772873339162362,243,0.1961927179064875,12,526.6492800000001,1642.600000000008,False,2.751221472863108e-11
BASE,B5_MAJORITY,2021,0.07310729550621929,0.0727957490017329,0.07291739264945529,0.0729342638835325,0.9997686789009875,-0.043098825047663374,243,0.15164622881962184,8,410.88538,1192.800000000002,False,4.411049303598702e-11
BASE,B5_MAJORITY,2022,0.048027949205113996,0.048027949205113996,0.04949763523322448,0.07224882979564361,0.6850994732126311,-0.03572275121588623,242,0.11538722882447411,12,639.24022,1895.2000000000412,False,5.633182809106074e-11
BASE,B5_MAJORITY,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,B5_MAJORITY,2024,0.09346562936185003,0.09346562936185003,0.09997787698332528,0.14640152816232446,0.682901867475547,-0.08831080548798464,242,0.12382022113734988,8,454.08376000000004,1347.799999999993,False,5.3660187404602766e-11
BASE,B5_MAJORITY,2025,0.049333701365000725,0.04912577515172961,0.050592067697207546,0.07280260203637169,0.6949211468009356,-0.036046284808633165,243,0.26689285606783725,18,1138.8809400000002,3656.6999999999352,False,6.676259545201901e-11
BASE,B5_MAJORITY,2026,-0.032053324295065445,-0.05153688181527389,-0.05075209833967256,0.06568204034641936,-0.7726936933139791,-0.06920415503593336,149,0.12063749269871676,6,382.8991,1194.6000000000454,False,5.979927664157003e-11
BASE,B6_PARTIAL_CONSENSUS,2020,0.21355704869999947,0.2125908041343813,0.20391650832601244,0.14974040024570123,1.3618002088375378,-0.07926652282757088,243,0.41231561096085195,25,575.6902600000001,1772.4999999999961,False,4.18438617089123e-11
BASE,B6_PARTIAL_CONSENSUS,2021,0.03897404011675105,0.03881058034630245,0.0423363198071394,0.09250280229678579,0.4576760785182231,-0.07454939556526306,243,0.3507301422018139,19,516.05578,1510.199999999994,False,5.331912689143792e-11
BASE,B6_PARTIAL_CONSENSUS,2022,-0.03266719746012534,-0.03266719746012534,-0.028232123623181726,0.10011677388477229,-0.2819919432848986,-0.10523548128151426,242,0.3807671631545786,26,652.3150800000001,2014.7000000000578,False,3.9108272176235914e-11
BASE,B6_PARTIAL_CONSENSUS,2023,-0.03408320508715277,-0.03408320508715277,-0.03423318767074146,0.02977539966757903,-1.1497137923564564,-0.044238394647853035,242,0.11495621616715432,16,382.2232,1213.2000000000562,False,3.518607627484016e-11
BASE,B6_PARTIAL_CONSENSUS,2024,0.09518200004815548,0.09518200004815548,0.10312703906704679,0.15703533610934167,0.656712314706295,-0.08831648424308092,242,0.36633222613945,15,384.10132000000004,1142.1999999999782,False,3.4788172342814505e-11
BASE,B6_PARTIAL_CONSENSUS,2025,0.1664104271038185,0.1656717855690482,0.15683573533067252,0.08381384714489636,1.8712389500452928,-0.03463267456383267,243,0.5037727859268629,25,746.38582,2404.999999999957,False,1.0368239600211382e-10
BASE,B6_PARTIAL_CONSENSUS,2026,-0.007379213306998264,-0.011957404994062854,-0.006695840547701829,0.10349718674779865,-0.06469587008213291,-0.08127106765004204,149,0.42854779236077,15,455.44970000000006,1438.199999999999,False,1.000444171950221e-10
BASE,B7_TREND_ANCHOR,2020,0.16645040480000073,0.1657115735330466,0.15922782780512443,0.10872120053160228,1.4645517803939376,-0.052671839361672475,243,0.2783235873094207,25,502.3190400000001,1556.6999999999994,False,3.561240191629622e-11
BASE,B7_TREND_ANCHOR,2021,0.04127698674703233,0.04110367855214704,0.042284411625981976,0.06342642068850361,0.6666687346846653,-0.039738705731577846,243,0.22032577183617516,19,392.58842000000004,1144.7999999999824,False,4.212097337585874e-11
BASE,B7_TREND_ANCHOR,2022,-0.034321331897620634,-0.034321331897620634,-0.03190180177001245,0.07790868164657323,-0.40947685284590657,-0.07632614150731636,242,0.25617128949767737,27,502.52396,1551.200000000043,False,4.945377440890297e-11
BASE,B7_TREND_ANCHOR,2023,-0.03409980433909927,-0.03409980433909927,-0.03425007199040442,0.029785422171082758,-1.1498937901124053,-0.04425871984856034,242,0.1149876007463233,16,367.70946000000004,1167.200000000054,False,3.001332515850663e-11
BASE,B7_TREND_ANCHOR,2024,0.06836614440709762,0.06836614440709762,0.07302647308472776,0.11785278589635932,0.619641466506764,-0.06982361038560181,242,0.2234986521679914,16,299.48986,884.9999999999882,False,5.1016968427575193e-11
BASE,B7_TREND_ANCHOR,2025,0.09691415564409167,0.09649668130715637,0.09387156308109641,0.059069852597085,1.5891619659421465,-0.026256701629578903,243,0.33438945486463517,26,644.53474,2054.799999999957,False,5.786660040030256e-11
BASE,B7_TREND_ANCHOR,2026,0.006201446692046486,0.010091626346761346,0.012581961784627442,0.0715020373303975,0.1759664794792987,-0.05368891363267731,149,0.2834788005120141,16,336.80484,1067.4000000000028,False,6.616573955398053e-11
BASE,B8_VOL_SCALED_EQUAL,2020,0.07343996690000028,0.07312695498186454,0.0718662857169825,0.050972458261265105,1.4099042535602995,-0.02117417538652053,243,0.12653819961836738,28,225.50662000000003,686.5999999999899,False,3.6713743156724377e-11
BASE,B8_VOL_SCALED_EQUAL,2021,0.01445495917653469,0.014395047643991254,0.015059045237374214,0.039243356190349125,0.38373489678942374,-0.028272539017604393,243,0.1597663802314538,22,209.39382,607.4999999999984,False,4.128253294766182e-11
BASE,B8_VOL_SCALED_EQUAL,2022,-0.03141630677544717,-0.03141630677544717,-0.03128535651250697,0.03565210776769596,-0.8775177253574427,-0.04617907110701034,242,0.14452669278894584,21,198.29828,635.7000000000216,False,3.183231456205249e-11
BASE,B8_VOL_SCALED_EQUAL,2023,-0.02072869660722608,-0.02072869660722608,-0.020814953071366382,0.016192553414666806,-1.2854645304126477,-0.026411715449271376,242,0.061719508039314974,16,174.49992000000003,550.6000000000267,False,2.467004378559068e-11
BASE,B8_VOL_SCALED_EQUAL,2024,-0.0012539621093935968,-0.0012539621093935968,-0.000391939317454959,0.04164174821608655,-0.00941217250104667,-0.053297679428191316,242,0.19526039422774946,17,178.03898,514.8999999999879,False,3.979039320256561e-11
BASE,B8_VOL_SCALED_EQUAL,2025,0.07368421564056327,0.07337012754062162,0.07166489033012757,0.04135056071676216,1.7331056480952864,-0.018231216501446646,243,0.26065255137141263,28,317.56698,1028.0999999999858,False,4.149569576838985e-11
BASE,B8_VOL_SCALED_EQUAL,2026,0.00012102472401710488,0.0001965710697094189,0.0010606318698560173,0.04170467216645613,0.025431967565233707,-0.03059174093328827,149,0.17733239873802262,17,153.09064,477.5999999999965,False,3.2514435588382185e-11
BASE,BUY_HOLD,2020,0.2814884467999998,0.2801811402090982,0.27355207408866355,0.22973862748596008,1.1907099693340903,-0.16055455715202166,243,0.9980743079350705,1,39.91064,145.2000000000055,False,2.7284841053187847e-11
BASE,BUY_HOLD,2021,-0.03909048117061911,-0.03893278801219865,-0.02383188177217863,0.17830056468572633,-0.13366128040135403,-0.16951436057712796,243,0.9850610403433633,0,0.0,0.0,False,8.185452315956354e-11
BASE,BUY_HOLD,2022,-0.1955425417304226,-0.1955425417304226,-0.19953602070306542,0.18977907942455732,-1.0514121014186222,-0.2688464292333853,242,0.9646426639612224,0,0.0,0.0,False,2.8194335754960775e-11
BASE,BUY_HOLD,2023,-0.0916107335204824,-0.0916107335204824,-0.08841361175105267,0.12407304945822596,-0.7125932032549951,-0.18895188368823768,242,0.9467762506277704,0,0.0,0.0,False,2.6147972675971687e-11
BASE,BUY_HOLD,2024,0.15920797025504138,0.15920797025504138,0.16860164826666224,0.205190869607964,0.8216820202029026,-0.11679840124068283,242,0.9267134558125625,0,0.0,0.0,False,2.830802259268239e-11
BASE,BUY_HOLD,2025,0.19000526796167636,0.1891536772596284,0.1826290577328328,0.13628707555074462,1.3400321123247918,-0.09414639544678001,243,0.9266042470655912,0,0.0,0.0,False,2.773958840407431e-11
BASE,BUY_HOLD,2026,0.020090666215121258,0.03283455662211168,0.04677594553211755,0.1705115478268411,0.2743271416409857,-0.08979668519913939,149,0.9004276520099145,1,45.825120000000005,145.2000000000055,False,3.456079866737127e-11
STRESS,B1_EQUAL_THREE,2020,0.13401142600000113,0.1334246859508866,0.13040887321423872,0.10178410712141966,1.2812302126762498,-0.0541711248933809,243,0.2777144650974521,25,741.1148000000001,2054.299999999994,False,4.503419859247515e-11
STRESS,B1_EQUAL_THREE,2021,0.021482845094366442,0.021393499345601537,0.023080001764262753,0.061972469459871865,0.37242346424822415,-0.05318997045690739,243,0.23471195692861332,19,640.94164,1783.5999999999735,False,4.3371528590796515e-11
STRESS,B1_EQUAL_THREE,2022,-0.026795548552953522,-0.026795548552953522,-0.02494467813200718,0.06675101021091569,-0.37369738754797177,-0.07299610274520947,242,0.2539064621344809,26,807.44916,2217.9000000000187,False,5.2295945351943374e-11
STRESS,B1_EQUAL_THREE,2023,-0.026515058130440017,-0.026515058130440017,-0.026671374879171927,0.02003697078898428,-1.3311081380542333,-0.03287731468352486,242,0.0765362831326758,16,472.76516000000004,1355.8000000000175,False,3.5001335163542535e-11
STRESS,B1_EQUAL_THREE,2024,0.060257243172550344,0.060257243172550344,0.06433618290067233,0.10829347426251193,0.594091041392913,-0.06279740981861937,242,0.24436733698250382,15,475.42632000000003,1374.899999999987,False,5.3717030823463574e-11
STRESS,B1_EQUAL_THREE,2025,0.10797195876970944,0.10750456033345096,0.10370351814779422,0.05624183559974868,1.8438857310030192,-0.02353810564262697,243,0.3493808628695996,26,941.58088,2629.0000000000127,False,5.4569682106375694e-11
STRESS,B1_EQUAL_THREE,2026,-0.007710631284863888,-0.01249314269038635,-0.010210317459038038,0.06889291384942911,-0.14820562650831537,-0.055778226563965784,149,0.28563505363515806,15,517.21628,1361.0000000000186,False,4.297362465877086e-11
STRESS,B2_TREND_SESSION,2020,0.20284176759999872,0.2019279210361659,0.19508150309241362,0.14976622250025773,1.3025734363573063,-0.08085000974313676,243,0.41233707450074597,25,1145.64648,3173.8999999999905,False,4.4565240386873484e-11
STRESS,B2_TREND_SESSION,2021,0.004365432546025745,0.004347428809400705,0.008190309519507371,0.08794554429450434,0.09312932889562181,-0.07559472833321862,243,0.32460625835123913,17,822.7150800000002,2315.299999999982,False,5.434230843093246e-11
STRESS,B2_TREND_SESSION,2022,-0.05584098557632119,-0.05584098557632119,-0.054017198964942725,0.08306460391481588,-0.6503034556131545,-0.09951825790124741,242,0.31301544525433467,21,963.91732,2656.7000000000207,False,4.672529030358419e-11
STRESS,B2_TREND_SESSION,2023,-0.03957800816526843,-0.03957800816526843,-0.03992765743408078,0.03009551908274292,-1.3266977493993684,-0.048994638482179026,242,0.11500585243268195,16,713.2854000000001,2045.8000000000266,False,3.100808498857077e-11
STRESS,B2_TREND_SESSION,2024,0.08839143943978306,0.08839143943978306,0.09687298090358165,0.15682324742224837,0.6177207939250872,-0.09014041500417427,242,0.36642559623279203,15,712.05344,2058.599999999981,False,5.1386450650170445e-11
STRESS,B2_TREND_SESSION,2025,0.13779450810675684,0.13719022467951258,0.13187515379457643,0.08123512044173847,1.6233761097105384,-0.035158147696594685,243,0.502177806148736,26,1356.2866400000003,3801.500000000006,False,6.275513442233205e-11
STRESS,B2_TREND_SESSION,2026,-0.011867154935101357,-0.019202682493906206,-0.014073670849641229,0.10331782429870848,-0.1362172591725507,-0.0823881570229315,149,0.42859743070316864,15,818.7308400000001,2154.50000000003,False,7.622702469234355e-11
STRESS,B3_TREND_VOLUME,2020,0.1116883008000006,0.1112040219824857,0.10802229967021523,0.07180679110656578,1.5043465667460807,-0.03681858819398759,243,0.1427519209894628,20,858.3398400000001,2391.799999999984,False,2.5153212845907547e-11
