date,open,high,low,close,volume,symbol,source,volume_unit
2007-01-16,2310.963,2354.431,2297.238,2353.874,7636425400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-17,2360.41,2393.218,2266.344,2308.931,8901554000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-18,2292.173,2325.528,2240.214,2317.095,7864860600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-19,2320.873,2396.093,2320.873,2396.093,8333402200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-22,2424.815,2491.711,2424.815,2491.313,9389299300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-23,2508.265,2516.593,2415.111,2508.13,10233761600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-24,2508.523,2556.099,2489.932,2536.428,8443369700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-25,2512.459,2529.432,2449.051,2452.831,8105515100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-26,2415.746,2524.243,2356.982,2512.922,7865400800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-29,2529.943,2582.405,2521.503,2576.917,8545208500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-30,2586.523,2599.452,2531.776,2551.884,7821152800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-01-31,2544.3,2548.175,2367.67,2385.335,8090913700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-01,2350.596,2410.422,2310.569,2395.172,6507809500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-02,2397.058,2403.619,2293.277,2298.003,5937715400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-05,2282.77,2304.318,2247.929,2271.797,4758750600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-06,2271.372,2316.702,2198.901,2316.04,6701064800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-07,2330.428,2390.867,2330.428,2369.787,7010639000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-08,2376.629,2415.959,2354.697,2410.601,6265654000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-09,2412.644,2417.643,2376.022,2397.245,5551553200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-12,2397.849,2485.759,2396.786,2485.392,5499232000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-13,2498.345,2526.227,2489.66,2522.63,5152886200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-14,2527.56,2594.661,2520.533,2588.349,6277727900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-15,2607.626,2669.183,2607.626,2668.633,7163132900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-16,2692.67,2717.57,2660.486,2676.735,7590878500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-26,2679.265,2710.301,2641.12,2707.676,7453156000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-27,2717.812,2719.519,2454.918,2457.492,10773680700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-02-28,2413.422,2554.226,2413.327,2544.571,8282257100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-01,2550.26,2550.328,2439.503,2473.544,8215965500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-02,2468.672,2523.856,2455.819,2508.729,5794680500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-05,2503.816,2541.818,2409.715,2475.606,6851748800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-06,2467.741,2539.453,2452.142,2520.293,5263315300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-07,2532.975,2594.458,2532.148,2589.436,5972094900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-08,2597.715,2628.448,2565.109,2627.63,5538655900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-09,2632.8,2643.809,2587.488,2611.393,7041132600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-12,2612.957,2619.498,2563.367,2616.172,6246892100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-13,2620.715,2641.626,2605.234,2640.169,6578890800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-14,2609.927,2625.123,2546.646,2597.357,6895208800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-15,2595.543,2645.877,2595.543,2645.546,6377848900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-16,2656.009,2665.39,2576.316,2604.226,7533185000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-19,2533.711,2674.798,2523.302,2659.413,7398356600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-20,2669.635,2674.47,2645.25,2672.771,6124972600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-21,2685.925,2702.998,2666.891,2702.597,6461295700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-22,2720.459,2740.28,2702.414,2711.322,8330807400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-23,2710.362,2726.62,2653.794,2716.266,7391191900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-26,2725.397,2764.398,2713.926,2764.034,7607477300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-27,2770.348,2789.967,2753.017,2784.023,8072512700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-28,2787.239,2806.077,2689.114,2797.649,11220997000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-29,2802.377,2830.082,2782.93,2783.305,10656723900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-03-30,2768.71,2801.945,2753.147,2781.784,6295070600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-02,2793.957,2850.152,2793.957,2850.107,6924788300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-03,2861.898,2888.329,2852.571,2888.115,7701449500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-04,2893.377,2924.676,2875.685,2911.821,7550665800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-05,2909.5,2950.659,2895.416,2945.045,7413899100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-06,2921.727,2977.459,2911.052,2972.008,7910232800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-09,2988.377,3043.06,2988.377,3038.172,9090170500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-10,3053.355,3081.617,2993.114,3081.568,10088834200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-11,3092.085,3121.537,3059.283,3121.319,10166993500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-12,3129.247,3176.69,3114.911,3176.437,9253518600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-13,3182.777,3211.607,3154.106,3169.233,10065311600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-16,3177.303,3256.566,3177.291,3255.998,8792894000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-17,3273.43,3288.166,3182.951,3283.604,10530710500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-18,3294.213,3311.981,3244.934,3304.501,10142670700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-19,3297.946,3297.946,3065.282,3150.303,11527000900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-20,3165.674,3297.41,3165.674,3289.282,9446986900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-23,3330.798,3433.519,3330.798,3431.318,10995899100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-24,3462.48,3490.814,3418.301,3445.196,11464300600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-25,3432.024,3467.828,3376.084,3448.281,10058066900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-26,3465.112,3493.909,3438.879,3493.581,7899769000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-27,3499.941,3503.885,3436.002,3470.523,8069863600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-04-30,3487.358,3568.684,3478.928,3558.709,9430286400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-08,3643.813,3699.367,3618.782,3686.03,10678873200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-09,3699.296,3717.34,3556.615,3701.277,14064835800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-10,3703.525,3742.231,3671.813,3724.51,11541992200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-11,3696.294,3715.366,3629.713,3702.612,8896176100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-14,3648.269,3769.159,3620.861,3734.42,9109804900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-15,3739.049,3751.642,3600.207,3604.636,9357856800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-16,3597.997,3700.646,3557.198,3700.287,8622926800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-17,3716.438,3794.16,3705.275,3778.605,9025647800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-18,3771.271,3805.208,3746.242,3776.629,8241889800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-21,3650.803,3843.837,3643.076,3831.443,9847865000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-22,3849.043,3893.192,3849.043,3870.489,10961818400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-23,3879.759,3939.492,3853.908,3938.945,9852317100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-24,3953.887,3972.584,3858.513,3919.748,11381426400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-25,3907.73,3996.853,3888.308,3985.252,9541661500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-28,4033.921,4091.935,4027.363,4072.578,11404185100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-29,4090.903,4168.529,4079.868,4168.289,11326722700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-30,3906.041,4104.2,3849.701,3886.459,13273914000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-05-31,3828.916,3991.73,3683.562,3927.952,12607824800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-01,3953.1,4014.153,3780.029,3803.954,11993793900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-04,3804.958,3822.409,3503.939,3511.431,9053101900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-05,3406.999,3635.153,3246.733,3634.633,11376803800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-06,3652.893,3712.528,3550.737,3677.58,9595151000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-07,3694.55,3802.304,3684.459,3802.304,9419058100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-08,3814.185,3861.206,3769.151,3837.867,8907474200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-11,3876.067,3937.793,3870.234,3931.862,9098227700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-12,3953.959,4036.355,3834.018,4036.109,9938977400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-13,4071.735,4146.522,4064.146,4118.268,10945294500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-14,4103.523,4132.004,4022.78,4075.821,8660918000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-15,4043.111,4115.725,4025.1,4099.381,6877960000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-18,4178.762,4246.4,4177.19,4227.569,8787291300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-19,4227.592,4254.715,4186.176,4253.0,8154047100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-20,4268.655,4292.198,4138.331,4157.599,8686301500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-21,4140.693,4208.872,4110.959,4197.28,7373947100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-22,4203.134,4220.923,3970.346,4051.426,7955237400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-25,4066.453,4105.986,3850.84,3877.59,7003104400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-26,3804.413,3929.371,3752.926,3928.213,5888511400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-27,3946.876,4053.413,3912.199,4040.484,6529052000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-28,4038.378,4067.811,3857.848,3858.522,6685798000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-06-29,3769.331,3867.748,3718.161,3764.078,5892087000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-02,3746.175,3801.904,3644.187,3757.655,4974731000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-03,3782.778,3835.289,3744.015,3832.227,4640912600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-04,3840.412,3848.076,3727.562,3743.582,3823371600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-05,3688.312,3706.597,3535.042,3537.435,4322552700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-06,3517.599,3712.742,3475.271,3710.283,5136651200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-09,3743.869,3840.988,3722.231,3821.302,5407311300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-10,3832.756,3852.933,3764.249,3775.621,5190786800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-11,3751.489,3797.811,3732.294,3789.874,3362890700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-12,3799.185,3839.206,3780.028,3816.921,3136811900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-13,3825.033,3829.679,3773.929,3820.124,2689324200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-16,3824.911,3830.372,3697.217,3697.966,2993185700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-17,3684.335,3812.253,3650.253,3789.651,3255385000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-18,3776.94,3861.509,3756.704,3807.574,4597582300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-19,3796.915,3836.385,3778.509,3806.997,3025846700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-20,3808.082,3971.892,3808.082,3971.884,5527112100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-23,4009.063,4157.392,4009.063,4156.723,8527618600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-24,4187.327,4241.581,4143.588,4161.352,7609073500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-25,4163.364,4256.054,4163.348,4255.463,6459776600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-26,4282.676,4325.931,4244.079,4303.185,6549024300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-27,4277.551,4318.343,4225.029,4307.143,6502110900,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-30,4305.178,4426.307,4303.732,4410.297,7544158300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-07-31,4402.518,4467.647,4359.592,4460.564,7137504200,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-01,4479.299,4496.249,4271.055,4290.477,7936166500,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-02,4311.599,4449.402,4303.975,4436.192,6288753800,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-03,4472.894,4599.248,4472.894,4598.379,7819047300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-06,4642.78,4704.188,4623.489,4703.984,7616427100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-07,4715.389,4771.584,4634.868,4724.547,8384713300,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-08,4680.071,4741.448,4579.404,4668.087,8898800100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-09,4666.421,4779.143,4666.204,4777.286,7202578600,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-10,4765.852,4771.606,4631.043,4726.683,7496288100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-13,4724.516,4767.08,4663.199,4721.192,8576316700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-14,4721.446,4803.567,4704.148,4795.568,6115791100,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-15,4804.676,4836.587,4697.97,4798.75,6346642700,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-16,4772.356,4772.97,4665.21,4721.942,6359479400,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
2007-08-17,4694.2,4774.988,4616.966,4626.583,6365212000,000300.SH_PRICE_INDEX,SINA_AKSHARE_STOCK_ZH_INDEX_DAILY,source_defined_not_admitted_for_volume_factors
