period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,HEIKIN_PRICE_STATE,814,210,210,0,0,0.5063529284154825
evaluation,BASE,HEIKIN_CONFIRMED_REFERENCE,169,49,51,0,0,0.03819042806924044
evaluation,STRESS,HEIKIN_PRICE_STATE,814,210,210,0,0,0.5063680920993283
evaluation,STRESS,HEIKIN_CONFIRMED_REFERENCE,169,49,51,0,0,0.03820451423245886
earlier_diagnostic,BASE,HEIKIN_PRICE_STATE,674,151,151,0,0,0.5514733623276001
earlier_diagnostic,BASE,HEIKIN_CONFIRMED_REFERENCE,193,45,41,0,0,0.07363350487589902
earlier_diagnostic,STRESS,HEIKIN_PRICE_STATE,674,151,151,0,0,0.5515377553479199
earlier_diagnostic,STRESS,HEIKIN_CONFIRMED_REFERENCE,197,46,42,0,0,0.07641801716986356
