model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
HEIKIN_PRICE_STATE,evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-47892.02904000037,23209.49999999962,718.2000000000003,17691.52904,54128.20000000016,-1.1222199532657033
HEIKIN_PRICE_STATE,evaluation,BASE,EPISODE_BUDGET_NONINCREASING,-48024.958240000386,22912.79999999961,1413.4,17817.85824,54533.30000000015,-1.1590188162473598
HEIKIN_PRICE_STATE,evaluation,BASE,EPISODE_BUDGET_NONDECREASING,-37049.15460000039,38730.49999999962,-3647.3,17766.5546,54365.80000000015,-0.8113952779220459
HEIKIN_PRICE_STATE,evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-99306.89832000004,14834.599999999686,336.0999999999999,30441.498320000002,84036.09999999979,-1.4115137864688114
HEIKIN_PRICE_STATE,evaluation,STRESS,EPISODE_BUDGET_NONINCREASING,-100053.26468000008,14388.799999999697,1031.3000000000002,30707.764680000004,84765.5999999998,-1.4557594772400249
HEIKIN_PRICE_STATE,evaluation,STRESS,EPISODE_BUDGET_NONDECREASING,-88686.35532000012,30297.099999999686,-3992.5000000000005,30580.755320000004,84410.19999999981,-1.1082541491231799
HEIKIN_PRICE_STATE,earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,-105906.37085999991,-80561.00000000009,10205.2,9008.070860000002,26542.50000000003,-1.2592051038779133
HEIKIN_PRICE_STATE,earlier_diagnostic,BASE,EPISODE_BUDGET_NONINCREASING,-80587.27165999991,-54691.70000000011,10401.2,9200.571660000001,27096.200000000026,-1.0272456936640133
HEIKIN_PRICE_STATE,earlier_diagnostic,BASE,EPISODE_BUDGET_NONDECREASING,-108623.62675999993,-83128.7000000001,10205.2,9045.02676,26655.10000000002,-1.2212621586435284
HEIKIN_PRICE_STATE,earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,-139567.98296000005,-86446.50000000012,8857.9,16078.482960000003,45900.90000000013,-1.5518693421409813
HEIKIN_PRICE_STATE,earlier_diagnostic,STRESS,EPISODE_BUDGET_NONINCREASING,-112202.45784,-57815.800000000105,9053.9,16459.957840000003,46980.60000000012,-1.3056145644567954
HEIKIN_PRICE_STATE,earlier_diagnostic,STRESS,EPISODE_BUDGET_NONDECREASING,-142650.29836000013,-89233.00000000012,8857.9,16151.898360000003,46123.30000000012,-1.517242552430813
HEIKIN_CONFIRMED_REFERENCE,evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-19964.360140000004,-15228.700000000012,-2686.6,521.5601400000003,1527.500000000009,-0.14481367110661814
HEIKIN_CONFIRMED_REFERENCE,evaluation,BASE,EPISODE_BUDGET_NONINCREASING,-20097.289340000018,-15525.400000000023,-1991.4,647.8893400000002,1932.6000000000058,-0.1816125340882746
HEIKIN_CONFIRMED_REFERENCE,evaluation,BASE,EPISODE_BUDGET_NONDECREASING,-9121.48570000002,292.29999999998836,-7052.1,596.5857000000001,1765.0999999999985,0.1660110042370394
HEIKIN_CONFIRMED_REFERENCE,evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-21528.906239999924,-15271.300000000003,-2665.5,992.5062399999997,2599.5999999999704,-0.1987095860943604
HEIKIN_CONFIRMED_REFERENCE,evaluation,STRESS,EPISODE_BUDGET_NONINCREASING,-22275.272599999967,-15717.099999999991,-1970.2999999999997,1258.7725999999998,3329.0999999999804,-0.24295527686557383
HEIKIN_CONFIRMED_REFERENCE,evaluation,STRESS,EPISODE_BUDGET_NONDECREASING,-10908.363240000006,191.1999999999971,-6994.1,1131.76324,2973.699999999997,0.10455005125127104
HEIKIN_CONFIRMED_REFERENCE,earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,-26631.19808000009,-22305.199999999997,-17.5,1105.99808,3202.500000000062,-0.2696124043415319
HEIKIN_CONFIRMED_REFERENCE,earlier_diagnostic,BASE,EPISODE_BUDGET_NONINCREASING,-1312.0988800000923,3564.099999999984,178.50000000000006,1298.49888,3756.2000000000594,-0.0376529941276319
HEIKIN_CONFIRMED_REFERENCE,earlier_diagnostic,BASE,EPISODE_BUDGET_NONDECREASING,-29348.453980000108,-24872.90000000001,-17.5,1142.9539800000002,3315.1000000000527,-0.2316694591071471
HEIKIN_CONFIRMED_REFERENCE,earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,-34703.230519999925,-25667.90000000001,-17.5,2321.63052,6696.199999999959,-0.42973155245991546
HEIKIN_CONFIRMED_REFERENCE,earlier_diagnostic,STRESS,EPISODE_BUDGET_NONINCREASING,-7337.70539999989,2962.7999999999956,178.50000000000006,2703.1054000000004,7775.899999999953,-0.18347677477572966
HEIKIN_CONFIRMED_REFERENCE,earlier_diagnostic,STRESS,EPISODE_BUDGET_NONDECREASING,-37785.545920000004,-28454.400000000016,-17.5,2395.04592,6918.599999999953,-0.39510476274974726
