model,period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
HEIKIN_PRICE_STATE,evaluation,BASE,0.16877173504930648,210,814,94311.29999999962,75801.2564000001,18510.043599999713
HEIKIN_PRICE_STATE,evaluation,STRESS,-0.17966501195588663,210,814,85249.19999999969,121806.2641199998,-36557.06412000011
HEIKIN_PRICE_STATE,earlier_diagnostic,BASE,-0.23708242403532903,151,674,-9392.300000000101,37699.598000000056,-47091.89799999993
HEIKIN_PRICE_STATE,earlier_diagnostic,STRESS,-0.5080794393081061,151,674,-12028.8000000001,66179.32196000015,-78208.12196000006
HEIKIN_CONFIRMED_REFERENCE,evaluation,BASE,1.1461780172083917,44,169,52468.29999999999,6030.587499999961,46437.71250000008
HEIKIN_CONFIRMED_REFERENCE,evaluation,STRESS,1.0331391884185643,44,169,52141.7,10920.772039999993,41220.92796
HEIKIN_CONFIRMED_REFERENCE,earlier_diagnostic,BASE,0.7525102755010523,38,193,38640.799999999996,6457.525220000089,32183.27477999989
HEIKIN_CONFIRMED_REFERENCE,earlier_diagnostic,STRESS,0.6140583503729597,39,197,39874.4,13217.769519999967,26656.63048000005
