period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.6075436070043765,30,430,133976.8,7359.388339999981,126617.4116600001
evaluation,STRESS,1.5344926425947731,30,430,132591.3,13411.57120000001,119179.72879999992
earlier_diagnostic,BASE,0.8674777595455994,21,422,76489.89999999998,6358.405699999975,70131.49429999996
earlier_diagnostic,STRESS,0.8480184291938752,21,428,80919.19999999995,11991.888759999982,68927.31123999984
