period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,DRAWDOWN_GATE_TWO_CLOSE_RECOVERY,430,45,48,0,0,0.12898028170783815
evaluation,STRESS,DRAWDOWN_GATE_TWO_CLOSE_RECOVERY,430,45,48,0,0,0.12903255559773003
earlier_diagnostic,BASE,DRAWDOWN_GATE_TWO_CLOSE_RECOVERY,422,38,33,0,0,0.2050352970884246
earlier_diagnostic,STRESS,DRAWDOWN_GATE_TWO_CLOSE_RECOVERY,428,38,33,0,0,0.20894852739588285
