period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,ACCOUNT_RISK_12,429,57,54,0,0,0.19821813994278817
evaluation,BASE,ACCOUNT_RISK_15,429,55,51,0,0,0.20738783782763828
evaluation,STRESS,ACCOUNT_RISK_12,429,57,54,0,0,0.19834701691403947
evaluation,STRESS,ACCOUNT_RISK_15,429,57,52,0,0,0.20850429632184764
earlier_diagnostic,BASE,ACCOUNT_RISK_12,445,31,30,0,0,0.2888436450230078
earlier_diagnostic,BASE,ACCOUNT_RISK_15,445,30,27,0,0,0.3056563457327397
earlier_diagnostic,STRESS,ACCOUNT_RISK_12,451,31,30,0,0,0.29297585366086193
earlier_diagnostic,STRESS,ACCOUNT_RISK_15,451,30,27,0,0,0.31084958681868063
