model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
ACCOUNT_RISK_12,evaluation,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,54430.491899999906,50929.20000000004,10899.300000000001,1819.1081000000001,5578.899999999928,-0.24699615993494994
ACCOUNT_RISK_12,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,58.04678000009153,-2148.0999999999767,2661.4000000000015,113.25322000000051,341.99999999998545,-0.056793709468113684
ACCOUNT_RISK_12,evaluation,BASE,BUY_HOLD,115414.2589600001,137645.59999999998,-8015.300000000001,3498.2410400000003,10717.799999999903,0.9617436782553734
ACCOUNT_RISK_12,evaluation,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,46569.77748000051,49312.899999999994,10623.3,3538.92252,9827.499999999993,-0.25515904408238455
ACCOUNT_RISK_12,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-234.39463999972213,-1985.000000000029,2592.7000000000007,220.59463999999934,621.4999999999782,-0.054861501070598395
ACCOUNT_RISK_12,evaluation,STRESS,BUY_HOLD,100734.69676000034,134866.99999999994,-8353.000000000002,6825.80324,18953.49999999999,0.8809128475585661
ACCOUNT_RISK_12,earlier_diagnostic,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,30840.199319999898,32699.699999999983,0.0,469.2006800000004,1390.300000000013,-0.054887634144735964
ACCOUNT_RISK_12,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,5749.992440000002,5947.200000000012,0.0,49.807560000000194,147.40000000000782,-0.025560751065371257
ACCOUNT_RISK_12,earlier_diagnostic,BASE,BUY_HOLD,84833.01279999982,107747.19999999994,-15845.199999999997,1776.6872000000003,5292.300000000041,0.7644844203344137
ACCOUNT_RISK_12,earlier_diagnostic,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,31043.777999999933,34572.19999999998,0.0,913.6220000000003,2614.7999999999956,-0.052282284508437415
ACCOUNT_RISK_12,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,6501.526719999965,6787.6999999999825,0.0,79.47328000000016,206.70000000000618,-0.018895242319021177
ACCOUNT_RISK_12,earlier_diagnostic,STRESS,BUY_HOLD,85174.84016000005,114515.29999999994,-15845.199999999997,3510.9598400000004,9984.29999999995,0.7591249058497256
ACCOUNT_RISK_15,evaluation,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,50313.840419999964,45706.600000000006,12238.399999999998,1883.7595800000001,5747.399999999931,-0.298076363562797
ACCOUNT_RISK_15,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-4058.6046999998507,-7370.700000000012,4000.499999999998,177.9047000000005,510.4999999999891,-0.10787391309596073
ACCOUNT_RISK_15,evaluation,BASE,BUY_HOLD,111297.60748000015,132422.99999999994,-6676.200000000004,3562.8925200000003,10886.299999999907,0.9106634746275264
ACCOUNT_RISK_15,evaluation,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,43010.50136000011,45099.70000000001,11981.900000000001,3724.1986400000005,10346.89999999998,-0.304282474119556
ACCOUNT_RISK_15,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-3793.6707600001246,-6198.200000000012,3951.300000000001,405.8707599999998,1140.899999999965,-0.10398493110776985
ACCOUNT_RISK_15,evaluation,STRESS,BUY_HOLD,97175.42063999994,130653.79999999997,-6994.4000000000015,7011.079360000001,19472.899999999976,0.8317894175213947
ACCOUNT_RISK_15,earlier_diagnostic,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,34087.58775999979,36057.69999999998,0.0,498.61224000000016,1471.5000000000136,-0.07736013881597459
ACCOUNT_RISK_15,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,8997.380879999895,9305.200000000012,0.0,79.21911999999998,228.60000000000855,-0.04803325573660988
ACCOUNT_RISK_15,earlier_diagnostic,BASE,BUY_HOLD,88080.40123999972,111105.19999999994,-15845.199999999997,1806.09876,5373.500000000042,0.742011915663175
ACCOUNT_RISK_15,earlier_diagnostic,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,34536.80635999981,38320.79999999993,0.0,985.8936400000002,2798.0999999999967,-0.0741114137115293
ACCOUNT_RISK_15,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,9994.555079999845,10536.29999999993,0.0,151.7449200000001,390.0000000000073,-0.040724371522113056
ACCOUNT_RISK_15,earlier_diagnostic,STRESS,BUY_HOLD,88667.86851999993,118263.89999999989,-15845.199999999997,3583.2314800000004,10167.599999999951,0.7372957766466337
