model,period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
ACCOUNT_RISK_12,evaluation,BASE,1,2020-01-02,2019-12-31,191090.83844000002,1845.100000000035,78.08404,277.8000000000105,0.0,13,2,2,2020-01-21,2020-01-20,False,1489.2159600000246,0.007793235783345095
ACCOUNT_RISK_12,evaluation,BASE,2,2020-02-05,2020-02-04,123448.28472000001,9130.600000000013,54.58496000000001,161.00000000001035,0.0,18,1,3,2020-03-02,2020-02-28,False,8915.015040000002,0.0722165970974862
ACCOUNT_RISK_12,evaluation,BASE,3,2020-07-01,2020-06-30,210003.09222,29791.699999999983,89.88314000000001,298.1999999999672,0.0,4,2,1,2020-07-07,2020-07-06,False,29403.616860000013,0.14001516143960718
ACCOUNT_RISK_12,evaluation,BASE,4,2020-08-19,2020-08-18,223417.47456,-4574.8000000000175,88.37812,280.2000000000106,0.0,30,3,2,2020-09-30,2020-09-29,False,-4943.3781200000285,-0.022126192813411542
ACCOUNT_RISK_12,evaluation,BASE,5,2020-12-15,2020-12-14,234593.80938000002,23902.199999999983,98.54292000000001,281.40000000001066,2224.7999999999997,25,1,2,2021-01-20,2021-01-19,False,25747.05707999997,0.10975164753087896
ACCOUNT_RISK_12,evaluation,BASE,6,2021-02-03,2021-02-02,54950.988,2510.0,22.466,60.000000000002274,0.0,7,1,1,2021-02-19,2021-02-18,False,2427.533999999998,0.04417634856719952
ACCOUNT_RISK_12,evaluation,BASE,7,2021-06-08,2021-06-07,603149.0359399999,-6265.29999999993,246.02588,687.6000000000175,0.0,30,4,6,2021-07-21,2021-07-20,False,-7198.925879999948,-0.011935567249611062
ACCOUNT_RISK_12,evaluation,BASE,8,2021-07-29,2021-07-28,255445.27884,10367.899999999994,104.16874000000001,312.60000000001185,0.0,9,1,1,2021-08-11,2021-08-10,False,9951.131259999984,0.0389560194856173
ACCOUNT_RISK_12,evaluation,BASE,9,2021-10-29,2021-10-28,343643.91504000005,12192.699999999953,139.78534000000002,416.4000000000158,0.0,31,6,2,2021-12-13,2021-12-10,False,11636.514659999937,0.033862129229453836
ACCOUNT_RISK_12,evaluation,BASE,10,2022-05-13,2022-05-12,527471.2731599999,4967.099999999977,211.79868,705.2999999999586,0.0,19,4,2,2022-06-10,2022-06-09,False,4050.0013200000185,0.007678145760881117
ACCOUNT_RISK_12,evaluation,BASE,11,2022-08-10,2022-08-09,280950.1788,-2288.499999999971,111.81974000000001,400.8000000000152,0.0,17,1,2,2022-09-02,2022-09-01,False,-2801.119739999986,-0.009970165358015377
ACCOUNT_RISK_12,evaluation,BASE,12,2023-01-17,2023-01-16,205682.72832,148.80000000001746,82.22688,297.6000000000113,0.0,1,1,1,2023-01-18,2023-01-17,False,-231.0268799999938,-0.0011232196397189147
ACCOUNT_RISK_12,evaluation,BASE,13,2023-04-03,2023-03-31,278091.40716,2949.7999999999884,111.72196,411.6000000000156,0.0,6,1,1,2023-04-12,2023-04-11,False,2426.4780399999727,0.008725469315216552
ACCOUNT_RISK_12,evaluation,BASE,14,2024-02-19,2024-02-08,280433.17542,7866.200000000012,113.65776000000001,331.60000000002526,0.0,4,2,1,2024-02-23,2024-02-22,False,7420.942239999987,0.026462426312028768
ACCOUNT_RISK_12,evaluation,BASE,15,2024-03-05,2024-03-04,287396.36778,9558.900000000023,116.78198,326.8000000000003,0.0,53,1,1,2024-05-24,2024-05-23,False,9115.318020000022,0.03171688664826042
ACCOUNT_RISK_12,evaluation,BASE,16,2024-06-18,2024-06-17,333993.38532,-1106.5,133.27398,376.80000000000246,0.0,22,3,3,2024-07-18,2024-07-17,False,-1616.5739800000024,-0.004840137712461456
ACCOUNT_RISK_12,evaluation,BASE,17,2024-08-02,2024-08-01,275630.31504,-2547.2000000000116,109.65696000000003,318.4000000000003,0.0,2,1,1,2024-08-06,2024-08-05,False,-2975.2569600000124,-0.010794374920509877
ACCOUNT_RISK_12,evaluation,BASE,18,2024-08-28,2024-08-27,292410.87048,-9623.700000000012,114.94686,346.7999999999618,0.0,11,1,1,2024-09-12,2024-09-11,False,-10085.446859999973,-0.03449067007476313
ACCOUNT_RISK_12,evaluation,BASE,19,2024-09-25,2024-09-24,282478.38438,41906.20000000001,121.26910000000001,404.49999999995543,0.0,3,1,1,2024-09-30,2024-09-27,False,41380.43090000006,0.1464906102136779
ACCOUNT_RISK_12,evaluation,BASE,20,2024-10-09,2024-10-08,132525.69984000002,-8611.199999999997,51.24036000000001,185.39999999999725,0.0,9,1,2,2024-10-22,2024-10-21,False,-8847.840359999995,-0.06676320419874866
ACCOUNT_RISK_12,evaluation,BASE,21,2025-04-09,2025-04-08,314989.68534,13337.5,128.57074,337.1999999999884,0.0,10,2,1,2025-04-23,2025-04-22,False,12871.729260000013,0.040863970660201976
ACCOUNT_RISK_12,evaluation,BASE,22,2025-06-03,2025-05-30,334539.59454,-5121.299999999988,132.6977,335.59999999998445,4065.6,13,5,4,2025-06-20,2025-06-19,False,-1523.9976999999728,-0.00455550770334228
ACCOUNT_RISK_12,evaluation,BASE,23,2025-06-23,2025-06-20,245013.84388000003,4451.399999999994,102.27652,249.60000000002702,0.0,3,3,1,2025-06-26,2025-06-25,False,4099.523479999967,0.016731803456819294
