date,panic_budget,learned_budget,panic_sd,learned_sd,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,panic_state,learned_state,target,panic_active_days,learned_active_days,panic_active_exposure,learned_active_exposure,panic_reference_return,learned_reference_return
2015-08-05,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-06,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-07,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-10,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-11,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-12,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-13,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-14,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-17,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-18,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-19,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-20,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-21,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-24,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-25,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-26,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,0.0,0.0,0.0,6,87,0.0,0.0,0.0,0.0
2015-08-27,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,1.0,0.0,0.5,6,87,0.0,0.0,0.0,0.0
2015-08-28,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,1.0,0.0,0.5,6,87,1.0,0.0,0.03728631376238978,0.0
2015-08-31,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-08-03,,2015-01-05,143,1.0,0.0,0.5,6,87,1.0,0.0,-0.002056673994197622,0.0
2015-09-01,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-09-01,,2015-01-05,164,1.0,0.0,0.5,9,87,1.0,0.0,-0.003827409150660932,0.0
2015-09-02,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,1.0,0.0,0.5,9,87,1.0,0.0,-0.0029554726883356253,0.0
2015-09-07,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,1.0,0.0,0.5,9,87,1.0,0.0,-0.02460313721326679,0.0
2015-09-08,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,1.0,0.0,0.5,9,87,1.0,0.0,0.027047121289079268,0.0
2015-09-09,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,1.0,0.0,0.5,9,87,1.0,0.0,0.018937412807884524,0.0
2015-09-10,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,1.0,0.0,0.5,9,87,1.0,0.0,-0.017714259340792404,0.0
2015-09-11,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,1.0,0.0,0.5,9,87,1.0,0.0,0.0020694424999136984,0.0
2015-09-14,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,1.0,0.0,-0.03510786878279393,0.0
2015-09-15,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,1.0,0.0,-0.010287922168675023,0.0
2015-09-16,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,0.0,0.0,0.0,0.0
2015-09-17,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,0.0,0.0,0.0,0.0
2015-09-18,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,0.0,0.0,0.0,0.0
2015-09-21,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,0.0,0.0,0.0,0.0
2015-09-22,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,0.0,0.0,0.0,0.0
2015-09-23,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,0.0,0.0,0.0,0.0
2015-09-24,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,0.0,0.0,0.0,0.0
2015-09-25,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,0.0,0.0,9,87,0.0,0.0,0.0,0.0
2015-09-28,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,1.0,0.5,9,87,0.0,0.0,0.0,0.0
2015-09-29,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,1.0,0.5,9,87,0.0,1.0,0.0,-0.008467609076315274
2015-09-30,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-09-01,,2015-01-05,164,0.0,1.0,0.5,9,87,0.0,1.0,0.0,0.006796054269953
2015-10-08,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.0355918565077209
2015-10-09,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.01244380842279491
2015-10-12,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.041262183851288325
2015-10-13,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,-0.0070260786937399455
2015-10-14,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,-0.010755206542016338
2015-10-15,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.025463693127313558
2015-10-16,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.01367121699145235
2015-10-19,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,-0.0016514492493437949
2015-10-20,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.012957751522217453
2015-10-21,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,-0.029666543952844626
2015-10-22,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.012622110145765753
2015-10-23,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.01745068967685115
2015-10-26,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.0016334653485197137
2015-10-27,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.0005436004969312513
2015-10-28,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,-0.0173857649913135
2015-10-29,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.0013822951485475965
2015-10-30,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-10-08,,2015-01-05,184,0.0,1.0,0.5,17,90,0.0,1.0,0.0,0.00027607740924606716
2015-11-02,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.016560072692800354
2015-11-03,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.007577516943169882
2015-11-04,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.0593862431550205
2015-11-05,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.015749408223888484
2015-11-06,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.023652015767845258
2015-11-09,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.010269121582343832
2015-11-10,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.0027953031274690066
2015-11-11,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.0012741539772652688
2015-11-12,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.010206236134485902
2015-11-13,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.009538116695673726
2015-11-16,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.005725927191604585
2015-11-17,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.0036230266623211715
2015-11-18,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.008571044541225259
2015-11-19,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.014932518763734803
2015-11-20,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.0028393160078243884
2015-11-23,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.004918237534987435
2015-11-24,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.0007804020238397769
2015-11-25,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.005978416614346838
2015-11-26,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.004650955479110319
2015-11-27,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,-0.053476317566451104
2015-11-30,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-11-02,,2015-01-05,201,0.0,1.0,0.5,17,107,0.0,1.0,0.0,0.0002742602001537531
2015-12-01,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,True,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.007677180059363353
2015-12-02,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.042446987167277905
2015-12-03,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.0020881335928610856
2015-12-04,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,-0.018754041391918275
2015-12-07,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.0015927064656415801
2015-12-08,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,-0.01431156407014711
2015-12-09,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.0013443850744376817
2015-12-10,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,-0.0018796121816500033
2015-12-11,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,-0.00484239028286404
2015-12-14,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.030277041679130257
2015-12-15,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,-0.009445911983193556
2015-12-16,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.00026488855798167954
2015-12-17,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.01853728874303151
2015-12-18,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.003639982344860071
2015-12-21,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.025905578045140043
2015-12-22,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.0012625712638438813
2015-12-23,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,-0.0012609791877571386
2015-12-24,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,-0.011868169880133062
2015-12-25,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,1.0,0.5,17,128,0.0,1.0,0.0,0.005110942590284884
2015-12-28,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,0.0,0.0,17,128,0.0,1.0,0.0,-0.02974697905100243
2015-12-29,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,0.0,0.0,17,128,0.0,1.0,0.0,-0.0025559117143393317
2015-12-30,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,0.0,0.0,17,128,0.0,0.0,0.0,0.0
2015-12-31,0.5,0.5,,,NO_VIEW_WARMUP_KEEP_BUDGET,False,2015-12-01,,2015-01-05,222,0.0,0.0,0.0,17,128,0.0,0.0,0.0,0.0
2016-01-04,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,True,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-05,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-06,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,1.0,0.0,0.37578507844357906,17,145,0.0,0.0,0.0,0.0
2016-01-07,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,1.0,0.0,0.37578507844357906,17,145,1.0,0.0,-0.01609032137652222,0.0
2016-01-08,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,1.0,0.0,0.37578507844357906,17,145,1.0,0.0,-0.021537016946772125,0.0
2016-01-11,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,1.0,0.0,-0.05068338424333074,0.0
2016-01-12,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,1.0,0.0,0.007428256690444446,0.0
2016-01-13,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-14,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-15,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-18,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-19,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-20,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-21,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-22,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-25,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-26,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-27,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-28,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,0.0,0.0,0.0,17,145,0.0,0.0,0.0,0.0
2016-01-29,0.37578507844357906,0.624214921556421,0.03221704036699583,0.01939505549041444,RISK_BUDGET_AVAILABLE,False,2016-01-04,2016-01-04,2015-01-08,242,1.0,0.0,0.37578507844357906,17,145,0.0,0.0,0.0,0.0
2016-02-01,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,True,2016-02-01,2016-02-01,2015-02-05,242,1.0,0.0,0.36718729171319003,22,136,1.0,0.0,-0.011099311836974768,0.0
2016-02-02,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,1.0,0.0,0.36718729171319003,22,136,1.0,0.0,0.021355218057390823,0.0
2016-02-03,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,1.0,0.0,0.36718729171319003,22,136,1.0,0.0,-0.004721321169857795,0.0
2016-02-04,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,1.0,0.0,0.36718729171319003,22,136,1.0,0.0,0.013214642401239374,0.0
2016-02-05,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,1.0,0.0,0.36718729171319003,22,136,1.0,0.0,-0.011704622067586046,0.0
2016-02-15,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,1.0,0.0,0.36718729171319003,22,136,1.0,0.0,-0.0037221620065162053,0.0
2016-02-16,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,1.0,0.0,0.36718729171319003,22,136,1.0,0.0,0.028190333218242047,0.0
2016-02-17,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,0.0,0.0,0.0,22,136,1.0,0.0,0.010240243752120737,0.0
2016-02-18,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,0.0,0.0,0.0,22,136,1.0,0.0,0.0063386781721401775,0.0
2016-02-19,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,0.0,0.0,0.0,22,136,0.0,0.0,0.0,0.0
2016-02-22,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,0.0,0.0,0.0,22,136,0.0,0.0,0.0,0.0
2016-02-23,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,0.0,0.0,0.0,22,136,0.0,0.0,0.0,0.0
2016-02-24,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,0.0,0.0,0.0,22,136,0.0,0.0,0.0,0.0
2016-02-25,0.36718729171319003,0.63281270828681,0.03044011518506208,0.01766276705235609,RISK_BUDGET_AVAILABLE,False,2016-02-01,2016-02-01,2015-02-05,242,0.0,0.0,0.0,22,136,0.0,0.0,0.0,0.0
