date,panic_budget,learned_budget,panic_sd,learned_sd,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,panic_state,learned_state,target,panic_active_days,learned_active_days,panic_active_exposure,learned_active_exposure,panic_reference_return,learned_reference_return
2015-03-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-03-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-03-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-04-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-05-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-06-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-07-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-08-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-09-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-10-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-11-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2015-12-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-01-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-02-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
