date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after
2024-05-06,3.64,3.648,CLOSE,228.9235199999821,54800,0.0,200139.32351999998,0.0006966175999998381,139.32351999997627,438.4000000000004,0.0,0.0,0.9988561792056967,-2.390265763096977e-11,2024-04-30,False,0.998456,55500,54800,3.64,3.644,79.87648000000002,219.2000000000002,199691.2,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,200000.0,0,228.9235199999821,54800.0
2024-10-08,4.656,4.412,CLOSE,191308.56107999998,13700,0.0,251752.96107999998,0.08421990944402769,19555.637560000003,19837.600000000006,0.0,0.0,0.2400940975657183,-7.332801033044234e-12,2024-09-30,False,0.7485230010088549,-41100,-41100,4.656,4.651,76.46244,205.49999999999562,191156.1,FILLED,228.9235199999821,54800,191308.56107999998,13700.0
2024-12-02,3.997,4.031,CLOSE,123264.35427999999,30700,0.0,247016.05427999998,0.003631500848716218,893.7931999999855,988.999999999988,0.0,0.0,0.5009864656801772,5.186961971048731e-12,2024-11-29,False,0.276416067778611,17000,17000,3.997,4.001,27.2068,68.00000000000762,68017.0,FILLED,191308.56107999998,13700,123264.35427999999,30700.0
2025-02-05,3.93,3.887,CLOSE,121685.75427999998,31100,0.0,242571.45427999998,-0.0026224331055501038,-637.8000000000175,-631.2000000000007,0.0,0.0,0.4983508894680648,-1.673328142715036e-11,2025-01-27,False,0.006451418380958515,400,400,3.93,3.934,5.0,1.6000000000000014,1573.6000000000001,FILLED,123264.35427999999,30700,121685.75427999998,31100.0
2025-03-03,3.995,3.981,CLOSE,245756.20623999997,0,0.0,245756.20623999997,-0.0005813279041912978,-142.9480400000175,31.099999999996577,0.0,0.0,0.0,-1.396927018504357e-11,2025-02-28,False,0.5046963431294021,-31100,-31100,3.995,3.991,49.64804,124.4000000000001,124120.1,FILLED,121685.75427999998,31100,245756.20623999997,0.0
2025-04-01,3.988,3.982,CLOSE,61252.03407999998,46200,0.0,245220.43408,-0.00218009615381487,-535.7721599999641,-277.19999999999,0.0,0.0,0.7502164356335113,2.6062707547680475e-11,2025-03-31,False,0.7504608035000728,46200,46200,3.988,3.992,73.77216,184.80000000000015,184430.4,FILLED,245756.20623999997,0,61252.03407999998,46200.0
2025-05-06,3.886,3.903,CLOSE,154.6048799999844,61900,0.0,241750.30488,0.007875681984400806,1889.0708000000159,1976.2999999999947,0.0,0.0,0.9993604770009422,2.120970066243899e-11,2025-04-30,False,0.2536409686140003,15800,15700,3.886,3.89,24.4292,62.800000000000054,61073.0,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,61252.03407999998,46200,154.6048799999844,61900.0
2025-06-03,3.946,3.957,CLOSE,244066.80096000002,0,0.0,244066.80096000002,-0.004689337623073775,-1149.9039199999534,-804.6999999999938,0.0,0.0,0.0,4.0671466194908135e-11,2025-05-30,False,0.9983543980165889,-61900,-61900,3.946,3.942,97.60392000000002,247.60000000000022,244009.80000000002,FILLED,154.6048799999844,61900,244066.80096000002,0.0
2025-07-01,3.98,3.988,CLOSE,61128.054720000015,45900,0.0,244177.25472000003,0.0004525554461547454,110.45376000000397,367.20000000000033,0.0,0.0,0.7496570481550543,3.808509063674137e-12,2025-06-30,False,0.749244056466204,45900,45900,3.98,3.984,73.14624,183.60000000000016,182865.6,FILLED,244066.80096000002,0,61128.054720000015,45900.0
2025-08-01,4.148,4.133,CLOSE,470.00120000000607,60500,0.0,250516.5012,-0.005265406878810941,-1326.0535200000159,-1228.8000000000065,0.0,0.0,0.9981238712909184,2.1174173525650986e-12,2025-07-31,False,0.2410682948743204,14600,14600,4.148,4.1530000000000005,24.253520000000005,73.00000000001141,60633.80000000001,FILLED,61128.054720000015,45900,470.00120000000607,60500.0
2025-09-01,4.607,4.616,CLOSE,3.8012000000060766,60600,0.0,279733.40119999996,0.0032381679770117078,902.8999999999651,908.3999999999807,0.0,0.0,0.999986411347434,-1.5585754908897798e-11,2025-08-29,False,0.001651900914662121,100,100,4.607,4.612,5.0,0.49999999999998934,461.2,FILLED,470.00120000000607,60500,3.8012000000060766,60600.0
2026-02-02,4.68,4.6,CLOSE,425.1012000000055,62100,0.0,286085.10120000003,-0.023414356631409006,-6859.100000000035,-6846.60000000004,0.0,0.0,0.9985140743148911,6.629363724641735e-12,2026-01-30,False,0.024144041655994902,1500,1500,4.68,4.6850000000000005,5.0,7.500000000001172,7027.500000000001,FILLED,7457.601200000006,60600,425.1012000000055,62100.0
2026-08-14,4.737,4.737,OPEN_TERMINAL,294164.75832,0,0.0,294164.75832,0.00023379141409418658,68.75711999996565,496.80000000000047,0.0,0.0,0.0,-4.1382008930668235e-11,2026-08-13,False,0.9975029898999446,-62100,-62100,4.737,4.732,117.54288000000001,310.4999999999934,293857.2,FILLED,425.1012000000055,62100,294164.75832,0.0
