period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,AFTERNOON_ENTRY,2020,0.14651901299999998,0.1458740750762057,0.14288469424867903,0.11689409592113564,1.2223431228304151,-0.05909123879892578,243,0.1850578611758003,6,265.5974,806.4000000000228,False,2.6147972675971687e-11
evaluation,BASE,AFTERNOON_ENTRY,2021,0.019921507572940915,0.01983871819215951,0.024619764592283586,0.09987225767869909,0.24651254677238088,-0.10457947786185079,243,0.33238189988394534,10,463.92256000000003,1336.1999999999732,False,2.7284841053187847e-11
evaluation,BASE,AFTERNOON_ENTRY,2022,0.03906268183433381,0.03906268183433382,0.039155897004596985,0.041082276190711794,0.9531092391966748,-0.01565264441560757,242,0.07844897764471766,6,288.13716,983.7999999999427,False,1.8488321984477807e-11
evaluation,BASE,AFTERNOON_ENTRY,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,AFTERNOON_ENTRY,2024,0.15687665061008074,0.15687665061008074,0.1503934521112501,0.09768517903575374,1.5395728768250976,-0.04688749987630477,242,0.17758427250951764,10,500.39060000000006,1504.1999999999946,False,4.729372449219227e-11
evaluation,BASE,AFTERNOON_ENTRY,2025,0.051190781421336734,0.05097483970649709,0.050047121445394374,0.025573168827864742,1.9570168164245099,-0.006970680514248205,243,0.1274344190663446,5,286.54830000000004,775.9000000000076,False,5.005063030694146e-11
evaluation,BASE,AFTERNOON_ENTRY,2026,-0.06495799249957633,-0.10334568183728589,-0.10494664246482083,0.09070613489053911,-1.156996079608801,-0.11791681534858825,149,0.2680531292038342,13,759.35116,2349.300000000033,False,6.656364348600619e-11
evaluation,BASE,REARM_RIDGE,2020,0.14651901299999998,0.1458740750762057,0.14288469424867903,0.11689409592113564,1.2223431228304151,-0.05909123879892578,243,0.1850578611758003,6,265.5974,806.4000000000228,False,2.6147972675971687e-11
evaluation,BASE,REARM_RIDGE,2021,0.017270358341628506,0.017198679221842646,0.022025763444818554,0.09985505380594627,0.22057735292619654,-0.10591213630792772,243,0.32847385068446155,10,463.84116000000006,1335.599999999973,False,3.370814738445915e-11
evaluation,BASE,REARM_RIDGE,2022,0.005564228918978942,0.005564228918978942,0.0065956464013599,0.04594419374642978,0.1435577787644262,-0.030540113727666924,242,0.08245669997850574,6,282.86591999999996,968.7999999999935,False,2.1827872842550278e-11
evaluation,BASE,REARM_RIDGE,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
