date,d60_factor,entry_condition,original_price_exit
2013-02-26,1.3076106011284359,0,False
2013-02-27,1.2977258729952916,0,False
2013-02-28,1.4526681576655172,0,False
2013-03-01,1.468869500971677,0,False
2013-03-04,1.285334802873535,0,False
2013-03-05,1.5605556674223418,0,False
2013-03-06,1.4500622361437698,0,False
2013-03-07,1.5349569503552576,0,False
2013-03-08,1.2875778307447985,0,False
2013-03-11,1.0803955206927267,0,False
2013-03-12,0.9551405182189359,0,False
2013-03-13,0.7036239503732832,0,False
2013-03-14,0.8364326458807603,0,False
2013-03-15,0.7538355464967307,0,False
2013-03-18,0.6998295452795605,0,False
2013-03-19,0.7514360821743917,0,False
2013-03-20,0.5952174825441963,0,False
2013-03-21,0.5628402462319994,0,False
2013-03-22,0.5993112962158876,0,False
2013-03-25,0.46981790381022875,0,False
2013-03-26,0.26857154781641507,0,False
2013-03-27,0.38960432925637606,0,False
2013-03-28,0.34551834483413224,0,False
2013-03-29,-0.10274622115876988,0,False
2013-04-01,-0.10809647890281894,0,True
2013-04-02,-0.015121622300083943,0,True
2013-04-03,-0.2046259464329204,0,True
2013-04-08,-0.07649249160858076,0,True
2013-04-09,0.15961267588837888,0,False
2013-04-10,0.07281165737417564,0,False
2013-04-11,-0.13610810142269336,0,False
2013-04-12,-0.21342939054249208,0,True
2013-04-15,-0.2869481777173424,0,True
2013-04-16,0.10599378398535944,0,False
2013-04-17,-0.2525019467649002,0,False
2013-04-18,-0.05799616529516466,0,True
2013-04-19,0.28659746479500336,0,False
2013-04-22,0.3036568078128128,0,False
2013-04-23,-0.05637851275470531,0,False
2013-04-24,0.11341973431876627,0,False
2013-04-25,0.07314419505839585,0,False
2013-04-26,-0.13837058114117215,0,False
2013-05-02,0.0830644609431976,0,False
2013-05-03,0.2166472246411089,0,False
2013-05-06,0.04899865422437061,0,False
2013-05-07,0.03587157773262902,0,False
2013-05-08,-0.03972483644718092,0,False
2013-05-09,-0.0032880789803412525,0,True
2013-05-10,-0.14079439897487483,0,True
2013-05-13,-0.15642659712861007,0,True
2013-05-14,-0.44748839042843724,0,True
2013-05-15,-0.42018658882643306,0,True
2013-05-16,-0.13540434348562821,0,True
2013-05-17,0.055683935439831266,0,False
2013-05-20,0.2571627323507897,0,False
2013-05-21,0.43815865582438457,0,False
2013-05-22,0.3877303726038887,0,False
2013-05-23,0.5890920118737027,0,False
2013-05-24,0.6142824066654231,0,False
2013-05-27,0.6804121241632208,0,False
2013-05-28,0.8989857447952828,0,False
2013-05-29,0.8047955098268327,0,False
2013-05-30,0.6313924878935572,0,False
2013-05-31,0.5106725793103402,0,False
2013-06-03,0.7580194680830749,0,False
2013-06-04,0.373003927961026,0,False
2013-06-05,0.3854620557293723,0,False
2013-06-06,0.3887643962400957,0,False
2013-06-07,0.32716462636394295,0,False
2013-06-13,0.23673608881062372,0,False
2013-06-14,0.4118911479951347,0,False
2013-06-17,0.34688123262463505,0,False
2013-06-18,0.2322943562375504,0,False
2013-06-19,0.3032059753224258,0,False
2013-06-20,0.15201100824234212,0,False
2013-06-21,0.3859838295418218,0,False
2013-06-24,-0.4146105119628651,0,False
2013-06-25,-0.1625448987624319,0,True
2013-06-26,-0.20108552758537124,0,True
2013-06-27,-0.23736903206640442,0,True
2013-06-28,-0.16120723030409645,0,True
2013-07-01,0.06518584279605283,0,False
2013-07-02,0.12426568639695215,0,False
2013-07-03,0.23498409298956816,0,False
2013-07-04,0.3776312592986568,0,False
2013-07-05,0.39828256451400673,0,False
2013-07-08,0.4762771780077094,0,False
2013-07-09,0.2910316376962691,0,False
2013-07-10,0.5181421022594044,0,False
2013-07-11,0.7519530973473725,0,False
2013-07-12,0.753867901981182,0,False
2013-07-15,0.8066206147090632,0,False
2013-07-16,0.964054148085937,0,False
2013-07-17,0.7555030687945912,0,False
2013-07-18,0.6517493004936185,0,False
2013-07-19,0.22907672484397798,0,False
2013-07-22,0.26138438342356296,0,False
2013-07-23,0.4610061342052305,0,False
2013-07-24,0.7033937750125412,0,False
2013-07-25,0.45120973633599204,0,False
2013-07-26,0.5051529246858983,0,False
2013-07-29,0.6508821410749701,0,False
2013-07-30,0.4402882800439748,0,False
2013-07-31,0.23819760298800646,0,False
2013-08-01,0.26309299033749833,0,False
2013-08-02,0.03125024044423297,0,False
2013-08-05,0.1650912882769058,0,False
2013-08-06,0.3107076496258592,0,False
2013-08-07,0.1649994028057592,0,False
2013-08-08,0.20725371396957076,0,False
2013-08-09,0.25465772183505797,0,False
2013-08-12,0.3097898032319708,0,False
2013-08-13,0.11940616611779643,0,False
2013-08-14,-0.07067950925092242,0,False
2013-08-15,-0.15890045143704093,0,True
2013-08-16,-0.16326902714792293,0,True
2013-08-19,-0.01687641953900188,0,True
2013-08-20,-0.07560678734603235,0,True
2013-08-21,-0.12040125236054168,0,True
2013-08-22,-0.1326615050776865,0,True
2013-08-23,-0.44651036722296855,0,True
2013-08-26,-0.22834683681838636,0,True
2013-08-27,-0.1712636473739782,0,True
2013-08-28,0.010831597317311254,0,False
2013-08-29,-0.08756559188372591,0,False
2013-08-30,0.04315031635812437,0,False
2013-09-02,0.031246341688531735,0,False
2013-09-03,0.14382116146275745,0,False
2013-09-04,0.33067110394874877,0,False
2013-09-05,0.31481563361011566,0,False
2013-09-06,0.38752121401124456,0,False
2013-09-09,0.7173206773679797,0,False
2013-09-10,0.8083681591980126,0,False
2013-09-11,0.7246721773660871,0,False
2013-09-12,0.9871201756446267,0,False
2013-09-13,0.7308103115292628,0,False
2013-09-16,1.158935213603353,0,False
2013-09-17,0.7516732496883793,0,False
2013-09-18,0.7851824539881426,0,False
2013-09-23,1.0184961456753132,0,False
2013-09-24,0.905619116095647,0,False
2013-09-25,0.6368160654126747,0,False
2013-09-26,0.504060206623136,0,False
2013-09-27,0.5403488399475375,0,False
2013-09-30,0.33957889869319585,0,False
2013-10-08,0.6534683385592913,0,False
2013-10-09,0.7493860981562305,0,False
2013-10-10,0.6366058165800028,0,False
2013-10-11,0.4624847686367829,0,False
2013-10-14,0.15333194988407248,0,False
2013-10-15,0.3440915136863619,0,False
2013-10-16,0.23174573847051355,0,False
2013-10-17,-0.057854136542772265,0,False
2013-10-18,0.07444015416273478,0,False
2013-10-21,0.33347693692854785,0,False
2013-10-22,0.5400180129301617,0,False
2013-10-23,0.10315523403283076,0,False
2013-10-24,-0.22187222116049432,0,False
2013-10-25,-0.36057318358118245,0,True
2013-10-28,-0.26889751819664964,0,True
2013-10-29,-0.34603224973676194,0,True
2013-10-30,-0.19560419235390752,0,True
2013-10-31,-0.1466432066520511,0,True
2013-11-01,0.044235663240261666,0,False
2013-11-04,-0.16166876947482153,0,False
2013-11-05,0.18885453481064762,0,False
2013-11-06,0.02664191012397636,0,False
2013-11-07,-0.20957973352679676,0,False
2013-11-08,-0.2573816870714833,0,True
2013-11-11,-0.20727648837118637,0,True
2013-11-12,-0.10775829640707546,0,True
2013-11-13,-0.34054007697879257,0,True
2013-11-14,-0.31494184511682766,0,True
2013-11-15,-0.10734825257848228,0,True
2013-11-18,0.20167366565935987,0,False
2013-11-19,0.2023949528755219,0,False
2013-11-20,-0.10074701057407948,0,False
2013-11-21,0.010428344988342728,0,False
2013-11-22,0.014263782676433374,0,False
2013-11-25,0.0663183062185097,0,False
2013-11-26,0.2605113973291457,0,False
2013-11-27,0.1974967435672213,0,False
2013-11-28,0.2050124102705526,0,False
2013-11-29,0.06975153275364956,0,False
2013-12-02,0.20540182109019273,0,False
2013-12-03,0.3094963733829179,0,False
2013-12-04,0.4643061056711655,0,False
2013-12-05,0.3357174446089796,0,False
2013-12-06,0.2661827848253161,0,False
2013-12-09,0.1942557892095813,0,False
2013-12-10,0.04930897901305196,0,False
2013-12-11,-0.37694189960085206,0,False
2013-12-12,-0.5712147010778965,0,True
2013-12-13,-0.2372455782644028,0,True
2013-12-16,-0.6162593780562298,0,True
2013-12-17,-0.6394937189034873,0,True
2013-12-18,-0.46475765207413616,0,True
2013-12-19,-0.4212244374470354,0,True
2013-12-20,-0.7096267688106437,0,True
2013-12-23,-0.8531556724195019,0,True
2013-12-24,-0.8061027894968354,0,True
2013-12-25,-0.7288447246992039,0,True
2013-12-26,-0.7493380317215687,0,True
2013-12-27,-0.6738478825831987,0,True
2013-12-30,-0.806242056643991,0,True
2013-12-31,-0.9976035907854,0,True
2014-01-02,-1.1195745288050467,0,True
2014-01-03,-1.0043548496268786,0,True
2014-01-06,-1.3200830099982137,0,True
2014-01-07,-1.0588388784416816,0,True
2014-01-08,-1.0146948575616006,0,True
2014-01-09,-0.918300734282395,0,True
2014-01-10,-0.8054512824284422,0,True
2014-01-13,-0.9518850637408278,0,True
2014-01-14,-1.117371127550827,0,True
2014-01-15,-0.9726944240158256,0,True
2014-01-16,-0.7467742904490317,0,True
2014-01-17,-0.7774663431459838,0,True
2014-01-20,-0.6167888454088643,0,True
2014-01-21,-0.5040013378943415,0,True
2014-01-22,-0.12428942641711573,0,True
2014-01-23,-0.31615405303463395,0,True
2014-01-24,-0.08002424661204657,0,True
2014-01-27,-0.09540100311385119,0,True
2014-01-28,-0.020738379180976083,0,True
2014-01-29,-0.15085289206621325,0,True
2014-01-30,-0.22264206818771626,0,True
2014-02-07,0.13238003086816308,0,False
2014-02-10,0.49003827699088925,0,False
2014-02-11,0.544791389486909,0,False
2014-02-12,0.5143236192087762,0,False
2014-02-13,0.6525084992310548,0,False
2014-02-14,0.6372142534800476,0,False
2014-02-17,0.3309487075904033,0,False
2014-02-18,-0.03616609601485738,0,False
2014-02-19,0.1639916605049877,0,False
2014-02-20,0.12664829519405765,0,False
2014-02-21,-0.0533366007653411,0,False
2014-02-24,0.08345152761700882,0,False
2014-02-25,-0.29940864229684044,0,False
2014-02-26,-0.1583711910995901,0,True
2014-02-27,-0.39470994583619373,0,True
2014-02-28,-0.3188098153956055,0,True
2014-03-03,-0.2247746182456408,0,True
2014-03-04,-0.17463899354510362,0,True
2014-03-05,-0.4787208638005837,0,True
2014-03-06,-0.5103577496247785,0,True
2014-03-07,-0.5278696234789064,0,True
2014-03-10,-0.6387903596031224,0,True
2014-03-11,-0.4747931158599996,0,True
2014-03-12,-0.35141070466604374,0,True
2014-03-13,-0.1903239490161044,0,True
2014-03-14,-0.11204142775009023,0,True
2014-03-17,-0.41480471377808903,0,True
2014-03-18,-0.24402122232673049,0,True
2014-03-19,-0.16555993991596848,0,True
2014-03-20,-0.35677080571227043,0,True
2014-03-21,0.24540390385329386,0,False
2014-03-24,0.5933540126163698,0,False
2014-03-25,0.6489596509569505,0,False
2014-03-26,0.6385998719243632,0,False
2014-03-27,0.6041099711465197,0,False
2014-03-28,0.7289878972869418,0,False
2014-03-31,0.4929165068068746,0,False
2014-04-01,0.6937775464875696,0,False
2014-04-02,0.5041984744174989,0,False
2014-04-03,0.28236373510341334,0,False
2014-04-04,0.47411364735786715,0,False
2014-04-08,0.9806169420033033,0,False
2014-04-09,0.7689276800544079,0,False
2014-04-10,0.9092910531958015,0,False
2014-04-11,0.8942122212952299,0,False
2014-04-14,0.949988484221529,0,False
2014-04-15,0.9275883771912667,0,False
2014-04-16,0.8557378239097636,0,False
2014-04-17,0.7636612112006925,0,False
2014-04-18,0.7976434338075788,0,False
2014-04-21,0.8378765283283558,0,False
2014-04-22,0.957601433897412,0,False
2014-04-23,0.9874546289922929,0,False
2014-04-24,0.7658823664608915,0,False
2014-04-25,0.592284860337859,0,False
2014-04-28,0.30723754895140587,0,False
2014-04-29,0.38932804142388233,0,False
2014-04-30,0.46537059269946907,0,False
2014-05-05,0.5664106991919624,0,False
2014-05-06,0.6922103860755827,0,False
2014-05-07,0.4304066603002779,0,False
2014-05-08,0.22248345354650328,0,False
2014-05-09,0.04161353073119841,0,False
2014-05-12,0.11198749240463779,0,False
2014-05-13,0.05897678525354007,0,False
2014-05-14,0.027645861875979318,0,False
2014-05-15,0.05074237400631267,0,False
2014-05-16,0.20756020563377353,0,False
2014-05-19,-0.08771389273225023,0,False
2014-05-20,-0.04488684714621137,0,True
2014-05-21,0.2523092492638983,0,False
2014-05-22,0.17101827342603546,0,False
2014-05-23,0.618074410691159,0,False
2014-05-26,0.3833184148869664,0,False
2014-05-27,0.4682971584582245,0,False
2014-05-28,0.44596325587575975,0,False
2014-05-29,0.25009337024845124,0,False
2014-05-30,0.20901366047903944,0,False
2014-06-03,0.3188465802432327,0,False
2014-06-04,0.11353990293974514,0,False
2014-06-05,0.29096628493203613,0,False
2014-06-06,0.3763815506000949,0,False
2014-06-09,0.36934107882728506,0,False
2014-06-10,0.32542075544532384,0,False
2014-06-11,0.24724543667539797,0,False
2014-06-12,0.22257475748484937,0,False
2014-06-13,0.4870846441380351,0,False
2014-06-16,0.5941986806197258,0,False
2014-06-17,0.5396794093362892,0,False
2014-06-18,0.7275516823689631,0,False
2014-06-19,0.016837750649295543,0,False
2014-06-20,-0.05233492955658767,0,False
2014-06-23,-0.17842175412319475,0,True
2014-06-24,0.045222287814294,0,False
2014-06-25,0.04532549092874747,0,False
2014-06-26,0.10793340283560969,0,False
2014-06-27,0.3261371820677334,0,False
2014-06-30,0.2285467906763001,0,False
2014-07-01,0.03284063853706243,0,False
2014-07-02,0.34265646683514084,0,False
2014-07-03,0.17328192175743776,0,False
2014-07-04,-0.3307568092437255,0,False
2014-07-07,-0.21775675168680264,0,True
2014-07-08,-0.3434990934489404,0,True
2014-07-09,-0.4966034925268641,0,True
2014-07-10,-0.5219307684539646,0,True
2014-07-11,-0.3117511941562793,0,True
2014-07-14,-0.14216526444485275,0,True
2014-07-15,0.029539837278015565,0,False
2014-07-16,-0.12848628051041236,0,False
2014-07-17,-0.1187007097914,0,True
2014-07-18,-0.10239573720791625,0,True
2014-07-21,-0.2129599308422852,0,True
2014-07-22,0.0038254950892042767,0,False
2014-07-23,0.3412793466397728,0,False
2014-07-24,0.8918222568990053,0,False
2014-07-25,0.8602879798666069,0,False
2014-07-28,1.1679079901433829,0,False
2014-07-29,1.0820667790931262,1,False
2014-07-30,1.1591246422143981,1,False
2014-07-31,1.3948943789978745,1,False
2014-08-01,1.2447927708203117,1,False
2014-08-04,1.5553032643543303,1,False
2014-08-05,1.378831156644582,1,False
2014-08-06,1.5516743140989433,1,False
2014-08-07,1.2339253965936507,1,False
2014-08-08,1.4140285058983078,1,False
2014-08-11,1.4786593959542826,1,False
2014-08-12,1.6819977020523904,1,False
2014-08-13,1.8316294471008883,1,False
2014-08-14,1.4215665235132784,1,False
2014-08-15,1.6313400280840389,1,False
2014-08-18,1.5419173926717993,1,False
2014-08-19,1.6498681179208128,1,False
2014-08-20,1.621619645553223,1,False
2014-08-21,1.4083581337003357,1,False
2014-08-22,1.6780862224032562,1,False
2014-08-25,1.4660717853924299,1,False
2014-08-26,1.572446387090307,1,False
2014-08-27,1.7733974328399003,1,False
2014-08-28,1.4893271375862913,1,False
2014-08-29,1.7711146611444397,1,False
2014-09-01,1.7697604986393634,1,False
2014-09-02,1.8771653766631846,1,False
2014-09-03,1.9071934061833256,1,False
2014-09-04,1.9550810432982089,1,False
2014-09-05,1.8329686661951516,1,False
2014-09-09,1.6806782202545443,1,False
2014-09-10,1.8683031462725954,1,False
2014-09-11,1.8459739980242964,1,False
2014-09-12,2.3427399651869023,1,False
2014-09-15,2.429092680896622,1,False
2014-09-16,1.8506895072660825,1,False
2014-09-17,1.6207798451122992,1,False
2014-09-18,1.7337362677275248,1,False
2014-09-19,1.7961252453991476,1,False
2014-09-22,1.424746968229797,1,False
2014-09-23,1.5242371206304572,1,False
2014-09-24,1.9398190401566753,1,False
2014-09-25,1.6852616201837776,1,False
2014-09-26,1.6393172672789016,1,False
2014-09-29,1.7123877184509892,1,False
2014-09-30,1.7108228617932684,1,False
2014-10-08,1.7010361567597765,1,False
2014-10-09,1.8636440983610945,1,False
2014-10-10,1.9718513911457756,1,False
2014-10-13,1.977972418203437,1,False
2014-10-14,1.8231438164470266,1,False
2014-10-15,1.8897833423062398,1,False
2014-10-16,1.9857152659550636,1,False
2014-10-17,1.9800615231968481,1,False
2014-10-20,1.8792614603694338,1,False
2014-10-21,1.7797711386831336,1,False
2014-10-22,1.5154931787851218,1,False
2014-10-23,1.3413945204011408,1,False
2014-10-24,1.103774067221521,1,False
2014-10-27,0.9861306273946785,0,False
2014-10-28,0.9035621883592783,0,False
2014-10-29,1.0001508502954797,0,False
2014-10-30,1.0133784902813583,1,False
2014-10-31,1.0224829538808764,1,False
2014-11-03,1.0956911915916905,1,False
2014-11-04,0.9858420206754551,0,False
2014-11-05,0.9365890071545488,0,False
2014-11-06,0.7897044901985402,0,False
2014-11-07,1.0421550339342274,0,False
2014-11-10,1.2993189087094157,1,False
2014-11-11,1.0687956900464253,1,False
2014-11-12,1.275893003011667,1,False
2014-11-13,1.2298069362245436,1,False
2014-11-14,1.4986985558719985,1,False
2014-11-17,0.8894924250465791,0,False
2014-11-18,0.7203828272574033,0,False
2014-11-19,0.7225726304480945,0,False
2014-11-20,0.8556794920780914,0,False
2014-11-21,1.132535878201579,0,False
2014-11-24,1.1816476204563173,1,False
2014-11-25,1.509125689746754,1,False
2014-11-26,1.6161469706188765,1,False
2014-11-27,1.641915566396228,1,False
2014-11-28,1.9895364030544842,1,False
2014-12-01,1.8023146496925786,1,False
2014-12-02,2.0331792139215352,1,False
2014-12-03,1.9571041657223556,1,False
2014-12-04,2.1803656092511132,1,False
2014-12-05,1.9548229022152495,1,False
2014-12-08,2.1874550259142875,1,False
2014-12-09,1.9351111876048581,1,False
2014-12-10,1.814369402005963,1,False
2014-12-11,1.9926416970396748,1,False
2014-12-12,1.853769438725675,1,False
2014-12-15,1.8761400629492846,1,False
2014-12-16,2.325507679764526,1,False
2014-12-17,2.4611121711643187,1,False
2014-12-18,2.3873312138927765,1,False
2014-12-19,2.423185327018387,1,False
2014-12-22,2.512392918049762,1,False
2014-12-23,2.3866779541819314,1,False
2014-12-24,1.8738939037032063,1,False
2014-12-25,2.159130441655377,1,False
2014-12-26,2.379796524644367,1,False
2014-12-29,1.8142203691694687,1,False
2014-12-30,1.7941584934430213,1,False
2014-12-31,1.9032383872162664,1,False
2015-01-05,2.0296091476844333,1,False
2015-01-06,2.0306065178811306,1,False
2015-01-07,2.076553194873206,1,False
2015-01-08,1.8381771445551751,1,False
2015-01-09,1.7727655372030449,1,False
2015-01-12,1.7063133581627654,1,False
2015-01-13,1.7384803512626228,1,False
2015-01-14,1.6868486756916934,1,False
2015-01-15,1.9112362257068278,1,False
2015-01-16,1.9678692111050342,1,False
2015-01-19,2.0699789226112597,1,False
2015-01-20,2.130707184288976,1,False
2015-01-21,2.348811492775959,1,False
2015-01-22,2.2311187525635963,1,False
2015-01-23,2.0968731450149938,1,False
2015-01-26,2.0411182808228414,1,False
2015-01-27,1.8294129139780815,1,False
2015-01-28,1.8430407649707559,1,False
2015-01-29,1.9192826006643293,1,False
2015-01-30,1.770895977691447,1,False
2015-02-02,1.8721657980650204,1,False
2015-02-03,1.8933823564459817,1,False
2015-02-04,1.6089614933205252,1,False
2015-02-05,1.1267880931191807,1,False
2015-02-06,0.9297961409240073,0,False
2015-02-09,1.0294522372844706,0,False
2015-02-10,1.0923396604097182,1,False
2015-02-11,1.303270812417681,1,False
2015-02-12,1.3953714080164363,1,False
2015-02-13,1.421443361224563,1,False
2015-02-16,1.4329610730659184,1,False
2015-02-17,1.32353933751886,1,False
2015-02-25,1.1701667751821054,1,False
2015-02-26,1.2637588196903298,1,False
2015-02-27,1.2097713655467601,1,False
2015-03-02,1.1540600425538632,1,False
2015-03-03,0.8919457884743521,0,False
2015-03-04,0.9340228395927229,0,False
2015-03-05,0.7239641054278705,0,False
2015-03-06,0.6603981577252088,0,False
2015-03-09,0.6645819985367998,0,False
2015-03-10,0.7470933690952687,0,False
2015-03-11,0.37996434862335576,0,False
2015-03-12,0.5954540269980875,0,False
2015-03-13,0.6484776504115208,0,False
2015-03-16,0.6244599518093208,0,False
2015-03-17,0.6609230519609829,0,False
2015-03-18,0.7292606091568441,0,False
2015-03-19,0.5916117194493421,0,False
2015-03-20,0.585562652438649,0,False
2015-03-23,0.5982015478097945,0,False
2015-03-24,0.47859420674860165,0,False
2015-03-25,0.5405875199768886,0,False
2015-03-26,0.6492164198812473,0,False
2015-03-27,0.901884373405257,0,False
2015-03-30,0.8453032741559778,0,False
2015-03-31,0.27750295378869566,0,False
2015-04-01,0.7645760187506994,0,False
2015-04-02,0.647231301788106,0,False
2015-04-03,0.6323368364677,0,False
2015-04-07,0.5599157793122336,0,False
2015-04-08,0.5413423875618951,0,False
2015-04-09,0.34270453500998443,0,False
2015-04-10,0.7414562617927648,0,False
2015-04-13,0.7934715405125705,0,False
2015-04-14,0.8580525146910821,0,False
2015-04-15,0.7919980594539343,0,False
2015-04-16,1.0636964894149665,0,False
2015-04-17,0.9384131269225989,0,False
2015-04-20,0.7429181736887142,0,False
2015-04-21,0.8611760512592637,0,False
2015-04-22,0.956575791277232,0,False
2015-04-23,0.6008528014001775,0,False
2015-04-24,0.699178823256589,0,False
2015-04-27,0.7706552033782803,0,False
2015-04-28,0.7336997305190258,0,False
2015-04-29,0.8944229984954193,0,False
2015-04-30,0.8475739811364196,0,False
2015-05-04,0.77177885547478,0,False
2015-05-05,0.6574694387191301,0,False
2015-05-06,0.45637575015882037,0,False
2015-05-07,0.4051044658359936,0,False
2015-05-08,0.57513532623638,0,False
2015-05-11,1.4287212868337067,0,False
