date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after
2024-05-06,3.64,3.648,CLOSE,228.9235199999821,54800,0.0,200139.32351999998,0.0006966175999998381,139.32351999997627,438.4000000000004,0.0,0.0,0.9988561792056967,-2.390265763096977e-11,2024-04-30,False,0.998456,55500,54800,3.64,3.644,79.87648000000002,219.2000000000002,199691.2,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,200000.0,0,228.9235199999821,54800.0
2024-09-02,3.381,3.332,CLOSE,138968.10564,13700,0.0,184616.50564,-0.008027584102945462,-1494.0178799999994,-1274.1000000000058,0.0,0.0,0.24726066524633417,-1.1709744285326451e-11,2024-08-30,False,0.7481882552724888,-41100,-41100,3.381,3.3770000000000002,55.517880000000005,164.3999999999819,138794.7,FILLED,228.9235199999821,54800,138968.10564,13700.0
2024-10-08,4.656,4.412,CLOSE,202661.31816,0,0.0,202661.31816,0.02894550450673461,5701.112519999995,5795.1,0.0,0.0,0.0,-6.693312570860144e-12,2024-09-30,False,0.3142640326913815,-13700,-13700,4.656,4.651,25.48748,68.49999999999854,63718.7,FILLED,138968.10564,13700,202661.31816,0.0
2024-12-02,3.997,4.031,CLOSE,101395.52803999999,25300,0.0,203379.82804,0.0035453725778726852,718.5098799999978,860.1999999999952,0.0,0.0,0.5014474689197893,1.396927018504357e-11,2024-11-29,False,0.49948012239850914,25300,25300,3.997,4.001,40.490120000000005,101.20000000001133,101225.3,FILLED,202661.31816,0,101395.52803999999,25300.0
2025-02-05,3.93,3.887,CLOSE,49839.51387999999,38400,0.0,199100.31387999997,-0.0057046502594433335,-1142.314160000009,-1069.3000000000025,0.0,0.0,0.749676367109904,-6.494360604847316e-12,2025-01-27,False,0.25661905198022045,13100,13100,3.93,3.934,20.614160000000002,52.40000000000005,51535.4,FILLED,101395.52803999999,25300,49839.51387999999,38400.0
2025-03-03,3.995,3.981,CLOSE,232.07883999999467,50800,0.0,202466.87884,-0.0036525676719317834,-742.2350399999996,-672.8000000000161,0.0,0.0,0.9988537441712458,1.6569856597925536e-11,2025-02-28,False,0.24397641601302525,12400,12400,3.995,3.999,19.83504,49.600000000000044,49587.6,FILLED,49839.51387999999,38400,232.07883999999467,50800.0
2025-06-03,3.946,3.957,CLOSE,200405.5774,0,0.0,200405.5774,-0.004686887608621126,-943.7014400000044,-660.399999999995,0.0,0.0,0.0,-9.180212146020494e-12,2025-05-30,False,0.9978310764277724,-50800,-50800,3.946,3.942,80.10144000000001,203.2000000000002,200253.6,FILLED,232.07883999999467,50800,200405.5774,0.0
2025-07-01,3.98,3.988,CLOSE,50148.69868000003,37700,0.0,200496.29868000004,0.00045268839908052527,90.72128000002704,301.60000000000025,0.0,0.0,0.7498771847153183,2.6915358830592595e-11,2025-06-30,False,0.7494641713499536,37700,37700,3.98,3.984,60.07872,150.80000000000013,150196.8,FILLED,200405.5774,0,50148.69868000003,37700.0
2025-08-01,4.148,4.133,CLOSE,292.7642800000249,49700,0.0,205702.86428000004,-0.005267773189479352,-1089.3343999999925,-1009.4000000000053,0.0,0.0,0.9985767612861164,2.2247093056648737e-11,2025-07-31,False,0.24130349360606085,12000,12000,4.148,4.1530000000000005,19.934400000000004,60.00000000000938,49836.00000000001,FILLED,50148.69868000003,37700,292.7642800000249,49700.0
2026-02-02,4.68,4.6,CLOSE,310.36428000002434,51000,0.0,234910.36428,-0.02341456705119327,-5632.200000000041,-5620.700000000033,0.0,0.0,0.9986787969915618,-7.169376203819411e-12,2026-01-30,False,0.025483064821890854,1300,1300,4.68,4.6850000000000005,5.0,6.500000000001016,6090.500000000001,FILLED,6405.864280000025,49700,310.36428000002434,51000.0
2026-08-03,4.624,4.599,CLOSE,58948.19976000002,38300,0.0,235089.89976000003,-0.01062004457386656,-2523.4645199999795,-2436.4999999999754,0.0,0.0,0.7492525207583167,-5.4356519285647664e-12,2026-07-31,False,0.24842339309174605,-12700,-12700,4.624,4.619,23.46452,63.49999999999865,58661.299999999996,FILLED,310.36428000002434,51000,58948.19976000002,38300.0
2026-08-14,4.737,4.737,OPEN_TERMINAL,240111.30552000002,0,0.0,240111.30552000002,0.0001766399564557819,42.40575999999419,306.40000000000026,0.0,0.0,0.0,-1.0174971976084635e-11,2026-08-13,False,0.7539693145716412,-38300,-38300,4.737,4.732,72.49424,191.4999999999959,181235.6,FILLED,58948.19976000002,38300,240111.30552000002,0.0
