cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,G1_GUOSEN_RELATION_QUALIFIED_PE,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,G1_GUOSEN_RELATION_QUALIFIED_PE,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,G1_GUOSEN_RELATION_QUALIFIED_PE,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,G1_GUOSEN_RELATION_QUALIFIED_PE,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,G1_GUOSEN_RELATION_QUALIFIED_PE,2024,0.01748091859999902,0.01748091859999902,0.020381013470508025,0.07848720666007919,0.25967306441132887,-0.0931499143713624,242,0.4123281868927228,4,100.81628,283.8999999999739,False,3.956301952712238e-11
BASE,G1_GUOSEN_RELATION_QUALIFIED_PE,2025,0.16636777693375682,0.165629337808413,0.16257729869777768,0.13575768852162864,1.1975550001492268,-0.10063218503860971,243,0.8381132571318601,5,100.5923,264.9000000000156,False,5.354650056688115e-11
BASE,G1_GUOSEN_RELATION_QUALIFIED_PE,2026,0.01582595786579182,0.02583060528217109,0.04290375628949992,0.1869783932599715,0.22945836436751962,-0.09852166467399032,149,0.975837143542947,3,53.18688,157.4999999999946,False,4.4565240386873484e-11
BASE,G2_GUOSEN_EPS_PROFIT_NO_PE,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,G2_GUOSEN_EPS_PROFIT_NO_PE,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,G2_GUOSEN_EPS_PROFIT_NO_PE,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,G2_GUOSEN_EPS_PROFIT_NO_PE,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,G2_GUOSEN_EPS_PROFIT_NO_PE,2024,-0.03430419719999959,-0.03430419719999959,-0.03377709784428007,0.04760870685422414,-0.7094731211184567,-0.05002811938382298,242,0.23890242742464737,5,88.03944000000001,245.99999999999673,False,2.8478552849264815e-11
