date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after
2024-05-06,3.64,3.648,CLOSE,14.210840000014286,54900,0.0,200289.41084000003,0.0014470542000000197,289.4108400000259,439.2000000000004,0.0,0.0,0.9999290484707084,1.3443468560581096e-11,2024-04-30,False,0.999729,55500,54900,3.64,3.642,39.98916,109.7999999999879,199945.8,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,200000.0,0,14.210840000014286,54900.0
2024-09-02,3.381,3.332,CLOSE,139201.16788,13700,0.0,184849.56788,-0.007439218618191412,-1385.4429600000149,-1275.2000000000057,0.0,0.0,0.24694891377638423,-1.8204104890173767e-11,2024-08-30,False,0.7499540317893838,-41200,-41200,3.381,3.379,27.842959999999998,82.39999999999092,139214.8,FILLED,14.210840000014286,54900,139201.16788,13700.0
2024-10-08,4.656,4.412,CLOSE,202934.51866,0,0.0,202934.51866,0.02911484170693801,5741.250780000002,5795.1,0.0,0.0,0.0,-8.846257060213247e-12,2024-09-30,False,0.3140381917730606,-13700,-13700,4.656,4.6530000000000005,12.749220000000001,41.09999999998939,63746.100000000006,FILLED,139201.16788,13700,202934.51866,0.0
2024-12-02,3.997,4.031,CLOSE,101739.58372000001,25300,0.0,203723.88371999998,0.003889752542900249,789.3650599999819,860.1999999999952,0.0,0.0,0.5006006077332011,-7.595701845275471e-12,2024-11-29,False,0.49855835600600723,25300,25300,3.997,3.999,20.23494,50.600000000005664,101174.7,FILLED,202934.51866,0,101739.58372000001,25300.0
2025-02-05,3.93,3.887,CLOSE,49826.80324000001,38500,0.0,199476.30324,-0.005535663980316907,-1110.3804800000216,-1073.6000000000024,0.0,0.0,0.7502119177532036,-2.213340621892712e-11,2025-01-27,False,0.2580045007039532,13200,13200,3.93,3.932,10.38048,26.399999999997092,51902.4,FILLED,101739.58372000001,25300,49826.80324000001,38500.0
2025-03-03,3.995,3.981,CLOSE,254.0906800000157,50900,0.0,202886.99068000002,-0.0034814694051646944,-708.8125599999912,-674.1000000000162,0.0,0.0,0.9987476245808151,2.2225776774575934e-11,2025-02-28,False,0.24339121263663568,12400,12400,3.995,3.997,9.91256,24.79999999999727,49562.799999999996,FILLED,49826.80324000001,38500,254.0906800000157,50900.0
2025-06-03,3.946,3.957,CLOSE,200963.54076000003,0,0.0,200963.54076000003,-0.003983055507149169,-803.6499199999962,-661.6999999999949,0.0,0.0,0.0,1.0132339411939029e-11,2025-05-30,False,0.9982303283774269,-50900,-50900,3.946,3.944,40.14992,101.8000000000114,200749.6,FILLED,254.0906800000157,50900,200963.54076000003,0.0
2025-07-01,3.98,3.988,CLOSE,50413.83684000003,37800,0.0,201160.23684000003,0.000978765000139381,196.69607999999425,302.40000000000026,0.0,0.0,0.749384681426387,2.4584778657299466e-12,2025-06-30,False,0.7489895900060672,37800,37800,3.98,3.982,30.103920000000002,75.60000000000846,150519.6,FILLED,200963.54076000003,0,50413.83684000003,37800.0
2025-08-01,4.148,4.133,CLOSE,176.69142000003194,49900,0.0,206413.39142000006,-0.005106429526564926,-1059.4454199999745,-1013.1000000000054,0.0,0.0,0.9991439924571535,3.219469135729014e-11,2025-07-31,False,0.24239914766894066,12100,12100,4.148,4.151,10.04542,36.300000000001376,50227.1,FILLED,50413.83684000003,37800,176.69142000003194,49900.0
2026-02-02,4.68,4.6,CLOSE,221.49142000003212,51200,0.0,235741.49142,-0.023413243867521083,-5651.800000000047,-5642.900000000032,0.0,0.0,0.9990604478716671,-1.404032445861958e-11,2026-01-30,False,0.02538249570467521,1300,1300,4.68,4.683,5.0,3.900000000000148,6087.9,FILLED,6314.391420000032,49900,221.49142000003212,51200.0
2026-08-03,4.624,4.599,CLOSE,59358.46166000004,38400,0.0,235960.06166000004,-0.010463310911677626,-2495.029759999976,-2444.799999999975,0.0,0.0,0.7484385228482822,-1.0537348771322286e-11,2026-07-31,False,0.24960428434113793,-12800,-12800,4.624,4.621,11.82976,38.39999999999009,59148.8,FILLED,221.49142000003212,51200,59358.46166000004,38400.0
2026-08-14,4.737,4.737,OPEN_TERMINAL,241107.70454000004,0,0.0,241107.70454000004,0.0006459495674273619,155.64287999999942,307.2000000000003,0.0,0.0,0.0,3.524291969370097e-12,2026-08-13,False,0.7534865138408049,-38400,-38400,4.737,4.734,36.35712,115.20000000000437,181785.6,FILLED,59358.46166000004,38400,241107.70454000004,0.0
