date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after
2024-05-06,3.64,3.648,CLOSE,149730.34808,13800,0.0,200072.74808,0.00036374039999986785,72.7480799999903,110.40000000000009,0.0,0.0,0.25162047546760524,-1.283240180782741e-11,2024-04-30,False,0.25129799999999997,13800,13800,3.64,3.642,10.05192,27.59999999999696,50259.6,FILLED,200000.0,0,149730.34808,13800.0
2024-06-03,3.58,3.587,CLOSE,331.07419999997364,55500,0.0,199409.57419999997,0.0012433405195479974,247.6261199999717,360.9000000000095,0.0,0.0,0.9983397276618828,-2.8478552849264815e-11,2024-05-31,False,0.7500935998243384,41700,41700,3.58,3.5820000000000003,29.873880000000007,83.40000000000933,149369.40000000002,FILLED,149730.34808,13800,331.07419999997364,55500.0
2024-08-01,3.502,3.483,CLOSE,146251.88419999997,13800,0.0,194317.28419999997,-0.0036292256413867907,-707.7900000000081,-595.2000000000082,0.0,0.0,0.2473552478766066,-9.109157872444484e-12,2024-07-31,False,0.749645308365614,-41700,-41700,3.502,3.5,29.19,83.39999999999081,145950.0,FILLED,331.07419999997364,55500,146251.88419999997,13800.0
2024-09-02,3.381,3.332,CLOSE,192872.75815999997,0,0.0,192872.75815999997,-0.0009775437124709407,-188.72604000000865,-151.80000000000166,0.0,0.0,0.0,-1.0032863428932615e-11,2024-08-30,False,0.24172036874860017,-13800,-13800,3.381,3.379,9.326039999999999,27.59999999999696,46630.2,FILLED,146251.88419999997,13800,192872.75815999997,0.0
2024-12-02,3.997,4.031,CLOSE,144875.16055999996,12000,0.0,193247.16055999996,0.0019411886031588388,374.40239999999176,407.9999999999977,0.0,0.0,0.250311569183348,-3.282707439211663e-12,2024-11-29,False,0.24880652124127847,12000,12000,3.997,3.999,9.5976,24.000000000002686,47988.0,FILLED,192872.75815999997,0,144875.16055999996,12000.0
2025-02-05,3.93,3.887,CLOSE,148.62103999993997,48800,0.0,189834.22103999995,-0.010038318453097883,-1924.9395200000145,-1822.4000000000058,0.0,0.0,0.999217100904222,-1.6783019418653566e-11,2025-01-27,False,0.7534953473001644,37000,36800,3.93,3.932,28.93952,73.5999999999919,144697.6,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,144875.16055999996,12000,148.62103999993997,48800.0
2025-06-03,3.946,3.957,CLOSE,192577.32759999996,0,0.0,192577.32759999996,-0.0039850122740229255,-770.4934399999911,-634.3999999999951,0.0,0.0,0.0,1.4921397450962104e-11,2025-05-30,False,0.9987223461725127,-48800,-48800,3.946,3.944,38.49344000000001,97.60000000001092,192467.2,FILLED,148.62103999993997,48800,192577.32759999996,0.0
2025-07-01,3.98,3.988,CLOSE,96591.93435999996,24100,0.0,192702.73435999994,0.0006512020992444079,125.40675999998348,192.80000000000018,0.0,0.0,0.4987516151195315,-1.1304734925943194e-11,2025-06-30,False,0.49832553601185203,24100,24100,3.98,3.982,19.193240000000003,48.200000000005396,95966.20000000001,FILLED,192577.32759999996,0,96591.93435999996,24100.0
2025-08-01,4.148,4.133,CLOSE,269.4737199999654,47300,0.0,195760.37371999997,-0.004915738585958063,-967.0606399999815,-878.1999999999985,0.0,0.0,0.998623451136309,1.958255779754836e-11,2025-07-31,False,0.48994617468191165,23200,23200,4.148,4.151,19.26064,69.60000000000264,96303.2,FILLED,96591.93435999996,24100,269.4737199999654,47300.0
2026-02-02,4.68,4.6,CLOSE,462.7737199999656,48500,0.0,223562.77371999994,-0.023392252389170642,-5354.900000000052,-5346.300000000031,0.0,0.0,0.997930005464239,-2.114575181622058e-11,2026-01-30,False,0.02470681934380361,1200,1200,4.68,4.683,5.0,3.6000000000001364,5619.599999999999,FILLED,6087.373719999965,47300,462.7737199999656,48500.0
2026-04-01,4.52,4.534,CLOSE,5.473719999965624,48600,0.0,220357.87371999997,0.015856663161720963,3439.600000000006,3444.899999999987,0.0,0.0,0.9999751598619665,1.892885848064907e-11,2026-03-31,False,0.002058877864390432,100,100,4.52,4.523,5.0,0.30000000000001137,452.29999999999995,FILLED,462.7737199999656,48500,5.473719999965624,48600.0
2026-08-14,4.737,4.737,OPEN_TERMINAL,230031.85923999996,0,0.0,230031.85923999996,0.0008570741106936897,196.98551999998745,388.80000000000035,0.0,0.0,0.0,-7.389644451905042e-12,2026-08-13,False,0.99934292717358,-48600,-48600,4.737,4.734,46.01448,145.80000000000553,230072.4,FILLED,5.473719999965624,48600,230031.85923999996,0.0
