model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
BUY_STRENGTH_BAND00_R00,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-35766.33678000007,-36629.59999999993,-61.899999999999636,-36.163220000000365,-888.9999999999754,-0.1745529354177886
BUY_STRENGTH_BAND00_R00,earlier_diagnostic,BASE,BUY_HOLD,63278.124659999885,82982.10000000003,-13515.099999999997,1755.0753399999999,4433.800000000116,0.7293798753882288
BUY_STRENGTH_BAND00_R00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-29293.775479999895,-31022.299999999974,-140.89999999999964,-490.92452000000003,-1378.4999999999345,-0.17277447277874414
BUY_STRENGTH_BAND00_R00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-34603.67604000005,-35251.999999999956,7.400000000000546,-43.02395999999953,-597.8999999999414,-0.2255203100652874
BUY_STRENGTH_BAND00_R00,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-35742.43472000002,-37622.499999999956,-61.899999999999636,-346.46527999999944,-1595.4999999999345,-0.17211516924546255
BUY_STRENGTH_BAND00_R00,earlier_diagnostic,STRESS,BUY_HOLD,65544.52988000002,90852.50000000003,-13547.299999999996,3221.27012,8539.400000000045,0.7369136384522335
BUY_STRENGTH_BAND00_R01,evaluation,BASE,INTENT_MIX_BAND_00,-46199.78070000012,-42913.20000000001,-6947.5,-1017.2192999999993,-2643.6999999998734,-0.15585391616498212
BUY_STRENGTH_BAND00_R01,evaluation,BASE,INTENT_MIX_BAND_20,-47355.41774000012,-44770.399999999994,-5466.6,-591.4822599999998,-2290.099999999873,-0.13827843101214765
BUY_STRENGTH_BAND00_R01,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-49459.73352000036,-45750.09999999998,-7290.300000000001,-673.96648,-2906.699999999857,-0.14577650468529146
BUY_STRENGTH_BAND00_R01,evaluation,BASE,BUY_HOLD,87261.61031999995,114356.8,-17060.9,2664.5896800000005,7369.699999999944,0.796748075191759
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,INTENT_MIX_BAND_00,-41789.13304000016,-41406.50000000003,-6786.099999999999,-1764.26696,-4639.199999999946,-0.14658477171772621
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,INTENT_MIX_BAND_20,-43143.150480000244,-43091.40000000002,-5400.099999999998,-1338.0495199999996,-4010.2999999999556,-0.13133689154006878
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-44259.645280000055,-43888.69999999998,-7118.400000000001,-1655.6547199999995,-5091.799999999952,-0.13491433350425108
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,BUY_HOLD,77384.43791999991,112359.59999999999,-17179.100000000002,4857.26208,12938.800000000097,0.7393053992965832
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-54683.63209999993,-56441.39999999998,-381.1999999999998,-641.8678999999997,-1497.1000000000881,-0.2896090263655715
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-62244.4647199997,-63283.999999999956,-231.79999999999973,-213.83527999999956,-1057.5000000001005,-0.3565585162318121
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-60990.288999999815,-62622.89999999995,-305.6999999999998,-334.41100000000006,-1603.9000000000947,-0.28825741761771906
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,BUY_HOLD,38054.17244000014,56988.80000000002,-13758.899999999998,1456.8275600000002,3718.899999999996,0.6156753931882983
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-54459.40075999999,-58061.29999999999,-370.89999999999964,-1093.99924,-2878.7999999999865,-0.28307371178443574
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-59769.301320000144,-62290.99999999997,-222.59999999999945,-646.0986799999996,-2098.1999999999935,-0.335819549070979
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-60908.060000000114,-64661.49999999997,-291.89999999999964,-949.5399999999995,-3095.7999999999865,-0.28241440825115416
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,STRESS,BUY_HOLD,40378.90459999992,63813.500000000015,-13777.299999999996,2618.1954,7039.099999999994,0.6266143994465418
BUY_STRENGTH_BAND20_R00,evaluation,BASE,INTENT_MIX_BAND_00,-2326.9832999999053,-1865.399999999965,-1693.6000000000004,-539.7166999999995,-692.299999999952,-0.011593125493078782
BUY_STRENGTH_BAND20_R00,evaluation,BASE,INTENT_MIX_BAND_20,-3482.6203399999067,-3722.5999999999476,-212.70000000000073,-113.97965999999997,-338.6999999999516,0.005982359659755687
BUY_STRENGTH_BAND20_R00,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-5586.936120000144,-4702.29999999993,-2036.4000000000015,-196.46388000000024,-955.2999999999356,-0.0015157140133881253
BUY_STRENGTH_BAND20_R00,evaluation,BASE,BUY_HOLD,131134.40772000016,155404.60000000003,-11807.000000000002,3142.0922800000003,9321.099999999866,0.9410088658636624
BUY_STRENGTH_BAND20_R00,evaluation,STRESS,INTENT_MIX_BAND_00,-1364.8323199998122,-1657.999999999971,-1598.7000000000007,-636.2676799999999,-1255.5999999999804,-0.008776426995039222
