period,cost,model,year,partial_year,days,end_equity,profit,annual_return,sharpe,volatility,max_drawdown,fills,commission,slippage,mean_exposure,max_accounting_error
early,BASE,PAST_MONTHLY_MEAN,2016,False,244,202511.71544,-9077.400000000023,-0.04255701590925032,-0.4886145595199046,0.08209376843224517,-0.1020789748805615,0,0.0,0.0,0.4003117959538494,4.2518877307884395e-11
early,BASE,PAST_MONTHLY_MEAN,2017,False,244,221527.51544,19015.79999999996,0.09309532337565907,1.9079620666678876,0.04724500071275364,-0.02864837129282094,0,0.0,0.0,0.4286381815144987,4.160938260611147e-11
early,BASE,PAST_MONTHLY_MEAN,2018,False,243,197640.91544,-23886.600000000006,-0.1074077885282273,-1.2110938056906015,0.09043177080026293,-0.14296111027642033,0,0.0,0.0,0.4215077734124117,3.979039320256561e-11
early,BASE,PAST_MONTHLY_MEAN,2019,False,244,226127.71544,28486.79999999999,0.1428720693640173,1.6563037832611323,0.08270275989708764,-0.06030029840622597,0,0.0,0.0,0.4282719768310926,4.1154635255225e-11
early,STRESS,PAST_MONTHLY_MEAN,2015,False,244,211490.4112,11490.411200000002,0.056967972595167726,0.37270869766884723,0.20540030164850231,-0.22942821974056427,2,54.18880000000001,148.7999999999995,0.4843354061355618,4.160938260611147e-11
early,STRESS,PAST_MONTHLY_MEAN,2016,False,244,202413.0112,-9077.399999999994,-0.04257688120092429,-0.48858484920642253,0.08213437225344968,-0.10212661594182004,0,0.0,0.0,0.40050948629272876,3.979039320256561e-11
early,STRESS,PAST_MONTHLY_MEAN,2017,False,244,221428.8112,19015.79999999999,0.09314070372229799,1.9079861040559267,0.04726670750267254,-0.028660850465228815,0,0.0,0.0,0.4288375087712909,3.8539837987627834e-11
early,STRESS,PAST_MONTHLY_MEAN,2018,False,243,197542.21120000002,-23886.599999999977,-0.10745567814858137,-1.211075100135367,0.0904742815043645,-0.14302237945194307,0,0.0,0.0,0.4217041632947939,4.160938260611147e-11
early,STRESS,PAST_MONTHLY_MEAN,2019,False,244,226029.0112,28486.79999999999,0.14294341851609405,1.6563377660608052,0.08274065344928601,-0.060326740201837814,0,0.0,0.0,0.4284669356352741,3.9335645851679146e-11
early,BASE,RECENT_DOWNSIDE20,2015,False,244,241315.73330000002,41315.73330000002,0.2047228658986009,1.2981322168489076,0.15246666379261242,-0.1380267353050577,9,106.76670000000001,329.199999999983,0.3974251639454934,4.547473508864641e-11
early,BASE,RECENT_DOWNSIDE20,2016,False,244,227560.87490000005,-13754.858399999968,-0.05654568470406962,-0.4761973545740363,0.10961003645206475,-0.11531026485292173,7,82.6584,254.39999999997522,0.6719408281476644,4.75210981676355e-11
early,BASE,RECENT_DOWNSIDE20,2017,False,244,276536.34686000005,48975.471960000024,0.21327915496322492,1.9697769936859466,0.10075227682287373,-0.058505897890256064,3,69.12804000000001,224.40000000001788,0.923737644986211,9.811174095375463e-11
early,BASE,RECENT_DOWNSIDE20,2018,False,243,229749.24194000007,-46787.10491999998,-0.1685557508451634,-1.406014417958075,0.12562265445672696,-0.21567095428285044,10,138.10492000000002,397.40000000001083,0.5275723665478619,6.184563972055912e-11
early,BASE,RECENT_DOWNSIDE20,2019,False,244,291607.93330000003,61858.69135999997,0.26676634393258136,1.772087988997068,0.13885688697051535,-0.0798792806616071,8,138.70864,372.39999999999134,0.6853683317056314,6.298250809777528e-11
early,STRESS,RECENT_DOWNSIDE20,2015,False,244,240935.2784,40935.27839999998,0.20283907348041907,1.2883208672338782,0.15240477107151615,-0.13831286192052894,9,211.32160000000005,592.1999999999982,0.3975240269618643,5.2295945351943374e-11
early,STRESS,RECENT_DOWNSIDE20,2016,False,244,226806.73184,-14128.546560000017,-0.05817402483694156,-0.4917279349484586,0.10965082153201723,-0.11612166414895608,7,165.34656,491.0999999999978,0.6718607722548822,4.229150363244116e-11
early,STRESS,RECENT_DOWNSIDE20,2017,False,244,275313.33103999996,48506.59919999997,0.21194070343578075,1.9590423084302788,0.10073984659258294,-0.058807058709740456,3,137.50080000000003,413.99999999999676,0.9235546234335121,6.536993168992922e-11
early,STRESS,RECENT_DOWNSIDE20,2018,False,243,228276.3682,-47036.962839999964,-0.1702093171683875,-1.4221044101373217,0.12560193442701836,-0.2171673873537151,10,274.86284,766.4000000000169,0.5274209386437912,7.139533408917487e-11
early,STRESS,RECENT_DOWNSIDE20,2019,False,244,289234.0276,60957.659399999975,0.2645788169018952,1.760480395898771,0.13878412218642186,-0.08059807275500652,8,275.04060000000004,738.4000000000007,0.6857170603257505,7.116796041373163e-11
early,BASE,BUY_HOLD,2015,False,244,211427.84552000003,11427.845520000032,0.05665785001998458,0.3460119360486186,0.4350739619955508,-0.43466162819451115,1,39.954480000000004,110.79999999998779,0.9906242317356818,4.729372449219227e-11
early,BASE,BUY_HOLD,2016,False,244,190985.24552000003,-20442.600000000006,-0.0959350762729646,-0.40186790215491414,0.20051785749300552,-0.23006051960832563,0,0.0,0.0,0.9739326622920318,2.8194335754960775e-11
early,BASE,BUY_HOLD,2017,False,244,233809.44551999998,42824.19999999995,0.22219936121839834,1.9687346347172605,0.10473700035089835,-0.05958847248503196,0,0.0,0.0,0.9631673667014324,2.7284841053187847e-11
early,BASE,BUY_HOLD,2018,False,243,180016.04552,-53793.399999999965,-0.2292448192644463,-1.1579700719660369,0.20638273395388013,-0.2922695615592902,0,0.0,0.0,0.9504537085805125,2.5920599000528455e-11
early,BASE,BUY_HOLD,2019,False,244,244169.24552000003,64153.20000000001,0.35299024139827173,1.7475188069902752,0.18255793564005285,-0.12633350787105357,0,0.0,0.0,0.937673712314042,2.546585164964199e-11
early,STRESS,BUY_HOLD,2015,False,244,211277.04672,11277.046720000013,0.05591037463670823,0.3444450629356903,0.4353397262480663,-0.43488312260291695,1,79.95328,221.6000000000002,0.9913142163882507,5.4569682106375694e-11
early,STRESS,BUY_HOLD,2016,False,244,190834.44672,-20442.600000000006,-0.09600357889213063,-0.4017467584787717,0.200683252793763,-0.23022472509502145,0,0.0,0.0,0.9747284060099238,2.8194335754960775e-11
early,STRESS,BUY_HOLD,2017,False,244,233658.64671999996,42824.19999999995,0.22237480406150723,1.9688079596053027,0.1048099307377603,-0.05962510574846125,0,0.0,0.0,0.9638530223829878,2.7284841053187847e-11
early,STRESS,BUY_HOLD,2018,False,243,179865.24672,-53793.399999999965,-0.22939285259943776,-1.1578981192496922,0.20653427699168342,-0.2924433147665295,0,0.0,0.0,0.9511358932824813,2.5920599000528455e-11
early,STRESS,BUY_HOLD,2019,False,244,244018.44672,64153.20000000001,0.353285836887542,1.7476358967042982,0.1826838641019383,-0.1264122590004152,0,0.0,0.0,0.9383103976302198,2.546585164964199e-11
early,BASE,MONTHLY_VOL10,2015,False,244,220099.76714000004,20099.76714000004,0.09963534111289318,0.8438428881539444,0.12128348770921699,-0.13015892300256293,4,34.03286000000001,97.99999999998685,0.3143232867970252,3.342393029015511e-11
early,BASE,MONTHLY_VOL10,2016,False,244,210547.97484000007,-9551.792299999972,-0.04304960933368274,-0.36416666126376646,0.10554270291203426,-0.10485239471117058,8,59.5923,183.1999999999917,0.6393359859088398,5.047695594839752e-11
early,BASE,MONTHLY_VOL10,2017,False,244,254055.26042000006,43507.28557999997,0.204781966608079,1.9591819649258957,0.09754581147603975,-0.058870401282601015,6,63.714420000000004,197.4000000000102,0.8980965355087217,4.956746124662459e-11
early,BASE,MONTHLY_VOL10,2018,False,243,214161.8952000001,-39893.36521999998,-0.15643354417768962,-1.3815241583018782,0.11804908317121479,-0.1987074884332699,5,70.56522000000001,205.10000000000616,0.5188139985132991,6.093614501878619e-11
early,BASE,MONTHLY_VOL10,2019,False,244,262784.6978800001,48622.80268000002,0.22498149386500765,1.856338778809011,0.11274793808557984,-0.0702339682694233,9,88.39732000000001,234.79999999999563,0.6202385085185843,4.1808334572124295e-11
early,STRESS,MONTHLY_VOL10,2015,False,244,219980.72231999997,19980.722319999943,0.09904545779917551,0.8393052889306436,0.12130239385964754,-0.13034404393971843,4,67.07768,183.9999999999988,0.31444617111035655,3.342393029015511e-11
early,STRESS,MONTHLY_VOL10,2016,False,244,210189.50251999998,-9791.219799999992,-0.04415278909943143,-0.3751497827006634,0.10552999717118214,-0.10541549548267715,8,118.31980000000001,355.60000000000025,0.6392817922435555,3.9392489270539954e-11
early,STRESS,MONTHLY_VOL10,2017,False,244,253358.79855999997,43169.29603999996,0.2035385620411716,1.9496866453317234,0.09748797486264833,-0.0591104183986344,6,126.40396000000001,365.4999999999974,0.8977162754898027,5.3660187404602766e-11
early,STRESS,MONTHLY_VOL10,2018,False,243,213417.43215999997,-39941.36640000003,-0.15705253544394682,-1.3906571362769362,0.1178206489089512,-0.19929374166818048,5,140.06640000000002,389.8000000000186,0.517963881277628,5.013589543523267e-11
early,STRESS,MONTHLY_VOL10,2019,False,244,261484.17963999993,48066.74747999996,0.22318585429711613,1.8440165879917407,0.11270253214228831,-0.07079131225475332,9,176.35252000000003,468.40000000000043,0.6202979037225935,4.5929482439532876e-11
main,BASE,LOG_RISK_RIDGE,2020,False,243,226843.63702,26843.637019999966,0.13363048757580476,1.1927894159078631,0.11027523866659215,-0.0712098908248574,5,49.86298000000001,158.7000000000006,0.4626824745859017,3.9904080040287226e-11
main,BASE,LOG_RISK_RIDGE,2021,False,243,222741.22818,-4102.408840000018,-0.018010994311383866,-0.14797428101553994,0.09341322653729649,-0.09232037111456437,1,5.2088399999999995,15.900000000000603,0.51719353121714,4.297362465877086e-11
main,BASE,LOG_RISK_RIDGE,2022,False,242,195650.98690000002,-27090.241279999987,-0.1216220342383495,-1.2477702137649773,0.09991392107570901,-0.16482642921557056,2,10.94128,37.50000000000142,0.504873656507955,4.229150363244116e-11
main,BASE,LOG_RISK_RIDGE,2023,False,242,185580.5869,-10070.400000000023,-0.05147124560709293,-0.7373147829591126,0.06849693493989815,-0.11145066996164266,1,5.0,12.200000000001365,0.5206317104075812,4.160938260611147e-11
main,BASE,LOG_RISK_RIDGE,2024,False,242,210009.99762,24429.410720000014,0.1316377490128522,1.0549565727648587,0.12448712677768352,-0.07510409257934403,1,8.18928,26.399999999993184,0.5554130626054152,3.774403012357652e-11
main,BASE,LOG_RISK_RIDGE,2025,False,243,234240.66772000003,24230.670100000018,0.114877558922299,1.3263372137508003,0.08471364856586766,-0.057647834094428974,1,5.2299,19.50000000000074,0.5756512943077707,3.8767211663071066e-11
main,BASE,LOG_RISK_RIDGE,2026,True,169,232731.06772,-1509.600000000035,-0.009215578400999846,-0.031277288657844654,0.10853408408423607,-0.0611377150472836,0,0.0,0.0,0.5918227849542315,5.4797055781818926e-11
main,STRESS,LOG_RISK_RIDGE,2020,False,243,226634.35111999998,26634.351119999978,0.1325889023704574,1.1850656540511497,0.11021207738001827,-0.0712362858268406,5,99.54888,276.20000000000107,0.4622165835724413,3.751665644813329e-11
main,STRESS,LOG_RISK_RIDGE,2021,False,243,222545.83255999998,-4088.518559999997,-0.017966585477558472,-0.14828451212827337,0.0931058453697944,-0.09200744750207768,1,10.61856,27.00000000000422,0.5155875483123628,3.8539837987627834e-11
main,STRESS,LOG_RISK_RIDGE,2022,False,242,195420.55991999997,-27125.27264000001,-0.12188623048102609,-1.2494364556330044,0.10001338579948361,-0.1651285589906173,2,20.972640000000002,62.49999999999867,0.5054162132057581,4.229150363244116e-11
main,STRESS,LOG_RISK_RIDGE,2023,False,242,185341.00392,-10079.555999999953,-0.051578789888465426,-0.7382976672457902,0.06855402342255952,-0.11155773606657982,1,8.556000000000001,24.00000000000002,0.5210851526749976,3.9904080040287226e-11
main,STRESS,LOG_RISK_RIDGE,2024,False,242,209622.71843999997,24281.71451999998,0.13101102296004008,1.0518197995335503,0.12431164968203579,-0.07497122662765354,1,16.18548,43.499999999999076,0.5548058383409019,3.9335645851679146e-11
main,STRESS,LOG_RISK_RIDGE,2025,False,243,233753.71443999995,24130.995999999985,0.11461642560187535,1.3250657572999927,0.08461153237148251,-0.05756512272952696,1,10.304000000000002,32.000000000005,0.5748455986715779,2.773958840407431e-11
main,STRESS,LOG_RISK_RIDGE,2026,True,169,232249.21443999995,-1504.499999999971,-0.009203594375003732,-0.03134440092498415,0.10839506274043975,-0.06106247713091173,0,0.0,0.0,0.5910630791365241,2.5011104298755527e-11
main,BASE,PAST_MONTHLY_MEAN,2020,False,243,221286.10982,21286.109819999983,0.1059701370874282,1.1734972827627994,0.08923289628658754,-0.061414697652232064,1,15.090180000000002,54.90000000000208,0.3921417546231424,3.666400516522117e-11
main,BASE,PAST_MONTHLY_MEAN,2021,False,243,215876.20982,-5409.900000000023,-0.024348163127039024,-0.22272380614018614,0.09179787766523716,-0.08935432504238328,1,5.0,12.900000000000489,0.5151365517631669,3.728928277269006e-11
main,BASE,PAST_MONTHLY_MEAN,2022,False,242,193389.20982,-22487.0,-0.10416617939860029,-1.14168152465188,0.09258596277819597,-0.14321541046963338,0,0.0,0.0,0.4745651393959902,4.274625098332763e-11
main,BASE,PAST_MONTHLY_MEAN,2023,False,242,184563.60982,-8825.599999999977,-0.0456364654895407,-0.7391993803934407,0.06070487284617276,-0.09929914315084898,1,5.0,10.800000000001209,0.46137993841877367,3.6777692002942786e-11
main,BASE,PAST_MONTHLY_MEAN,2024,False,242,201139.60982,16576.0,0.08981185411450365,0.7721451624039259,0.12078059271471366,-0.07248905160698937,0,0.0,0.0,0.533256348996151,2.3533175408374518e-11
main,BASE,PAST_MONTHLY_MEAN,2025,False,243,224071.60982,22932.0,0.11351551140869298,1.3268755713074154,0.08369256222194131,-0.05694198833666542,0,0.0,0.0,0.5687739735658689,2.4556356947869062e-11
main,BASE,PAST_MONTHLY_MEAN,2026,True,169,222643.60981999998,-1428.0000000000582,-0.009113204831102228,-0.03185066728726554,0.10734632612704516,-0.06049465610517746,0,0.0,0.0,0.5853321922663984,2.7284841053187847e-11
main,STRESS,PAST_MONTHLY_MEAN,2020,False,243,221234.405,21234.40499999997,0.10571278388418115,1.170675385996164,0.08925044962346736,-0.06143046611560443,1,30.195,91.49999999999805,0.3922404560132168,3.83124643121846e-11
main,STRESS,PAST_MONTHLY_MEAN,2021,False,243,215807.33935999998,-5427.065640000044,-0.02443113270785091,-0.22357917723895793,0.09181852639338944,-0.08944820135804588,1,9.265640000000001,25.800000000000978,0.5152943458310598,3.728928277269006e-11
main,STRESS,PAST_MONTHLY_MEAN,2022,False,242,193320.33935999998,-22487.0,-0.10419942188568576,-1.1416512986758005,0.09261828955204501,-0.14326111471318403,0,0.0,0.0,0.47472961397199925,4.274625098332763e-11
main,STRESS,PAST_MONTHLY_MEAN,2023,False,242,184481.23896,-8839.100400000025,-0.04572255785015933,-0.7403604411190143,0.060729492416738654,-0.09940043340243465,1,7.7004,21.60000000000002,0.461547961435505,3.6777692002942786e-11
main,STRESS,PAST_MONTHLY_MEAN,2024,False,242,201057.23896,16576.0,0.08985195510094157,0.7721757664933033,0.12083133653740397,-0.07251721965725144,0,0.0,0.0,0.5334879865861848,2.1856294551980682e-11
main,STRESS,PAST_MONTHLY_MEAN,2025,False,243,223989.23896,22932.0,0.11356200727147381,1.3268845584350124,0.08372556633977923,-0.05696503755723603,0,0.0,0.0,0.5689986095932311,2.467004378559068e-11
main,STRESS,PAST_MONTHLY_MEAN,2026,True,169,222561.23896,-1428.0,-0.009116551531996753,-0.03183192035244429,0.10738516121125005,-0.06051569052867112,0,0.0,0.0,0.5855444054487515,2.3646862246096134e-11
main,BASE,RECENT_DOWNSIDE20,2020,False,243,245018.01978000003,45018.01978000003,0.22406702459139183,1.2286701588584379,0.1774506877308671,-0.12149709801485153,11,193.68022000000002,594.1000000000017,0.663636955829485,5.3233861763146706e-11
main,BASE,RECENT_DOWNSIDE20,2021,False,243,242630.73444000006,-2387.285339999944,-0.009703404435546514,-0.03178312940467432,0.11157393651517167,-0.0940835601932889,8,95.38534,281.40000000001066,0.6412286342077678,5.1386450650170445e-11
main,BASE,RECENT_DOWNSIDE20,2022,False,242,203209.13250000007,-39421.60193999999,-0.16247571450907228,-1.6629111944080086,0.1033811627466171,-0.19395918735776463,10,109.80194,348.70000000001085,0.5854021117068107,3.765876499528531e-11
main,BASE,RECENT_DOWNSIDE20,2023,False,242,186619.68246000007,-16589.450039999996,-0.08163732523192568,-0.7169236419375774,0.11032918548256876,-0.17497387375575713,10,92.55004,269.80000000000825,0.8058208289283113,5.218225851422176e-11
main,BASE,RECENT_DOWNSIDE20,2024,False,242,219376.9362400001,32757.25378000003,0.1755294690688438,0.9420477648193079,0.1905929323988767,-0.11683399150061724,9,97.64622000000001,271.7999999999935,0.7671014121606995,3.149125404888764e-11
main,BASE,RECENT_DOWNSIDE20,2025,False,243,261787.91630000004,42410.98005999994,0.1924570629907134,1.5550732582089009,0.11769655270179845,-0.08575664897468394,7,103.81994,288.5999999999864,0.7531681333799074,5.10453901370056e-11
main,BASE,RECENT_DOWNSIDE20,2026,True,169,262923.12866,1135.212359999976,0.0062153042589767615,0.11141555440521295,0.1208528699787979,-0.05716346122636973,7,122.48764,382.20000000000596,0.6811484049894694,6.673417374258861e-11
main,STRESS,RECENT_DOWNSIDE20,2020,False,243,244252.77904,44252.779039999994,0.22025972421151385,1.2109074540515152,0.17748618343616748,-0.1218792480751244,11,386.92096000000004,1052.8000000000043,0.6638029007257631,5.161382432561368e-11
main,STRESS,RECENT_DOWNSIDE20,2021,False,243,241516.03003999998,-2736.7490000000107,-0.011158725568495953,-0.044948150731849226,0.11158433000702099,-0.09470727128736411,8,190.14900000000003,515.9000000000113,0.6415927779221723,4.6838977141305804e-11
main,STRESS,RECENT_DOWNSIDE20,2022,False,242,201904.44464,-39611.58539999998,-0.16401224131350411,-1.6807391626305985,0.10337657645061808,-0.19516283582581861,10,218.7854,618.8000000000075,0.5854470790507312,4.121147867408581e-11
main,STRESS,RECENT_DOWNSIDE20,2023,False,242,185139.91344,-16764.53119999997,-0.08303200669946365,-0.7312421014221934,0.110257300037507,-0.17621783176071348,10,179.7312,500.70000000000306,0.8056198936684786,3.495870259939693e-11
main,STRESS,RECENT_DOWNSIDE20,2024,False,242,217208.06208000003,32068.14864000003,0.1732103469433275,0.9318957408463556,0.19053842406838267,-0.11709144777238123,9,193.75136000000003,529.8999999999995,0.7669137333861663,4.001776687800884e-11
main,STRESS,RECENT_DOWNSIDE20,2025,False,243,258782.66692000005,41574.604840000015,0.19054617037706145,1.5411189068286748,0.11772283269481651,-0.08571933860038805,7,205.49516,536.6000000000067,0.7534206512190565,5.3887561080046e-11
main,STRESS,RECENT_DOWNSIDE20,2026,True,169,259538.75776000007,756.0908399999898,0.004186405243210567,0.09469212440360444,0.12074639646769963,-0.057274062833878814,7,241.70916000000003,649.0000000000175,0.6808591518505498,8.691358743817545e-11
main,BASE,BUY_HOLD,2020,False,243,256297.68936,56297.68935999999,0.2801811402090981,1.1907099693340903,0.22973862748596008,-0.16055455715202194,1,39.91064,145.2000000000055,0.9980743079350705,2.7284841053187847e-11
main,BASE,BUY_HOLD,2021,False,243,246278.88936,-10018.800000000017,-0.03893278801219757,-0.13366128040135403,0.17830056468572633,-0.16951436057712777,0,0.0,0.0,0.9850610403433633,8.185452315956354e-11
main,BASE,BUY_HOLD,2022,False,242,198120.88936,-48158.0,-0.19554254173042285,-1.0514121014186222,0.18977907942455732,-0.26884642923338553,0,0.0,0.0,0.9646426639612224,2.8194335754960775e-11
main,BASE,BUY_HOLD,2023,False,242,179970.88936,-18150.00000000003,-0.09161073352048288,-0.7125932032549951,0.12407304945822596,-0.1889518836882378,0,0.0,0.0,0.9467762506277704,2.6147972675971687e-11
main,BASE,BUY_HOLD,2024,False,242,208623.68936000002,28652.800000000017,0.1592079702550402,0.8216820202029026,0.205190869607964,-0.11679840124068286,0,0.0,0.0,0.9267134558125625,2.830802259268239e-11
main,BASE,BUY_HOLD,2025,False,243,248263.28936000002,39639.600000000006,0.18915367725962695,1.3400321123247918,0.13628707555074462,-0.09414639544677983,0,0.0,0.0,0.9266042470655912,2.773958840407431e-11
main,BASE,BUY_HOLD,2026,True,169,245794.88935999997,-2468.4000000000524,-0.014206802033368326,-0.003514220754062472,0.16599623080377188,-0.09158546378876364,0,0.0,0.0,0.9061019186906928,3.456079866737127e-11
main,STRESS,BUY_HOLD,2020,False,243,256160.94,56160.94,0.27950090108678527,1.1878191460739282,0.22987665769421262,-0.1606623698838784,1,79.86,241.99999999999483,0.9987206656200581,2.7284841053187847e-11
main,STRESS,BUY_HOLD,2021,False,243,246142.14,-10018.800000000017,-0.038953573670697406,-0.13361539585999332,0.17839610318891394,-0.1695957505420912,0,0.0,0.0,0.9855969179255238,6.184563972055912e-11
main,STRESS,BUY_HOLD,2022,False,242,197984.14,-48158.0,-0.1956511794364021,-1.05129529436696,0.18990571438352594,-0.2689957924311538,0,0.0,0.0,0.9652750460694337,2.8194335754960775e-11
main,STRESS,BUY_HOLD,2023,False,242,179834.14,-18150.0,-0.09167400984745544,-0.7125762950100147,0.1241588715812183,-0.18907262434712835,0,0.0,0.0,0.9474324087978188,2.6147972675971687e-11
main,STRESS,BUY_HOLD,2024,False,242,208486.94000000003,28652.800000000017,0.15932903507643226,0.821762876481774,0.20533270493983924,-0.11686865062529528,0,0.0,0.0,0.9273877392829509,2.830802259268239e-11
main,STRESS,BUY_HOLD,2025,False,243,248126.54000000004,39639.600000000006,0.18927770253141785,1.3400514866990718,0.1363716749344863,-0.09420692481264725,0,0.0,0.0,0.9271793006413872,2.773958840407431e-11
main,STRESS,BUY_HOLD,2026,True,169,245658.13999999998,-2468.4000000000815,-0.014214614869787368,-0.003471049136891104,0.16608551203510988,-0.09163177462535566,0,0.0,0.0,0.9065905916063223,5.4569682106375694e-11
main,BASE,MONTHLY_VOL10,2020,False,243,233185.82747999998,33185.82748000001,0.16519277960201761,1.1360827850784874,0.1437428166870875,-0.1063795068761183,7,113.87252000000001,351.5999999999985,0.5548355819291089,4.831690603168681e-11
main,BASE,MONTHLY_VOL10,2021,False,243,227213.03469999996,-5972.792779999989,-0.025509824778389922,-0.1743901412132403,0.11216368101258127,-0.10514010404047736,8,81.19278,240.0000000000091,0.6349527616211786,5.047695594839752e-11
main,BASE,MONTHLY_VOL10,2022,False,242,193672.76898,-33540.26571999997,-0.1476159400990562,-1.4171950596002811,0.108523044767645,-0.19108626253474348,7,60.36572000000001,203.00000000000526,0.570884531199375,5.2295945351943374e-11
main,BASE,MONTHLY_VOL10,2023,False,242,180689.87068,-12982.8983,-0.06703522838226528,-0.6244253419282108,0.10271268428426418,-0.15811477483411396,6,46.0983,140.90000000000794,0.7713227312537017,3.467448550509289e-11
main,BASE,MONTHLY_VOL10,2024,False,242,236921.64280000003,56231.77212000004,0.31120600124611286,1.5891683606521678,0.18042457841255993,-0.10479618041941174,9,119.42788000000003,346.8999999999817,0.6593826038455642,5.275069270282984e-11
main,BASE,MONTHLY_VOL10,2025,False,243,282480.96396,45559.32115999999,0.1914343360726367,1.6621727064612521,0.10899676141000811,-0.07638293339361657,8,106.77884,312.3999999999952,0.7377905383951023,7.764811016386375e-11
main,BASE,MONTHLY_VOL10,2026,True,169,286208.55016,3727.5861999999615,0.01894960145152713,0.22177209977774842,0.1135805208933458,-0.05680177643232065,4,59.91380000000001,187.5000000000071,0.6500832246133887,6.912159733474255e-11
main,STRESS,MONTHLY_VOL10,2020,False,243,232773.72947999998,32773.72947999995,0.16314205749741117,1.122864408137273,0.14388406587398309,-0.10661103491348856,7,227.57052000000002,624.0000000000057,0.5553443457042847,3.9108272176235914e-11
main,STRESS,MONTHLY_VOL10,2021,False,243,226527.76555999997,-6245.963920000009,-0.026723835781818472,-0.18545038584422716,0.11218327441232295,-0.10569423363645136,8,161.16392,436.20000000000977,0.6354435387740842,3.750955102077569e-11
main,STRESS,MONTHLY_VOL10,2022,False,242,192874.0146,-33653.750959999976,-0.1485634702518892,-1.427758817370399,0.10850029918702114,-0.19190232673038865,7,120.45096000000002,355.8999999999975,0.5709393532070237,5.093170329928398e-11
main,STRESS,MONTHLY_VOL10,2023,False,242,179762.12235999998,-13111.892239999986,-0.06798164214703906,-0.6343960960334386,0.10269977579343675,-0.158746356867827,6,89.79223999999999,255.40000000000333,0.7714303033099592,3.565503448044183e-11
main,STRESS,MONTHLY_VOL10,2024,False,242,235261.80211999995,55499.67975999997,0.3087395666638477,1.579715530008539,0.18029787103726871,-0.10540055948326699,9,234.62024000000002,649.4999999999973,0.6593239580193199,4.2518877307884395e-11
main,STRESS,MONTHLY_VOL10,2025,False,243,280118.63076,44856.82864000002,0.18981291855906668,1.6482645966374443,0.10909633231691142,-0.07643283233143527,8,211.87135999999998,565.3000000000112,0.7383122025606025,5.6274984672199935e-11
main,STRESS,MONTHLY_VOL10,2026,True,169,283600.76651999995,3482.1357599999756,0.0178481853632384,0.2123375322809497,0.11348009537492927,-0.05690744375637702,4,118.66424,325.99999999999886,0.6496706083499773,6.193090484885033e-11
