period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,VORTEX_RISK,806,111,101,0,0,0.33106568351892013
evaluation,STRESS,VORTEX_RISK,806,111,100,0,0,0.3313349650947123
earlier_diagnostic,BASE,VORTEX_RISK,699,86,85,0,0,0.36597316169430094
earlier_diagnostic,STRESS,VORTEX_RISK,699,86,85,0,0,0.3661297773670341
