period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.6655684532113206,30,442,68047.29999999999,3351.0793999999823,64696.22060000006
evaluation,STRESS,1.5963330981612471,30,442,67659.3,6106.740760000013,61552.55924000009
earlier_diagnostic,BASE,0.9307585849510319,15,388,42531.09999999999,2473.430320000008,40057.66967999999
earlier_diagnostic,STRESS,0.9226711561365755,15,394,44690.4,4744.4186399999835,39945.98135999992
