period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,ENTRY_WAIT_POLICY,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,ENTRY_WAIT_POLICY,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,ENTRY_WAIT_POLICY,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,ENTRY_WAIT_POLICY,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,ENTRY_WAIT_POLICY,2024,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,ENTRY_WAIT_POLICY,2025,0.09249975329999986,0.09210208195162316,0.0889669692256635,0.041305053967008225,2.15390032650059,-0.025436319447188206,243,0.2781771535736048,3,125.44934,399.19999999999965,False,2.6062707547680475e-11
evaluation,BASE,ENTRY_WAIT_POLICY,2026,0.003795983374342617,0.006172588689206111,0.007594121015138412,0.05384533014656655,0.14103583345978707,-0.03978606861262063,149,0.14538092796828017,1,42.677820000000004,137.70000000000522,False,2.2737367544323206e-11
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,2024,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,2025,0.09761882649999991,0.09719818426905177,0.09364943774553296,0.04191854003085295,2.2340815705080606,-0.025436319447188206,243,0.2822738475113962,3,125.4347,399.79999999999967,False,2.6062707547680475e-11
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,2026,0.0037947427644632907,0.006170568969079036,0.007591184801129802,0.0538279692148289,0.14102677310439068,-0.039773503674416115,149,0.14533441034592837,1,42.86378,138.30000000000524,False,2.8961721909581684e-11
evaluation,BASE,ENTRY_PAYOFF_RIDGE_NATURAL_EXIT,2020,0.08756867720000053,0.08719304021777495,0.09756047434298519,0.16770989515045442,0.5817216345849039,-0.11196474121641331,243,0.3566372574086336,4,160.26456,481.99999999998795,False,2.7284841053187847e-11
evaluation,BASE,ENTRY_PAYOFF_RIDGE_NATURAL_EXIT,2021,-0.06437387897217393,-0.06411764664490045,-0.058296350627968105,0.12609495937827608,-0.4623210231035732,-0.17186184661337195,243,0.4628919512027755,5,212.20288,618.0000000000234,False,2.6830093702301383e-11
evaluation,BASE,ENTRY_PAYOFF_RIDGE_NATURAL_EXIT,2022,-0.08392491641703144,-0.08392491641703144,-0.08602217627419129,0.05697408276112682,-1.5098474974112943,-0.09218172220519777,242,0.1774697406003808,3,115.08836000000001,393.0000000000149,False,2.6147972675971687e-11
evaluation,BASE,ENTRY_PAYOFF_RIDGE_NATURAL_EXIT,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,ENTRY_PAYOFF_RIDGE_NATURAL_EXIT,2024,0.19364020022926956,0.19364020022926956,0.19267672408812497,0.17787160070337726,1.0832348914959002,-0.0907885106391465,242,0.47068722015736625,6,239.30036,726.2999999999686,False,2.6403768060845323e-11
evaluation,BASE,ENTRY_PAYOFF_RIDGE_NATURAL_EXIT,2025,0.08171057916397893,0.08136099983830852,0.07903238111208505,0.04013997642288643,1.9689194701924018,-0.025439514368220922,243,0.24533751293786552,2,91.53696,290.9999999999938,False,2.5011104298755527e-11
evaluation,BASE,ENTRY_PAYOFF_RIDGE_NATURAL_EXIT,2026,-0.0904405315221066,-0.1426955581703702,-0.14946029974965414,0.09425898662935994,-1.5856344853075262,-0.11594627889938933,149,0.22503838022950484,6,271.26552000000004,853.8000000000324,False,2.546585164964199e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2020,0.06751541259999942,0.06722843492744016,0.06572762063042135,0.036462015044911394,1.802632700070542,-0.005403214023214214,243,0.04063410934187569,5,93.81748,259.7000000000162,False,2.326672188246448e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2021,0.04090023430543227,0.04072853870072201,0.04043948680089539,0.032347979365247095,1.250139501583254,-0.009119499551878272,243,0.0481316188814085,6,106.97390000000001,316.800000000012,False,3.205968823749572e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2022,0.0007454493459376382,0.0007454493459376382,0.0008263663285407175,0.012774714860266021,0.06468765350771274,-0.00982083030256035,242,0.022725571932358888,6,64.53476,221.89999999999947,False,3.6266101233195513e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2024,0.04052052799741792,0.04052052799741792,0.040226831639976424,0.031915190748215486,1.2604289899857697,-0.017555139630963546,242,0.05519467463907676,10,144.49106,434.0999999999797,False,2.9899638320785016e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2025,0.05360237005785167,0.05337599942012424,0.05221653183336439,0.020634607627839953,2.530531850914117,-0.005160722522432669,243,0.0719592654713158,6,142.62102,384.3999999999945,False,4.695266397902742e-11
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,2026,0.02109170479410404,0.03448122014762302,0.03460405262738281,0.03763416614713789,0.9194850363388343,-0.023077365070130404,149,0.09129340013499587,12,208.68040000000002,645.5999999999627,False,4.092726157978177e-11
