period,cost,model,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,ENTRY_WAIT_POLICY,1,2025-04-10,2025-04-09,199773.64674000003,12081.299999999988,82.25744,261.49999999999443,4602.4,60,1,1,2025-07-09,2025-07-08,False,16339.942559999994,0.08179228254898899
evaluation,BASE,ENTRY_WAIT_POLICY,2,2025-12-22,2025-12-19,216002.6919,-2294.999999999971,85.86972,275.40000000001044,5645.7,30,1,1,2026-02-04,2026-02-03,False,2989.4302800000182,0.013839782521710408
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,1,2025-04-10,2025-04-09,199773.64674000003,12081.299999999988,82.25744,261.49999999999443,4602.4,60,1,1,2025-07-09,2025-07-08,False,16339.942559999994,0.08179228254898899
evaluation,BASE,IMMEDIATE_VALUE_CONTROL,2,2025-12-19,2025-12-18,215929.47725999999,-1290.7999999999884,86.04104,276.6000000000105,5670.3,31,1,1,2026-02-04,2026-02-03,False,4016.8589600000014,0.018602642913655158
evaluation,STRESS,ENTRY_WAIT_POLICY,1,2025-04-10,2025-04-09,199918.23532,12081.299999999988,164.51488,470.6999999999946,4602.4,60,1,1,2025-07-09,2025-07-08,False,16048.485119999996,0.08027524399818714
evaluation,STRESS,ENTRY_WAIT_POLICY,2,2025-12-22,2025-12-19,215666.83224000002,-2290.0,171.36528,457.9999999999902,5633.4,30,1,1,2026-02-04,2026-02-03,False,2714.0347200000097,0.01258438625824372
evaluation,STRESS,IMMEDIATE_VALUE_CONTROL,1,2025-04-10,2025-04-09,199918.23532,12081.299999999988,164.51488,470.6999999999946,4602.4,60,1,1,2025-07-09,2025-07-08,False,16048.485119999996,0.08027524399818714
evaluation,STRESS,IMMEDIATE_VALUE_CONTROL,2,2025-12-19,2025-12-18,215596.20400000003,-1288.0,171.70880000000002,460.00000000003104,5658.0,31,1,1,2026-02-04,2026-02-03,False,3738.2911999999687,0.017339318274824395
